date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.1838,2.2374,2.088,2.217,10281,16136,2.1915
2026-03-11,2.235,2.3211,2.175,2.3146,10817,16838,2.3015
2026-03-12,2.34,2.4107,2.3193,2.4021,12027,16759,2.3908
2026-03-13,2.41,2.4166,2.3454,2.4166,7782,16646,2.4072
2026-03-16,2.4314,2.4353,2.3479,2.3636,7508,17031,2.3546
2026-03-17,2.3872,2.4397,2.3872,2.4397,6040,17276,2.4281
2026-03-18,2.4362,2.5385,2.3965,2.5346,8662,16797,2.4951
2026-03-19,2.5056,2.5933,2.4443,2.4788,9708,15959,2.5065
2026-03-20,2.4719,2.5587,2.4444,2.5311,6164,15449,2.5336
2026-03-23,2.5529,2.6054,2.3333,2.3823,6477,15194,2.3718
2026-03-24,2.4154,2.4882,2.3818,2.4113,5604,15729,2.4764
2026-03-25,2.4023,2.4333,2.3694,2.4222,8405,15916,2.4147
2026-03-26,2.4207,2.4927,2.4078,2.464,6089,17362,2.485
2026-03-27,2.4482,2.5233,2.4402,2.5228,6171,16630,2.5052
2026-03-30,2.541,2.5471,2.5081,2.5246,4371,16067,2.5126
2026-03-31,2.5672,2.569,2.4016,2.4016,7095,16487,2.4141
2026-04-01,2.4179,2.44,2.349,2.3584,5731,17079,2.3758
2026-04-02,2.3563,2.4696,2.3563,2.4292,6577,17989,2.4411
2026-04-06,2.4481,2.487,2.4155,2.4749,2797,17271,2.4825
2026-04-07,2.4835,2.5167,2.4557,2.4747,4190,17241,2.5084
2026-04-08,2.3643,2.4535,2.293,2.4376,8277,17589,2.4306
2026-04-09,2.4527,2.4602,2.3952,2.434,5780,17862,2.4326
2026-04-10,2.432,2.4783,2.428,2.4441,4051,18154,2.4676
2026-04-13,2.5243,2.5524,2.4958,2.5126,5361,17857,2.5323
2026-04-14,2.5086,2.5326,2.4719,2.4847,4724,17673,2.4848
2026-04-15,2.4631,2.5243,2.4631,2.5056,5424,17910,2.5103
2026-04-16,2.501,2.5478,2.4974,2.5335,3933,17899,2.546
2026-04-17,2.5409,2.5409,2.3575,2.433,10147,17834,2.4208
2026-04-20,2.5,2.5017,2.4591,2.4603,3915,18178,2.4849
2026-04-21,2.4717,2.5688,2.4622,2.5399,5694,18204,2.5374
2026-04-22,2.524,2.6036,2.5137,2.6018,5239,18253,2.6005
2026-04-23,2.6041,2.6777,2.5832,2.6691,4991,18685,2.6559
2026-04-24,2.6758,2.6775,2.6103,2.6505,4530,18950,2.6447
2026-04-27,2.691,2.6951,2.6502,2.6809,4230,18759,2.6769
2026-04-28,2.6453,2.7387,2.6453,2.7069,4754,18912,2.7061
2026-04-29,2.6959,2.7996,2.6924,2.7943,8707,19007,2.7773
2026-04-30,2.8,2.8318,2.7262,2.7963,8749,19264,2.7897
2026-05-01,2.8145,2.8319,2.7357,2.7937,4328,18347,2.7789
2026-05-04,2.7822,2.913,2.75,2.8954,6077,18631,2.9085
2026-05-05,2.8899,2.8929,2.8333,2.8782,6596,18874,2.8627
2026-05-06,2.8309,2.847,2.6212,2.7304,9567,20153,2.7283
2026-05-07,2.7396,2.7776,2.6448,2.7776,11879,20381,2.7373
2026-05-08,2.7726,2.7824,2.721,2.7658,10307,20983,2.7794
2026-05-11,2.8174,2.8737,2.8078,2.8555,9815,21134,2.8527
2026-05-12,2.8527,2.9343,2.8527,2.914,7637,20598,2.928
2026-05-13,2.9146,2.926,2.874,2.8781,11776,20756,2.8842
2026-05-14,2.8769,2.8942,2.8189,2.8771,6730,19834,2.8604
2026-05-15,2.88,2.932,2.8743,2.925,5107,20517,2.927
2026-05-18,2.9355,2.9996,2.8963,2.9323,6747,20519,2.9894
2026-05-19,2.91,2.975,2.91,2.9543,6196,20911,2.965
2026-05-20,2.96,2.965,2.8132,2.8383,9633,20651,2.8342
2026-05-21,2.8446,2.9035,2.7639,2.8212,8871,19909,2.7799
2026-05-22,2.822,2.8498,2.7827,2.8258,5110,19657,2.8233
2026-05-26,2.7351,2.7812,2.701,2.7189,13804,20135,2.7231
2026-05-27,2.7183,2.7183,2.6112,2.6736,14585,21327,2.6633
2026-05-28,2.6838,2.7279,2.6252,2.6787,8223,21894,2.6934
2026-05-29,2.6698,2.6963,2.6309,2.6573,9592,23141,2.6452
2026-06-01,2.689,2.7588,2.6712,2.7072,13305,24332,2.7009
2026-06-02,2.6965,2.7449,2.665,2.7342,10062,25065,2.7432
2026-06-03,2.7379,2.7919,2.7341,2.7533,11098,24993,2.7604
2026-06-04,2.7546,2.7555,2.6636,2.6844,16761,26367,2.6874
2026-06-05,2.6863,2.7089,2.6614,2.6756,10334,28767,2.6754
2026-06-08,2.7333,2.7812,2.6925,2.7136,10350,29328,2.7183
2026-06-09,2.7119,2.7155,2.6397,2.694,9645,30331,2.685
2026-06-10,2.6945,2.7706,2.6692,2.7698,13105,30510,2.7394
2026-06-11,2.7752,2.8022,2.6602,2.6757,14165,31179,2.7067
2026-06-12,2.668,2.6868,2.5923,2.6377,9388,30648,2.6441
2026-06-15,2.6474,2.6474,2.5376,2.5763,11178,30330,2.5618
2026-06-16,2.573,2.5812,2.4774,2.5056,11275,29653,2.4948
2026-06-17,2.5066,2.5624,2.4754,2.4897,14193,29009,2.5009
2026-06-18,2.4977,2.5424,2.4483,2.5244,16961,29875,2.5348
2026-06-22,2.5186,2.5708,2.4952,2.5207,15796,28746,2.5116
2026-06-23,2.5331,2.5331,2.4678,2.482,13321,28192,2.4965
2026-06-24,2.4821,2.4821,2.4116,2.423,18196,28826,2.4329
2026-06-25,2.4239,2.5062,2.4036,2.4847,19562,29055,2.497
2026-06-26,2.4855,2.4911,2.4037,2.4489,16731,29790,2.4287
2026-06-29,2.4435,2.4876,2.4309,2.4738,14050,29898,2.4833
2026-06-30,2.4817,2.5071,2.4563,2.4823,20474,29550,2.4709
2026-07-01,2.482,2.5123,2.4693,2.4941,23936,30589,2.5064
2026-07-02,2.4961,2.4962,2.4408,2.4835,23824,31946,2.4821
2026-07-06,2.4812,2.5478,2.4744,2.5429,20746,32570,2.5397
2026-07-07,2.5441,2.5707,2.5056,2.5677,21495,33394,2.5276
2026-07-08,2.5815,2.6862,2.5262,2.6722,34153,34192,2.6402
2026-07-09,2.654,2.6814,2.5687,2.5687,30301,34235,2.5887
2026-07-10,2.5833,2.5866,2.5222,2.5567,25325,36369,2.5558
2026-07-13,2.5917,2.7172,2.5864,2.6984,27309,37462,2.7041
2026-07-14,2.6993,2.782,2.6993,2.7605,29006,39865,2.7546
2026-07-15,2.7614,2.8245,2.749,2.813,24757,40388,2.8005
2026-07-16,2.8228,2.8531,2.785,2.8207,23397,41347,2.7992
2026-07-17,2.8214,2.9172,2.7909,2.8889,24893,42081,2.891
2026-07-20,2.9149,2.9523,2.8426,2.892,23201,42289,2.8943
2026-07-21,2.9039,2.9348,2.8704,2.9208,24620,44730,2.9228
2026-07-22,2.9188,2.9826,2.9128,2.9445,31229,44157,2.9453
2026-07-23,2.9551,3.0417,2.9542,3.0086,28068,45638,3.0118
2026-07-24,3.0143,3.0143,2.9207,2.97,25631,45444,2.9545
2026-07-27,2.911,2.9129,2.8144,2.847,30096,47983,2.8699
2026-07-28,2.8561,2.87,2.8064,2.8302,32018,48868,2.8355
2026-07-29,2.8325,2.9301,2.8325,2.9175,31382,50764,2.9223
2026-07-30,2.9239,2.9239,2.824,2.837,34903,52534,2.8387
2026-07-31,2.8392,2.8888,2.7792,2.8888,36081,51885,2.8337
2026-08-03,2.7697,2.7771,2.6994,2.7051,33515,52640,2.7095
2026-08-04,2.7038,2.7496,2.5729,2.5922,46750,51582,2.604
2026-08-05,2.5923,2.6288,2.5524,2.5944,43501,49596,2.6003
2026-08-06,2.5919,2.7167,2.575,2.7132,39092,49815,2.6944
2026-08-07,2.7129,2.7602,2.6864,2.7146,38665,50683,2.7387
2026-08-10,2.74,2.8824,2.7271,2.868,43553,54230,2.8713
