date,open,high,low,close,volume,open_interest,settle
2026-03-10,1.9957,1.9957,1.9957,1.9957,12,163,1.9957
2026-03-11,2.0653,2.0653,2.0653,2.0653,86,165,2.0653
2026-03-12,2.0931,2.0931,2.0931,2.0931,100,177,2.0931
2026-03-13,2.079,2.079,2.079,2.079,2,187,2.1029
2026-03-16,2.0594,2.0594,2.0565,2.0565,26,187,2.0654
2026-03-17,2.1037,2.1037,2.1037,2.1037,21,195,2.1037
2026-03-18,2.1403,2.1404,2.1403,2.1404,76,207,2.1405
2026-03-19,2.1427,2.1427,2.1427,2.1427,16,204,2.1427
2026-03-20,2.182,2.182,2.182,2.182,31,207,2.182
2026-03-23,2.0756,2.0756,2.0756,2.0756,42,216,2.0756
2026-03-24,2.145,2.145,2.145,2.145,40,210,2.1618
2026-03-25,2.1314,2.1314,2.1314,2.1314,0,204,2.1314
2026-03-26,2.1704,2.1704,2.1704,2.1704,36,204,2.1688
2026-03-27,2.162,2.162,2.162,2.162,17,201,2.162
2026-03-30,2.1567,2.1567,2.1567,2.1567,25,197,2.1567
2026-03-31,2.0694,2.0694,2.0694,2.0694,26,199,2.0694
2026-04-01,2.0623,2.0623,2.0623,2.0623,41,197,2.0623
2026-04-02,2.0825,2.0825,2.0825,2.0825,12,206,2.0825
2026-04-06,2.1205,2.1205,2.1205,2.1205,7,208,2.1205
2026-04-07,2.1509,2.1509,2.1509,2.1509,25,207,2.1509
2026-04-08,2.1519,2.1519,2.1519,2.1519,7,205,2.1519
2026-04-09,2.1597,2.1597,2.1597,2.1597,0,206,2.1597
2026-04-10,2.1781,2.1781,2.1781,2.1781,16,206,2.1781
2026-04-13,2.2118,2.2118,2.2118,2.2118,5,202,2.2118
2026-04-14,2.1824,2.1824,2.1824,2.1824,25,201,2.1824
2026-04-15,2.2017,2.2017,2.2017,2.2017,13,210,2.2017
2026-04-16,2.2079,2.2079,2.2079,2.2079,26,214,2.2079
2026-04-17,2.1136,2.1136,2.1136,2.1136,53,219,2.1136
2026-04-20,2.1509,2.1509,2.1509,2.1509,2,231,2.1509
2026-04-21,2.1664,2.1776,2.1607,2.1607,61,231,2.1793
2026-04-22,2.1967,2.1967,2.1967,2.1967,38,239,2.1967
2026-04-23,2.2161,2.2161,2.2161,2.2161,52,231,2.2161
2026-04-24,2.1916,2.1916,2.1916,2.1916,55,229,2.1916
2026-04-27,2.2204,2.2204,2.2204,2.2204,9,234,2.2204
2026-04-28,2.2172,2.2172,2.2172,2.2172,10,233,2.2172
2026-04-29,2.237,2.237,2.237,2.237,30,233,2.237
2026-04-30,2.2554,2.2554,2.2554,2.2554,38,231,2.2554
2026-05-01,2.2502,2.2502,2.2502,2.2502,0,231,2.2502
2026-05-04,2.3218,2.3218,2.3218,2.3218,70,231,2.3218
2026-05-05,2.288,2.2887,2.288,2.2887,59,257,2.2978
2026-05-06,2.2401,2.2401,2.2401,2.2401,62,286,2.2401
2026-05-07,2.2557,2.2557,2.2557,2.2557,22,291,2.2557
2026-05-08,2.3043,2.3043,2.3043,2.3043,23,292,2.3043
2026-05-11,2.3447,2.3447,2.3447,2.3447,40,308,2.3447
2026-05-12,2.3809,2.3809,2.3809,2.3809,175,295,2.3809
2026-05-13,2.3495,2.3495,2.3495,2.3495,4,306,2.3495
2026-05-14,2.3275,2.3275,2.3275,2.3275,17,305,2.3275
2026-05-15,2.3583,2.3583,2.3583,2.3583,18,309,2.3583
2026-05-18,2.4016,2.4016,2.4016,2.4016,8,321,2.4016
2026-05-19,2.3839,2.3839,2.3839,2.3839,10,324,2.3839
2026-05-20,2.3294,2.3294,2.3294,2.3294,20,324,2.3294
2026-05-21,2.3208,2.3208,2.3208,2.3208,22,322,2.3208
2026-05-22,2.365,2.365,2.365,2.365,2,323,2.3541
2026-05-26,2.2811,2.2811,2.2811,2.2811,43,324,2.3255
2026-05-27,2.3061,2.3061,2.3061,2.3061,20,320,2.3061
2026-05-28,2.3376,2.3376,2.3376,2.3376,72,326,2.3376
2026-05-29,2.3127,2.3127,2.3127,2.3127,18,322,2.3127
2026-06-01,2.348,2.348,2.348,2.348,55,323,2.348
2026-06-02,2.3841,2.3841,2.3841,2.3841,25,320,2.3841
2026-06-03,2.4115,2.4115,2.4115,2.4115,218,318,2.4115
2026-06-04,2.3678,2.3678,2.3678,2.3678,20,353,2.3678
2026-06-05,2.3629,2.3629,2.3629,2.3629,94,353,2.3629
2026-06-08,2.4056,2.4056,2.4056,2.4056,33,368,2.4056
2026-06-09,2.3863,2.3863,2.3863,2.3863,10,375,2.3863
2026-06-10,2.4059,2.4059,2.4059,2.4059,84,372,2.4059
2026-06-11,2.3805,2.3805,2.3805,2.3805,21,377,2.3805
2026-06-12,2.327,2.327,2.327,2.327,79,373,2.327
2026-06-15,2.2969,2.2969,2.2969,2.2969,49,383,2.2969
2026-06-16,2.2618,2.2618,2.2618,2.2618,74,376,2.2618
2026-06-17,2.2463,2.2463,2.2463,2.2463,116,385,2.2463
2026-06-18,2.2283,2.2283,2.2283,2.2283,108,398,2.2283
2026-06-22,2.2066,2.2066,2.2066,2.2066,37,426,2.2058
2026-06-23,2.198,2.198,2.198,2.198,91,441,2.198
2026-06-24,2.1538,2.1538,2.1538,2.1538,392,423,2.1538
2026-06-25,2.1785,2.1785,2.1785,2.1785,35,514,2.1785
2026-06-26,2.1425,2.1502,2.1425,2.1502,334,521,2.1428
2026-06-29,2.1644,2.1644,2.1644,2.1644,83,525,2.1644
2026-06-30,2.1563,2.1563,2.1563,2.1563,52,527,2.1563
2026-07-01,2.1741,2.1741,2.1741,2.1741,72,531,2.1741
2026-07-02,2.1615,2.1619,2.1615,2.1615,60,545,2.1793
2026-07-06,2.2103,2.2103,2.2103,2.2103,79,553,2.2103
2026-07-07,2.2261,2.2261,2.2261,2.2261,91,555,2.2261
2026-07-08,2.288,2.288,2.288,2.288,273,553,2.288
2026-07-09,2.2737,2.2737,2.2737,2.2737,30,561,2.2737
2026-07-10,2.2521,2.2521,2.2521,2.2521,32,563,2.2521
2026-07-13,2.322,2.322,2.322,2.322,115,562,2.322
2026-07-14,2.3272,2.3272,2.3272,2.3272,127,562,2.3272
2026-07-15,2.3319,2.3319,2.3319,2.3319,257,600,2.3319
2026-07-16,2.3188,2.3188,2.3188,2.3188,50,638,2.3188
2026-07-17,2.3524,2.3524,2.3522,2.3522,135,642,2.3549
2026-07-20,2.3566,2.3566,2.3566,2.3566,180,630,2.3566
2026-07-21,2.3595,2.3595,2.3595,2.3595,180,574,2.3595
2026-07-22,2.3686,2.3686,2.3686,2.3686,210,556,2.3686
2026-07-23,2.395,2.395,2.395,2.395,389,532,2.3843
2026-07-24,2.3731,2.3731,2.3731,2.3731,29,542,2.3731
2026-07-27,2.3207,2.3207,2.3207,2.3207,130,533,2.3207
2026-07-28,2.2766,2.2766,2.2766,2.2766,45,536,2.2766
2026-07-29,2.3281,2.3281,2.3281,2.3281,242,545,2.3281
2026-07-30,2.2777,2.2777,2.2777,2.2777,40,516,2.2777
2026-07-31,2.2821,2.2821,2.2821,2.2821,79,506,2.2821
2026-08-03,2.2375,2.2375,2.2375,2.2375,234,532,2.2434
2026-08-04,2.2112,2.2112,2.2112,2.2112,183,560,2.2112
2026-08-05,2.2121,2.2121,2.2121,2.2121,91,567,2.2121
2026-08-06,2.2366,2.2366,2.2366,2.2366,48,588,2.2366
2026-08-07,2.2582,2.2582,2.2582,2.2582,22,580,2.2582
2026-08-10,2.3206,2.3206,2.3206,2.3206,179,578,2.3206
2026-08-11,2.3227,2.3227,2.3227,2.3227,250,558,2.3227
2026-08-12,2.3333,2.3333,2.3333,2.3333,164,560,2.3333
2026-08-13,2.3131,2.3131,2.3131,2.3131,122,601,2.3131
2026-08-14,2.3286,2.3286,2.3286,2.3286,73,678,2.3286
2026-08-17,2.3542,2.3542,2.3542,2.3542,125,709,2.3542
2026-08-18,2.3762,2.3762,2.3762,2.3762,117,736,2.3762
2026-08-19,2.3741,2.3741,2.3694,2.3694,175,742,2.3686
2026-08-20,2.3956,2.3956,2.3956,2.3956,165,730,2.3956
2026-08-21,2.3953,2.3953,2.3953,2.3953,350,671,2.3929
2026-08-24,2.3535,2.3535,2.3535,2.3535,201,643,2.3535
2026-08-25,2.335,2.335,2.3326,2.3326,427,623,2.3328
2026-08-26,2.3326,2.3326,2.3326,2.3326,526,621,2.3323
2026-08-27,2.338,2.338,2.3379,2.3379,1095,562,2.3395
2026-08-28,2.385,2.385,2.385,2.385,621,434,2.385
2026-08-31,2.4315,2.4315,2.4315,2.4315,305,459,2.4124
2026-09-01,2.4494,2.4494,2.4477,2.4494,358,532,2.4514
2026-09-02,2.4416,2.4416,2.4416,2.4416,400,580,2.4416
2026-09-03,2.435,2.435,2.435,2.435,135,655,2.435
2026-09-04,2.4539,2.4539,2.4539,2.4539,50,656,2.4539
2026-09-08,2.4843,2.4843,2.4843,2.4843,239,659,2.4843
