date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.1642,2.1642,2.1642,2.1642,11,97,2.1642
2026-03-11,2.2339,2.2339,2.2339,2.2339,54,96,2.2339
2026-03-12,2.2659,2.2659,2.2659,2.2659,71,101,2.2659
2026-03-13,2.2765,2.2765,2.2765,2.2765,0,117,2.2765
2026-03-16,2.2386,2.2386,2.2386,2.2386,20,117,2.2386
2026-03-17,2.2779,2.2779,2.2779,2.2779,17,121,2.2779
2026-03-18,2.3183,2.3183,2.3183,2.3183,49,134,2.3183
2026-03-19,2.3195,2.3195,2.3195,2.3195,16,146,2.3195
2026-03-20,2.3585,2.3585,2.3585,2.3585,65,144,2.3585
2026-03-23,2.2519,2.2519,2.2519,2.2519,38,154,2.2519
2026-03-24,2.3446,2.3446,2.3446,2.3446,36,153,2.3446
2026-03-25,2.3142,2.3142,2.3142,2.3142,1,159,2.3142
2026-03-26,2.3539,2.3539,2.3539,2.3539,51,158,2.3539
2026-03-27,2.3491,2.3491,2.3491,2.3491,16,148,2.3491
2026-03-30,2.3438,2.3438,2.3438,2.3438,29,147,2.3438
2026-03-31,2.2557,2.2557,2.2557,2.2557,17,152,2.2557
2026-04-01,2.2384,2.2384,2.2384,2.2384,49,150,2.2384
2026-04-02,2.2591,2.2591,2.2591,2.2591,74,144,2.2591
2026-04-06,2.2978,2.2978,2.2978,2.2978,13,122,2.2978
2026-04-07,2.3287,2.3287,2.3287,2.3287,24,122,2.3287
2026-04-08,2.3265,2.3265,2.3265,2.3265,7,121,2.3265
2026-04-09,2.3337,2.3337,2.3337,2.3337,2,120,2.3337
2026-04-10,2.3545,2.3545,2.3545,2.3545,12,120,2.3545
2026-04-13,2.3901,2.3901,2.3901,2.3901,11,120,2.3901
2026-04-14,2.3594,2.3594,2.3594,2.3594,34,120,2.3594
2026-04-15,2.3755,2.3755,2.3755,2.3755,11,113,2.3755
2026-04-16,2.3802,2.3802,2.3802,2.3802,48,112,2.3802
2026-04-17,2.2854,2.2854,2.2854,2.2854,78,112,2.2854
2026-04-20,2.3231,2.3231,2.3231,2.3231,4,128,2.3231
2026-04-21,2.3576,2.3576,2.3576,2.3576,50,128,2.3576
2026-04-22,2.3805,2.3805,2.3805,2.3805,59,136,2.3805
2026-04-23,2.4046,2.4046,2.4046,2.4046,62,128,2.4046
2026-04-24,2.4025,2.4025,2.4025,2.4025,75,128,2.3796
2026-04-27,2.41,2.41,2.41,2.41,8,128,2.41
2026-04-28,2.4095,2.4095,2.4095,2.4095,18,128,2.4095
2026-04-29,2.4345,2.4345,2.4345,2.4345,32,129,2.4345
2026-04-30,2.4546,2.4546,2.4546,2.4546,41,129,2.4546
2026-05-01,2.4495,2.4495,2.4495,2.4495,0,128,2.4495
2026-05-04,2.5404,2.5404,2.5404,2.5404,101,128,2.5404
2026-05-05,2.505,2.5196,2.505,2.5196,151,148,2.5192
2026-05-06,2.4501,2.4501,2.4501,2.4501,62,174,2.4501
2026-05-07,2.4645,2.4645,2.4645,2.4645,50,162,2.4645
2026-05-08,2.5149,2.5149,2.5149,2.5149,23,192,2.5149
2026-05-11,2.5591,2.5591,2.5591,2.5591,43,210,2.5591
2026-05-12,2.6194,2.6194,2.6194,2.6194,29,217,2.6194
2026-05-13,2.5771,2.5771,2.5771,2.5771,31,224,2.5771
2026-05-14,2.5483,2.5483,2.5483,2.5483,18,217,2.5483
2026-05-15,2.5804,2.5804,2.5804,2.5804,11,210,2.5804
2026-05-18,2.6254,2.6254,2.6254,2.6254,18,211,2.6254
2026-05-19,2.6077,2.6077,2.6077,2.6077,8,212,2.6077
2026-05-20,2.5391,2.5391,2.5391,2.5391,46,216,2.5391
2026-05-21,2.5207,2.5207,2.5207,2.5207,17,216,2.5207
2026-05-22,2.565,2.565,2.565,2.565,5,216,2.5537
2026-05-26,2.5293,2.5293,2.5293,2.5293,45,216,2.5293
2026-05-27,2.5017,2.5017,2.5017,2.5017,13,220,2.5017
2026-05-28,2.5377,2.5377,2.5377,2.5377,95,220,2.5377
2026-05-29,2.5024,2.5024,2.5024,2.5024,37,242,2.5024
2026-06-01,2.555,2.555,2.555,2.555,81,233,2.555
2026-06-02,2.5983,2.5983,2.5983,2.5983,44,264,2.5983
2026-06-03,2.6364,2.6364,2.6364,2.6364,255,262,2.6364
2026-06-04,2.5887,2.5887,2.5887,2.5887,39,256,2.5887
2026-06-05,2.5849,2.5849,2.5849,2.5849,119,251,2.5849
2026-06-08,2.6272,2.6272,2.6272,2.6272,52,250,2.6272
2026-06-09,2.6033,2.6033,2.6033,2.6033,25,247,2.6033
2026-06-10,2.6262,2.6262,2.6262,2.6262,95,246,2.6262
2026-06-11,2.5923,2.5923,2.5923,2.5923,41,242,2.5923
2026-06-12,2.5295,2.5295,2.5295,2.5295,74,242,2.5295
2026-06-15,2.4959,2.4959,2.4959,2.4959,218,251,2.4959
2026-06-16,2.4513,2.4513,2.4513,2.4513,336,263,2.4513
2026-06-17,2.438,2.438,2.435,2.435,118,288,2.4342
2026-06-18,2.3799,2.415,2.3799,2.415,189,297,2.4152
2026-06-22,2.3957,2.3957,2.3957,2.3957,43,337,2.3957
2026-06-23,2.3907,2.3907,2.3907,2.3907,86,340,2.3907
2026-06-24,2.3368,2.3368,2.3368,2.3368,97,330,2.3368
2026-06-25,2.363,2.363,2.363,2.363,20,348,2.363
2026-06-26,2.3225,2.3225,2.3225,2.3225,239,354,2.3232
2026-06-29,2.3479,2.3479,2.3479,2.3479,90,408,2.3479
2026-06-30,2.3413,2.3413,2.3413,2.3413,93,404,2.3413
2026-07-01,2.3576,2.3576,2.3576,2.3576,133,406,2.3576
2026-07-02,2.359,2.359,2.359,2.359,223,458,2.3644
2026-07-06,2.4009,2.4009,2.4009,2.4009,221,539,2.4009
2026-07-07,2.4184,2.4184,2.4184,2.4184,136,587,2.4184
2026-07-08,2.504,2.504,2.4895,2.4895,549,604,2.4863
2026-07-09,2.4722,2.4722,2.4722,2.4722,244,604,2.4722
2026-07-10,2.449,2.449,2.449,2.449,78,618,2.449
2026-07-13,2.5297,2.5297,2.5297,2.5297,312,619,2.5297
2026-07-14,2.5323,2.5323,2.5323,2.5323,711,518,2.5323
2026-07-15,2.5356,2.5356,2.5356,2.5356,605,545,2.5356
2026-07-16,2.5257,2.5257,2.5257,2.5257,211,582,2.5257
2026-07-17,2.5651,2.5651,2.5651,2.5651,689,599,2.5651
2026-07-20,2.5748,2.5748,2.5748,2.5748,337,606,2.5748
2026-07-21,2.5881,2.5891,2.5872,2.5891,703,708,2.5834
2026-07-22,2.5966,2.5966,2.5966,2.5966,1134,999,2.5966
2026-07-23,2.6374,2.6374,2.6374,2.6374,801,1177,2.6202
2026-07-24,2.5975,2.5975,2.5975,2.5975,179,1376,2.5975
2026-07-27,2.538,2.538,2.538,2.538,212,1483,2.538
2026-07-28,2.49,2.49,2.49,2.49,602,1510,2.49
2026-07-29,2.5566,2.5566,2.5566,2.5566,666,1721,2.5566
2026-07-30,2.5034,2.5034,2.5034,2.5034,315,1770,2.5034
2026-07-31,2.5091,2.5091,2.5091,2.5091,149,1760,2.5091
2026-08-03,2.4491,2.4609,2.4491,2.4609,393,1765,2.4558
2026-08-04,2.4157,2.4275,2.4157,2.4275,612,1761,2.4248
2026-08-05,2.4177,2.4282,2.4025,2.4275,259,1831,2.4282
2026-08-06,2.442,2.4421,2.4418,2.4418,99,1926,2.4595
2026-08-07,2.4511,2.4839,2.4511,2.4839,73,1937,2.4831
2026-08-10,2.5569,2.5569,2.5569,2.5569,686,1975,2.5569
2026-08-11,2.5619,2.5624,2.5364,2.5624,541,1921,2.56
2026-08-12,2.5683,2.5683,2.5683,2.5683,342,1871,2.5683
2026-08-13,2.5497,2.5724,2.5438,2.5457,479,1843,2.5479
2026-08-14,2.5407,2.5686,2.5407,2.5662,270,1864,2.5667
2026-08-17,2.5674,2.5965,2.5636,2.5965,297,1849,2.5946
2026-08-18,2.6115,2.627,2.6055,2.6234,217,1882,2.6181
2026-08-19,2.6167,2.6309,2.6065,2.6065,834,1926,2.6074
2026-08-20,2.6297,2.6419,2.6209,2.6419,455,2042,2.6404
2026-08-21,2.6312,2.6484,2.6312,2.6365,926,2098,2.6354
2026-08-24,2.5948,2.5948,2.5899,2.5899,642,2048,2.5877
2026-08-25,2.5545,2.5616,2.5516,2.5554,514,2018,2.5588
2026-08-26,2.5329,2.562,2.5307,2.5619,905,2058,2.5598
2026-08-27,2.5452,2.589,2.5262,2.589,1962,1941,2.588
2026-08-28,2.5911,2.5962,2.5905,2.5962,2177,1877,2.6228
2026-08-31,2.6469,2.6582,2.6466,2.6519,988,2050,2.6581
2026-09-01,2.675,2.6765,2.675,2.6765,2095,2357,2.7076
2026-09-02,2.7028,2.7095,2.6897,2.6964,1656,2511,2.6941
2026-09-03,2.6629,2.689,2.6629,2.6882,750,2730,2.6839
2026-09-04,2.6635,2.6992,2.6635,2.6992,315,2897,2.7033
2026-09-08,2.7272,2.7309,2.721,2.7277,765,2845,2.7461
2026-09-09,2.757,2.7649,2.753,2.7649,1543,2776,2.7668
2026-09-10,2.7907,2.814,2.7907,2.8101,2159,2828,2.8151
2026-09-11,2.7558,2.7682,2.7558,2.7682,1803,2975,2.7643
