date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.189,2.189,2.189,2.189,13,100,2.189
2026-03-11,2.2591,2.2591,2.2591,2.2591,71,102,2.2591
2026-03-12,2.2954,2.2954,2.2954,2.2954,78,122,2.2954
2026-03-13,2.286,2.286,2.286,2.286,6,131,2.3061
2026-03-16,2.2709,2.2709,2.2709,2.2709,34,131,2.2709
2026-03-17,2.3113,2.3113,2.3113,2.3113,6,141,2.3113
2026-03-18,2.3554,2.3554,2.3554,2.3554,49,151,2.3554
2026-03-19,2.3564,2.3564,2.3564,2.3564,4,166,2.3564
2026-03-20,2.3954,2.3954,2.3954,2.3954,124,169,2.3954
2026-03-23,2.2864,2.2864,2.2864,2.2864,34,181,2.2864
2026-03-24,2.365,2.365,2.365,2.365,53,187,2.3789
2026-03-25,2.3485,2.3485,2.3485,2.3485,5,204,2.3485
2026-03-26,2.3876,2.3876,2.3876,2.3876,67,201,2.3876
2026-03-27,2.3822,2.3822,2.3822,2.3822,16,189,2.3822
2026-03-30,2.3763,2.3763,2.3763,2.3763,28,188,2.3763
2026-03-31,2.287,2.287,2.287,2.287,15,185,2.287
2026-04-01,2.265,2.265,2.265,2.265,72,180,2.265
2026-04-02,2.2861,2.2861,2.2861,2.2861,88,166,2.2861
2026-04-06,2.3258,2.3258,2.3258,2.3258,44,154,2.3258
2026-04-07,2.3569,2.3569,2.3569,2.3569,31,142,2.3569
2026-04-08,2.354,2.354,2.354,2.354,32,136,2.354
2026-04-09,2.3611,2.3611,2.3611,2.3611,3,136,2.3611
2026-04-10,2.3831,2.3831,2.3831,2.3831,12,137,2.3831
2026-04-13,2.4209,2.4209,2.4209,2.4209,17,139,2.4209
2026-04-14,2.3896,2.3896,2.3896,2.3896,42,136,2.3896
2026-04-15,2.4048,2.4048,2.4048,2.4048,20,140,2.4048
2026-04-16,2.4097,2.4097,2.4097,2.4097,37,144,2.4097
2026-04-17,2.3145,2.3145,2.3145,2.3145,49,145,2.3145
2026-04-20,2.3523,2.3523,2.3523,2.3523,8,157,2.3523
2026-04-21,2.3881,2.3881,2.3881,2.3881,60,154,2.3881
2026-04-22,2.4159,2.4159,2.4159,2.4159,59,147,2.4159
2026-04-23,2.4431,2.4431,2.4431,2.4431,83,138,2.4431
2026-04-24,2.438,2.438,2.438,2.438,129,143,2.4192
