date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.2332,2.2332,2.2332,2.2332,55,1743,2.2332
2026-03-11,2.3,2.3,2.3,2.3,315,1736,2.3017
2026-03-12,2.3516,2.3516,2.3516,2.3516,174,1669,2.3516
2026-03-13,2.345,2.345,2.344,2.344,145,1674,2.3621
2026-03-16,2.3258,2.3258,2.32,2.32,208,1718,2.3352
2026-03-17,2.37,2.37,2.361,2.361,145,1702,2.3784
2026-03-18,2.4264,2.4264,2.4264,2.4264,137,1720,2.4264
2026-03-19,2.4267,2.4267,2.4267,2.4267,67,1733,2.4257
2026-03-20,2.4459,2.4459,2.4443,2.4443,750,1747,2.4545
2026-03-23,2.3444,2.3444,2.3444,2.3444,336,1746,2.3444
2026-03-24,2.43,2.43,2.43,2.43,237,1778,2.4307
2026-03-25,2.4047,2.4047,2.4047,2.4047,102,1756,2.4047
2026-03-26,2.431,2.4466,2.42,2.4466,268,1746,2.4456
2026-03-27,2.4346,2.4346,2.4346,2.4346,554,1774,2.4346
2026-03-30,2.4289,2.4289,2.4289,2.4289,174,1803,2.4289
2026-03-31,2.3384,2.3384,2.3384,2.3384,160,1847,2.3384
2026-04-01,2.3128,2.3128,2.3128,2.3128,111,1883,2.3115
2026-04-02,2.3334,2.3334,2.3334,2.3334,233,1895,2.3317
2026-04-06,2.373,2.373,2.373,2.373,75,1981,2.373
2026-04-07,2.3853,2.3995,2.3853,2.3995,218,1987,2.4035
2026-04-08,2.3341,2.3545,2.3341,2.3429,224,1960,2.3955
2026-04-09,2.3962,2.3962,2.3962,2.3962,116,1952,2.4003
2026-04-10,2.4293,2.4293,2.4293,2.4293,396,1937,2.4298
2026-04-13,2.4732,2.4732,2.4456,2.4587,583,1905,2.4737
2026-04-14,2.45,2.45,2.4356,2.4356,408,1856,2.4407
2026-04-15,2.435,2.4602,2.435,2.4566,194,1882,2.4556
2026-04-16,2.4558,2.458,2.4462,2.4498,679,1893,2.46
2026-04-17,2.3612,2.3612,2.3612,2.3612,899,1896,2.3598
