date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.0685,2.1217,1.991,2.1017,10258,19296,2.0771
2026-03-11,2.1078,2.1819,2.0645,2.1666,10772,18872,2.1637
2026-03-12,2.1864,2.2573,2.1818,2.2479,9906,18472,2.2349
2026-03-13,2.254,2.2745,2.2065,2.255,8358,17521,2.2532
2026-03-16,2.2676,2.2689,2.197,2.2107,6540,17651,2.2103
2026-03-17,2.218,2.2845,2.218,2.2788,4894,17978,2.2673
2026-03-18,2.2723,2.354,2.2375,2.3471,7057,18031,2.3258
2026-03-19,2.3336,2.3954,2.2741,2.3116,4833,18283,2.3286
2026-03-20,2.2999,2.3645,2.27,2.356,5759,18383,2.348
2026-03-23,2.3655,2.4227,2.1785,2.2286,6612,18456,2.2171
2026-03-24,2.2416,2.3198,2.2152,2.2473,6159,19039,2.3069
2026-03-25,2.2451,2.2874,2.2073,2.2756,7966,19661,2.2692
2026-03-26,2.2724,2.3279,2.2426,2.3037,4560,20154,2.3219
2026-03-27,2.3041,2.3454,2.2739,2.3324,6043,20375,2.3207
2026-03-30,2.3425,2.3542,2.3194,2.3312,4691,20149,2.3214
2026-03-31,2.3349,2.368,2.2082,2.215,4151,20585,2.2258
2026-04-01,2.2294,2.2475,2.1718,2.1838,4927,21196,2.1975
2026-04-02,2.1835,2.2748,2.1688,2.2271,9358,21636,2.2258
2026-04-06,2.2251,2.2695,2.1974,2.2524,2791,21308,2.2654
2026-04-07,2.2645,2.3082,2.2482,2.2637,4681,21097,2.296
2026-04-08,2.2366,2.2823,2.134,2.2679,7707,21438,2.261
2026-04-09,2.2743,2.2788,2.2271,2.251,5194,21969,2.2611
2026-04-10,2.2611,2.3025,2.2426,2.2803,4254,21879,2.2951
2026-04-13,2.3292,2.3623,2.3151,2.3379,7773,21242,2.3515
2026-04-14,2.3279,2.3578,2.303,2.3167,5743,21545,2.3145
2026-04-15,2.2881,2.347,2.2877,2.3317,4366,22058,2.3343
2026-04-16,2.3262,2.3535,2.3186,2.3377,3251,22170,2.3514
2026-04-17,2.3377,2.3448,2.1927,2.2423,7805,22283,2.2387
2026-04-20,2.2871,2.3141,2.2692,2.2701,4321,23000,2.29
2026-04-21,2.2833,2.3578,2.2682,2.3316,5196,22949,2.333
2026-04-22,2.3355,2.3786,2.3048,2.3769,4718,22966,2.376
2026-04-23,2.39,2.445,2.3647,2.4348,4502,22977,2.4257
2026-04-24,2.4377,2.4469,2.3869,2.4227,4244,22577,2.415
2026-04-27,2.4574,2.4621,2.4243,2.4499,3708,23022,2.4462
2026-04-28,2.4579,2.4983,2.4431,2.4637,7078,23295,2.4622
2026-04-29,2.4495,2.5235,2.4495,2.5087,8873,23455,2.4962
2026-04-30,2.4917,2.5422,2.4567,2.5199,6176,23662,2.5097
2026-05-01,2.5265,2.5466,2.4635,2.5109,4474,23846,2.5007
2026-05-04,2.488,2.6255,2.4871,2.6093,5031,24161,2.621
2026-05-05,2.6048,2.6165,2.5618,2.5982,7015,24157,2.5912
2026-05-06,2.5681,2.5742,2.378,2.4675,8151,25314,2.4729
2026-05-07,2.4219,2.524,2.4022,2.5233,10005,25375,2.4907
2026-05-08,2.5075,2.5434,2.475,2.5263,5679,25415,2.5412
2026-05-11,2.5494,2.6166,2.5494,2.6127,7517,25215,2.6057
2026-05-12,2.6137,2.676,2.6081,2.6602,8608,25113,2.6709
2026-05-13,2.6537,2.6618,2.6119,2.6243,6341,26343,2.6272
2026-05-14,2.6198,2.6365,2.566,2.6114,7858,26099,2.5956
2026-05-15,2.6128,2.6495,2.6076,2.6386,4302,27402,2.6453
2026-05-18,2.6541,2.7044,2.62,2.65,6181,27421,2.6984
2026-05-19,2.6567,2.6889,2.6491,2.6683,4977,27168,2.6761
2026-05-20,2.6662,2.6778,2.5473,2.5792,6188,27765,2.5744
2026-05-21,2.5944,2.637,2.5257,2.5649,7581,27788,2.5402
2026-05-22,2.5654,2.596,2.5415,2.5766,7098,28100,2.5767
2026-05-26,2.4992,2.5503,2.4667,2.5071,15018,28489,2.516
2026-05-27,2.5045,2.5045,2.4192,2.47,8769,30431,2.4617
2026-05-28,2.4798,2.5158,2.431,2.4835,5935,30992,2.4969
2026-05-29,2.48,2.4985,2.4461,2.4679,9734,31015,2.4575
2026-06-01,2.4611,2.5543,2.4611,2.52,9609,31539,2.5142
2026-06-02,2.511,2.5568,2.4809,2.5426,10529,31754,2.5538
2026-06-03,2.5416,2.5984,2.5416,2.5818,10719,31633,2.5895
2026-06-04,2.58,2.5808,2.5061,2.5269,10403,32543,2.5308
2026-06-05,2.5344,2.5494,2.4968,2.5088,7913,34297,2.5134
2026-06-08,2.541,2.6039,2.5297,2.5579,7528,33491,2.5565
2026-06-09,2.5551,2.5551,2.4857,2.5323,8157,33145,2.5271
2026-06-10,2.5458,2.594,2.5113,2.5865,7574,33180,2.5583
2026-06-11,2.59,2.611,2.4842,2.4979,10994,33007,2.5241
2026-06-12,2.4857,2.5059,2.4247,2.4524,7036,32934,2.4579
2026-06-15,2.44,2.4401,2.3696,2.4031,10475,31842,2.3951
2026-06-16,2.4015,2.4121,2.3231,2.3423,10369,30835,2.335
2026-06-17,2.342,2.3887,2.3085,2.3128,11296,30771,2.3242
2026-06-18,2.3101,2.3344,2.2637,2.3199,12495,31836,2.329
2026-06-22,2.309,2.3548,2.2853,2.303,12534,32868,2.2973
2026-06-23,2.313,2.313,2.27,2.2794,8207,32584,2.29
2026-06-24,2.2691,2.279,2.216,2.226,8833,32396,2.2352
2026-06-25,2.2201,2.286,2.2096,2.2689,8670,32377,2.2757
2026-06-26,2.2636,2.2731,2.1986,2.2376,8439,32754,2.2186
2026-06-29,2.24,2.2655,2.2232,2.2557,6976,32772,2.2617
2026-06-30,2.2501,2.2834,2.239,2.2599,9028,32766,2.2495
2026-07-01,2.266,2.2728,2.245,2.2584,10236,32418,2.2692
2026-07-02,2.2587,2.2692,2.2276,2.2643,15801,32207,2.2624
2026-07-06,2.2622,2.308,2.254,2.307,13073,32966,2.3022
2026-07-07,2.307,2.3472,2.288,2.3437,12431,32975,2.312
2026-07-08,2.3446,2.4377,2.3171,2.4293,19625,33102,2.4024
2026-07-09,2.415,2.4234,2.3539,2.3545,18385,33148,2.3712
2026-07-10,2.358,2.3631,2.3233,2.351,15625,33442,2.3526
2026-07-13,2.3599,2.4871,2.3599,2.4733,14175,34459,2.4786
2026-07-14,2.4692,2.52,2.459,2.4958,21993,34491,2.4927
2026-07-15,2.4864,2.5367,2.4864,2.5263,17819,34013,2.5151
2026-07-16,2.5217,2.5529,2.5018,2.5345,15554,34845,2.5197
2026-07-17,2.5347,2.6017,2.5131,2.5869,15527,36594,2.5861
2026-07-20,2.6288,2.6368,2.5471,2.5938,12488,36418,2.595
2026-07-21,2.61,2.6254,2.578,2.6129,14150,37474,2.6149
2026-07-22,2.6056,2.6574,2.6046,2.6328,16679,37964,2.6313
2026-07-23,2.6464,2.7067,2.6429,2.6801,12078,37788,2.6842
2026-07-24,2.686,2.686,2.615,2.6509,10651,38043,2.6393
2026-07-27,2.62,2.62,2.5202,2.5398,12573,38149,2.5621
2026-07-28,2.551,2.551,2.4859,2.5075,12615,38975,2.5087
2026-07-29,2.526,2.6139,2.526,2.6047,13324,39431,2.6069
2026-07-30,2.6003,2.6034,2.5344,2.5482,15596,40229,2.544
2026-07-31,2.5521,2.593,2.5001,2.5913,12067,40869,2.5502
2026-08-03,2.5032,2.5032,2.4457,2.4581,14027,39737,2.4605
2026-08-04,2.4602,2.4933,2.3626,2.368,21707,38698,2.3826
2026-08-05,2.3614,2.3917,2.3449,2.3803,18607,38699,2.3853
2026-08-06,2.368,2.4736,2.3642,2.4705,21269,38328,2.4558
2026-08-07,2.469,2.4947,2.4439,2.4672,17035,41049,2.49
2026-08-10,2.4981,2.6049,2.4835,2.592,20636,41627,2.5985
2026-08-11,2.5929,2.6316,2.5641,2.6089,19252,43150,2.6052
2026-08-12,2.61,2.6303,2.5751,2.5965,18109,43349,2.6077
2026-08-13,2.6031,2.6117,2.5563,2.5716,18196,44942,2.5807
2026-08-14,2.5756,2.6141,2.5612,2.6102,15081,45581,2.6105
2026-08-17,2.6143,2.6681,2.5935,2.6663,13999,46804,2.6642
2026-08-18,2.6751,2.7029,2.6603,2.698,16765,47676,2.689
2026-08-19,2.7007,2.7169,2.6583,2.6621,25562,47036,2.6799
2026-08-20,2.6596,2.7246,2.6526,2.7135,24414,45494,2.7173
2026-08-21,2.7121,2.7517,2.6973,2.6994,23859,45003,2.7201
2026-08-24,2.7093,2.7093,2.6304,2.6475,19255,45898,2.6465
2026-08-25,2.6545,2.6683,2.5517,2.5674,22810,46110,2.6012
2026-08-26,2.5704,2.6383,2.5422,2.5852,22540,46674,2.6099
2026-08-27,2.5807,2.6551,2.555,2.6452,23572,46676,2.6473
2026-08-28,2.6488,2.699,2.6301,2.6825,21814,46700,2.6839
2026-08-31,2.7129,2.7633,2.6891,2.7621,18976,48047,2.7321
2026-09-01,2.7659,2.8373,2.7484,2.8342,32627,48976,2.8125
2026-09-02,2.8344,2.8581,2.7777,2.7842,32230,50472,2.7899
2026-09-03,2.7822,2.812,2.7432,2.8115,32527,51557,2.7993
2026-09-04,2.8112,2.8385,2.7438,2.8181,32775,53163,2.8345
2026-09-08,2.8388,2.9191,2.8084,2.9156,44963,54177,2.8931
2026-09-09,2.925,2.9345,2.8721,2.9093,44072,54353,2.8969
2026-09-10,2.9085,3.0551,2.8766,3.0548,50001,54790,3.024
2026-09-11,3.0561,3.0804,2.93,2.9436,37403,54331,2.939
2026-09-14,2.9591,3.0305,2.9591,3.0289,7567,53891,None
