date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.0391,2.0624,2.0157,2.0508,2091,10196,2.0463
2026-03-11,2.0526,2.1263,2.0526,2.1226,2185,10021,2.1233
2026-03-12,2.1606,2.2055,2.1492,2.1985,2419,10235,2.1864
2026-03-13,2.1931,2.204,2.1739,2.1965,2205,10352,2.2054
2026-03-16,2.1986,2.2068,2.1564,2.1569,2107,10420,2.1681
2026-03-17,2.2112,2.221,2.1955,2.2171,1130,10180,2.219
2026-03-18,2.2135,2.296,2.1955,2.2949,1990,10230,2.2724
2026-03-19,2.3,2.3099,2.257,2.257,1192,10414,2.2736
2026-03-20,2.2428,2.3037,2.2387,2.3037,1938,10385,2.2918
2026-03-23,2.3541,2.3541,2.1618,2.177,1978,10329,2.1703
2026-03-24,2.2421,2.2585,2.233,2.2385,1135,10375,2.2562
2026-03-25,2.1798,2.2308,2.1798,2.2308,2185,10352,2.2261
2026-03-26,2.2688,2.2773,2.2391,2.2561,1355,10327,2.2733
2026-03-27,2.2365,2.2807,2.2365,2.2638,1979,10400,2.2655
2026-03-30,2.2702,2.2876,2.2652,2.2767,1954,10492,2.2631
2026-03-31,2.2494,2.2524,2.1662,2.1671,1584,10641,2.1689
2026-04-01,2.1891,2.1891,2.119,2.1379,1467,10553,2.1423
2026-04-02,2.1288,2.2,2.1288,2.1505,3571,10443,2.1623
2026-04-06,2.1784,2.2074,2.1474,2.1874,908,9903,2.2009
2026-04-07,2.2102,2.242,2.2067,2.2129,1376,9998,2.2326
2026-04-08,2.145,2.22,2.1274,2.22,2475,9958,2.2113
2026-04-09,2.2211,2.2211,2.2072,2.2086,1480,10034,2.2128
2026-04-10,2.2051,2.252,2.199,2.2325,1524,10057,2.2461
2026-04-13,2.2806,2.3061,2.2724,2.2979,3497,9877,2.2997
2026-04-14,2.2867,2.289,2.2572,2.2646,2154,9953,2.2653
2026-04-15,2.2673,2.2887,2.2628,2.2809,1129,9828,2.2838
2026-04-16,2.2876,2.291,2.2692,2.2854,1403,9835,2.294
2026-04-17,2.2685,2.2685,2.149,2.1894,2486,9866,2.1874
2026-04-20,2.2347,2.2489,2.2319,2.2365,1605,9916,2.2344
2026-04-21,2.2262,2.2877,2.2262,2.2715,1960,9928,2.2738
2026-04-22,2.2636,2.3104,2.2636,2.3103,1441,10075,2.3105
2026-04-23,2.3286,2.3579,2.3109,2.3546,2069,10247,2.3582
