date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.0348,2.0348,2.033,2.033,762,2937,2.0333
2026-03-11,2.067,2.1075,2.067,2.1015,1047,3012,2.106
2026-03-12,2.158,2.158,2.1325,2.1325,1227,3223,2.1627
2026-03-13,2.163,2.1787,2.151,2.1692,967,3575,2.1798
2026-03-16,2.1596,2.165,2.135,2.1461,1146,3539,2.1479
2026-03-17,2.186,2.1942,2.186,2.1942,478,3235,2.1949
2026-03-18,2.2455,2.2667,2.2455,2.2667,680,3272,2.245
2026-03-19,2.2426,2.2426,2.2426,2.2426,439,3332,2.2452
2026-03-20,2.2523,2.2523,2.2523,2.2523,851,3242,2.2634
2026-03-23,2.14,2.1431,2.14,2.1431,1080,3180,2.1475
2026-03-24,2.2071,2.2307,2.2034,2.21,618,3117,2.2326
2026-03-25,2.1873,2.2045,2.1873,2.2045,644,3161,2.2056
2026-03-26,2.25,2.25,2.25,2.25,560,3105,2.25
2026-03-27,2.2401,2.2401,2.2386,2.2386,1002,2933,2.2391
2026-03-30,2.2544,2.2544,2.2544,2.2544,1036,2786,2.2335
2026-03-31,2.2211,2.2211,2.1482,2.1482,640,2943,2.1411
2026-04-01,2.1017,2.1143,2.1002,2.1143,534,2878,2.1147
2026-04-02,2.164,2.1642,2.1224,2.1224,1696,2973,2.1326
2026-04-06,2.141,2.141,2.1401,2.1401,307,2771,2.1706
2026-04-07,2.2069,2.2069,2.1983,2.1983,721,2795,2.2024
2026-04-08,2.1055,2.183,2.1035,2.1829,1154,2883,2.1898
2026-04-09,2.1983,2.1983,2.18,2.18,815,2961,2.1934
2026-04-10,2.2032,2.2282,2.201,2.2282,610,3200,2.2259
2026-04-13,2.2711,2.2729,2.2475,2.2713,1501,3096,2.2758
2026-04-14,2.253,2.253,2.24,2.2438,1090,3020,2.2428
2026-04-15,2.2404,2.2631,2.2352,2.2619,402,3145,2.2599
2026-04-16,2.2589,2.2688,2.2556,2.2572,1147,3262,2.2663
2026-04-17,2.168,2.1788,2.141,2.1641,1895,3451,2.1639
2026-04-20,2.2172,2.2275,2.2069,2.2069,994,3695,2.2074
2026-04-21,2.2035,2.2277,2.2035,2.2277,896,3832,2.2452
2026-04-22,2.2534,2.2804,2.2534,2.2804,976,4124,2.2787
2026-04-23,2.2871,2.3197,2.2821,2.3192,1659,4203,2.3244
2026-04-24,2.3427,2.3427,2.3169,2.3195,1025,4192,2.3106
2026-04-27,2.3308,2.3392,2.3308,2.3375,834,4252,2.3419
2026-04-28,2.3866,2.3895,2.3553,2.3553,889,4462,2.3511
2026-04-29,2.4012,2.4012,2.385,2.385,1979,4617,2.3722
2026-04-30,2.3642,2.3895,2.3642,2.3895,1014,4918,2.3898
2026-05-01,2.3944,2.3944,2.3716,2.3716,552,4697,2.3819
2026-05-04,2.4389,2.4471,2.4313,2.4471,799,4628,2.4946
2026-05-05,2.4726,2.4726,2.4461,2.47,901,4768,2.471
2026-05-06,2.4509,2.451,2.3201,2.3585,1965,4829,2.3658
2026-05-07,2.37,2.4122,2.3194,2.3981,1701,4617,2.3846
2026-05-08,2.3866,2.4397,2.3771,2.4397,794,4596,2.4397
2026-05-11,2.5017,2.5077,2.4597,2.4986,1300,4632,2.4956
2026-05-12,2.504,2.5588,2.504,2.5415,2063,4606,2.5581
2026-05-13,2.5474,2.5474,2.5144,2.5166,1895,4938,2.515
2026-05-14,2.5134,2.5166,2.4683,2.5008,959,5004,2.483
2026-05-15,2.4951,2.5295,2.4951,2.5231,794,4911,2.5259
2026-05-18,2.5391,2.565,2.5221,2.5288,1081,4954,2.5746
2026-05-19,2.5463,2.5664,2.536,2.5474,703,5034,2.5538
2026-05-20,2.5445,2.5445,2.4532,2.4644,1501,5081,2.4663
2026-05-21,2.4703,2.5189,2.4297,2.461,1331,5077,2.441
2026-05-22,2.4617,2.4862,2.4532,2.4728,1442,4941,2.4748
2026-05-26,2.4027,2.4455,2.3888,2.4338,3006,4973,2.4332
2026-05-27,2.4147,2.415,2.3612,2.3848,2408,4956,2.3872
2026-05-28,2.4045,2.4313,2.3855,2.4117,2535,5290,2.4226
2026-05-29,2.4074,2.4178,2.3741,2.398,1980,5655,2.3856
2026-06-01,2.4327,2.471,2.4163,2.4495,2670,5741,2.4444
2026-06-02,2.4265,2.4881,2.4168,2.4815,2254,5820,2.4869
2026-06-03,2.5123,2.5326,2.5061,2.5269,1443,6090,2.5297
2026-06-04,2.5141,2.5141,2.4558,2.4799,1561,6169,2.4777
2026-06-05,2.4694,2.4781,2.4495,2.4626,1739,6069,2.462
2026-06-08,2.506,2.5416,2.4771,2.5021,2467,6088,2.5033
2026-06-09,2.4954,2.4988,2.4405,2.4723,2148,6509,2.4748
2026-06-10,2.476,2.5187,2.461,2.5028,1636,7013,2.4984
2026-06-11,2.5191,2.5191,2.4394,2.4394,2456,7087,2.4646
2026-06-12,2.4471,2.4471,2.3865,2.397,1338,7192,2.3971
2026-06-15,2.3417,2.347,2.3232,2.347,3236,6976,2.3474
2026-06-16,2.3367,2.3367,2.285,2.2929,3022,7166,2.2932
2026-06-17,2.301,2.3173,2.2616,2.2652,2560,6908,2.2745
2026-06-18,2.2584,2.2689,2.2156,2.2626,3850,7591,2.2659
2026-06-22,2.2561,2.2771,2.2285,2.2363,3390,7922,2.2361
2026-06-23,2.244,2.244,2.2177,2.2191,2426,8038,2.2303
2026-06-24,2.2149,2.218,2.1627,2.1791,2062,7833,2.177
2026-06-25,2.1672,2.216,2.1568,2.216,2028,7559,2.2091
2026-06-26,2.1993,2.1993,2.144,2.1774,2521,7936,2.1614
2026-06-29,2.1787,2.1991,2.1691,2.19,1947,8307,2.1955
2026-06-30,2.183,2.2092,2.1747,2.1914,1818,8078,2.1844
2026-07-01,2.1942,2.2017,2.1798,2.1941,3928,8080,2.1992
2026-07-02,2.1838,2.2114,2.1695,2.2084,3316,8655,2.2074
2026-07-06,2.2081,2.2491,2.2023,2.2486,3196,9075,2.2442
2026-07-07,2.2485,2.2872,2.2354,2.2872,3429,9042,2.2613
2026-07-08,2.2889,2.3726,2.2738,2.3684,6454,8627,2.3466
2026-07-09,2.355,2.362,2.3068,2.312,5091,8142,2.3246
2026-07-10,2.2926,2.3085,2.2805,2.3074,3122,8291,2.3074
2026-07-13,2.3499,2.4193,2.3285,2.4106,4763,8131,2.415
2026-07-14,2.4164,2.4408,2.3811,2.415,5165,8124,2.413
2026-07-15,2.4161,2.4341,2.405,2.4336,3675,8376,2.4204
2026-07-16,2.4292,2.448,2.4121,2.4296,3476,9046,2.4211
2026-07-17,2.429,2.4855,2.4166,2.472,2849,9153,2.4742
2026-07-20,2.5135,2.5135,2.4453,2.4839,3571,9259,2.4866
2026-07-21,2.4844,2.5134,2.4773,2.5035,3439,9626,2.5047
2026-07-22,2.5031,2.5367,2.5031,2.5254,3544,9211,2.52
2026-07-23,2.5448,2.5833,2.5362,2.5554,4865,9247,2.5655
2026-07-24,2.5487,2.5611,2.5123,2.5383,3719,10101,2.5296
2026-07-27,2.466,2.4821,2.436,2.4372,4622,10290,2.4593
2026-07-28,2.4377,2.4398,2.3841,2.4013,4149,10828,2.4029
2026-07-29,2.4432,2.5022,2.4298,2.4993,5618,11066,2.4972
2026-07-30,2.4864,2.4885,2.4343,2.4462,5318,10870,2.442
2026-07-31,2.4374,2.4822,2.4018,2.4782,4402,11102,2.4502
2026-08-03,2.3837,2.4082,2.3598,2.3732,5528,11176,2.3753
2026-08-04,2.3834,2.4058,2.2963,2.2999,8640,11037,2.317
2026-08-05,2.294,2.3229,2.2814,2.3143,6548,11169,2.321
2026-08-06,2.3035,2.3899,2.3033,2.3892,4814,11113,2.377
2026-08-07,2.3881,2.4089,2.3588,2.3858,5561,11493,2.407
2026-08-10,2.4236,2.508,2.4015,2.4986,6745,12018,2.5033
2026-08-11,2.4996,2.5275,2.465,2.5063,7686,12932,2.5049
2026-08-12,2.5151,2.5214,2.4791,2.4979,5115,13382,2.5078
2026-08-13,2.4983,2.5103,2.4557,2.4769,7008,13743,2.4817
2026-08-14,2.4793,2.5099,2.4643,2.5054,4174,14277,2.5064
2026-08-17,2.4977,2.5552,2.494,2.5535,5704,14602,2.5505
2026-08-18,2.5587,2.5867,2.5493,2.5854,5407,14780,2.5748
2026-08-19,2.5857,2.6012,2.5533,2.5552,11525,15305,2.5708
2026-08-20,2.5533,2.617,2.5494,2.6086,5667,16446,2.6118
2026-08-21,2.6059,2.6338,2.5907,2.5908,9538,16649,2.6094
2026-08-24,2.5871,2.5871,2.5255,2.543,5691,17199,2.5438
2026-08-25,2.5466,2.5619,2.4569,2.468,7465,17373,2.4992
2026-08-26,2.4698,2.528,2.4427,2.4828,7096,17789,2.5041
2026-08-27,2.4782,2.544,2.4509,2.5317,7661,18063,2.5356
2026-08-28,2.5269,2.575,2.5197,2.564,7540,18757,2.5647
2026-08-31,2.5875,2.6419,2.5684,2.64,5516,19368,2.6142
2026-09-01,2.6474,2.7125,2.6314,2.7095,11034,19539,2.69
2026-09-02,2.7065,2.7285,2.6624,2.6647,8681,20457,2.6729
2026-09-03,2.6648,2.6782,2.6261,2.6765,9887,20780,2.6665
2026-09-04,2.6633,2.6899,2.6152,2.6729,9143,21535,2.6869
2026-09-08,2.6817,2.7634,2.6659,2.7612,15134,22150,2.7428
2026-09-09,2.7649,2.7802,2.7336,2.7629,12554,23091,2.7589
2026-09-10,2.7521,2.86,2.7321,2.855,19919,24254,2.8474
2026-09-11,2.8637,2.8798,2.7547,2.7709,15125,24665,2.7674
2026-09-14,2.8027,2.8178,2.7878,2.816,2707,24584,None
