date,open,high,low,close,volume
1995-01-06,6.366670781915838,6.6265369598439205,6.236738426538698,6.539915561676025,10211600
1995-01-13,6.53991445937714,6.799777725268737,6.481844332338162,6.626852035522461,13950000
1995-01-20,6.626852035522461,6.800862312316895,6.061321756902047,6.104824066162109,35067200
1995-01-27,6.104824866163788,6.351337984274914,5.988818692935022,6.119325637817383,18655600
1995-02-03,6.090323561328953,6.293334583066544,5.930813344936927,6.148326873779297,21706800
1995-02-10,6.148329730366552,6.264332423700351,6.017819447641984,6.162832736968994,11834400
1995-02-17,6.162827662617596,6.307837963104248,6.061324755350748,6.07582426071167,10675200
1995-02-24,6.0758252120935,6.206329957494196,5.988820395031989,6.003321170806885,14869600
1995-03-03,6.003316177424125,6.01781694113771,5.61180082754213,5.684304714202881,34712000
1995-03-10,5.669804256390302,5.814809151460652,5.5972992611914565,5.7858076095581055,18860800
1995-03-17,5.7858104815849885,6.017817941684168,5.640802700091631,5.974315643310547,19175200
1995-03-24,5.9743146499969555,5.98881541371054,5.684304555257161,5.916317462921143,22930400
1995-03-31,5.916316052992567,6.655853535806525,5.887314503713191,6.438343524932861,21541600
1995-04-07,6.438343852758408,6.583351597189903,6.423841042083197,6.481850624084473,14243600
1995-04-13,6.481846176087856,6.525348157298808,6.380340754985809,6.438343524932861,13111200
1995-04-21,6.496345063270857,6.700068372007549,6.423326417511585,6.496152400970459,19318800
1995-04-28,6.496152400970459,6.816590309143066,6.481587036842723,6.816590309143066,14024000
1995-05-05,6.7874611543572465,6.7874611543572465,6.437890944459514,6.496152400970459,12397600
1995-05-12,6.496155558178603,7.326379299163818,6.467024815765246,7.326379299163818,22296800
1995-05-19,7.326378786899,7.442901709951071,6.874852320140376,6.962244510650635,26690000
1995-05-26,6.991376037597656,7.384640939712525,6.641806907903136,6.685503005981445,24852400
1995-06-02,6.685507087176567,7.093331977355579,6.656376337341374,6.903983116149902,15658800
1995-06-09,6.903980792688676,7.282682964878697,6.874850072044421,7.166159152984619,14864800
1995-06-16,7.1661586291491375,7.384640114109507,7.078771203637598,7.29724645614624,14053200
1995-06-23,7.3409440260667065,7.603120598426232,7.209859559260517,7.311817169189453,18124800
1995-06-30,7.311813421517491,7.515727789021652,7.180725133083911,7.486597061157227,12481600
1995-07-07,7.486596688946474,8.418781209999407,7.472031325738407,8.273127555847168,15675600
1995-07-14,8.258559646131305,8.477042947966478,8.142036758707937,8.447912216186523,11003200
1995-07-21,8.447905829311829,8.768343636630554,7.756392028596666,7.90273904800415,24360800
1995-07-28,7.902739358984905,8.297873461373761,7.888104656468267,8.107625961303711,8697200
1995-08-04,8.10762183831386,8.268603499363413,7.756392596399083,7.858833312988281,9700000
