time,open,high,low,close,EMA,EMA,Histogram,MACD,Signal line
2010-05-19,62.69,62.959,62.05,62.22,64.20271697217379,63.772920097985704,-0.2179182751617248,-0.43256582532940513,-0.21464755016768033
2010-05-20,61.82001,61.84,60.55,60.55,63.85483916530009,63.186934625624666,-0.36207881999129315,-0.6672460751567968,-0.30516725516550364
2010-05-21,59.78,60.9599,59.50999,60.88,63.57152114955723,62.76749196642018,-0.40961310591190747,-0.817183637555388,-0.40757053164348056
2010-05-24,60.62,61.45,60.21001,60.57001,63.28566294483749,62.36794979070742,-0.43400117443754205,-0.9500719996904081,-0.5160708252528661
2010-05-25,59.71001,60.41,59.14999,60.35001,63.006076950091064,62.001051646942436,-0.43587105143235616,-1.0609096395433113,-0.6250385881109551
2010-05-26,60.83,60.83,59.64999,59.66,62.687402954844295,61.5754058929529,-0.4525304420607017,-1.1907016406868323,-0.7381711986261306
2010-05-27,59.74001,59.89,58.71001,59.03,62.33907886390674,61.11260482150692,-0.47272519410832636,-1.3290776912615385,-0.8563524971532122
2010-05-28,58.72,59.12,58.19,58.3,61.95440468639181,60.60122212668748,-0.4993815299715536,-1.480579409617654,-0.9811978796461005
2010-06-01,58.21001,59.41,57.55,58.75999,61.65017471625926,60.26645264910794,-0.4516099189275815,-1.5457102783055774,-1.0941003593779959
2010-06-02,59.07001,59.73,58.69,59.73,61.467300933758374,60.16891580381559,-0.32611498420407736,-1.5017440896330925,-1.175629105429015
2010-06-03,59.89,60.14999,59.55,59.77,61.305653225781384,60.0963856576673,-0.21709101130977793,-1.4469928695662375,-1.2299018582564596
2010-06-04,58.96001,59.0307,57.75999,58.00999,60.99178053761173,59.71704099263688,-0.2384835737278208,-1.5280063254162357,-1.289522751688415
2010-06-07,58.17,58.55,58,58,60.706849057839186,59.404851721248356,-0.22827152008102414,-1.574862151789695,-1.3465906317086709
2010-06-08,58.14999,58.71001,57.87,58.64,60.51000629042593,59.265787771930476,-0.1567845178210414,-1.5425712789849726,-1.3857867611639312
2010-06-09,58.8,58.94,57.94,58.17,60.2871485484806,59.06655363157948,-0.12111929485571715,-1.5371858797335776,-1.4160665848778604
2010-06-10,58.72,59.13,58.35001,58.5,60.116943924815786,58.96354388038321,-0.058445912663910526,-1.4891239757077486,-1.430678063043838
2010-06-11,58.17,58.48,57.935,58.46001,59.95914069388095,58.871992265768085,-0.005608469139824823,-1.437688649468619,-1.4320801803287941
2010-06-14,58.7,59.10001,58.38,58.42,59.812555865892286,58.78981185381025,0.03830567896422776,-1.3841980816235093,-1.422503760587737
2010-06-15,58.92999,59.16,58.55,59.14,59.7485029262835,58.85348242584475,0.12273958245092409,-1.269079282524082,-1.391818864975006
2010-06-16,59.25,59.58,58.78,59.24001,59.700075028542216,58.92376016660025,0.1882982571457874,-1.156446043542772,-1.3447443006885593
2010-06-17,59.28,59.44,58.64999,59.17999,59.65054312106201,58.97034740903657,0.22794769949219829,-1.0598096763233116,-1.2877573758155099
2010-06-18,59.17999,59.28999,58.85001,59.17999,59.60572853810372,59.008464243757196,0.25259004492856474,-0.972019819654804,-1.2246098645833687
2010-06-21,59.5,59.8,58.92,59.13,59.56042105828432,59.03056165398316,0.26276849146982295,-0.8961492502460899,-1.1589177417159129
2010-06-22,59.25,60.09,59.12,59.16,59.522285719400095,59.0540958987135,0.2678535477932502,-0.8241008069743501,-1.0919543547676003
2010-06-23,59.16,59.42,58.71001,59.24001,59.49540231755247,59.08789846258377,0.27206062769927164,-0.7518785701435107,-1.0239391978427823
2010-06-24,59.03,59.94,59.03,59.60001,59.50536495397604,59.1810096512049,0.2927450934051278,-0.6580078310863726,-0.9507529244915004
2010-06-25,59.86,59.87,58.63,58.7,59.42866352978785,59.09355335098583,0.2415948315675427,-0.6487593850320721,-0.8903542165996148
2010-06-28,59.00999,59.78999,58.81,59.45,59.43069557456996,59.15836183262477,0.2528504754080215,-0.5742911223395879,-0.8271415977476094
2010-06-29,58.98,59.42,58.67999,59.24001,59.412535043658536,59.17320695396572,0.24079027600684855,-0.5261537527390487,-0.7669440287458973
2010-06-30,59.03999,59.61,58.94,59.06,59.378960277595816,59.1526238714265,0.21611281716127484,-0.4968030072943037,-0.7129158244555786
2010-07-01,59.07001,59.25,58.64999,59.07001,59.34953644163431,59.13760316753077,0.19645480535633086,-0.467347317760165,-0.6638021231164959
2010-07-02,59.42,59.59,58.85001,59.08,59.3238663043358,59.12712986434336,0.1805243545823364,-0.43814667988857536,-0.6186710344709118
2010-07-06,59.5,59.60001,58.66901,59.08,59.300640942018106,59.11856079809911,0.1667163774191276,-0.41027556269700227,-0.5769919401161299
2010-07-07,59.33,60.7,59.035,60.61,59.42534180468305,59.38973156208109,0.25222360786913745,-0.26171243027970803,-0.5139360381488455
2010-07-08,60.92999,61.73,60.64,61.38,59.61149972804657,59.75159855079362,0.3464209629582771,-0.08090983445099909,-0.4273307974092762
2010-07-09,60.97,61.07001,60.38,60.53999,59.699927372994516,59.894942450649324,0.33759049843658906,-0.005342674363539857,-0.3429331728001289
2010-07-12,60.48,60.53999,60.06,60.21001,59.74850667080456,59.95222745962217,0.29642658614870826,0.027600059885756423,-0.26882652626295184
2010-07-13,60.59,60.96001,60.44,60.5,59.82007746406127,60.05182246696359,0.27604399639250493,0.07622846922767934,-0.1998155271648256
2010-07-14,60.16,60.67551,60.05,60.62,59.896260562722105,60.155127472970214,0.2582777012555787,0.1230315994046478,-0.1352461018509309
2010-07-15,60.62,60.75,59.89999,60.25999,59.93090146151047,60.17419338697563,0.21186080351397943,0.1295799025415434,-0.08228090097243604
2010-07-16,60,60.19,59.25,59.44,59.88414894136662,60.04070368025279,0.12008179096498062,0.06782133773378973,-0.052260453231190884
2010-07-19,59.72,59.78999,59.36501,59.57001,59.85423094695075,59.95512301111592,0.06503498109547587,0.02903327313815396,-0.03600170795732191
2010-07-20,58.45,58.77,58,58.58,59.73287561866972,59.70510064545848,-0.035728438727838284,-0.08066225636711977,-0.04493381763928148
2010-07-21,58.8,58.8,56.87,57.12,59.484030321653556,59.23508234628421,-0.18977619050018113,-0.2821540557645079,-0.09237786526432677
2010-07-22,57.42999,57.62,56.86,57.02,59.24936076721036,58.83234010150526,-0.281921530431417,-0.44477977830359805,-0.16285824787218103
2010-07-23,57.28,57.64,57,57.63,59.095135932237945,58.61373281032249,-0.28448412938225714,-0.5184634096000025,-0.23397928021774533
2010-07-26,57.64999,58.00999,57.48,57.74001,58.966076319643854,58.45487411753658,-0.26202346297728263,-0.5615086089393486,-0.299485145962066
2010-07-27,57.95,58.44,57.62,58.10001,58.8835938130111,58.39035336889357,-0.2085051416241358,-0.5601165729922357,-0.3516114313680999
2010-07-28,58.14,58.25,57.64999,57.83,58.78325154510529,58.28847093818565,-0.17805654366414858,-0.5741821109482856,-0.39612556728413706
2010-07-29,58.10001,58.27,57.71001,57.83,58.69246568366669,58.20511258578826,-0.14602653292362255,-0.5786587334386653,-0.4326322005150427
2010-07-30,57.63,58.36,57.27,58.09,58.63508799950796,58.184183024735844,-0.0977589727801515,-0.5548309164902321,-0.4570719437100806
2010-08-02,58.5,58.88,58.41,58.72,58.64317485669768,58.28160429296569,-0.018008948419488857,-0.4795831292344417,-0.46157418081495283
2010-08-03,58.75,59.60001,58.71001,59.35001,58.71049248939313,58.475859876062835,0.07733473075108172,-0.3649057673761007,-0.4422404981271824
2010-08-04,59.37,59.92999,59.23,59.74001,58.80854177611759,58.70570535314232,0.1619609984596695,-0.23978925005259555,-0.40175024851226504
2010-08-05,59.53,59.89,59.51199,59.75999,58.899155892677825,58.89739347075281,0.21145059766043933,-0.1374370014367159,-0.3488875990971552
2010-08-06,59.52,60,59.25,59.96001,59.0001896171847,59.09059647607048,0.24733068069271114,-0.0397242482312663,-0.28705492892397744
2010-08-09,60,60.25,59.78999,60.05,59.10017155840521,59.2650334804213,0.26521411520812865,0.04446271508618338,-0.22075140012194527
2010-08-10,59.41,59.81,58.89999,59.42999,59.131582838557094,59.295025574890154,0.22496510197152375,0.060454977342459415,-0.16451012462906434
2010-08-11,58.92,58.95,58.3,58.5,59.07143209202785,59.15047547036467,0.1300947760754724,-0.0018916545347238412,-0.13198643061019624
2010-08-12,58.14999,58.71001,58.10001,58.52,59.018914749929955,59.035843566662,0.06629175898439599,-0.04912173187970126,-0.11541349086409725
2010-08-13,58.49001,58.49001,58.06,58.14999,58.93616001184139,58.87477928181437,0.0002651693701957447,-0.11508202915135257,-0.11534719852154832
2010-08-16,57.99001,58.11,57.47,58.00999,58.84795334404697,58.71754486693903,-0.04901579301233533,-0.17661693978696746,-0.12760114677463213
2010-08-17,58.92999,59.48,58.5,59.22,58.88338635889964,58.80890034567739,0.0010486700558959006,-0.12629030920476225,-0.12733897926065815
