time,open,high,low,close
2026-06-19T17:00:00+08:00,2.9994,3.007,2.9957,3.0043
2026-06-19T18:00:00+08:00,3.0035,3.012,2.9968,2.9983
2026-06-19T19:00:00+08:00,3.0161,3.0206,3.0044,3.0161
2026-06-19T20:00:00+08:00,3.022,3.0347,2.9967,2.9988
2026-06-19T21:00:00+08:00,2.9939,3.0129,2.9893,3.0098
2026-06-19T22:00:00+08:00,3.0153,3.0205,3.0147,3.0192
2026-06-19T23:00:00+08:00,3.0252,3.0404,3.0252,3.0351
2026-06-20T00:00:00+08:00,3.0361,3.0461,3.0361,3.0423
2026-06-22T06:00:00+08:00,3.0741,3.0741,3.0621,3.0632
2026-06-22T07:00:00+08:00,3.0636,3.0713,3.063,3.0678
2026-06-22T08:00:00+08:00,3.0667,3.0708,3.0505,3.0505
2026-06-22T09:00:00+08:00,3.0459,3.0459,3.0128,3.0174
2026-06-22T10:00:00+08:00,3.0172,3.0172,3.0043,3.0083
2026-06-22T11:00:00+08:00,3.0107,3.0214,3.0107,3.0164
2026-06-22T12:00:00+08:00,3.0124,3.0165,3.0107,3.0136
2026-06-22T13:00:00+08:00,3.0068,3.0068,2.9988,3.0067
2026-06-22T14:00:00+08:00,3.0008,3.0056,3.0008,3.0046
2026-06-22T15:00:00+08:00,3.0035,3.0232,3.0016,3.0211
2026-06-22T16:00:00+08:00,3.017,3.036,3.0112,3.0138
2026-06-22T17:00:00+08:00,3.0138,3.0242,3.0128,3.0201
2026-06-22T18:00:00+08:00,3.0196,3.0198,3.0123,3.0171
2026-06-22T19:00:00+08:00,3.0189,3.0202,2.9978,3.0057
2026-06-22T20:00:00+08:00,3.0033,3.0087,2.9898,2.9928
2026-06-22T21:00:00+08:00,2.9926,3.0119,2.9858,2.9885
2026-06-22T22:00:00+08:00,2.9879,2.9967,2.9761,2.9902
2026-06-22T23:00:00+08:00,2.9941,2.9941,2.966,2.9691
2026-06-23T00:00:00+08:00,2.9724,2.9853,2.9724,2.9816
2026-06-23T01:00:00+08:00,2.9792,2.9807,2.9554,2.9568
2026-06-23T02:00:00+08:00,2.9572,2.9631,2.9548,2.9603
2026-06-23T03:00:00+08:00,2.9654,2.9715,2.9642,2.9699
2026-06-23T04:00:00+08:00,2.9697,2.9706,2.965,2.965
2026-06-23T08:00:00+08:00,2.9692,2.9722,2.9689,2.9722
2026-06-23T09:00:00+08:00,2.9686,2.9686,2.9594,2.9594
2026-06-23T10:00:00+08:00,2.9578,2.9696,2.9577,2.9648
2026-06-23T11:00:00+08:00,2.9557,2.9571,2.9532,2.9538
2026-06-23T12:00:00+08:00,2.9541,2.9578,2.9537,2.9566
2026-06-23T13:00:00+08:00,2.9608,2.9608,2.942,2.942
