time,open,high,low,close,EMA,EMA,Histogram,MACD,Signal line
2016-10-03,139.35,139.72,138.025,138.49,138.65790406231486,139.0977478755061,0.2951337154236926,0.3244361793661028,0.02930246394241018
2016-10-04,138.69,139.3599,137.16,138.16,138.6104846278087,138.92724826177772,0.16568984352979116,0.23641476835464914,0.07072492482485798
2016-10-05,138.21,138.93,136.6,137.6,138.5142479965888,138.68593039599995,0.039488519606596245,0.1200855743331033,0.08059705472650705
2016-10-06,137.31,137.49,135.66,136.47,138.3195577111994,138.28303396036358,-0.11453082682929516,-0.0625664788101119,0.05196434801918326
2016-10-07,137.21,137.55,135.981,136.66,138.16150459584708,137.9879368766611,-0.19341166704551832,-0.18980023578771466,0.0036114312578036725
2016-10-10,136.97,138.35,136.97,138.08,138.15374225338545,138.0046756263591,-0.14212553244139606,-0.1740454842939414,-0.03191995185254534
2016-10-11,137.32,137.69,134.37,134.75,137.8295763244916,137.41291642156654,-0.3147517339919532,-0.4253596193424869,-0.11060788535053365
2016-10-12,134.98,135.72,133.64,135.1,137.56961667454001,136.9923861630999,-0.3831061134864047,-0.5894905272085396,-0.20638441372213484
2016-10-13,134.65,134.65,133.61,134.19,137.24774841982193,136.48286140617265,-0.4620587655568207,-0.7839578706681607,-0.32189910511134
2016-10-14,134.78,135.51,133.89,133.92,136.9308199988865,136.01688660505033,-0.5016189508357132,-0.9489227936559814,-0.4473038428202683
2016-10-17,134.06,134.43,133.03,134.13,136.6640752370878,135.673816313223,-0.4826391211176373,-1.050602744217315,-0.5679636230996776
2016-10-18,139.2,143.95,137.87,143.39,137.3046395002223,137.07675880172792,0.15068739159024047,-0.379604383611877,-0.5302917752021175
2016-10-19,143.82,146.36,142.8201,144.37,137.9775309763916,138.40280265595922,0.6071207775478469,0.2286091967326911,-0.37851158081515573
2016-10-20,144.49,145.88,143.98,145.07,138.65300421673524,139.61502035487572,0.9095012894065448,0.7583650309430254,-0.15113625846351947
2016-10-21,144.26,145.44,143.76,145.37,139.2927181008557,140.66138029035287,1.071873155249599,1.1887051855984794,0.11683203034888029
2016-10-24,146,146.22,144.02,144.69,139.80674494839326,141.3938566011978,1.0729941863942323,1.4580747633416706,0.38508057694743836
2016-10-25,144.88,145.38,143.6,143.78,140.18515019140344,141.82770085552548,0.9558639185193949,1.579910475096682,0.624046556577287
2016-10-26,143.75,143.78,141.885,142.23,140.37989779222215,141.90084615452085,0.7277342774530867,1.5337144033936454,0.8059801259405587
2016-10-27,142.72,143.25,141.58,141.94,140.52847895486767,141.90796503551707,0.5207429152230977,1.4569087699694308,0.9361658547463331
2016-10-28,141.66,142.35,139.44,140.35,140.511480959166,141.62469866542304,0.253701604494053,1.2532928603638993,0.9995912558698463
2016-10-31,140.8,141.54,139.97,141.33,140.58943515353113,141.57111708989157,0.12645405491608597,1.1576588245149537,1.0312047695988678
2016-11-01,141.51,141.51,138.82,139.43,140.47901275795672,141.18182307354766,-0.09058603277714683,0.9179722286274341,1.008558261404581
2016-11-02,139.02,141.23,138.93,138.98,140.33624963815132,140.7814916056299,-0.2597866673238801,0.6838249272497308,0.9436115945736109
2016-11-03,139.18,140.34,137.65,137.83,140.09755919642262,140.24485676824264,-0.43421294089698703,0.4008454184523771,0.8350583593493641
2016-11-04,138.45,138.89,137.69,137.71,139.87017260628713,139.78397371947125,-0.5360489774311784,0.16499713756039114,0.7010461149915695
2016-11-07,139.6,142.44,139.55,141.93,140.0663466437836,140.17416031593103,-0.30885802136496043,0.31497358828536903,0.6238316096503295
2016-11-08,141.35,143.61,141,142.9,140.33621839199466,140.6697675312163,-0.09405250348232108,0.5062659802974281,0.6003184837797492
2016-11-09,139.54,144.19,136.22,141.9,140.48514997370947,140.89344616190425,-0.023776831544549903,0.5705974443490618,0.5943742758936117
2016-11-10,142.34,146.57,142,146.13,141.0227547381181,141.84554685973984,0.28604694009038845,0.9519329510065972,0.6658860109162088
2016-11-11,146.71,147.5,146.01,146.42,141.53677809639257,142.67726561251442,0.477679791449647,1.2629857502282675,0.7853059587786205
2016-11-14,147.32,152.92,147.04,152.28,142.55994208721233,144.42321731932998,0.939562811587167,1.9597594732625794,1.0201966616754123
2016-11-15,153.51,153.96,151.51,152.23,143.4808999836683,145.84263235217907,1.1673168838939783,2.479342766542885,1.3120258826489068
2016-11-16,151.99,153,151.23,151.5,144.24462379474753,146.87124465178286,1.1903276600175476,2.7999354576708413,1.6096077976532936
2016-11-17,151.82,151.92,150.19,150.77,144.86608819524776,147.58010926054962,1.0810900442066238,2.9609703529115734,1.8798803087049496
2016-11-18,151.05,151.66,149.4,149.45,145.30265122427178,147.92008939499513,0.8545716701905048,2.948094896443081,2.093523226252576
2016-11-21,149.72,150.66,148.56,150.41,145.78906539338877,148.37280041408692,0.7099749883128501,2.980991961643639,2.271016973330789
2016-11-22,151.08,152.93,150.56,152.26,146.4053448797327,149.07956397516202,0.6794847771655546,3.120372944787732,2.4408881676221776
2016-11-23,152.01,153.74,150.96,153.54,147.08483584356767,149.89055234331437,0.6841878868845237,3.296123026227832,2.6119351393433083
2016-11-25,153.93,154.5,152.61,152.81,147.6300895727517,150.42136100816631,0.5808700366668695,3.3380226851768953,2.7571526485100257
2016-11-28,152.74,152.85,150,152.11,148.05674770868012,150.7283862794088,0.41585344351077813,3.2769694528984985,2.8611160093877204
2016-11-29,156.94,158.1239,155.18,157.59,148.96467649832962,151.97595241042538,0.6142610643512922,3.6289423398268355,3.014681275475543
2016-11-30,157.47,159.76,157.07,158.32,149.8556596889649,153.12941560852985,0.7255211581385503,3.921582723148731,3.1960615650101807
2016-12-01,159.12,161.72,159.12,160.94,150.9113111471587,154.54952186152443,0.8952882074702093,4.315171824347942,3.419883616877733
2016-12-02,161,162.52,160.56,160.73,151.8464243712388,155.6732451594291,0.9101822822892989,4.557611469739356,3.6474291874500575
2016-12-05,160.19,160.67,156.23,157.63,152.3972410977875,156.02901876680562,0.6407166670933977,4.448325021316805,3.807608354223407
2016-12-06,158.17,158.23,156.26,157.32,152.86607527895058,156.26374262738642,0.3837366991414548,4.287279228150226,3.903542529008771
2016-12-07,157.89,159.98,156.35,159.4,153.48835382381242,156.83397124058888,0.29970341051908056,4.278171792157622,3.978468381638541
2016-12-08,159.41,160.24,158,159.32,154.04374869773505,157.28597646957272,0.18994567527200346,4.215900475728546,4.025954800456542
2016-12-09,159.52,160.16,157.71,160.12,154.62243929795076,157.80125347510494,0.12554465663719405,4.182885621253035,4.057340964615841
2016-12-12,158.83,159.66,157.75,159.49,155.08601650766974,158.10829829781315,0.0014029561569639526,4.059094659812047,4.057691703655083
2016-12-13,160.4,161.7099,160.065,160.54,155.60544350693928,158.55042588002894,-0.0464648556681837,3.999610634069853,4.046075489738037
2016-12-14,161.14,161.8,158.72,159.86,156.01063936342126,158.78853026547822,-0.15431501756104904,3.8531817177867254,4.007496735347774
2016-12-15,159.87,161.29,159.43,160.62,156.44962609071447,159.121524762664,-0.20185811968762213,3.755174085738247,3.957032205425869
2016-12-16,161.38,164,161.19,163.94,157.16299503445595,159.99761116945237,-0.045276342260132996,3.900436777600703,3.945713119860836
2016-12-19,163.09,163.94,161.22,161.54,157.57985265022205,160.2780455022792,-0.13389516349067954,3.7783441654974865,3.912239328988166
2016-12-20,161.71,163.11,161.41,161.59,157.961771445439,160.516582683683,-0.2148969740754425,3.643618111393863,3.8585150854693055
2016-12-21,161.42,162.29,159.62,161.33,158.28255511730197,160.6644767411952,-0.30617202330384874,3.4758000563394944,3.781972079643343
2016-12-22,161.39,161.88,160.27,161.58,158.59659748708273,160.83093551552335,-0.3658565140625605,3.3246514370651425,3.690507951127703
2016-12-23,161.56,163.04,160.5501,163.03,159.01882629783677,161.23076542179183,-0.3251968375718919,3.2840119041628384,3.6092087417347303
2016-12-27,163.26,163.96,162.45,162.64,159.36369998375707,161.48698989055694,-0.34045814051855583,3.1836360660865353,3.524094206605091
2016-12-28,162.16,163.25,161.32,161.44,159.56144284244687,161.47844627409205,-0.4408859420110667,2.972986779091258,3.4138727211023245
2016-12-29,161.92,162.36,160.39,161.04,159.70225780983287,161.39872876971168,-0.5373708642414745,2.7421591408004815,3.279530005041956
2016-12-30,161.37,161.48,159.85,160.04,159.73442373270592,161.15168717521865,-0.6633923884716131,2.45028951945244,3.113681907924053
2017-01-03,161.13,162.27,159.15,161.45,159.8978119486387,161.20592587063345,-0.646008050830897,2.3061718443854318,2.9521798952163287
2017-01-04,162.35,162.58,159.74,161.91,160.08944890591118,161.33393934870008,-0.5988054105130773,2.2036731320749823,2.8024785425880596
2017-01-05,161.75,162.63,161.51,162.18,160.28854901011013,161.48776855802734,-0.5461482336268295,2.1197932505545225,2.665941484181352
2017-01-06,161.75,162.94,161.11,162.41,160.49059196152822,161.65544700202236,-0.49414055936946877,2.048265784969516,2.5424063443389846
2017-01-09,162,162.43,160.78,161.95,160.62958320328744,161.70900209256374,-0.4881742507451454,1.9321885309075526,2.420362781652698
2017-01-10,161.27,162.98,160.5,161.58,160.72009908868864,161.68554716664306,-0.5045223042785887,1.7897099013044624,2.294232205583051
2017-01-11,161.3,162.94,160.6101,161.89,160.83151822309924,161.7227204090716,-0.48945365594949575,1.6824151356461812,2.171868791595677
2017-01-12,161.69,162.94,160.89,162.36,160.9770879161374,161.83858942560403,-0.4441571608817916,1.6166723404934373,2.060829501375229
2017-01-13,162.16,162.739,161.41,161.8,161.0554604955529,161.8315731664033,-0.44700882392819885,1.5020684714649803,1.9490772953931792
2017-01-17,162.61,162.97,157.51,160.66,161.01779759121453,161.61855986342087,-0.5158847522905474,1.3042213550299948,1.8201061073205422
2017-01-18,161.06,161.2,156.09,157.74,160.70562639205124,160.91336716098073,-0.7349524569657557,0.9014155361133476,1.6363679930791033
2017-01-19,157.74,160.55,157.24,158.7,160.51461435471302,160.51093676807514,-0.7873859253367628,0.65213558640815,1.4395215117449127
2017-01-20,159.02,159.8,157.81,158.66,160.33798441616892,160.1744028102433,-0.7946506856017539,0.44620815474272035,1.2408588403444742
2017-01-23,158.62,159.52,156.56,159.07,160.2172239955814,159.97360229928998,-0.7426946255798967,0.3124905583696034,1.0551851839495001
2017-01-24,159.36,161.31,159.1,160.43,160.23748837695462,160.05658369941906,-0.5940241933096979,0.31265494231237767,0.9066791356220756
2017-01-25,160.82,161.98,160.35,161.24,160.3329656743875,160.27175029952468,-0.42627442971324125,0.373836098480524,0.8001105281937653
2017-01-26,161.86,163.58,161.25,162.75,160.56315941968393,160.72234115415657,-0.20971590034651721,0.5379656527606187,0.7476815531071359
2017-01-27,163.5,163.8,162.62,162.99,160.79428709399974,161.13464276249175,-0.05448778622370065,0.6795718203275101,0.7340596065512107
2017-01-30,162.94,163.46,161.31,162.09,160.9176883231426,161.30834407840234,-0.018465650518360688,0.7109775434032599,0.7294431939216206
2017-01-31,161.62,162.19,160.01,162.1,161.03028943522426,161.4522815186928,-0.0009316915321354591,0.7282785795064513,0.7292102710385867
2017-02-01,162.75,163.9,162.03,162.71,161.19026186996481,161.6809576062032,0.0423877991625734,0.7821950199918035,0.7398072208292301
2017-02-02,162.52,163.25,160.26,160.76,161.1492845490158,161.5135107687117,-0.06387154744259838,0.6599677865259821,0.7238393339685805
2017-02-03,161.13,162,160.21,161.87,161.21792411577619,161.5783269925823,-0.06288609345085361,0.6452317171550135,0.7081178106058671
2017-02-06,161.51,162.53,160.22,160.51,161.15050277141654,161.3840857212037,-0.15221963475073363,0.51784326716745,0.6700629019181836
2017-02-07,161.05,161.68,159.54,160.53,161.09140726937687,161.22879740825758,-0.20506504527124692,0.41373159532912496,0.6187966406003719
2017-02-08,160,160.63,159.41,160.31,161.01698752943622,161.06174333402893,-0.24711901316706486,0.3098978741415408,0.5570168873086057
2017-02-09,160.34,161.3,159.56,160.44,160.9620363361566,160.9486990914782,-0.25730515884854377,0.23538543874792595,0.4926905975964697
2017-02-10,160.12,161.59,160.1,160.75,160.94184239937977,160.91257198393672,-0.23490956636826893,0.19905363963613354,0.43396320600440247
2017-02-13,160.69,162.02,160.69,161.99,161.04166693277216,161.1084679868573,-0.13338055181664799,0.2672375162335925,0.4006180680502405
2017-02-14,161.45,163.5,161.25,163.13,161.24055579631766,161.47601926197416,0.006347674784577095,0.4085526615309618,0.4022049867463847
2017-02-15,162.58,164.89,162.58,164.29,161.53097905381122,161.9876521234334,0.16395552856989654,0.6071493974587554,0.44319386888885887
2017-02-16,164.78,164.97,162.33,163.65,161.73279057249587,162.28989719190005,0.2092624394719761,0.704771918228829,0.4955094787568529
2017-02-17,159,160.16,156.49,157.62,161.34109623225817,161.44082497519096,-0.1626479275361432,0.2921995693366739,0.4548474968728171
2017-02-21,157.62,160.815,157.52,160.57,161.26765849585263,161.28249316151988,-0.20311251689540877,0.20095685075355618,0.40406936764896495
2017-02-22,160.91,161.78,159.64,160.57,161.20121482958095,161.15294895033443,-0.22151126710808144,0.12718028376386314,0.3486915508719446
2017-02-23,161.33,162.6,160.6901,162.6,161.33443246485896,161.41604914118273,-0.09506035740663243,0.22986610411365405,0.3249264615202865
