date,open,high,low,close,volume
1984-11-01,4.542128181682443,4.605654449957722,4.012742612721786,4.489189624786377,14044800
1985-02-01,4.489190656586556,5.78089174173646,4.478602942773851,5.622076034545898,30999200
1985-05-01,5.6220787307978926,6.3843944909060815,5.547964698565152,6.066762924194336,27168400
1985-08-01,6.066761163877263,6.2785154802429615,5.611489383691011,6.214989185333252,16365600
1985-11-01,6.214989001372398,8.004312921699375,6.2044012858675055,7.601979732513428,21824800
1986-02-01,7.6019818154078544,9.15837642106935,7.453753757725807,8.11019229888916,25717600
1986-05-01,8.110187585309426,8.364292679366118,3.2610153737275493,3.40924334526062,42873600
1986-08-01,3.3880683267192477,3.684524305307181,3.028086067005328,3.3245420455932617,73124800
1986-11-01,3.3033670988239225,3.875103712081909,3.0916127976172607,3.875103712081909,46176000
1987-02-01,3.853928281961243,4.658594626546558,3.4939459699099182,3.875103712081909,75786000
1987-05-01,3.917455137992392,4.298612935202463,3.536297340782321,4.150384902954102,56454800
1987-08-01,4.142588108621967,5.098569979842421,3.5689989858896944,4.05761194229126,90945200
1987-11-01,4.119129881566884,4.462390705030792,3.561331043438036,4.204945087432861,70261600
1988-02-01,4.273622608184814,4.37124342918396,3.319107913970947,3.579430103302002,62278400
1988-05-01,3.643867850992722,3.9950840294016574,3.4902107729388114,3.797524929046631,36853600
1988-08-01,3.819991266107284,3.975456026937232,3.6201080021830654,3.842200517654419,46399200
1988-11-01,3.875258827456539,4.358262101603295,3.6393735075244016,4.33579683303833,53006000
1989-02-01,4.385529364689742,4.6354818155269815,4.181022814004728,4.590035915374756,52278000
1989-05-01,4.638396683861227,5.48800399724175,4.362848366008086,5.465041637420654,40517600
1989-08-01,5.516248226165772,5.736434604941296,5.238118063501951,5.516248226165772,52018800
1989-11-01,5.545429056744243,5.943202449000159,4.96046818577966,5.03066349029541,50994400
1990-02-01,5.08084810859057,5.884331065297916,5.069032182756639,5.352614402770996,51168000
1990-05-01,5.420261154409315,5.969450610582945,5.324749944639987,5.826183795928955,52641600
