datetime,open,high,low,close,volume
2026-04-20 23:00,3.1063,3.1111,3.105,3.1111,13
2026-04-21 00:00,3.1107,3.1107,3.1033,3.1055,80
2026-04-21 01:00,3.1036,3.1036,3.0971,3.0971,32
2026-04-21 02:00,3.0892,3.0995,3.085,3.0978,8
2026-04-21 03:00,3.1012,3.1101,3.096,3.1101,34
2026-04-21 04:00,3.1174,3.1273,3.1006,3.1006,31
2026-04-21 05:00,3.1016,3.1125,3.1016,3.1064,14
2026-04-21 06:00,3.1154,3.1294,3.1134,3.1134,38
2026-04-21 07:00,3.113,3.1133,3.1035,3.1041,14
2026-04-21 08:00,3.1102,3.1344,3.11,3.1333,40
2026-04-21 09:00,3.1341,3.1438,3.1225,3.1354,229
2026-04-21 10:00,3.1344,3.1389,3.1155,3.1177,340
2026-04-21 11:00,3.119,3.1557,3.119,3.1546,299
2026-04-21 12:00,3.1557,3.1929,3.1541,3.1844,363
2026-04-21 13:00,3.1835,3.2075,3.1757,3.202,341
2026-04-21 14:00,3.2027,3.23,3.1717,3.1859,527
2026-04-21 15:00,3.1868,3.2172,3.1797,3.1979,1268
2026-04-21 16:00,3.1951,3.2456,3.1803,3.236,685
2026-04-21 17:00,3.2347,3.2395,3.1611,3.2146,300
2026-04-21 19:00,3.2198,3.2198,3.2059,3.212,17
2026-04-21 20:00,3.2141,3.2153,3.2126,3.2153,3
2026-04-21 21:00,3.21,3.21,3.1799,3.1922,20
2026-04-21 22:00,3.1967,3.1967,3.1823,3.19,20
2026-04-21 23:00,3.1915,3.1957,3.187,3.1957,15
2026-04-22 00:00,3.1944,3.1988,3.1874,3.1874,5
2026-04-22 01:00,3.1876,3.2007,3.1876,3.2007,4
2026-04-22 02:00,3.1991,3.1991,3.1574,3.1778,83
2026-04-22 03:00,3.1877,3.1877,3.1831,3.1848,14
2026-04-22 04:00,3.1805,3.1991,3.1805,3.1979,32
2026-04-22 05:00,3.2017,3.2368,3.1985,3.2265,80
2026-04-22 06:00,3.2274,3.2386,3.2077,3.2285,58
2026-04-22 07:00,3.2293,3.2293,3.208,3.2148,24
2026-04-22 08:00,3.2116,3.2302,3.2116,3.2268,86
2026-04-22 09:00,3.2246,3.2508,3.2061,3.2508,317
2026-04-22 10:00,3.2547,3.2867,3.2407,3.2842,608
2026-04-22 11:00,3.2813,3.3083,3.2609,3.3029,298
2026-04-22 12:00,3.3034,3.3488,3.2985,3.3388,596
2026-04-22 13:00,3.3374,3.35,3.3369,3.3492,208
2026-04-22 14:00,3.3471,3.3565,3.3317,3.3474,192
2026-04-22 15:00,3.3476,3.3704,3.3476,3.3532,669
2026-04-22 16:00,3.355,3.3552,3.3447,3.3484,59
2026-04-22 17:00,3.3485,3.358,3.3445,3.3574,85
2026-04-22 19:00,3.3364,3.3696,3.3361,3.3541,8
2026-04-22 20:00,3.3536,3.3573,3.3536,3.3573,11
2026-04-22 21:00,3.3709,3.4431,3.3557,3.3663,87
2026-04-22 22:00,3.36,3.369,3.36,3.3631,11
2026-04-22 23:00,3.369,3.3971,3.369,3.3964,10
2026-04-23 00:00,3.3974,3.4023,3.3841,3.3848,14
2026-04-23 01:00,3.3867,3.3867,3.377,3.3788,11
2026-04-23 02:00,3.3752,3.3761,3.3685,3.3685,4
2026-04-23 03:00,3.3626,3.3802,3.3612,3.3752,26
2026-04-23 04:00,3.3736,3.3741,3.3369,3.3493,50
2026-04-23 05:00,3.3564,3.386,3.3458,3.386,18
2026-04-23 06:00,3.3926,3.3991,3.3718,3.3807,24
2026-04-23 07:00,3.3882,3.3882,3.3516,3.3555,25
2026-04-23 08:00,3.3575,3.3598,3.3347,3.3403,54
2026-04-23 09:00,3.332,3.3803,3.3195,3.3665,219
2026-04-23 10:00,3.3657,3.382,3.3512,3.3757,154
2026-04-23 11:00,3.3771,3.385,3.3558,3.3642,234
2026-04-23 12:00,3.364,3.3909,3.364,3.3801,546
2026-04-23 13:00,3.3794,3.3812,3.3552,3.3702,699
2026-04-23 14:00,3.378,3.4788,3.378,3.4175,631
2026-04-23 15:00,3.414,3.4822,3.4025,3.4811,604
2026-04-23 16:00,3.4849,3.488,3.4717,3.4852,50
2026-04-23 17:00,3.4833,3.499,3.4752,3.4778,372
2026-04-23 19:00,3.47,3.4939,3.47,3.4939,19
2026-04-23 20:00,3.4845,3.4885,3.4821,3.4832,10
2026-04-23 21:00,3.4797,3.4835,3.47,3.4835,13
2026-04-23 22:00,3.4764,3.4935,3.476,3.4827,8
2026-04-23 23:00,3.4744,3.4744,3.47,3.47,27
2026-04-24 00:00,3.4712,3.4728,3.4574,3.4728,11
2026-04-24 01:00,3.4713,3.4713,3.4679,3.4679,4
2026-04-24 02:00,3.4603,3.4615,3.4505,3.4505,12
2026-04-24 03:00,3.4566,3.4576,3.4456,3.4525,7
2026-04-24 04:00,3.4538,3.4568,3.4426,3.4547,33
2026-04-24 05:00,3.4633,3.4863,3.4633,3.4746,35
2026-04-24 06:00,3.4645,3.4798,3.4633,3.4797,13
2026-04-24 07:00,3.4784,3.4804,3.4622,3.4649,28
2026-04-24 08:00,3.4534,3.4551,3.3922,3.4101,167
2026-04-24 09:00,3.4104,3.4511,3.4054,3.4495,445
2026-04-24 10:00,3.4382,3.451,3.4163,3.444,645
2026-04-24 11:00,3.4449,3.45,3.42,3.4327,222
2026-04-24 12:00,3.4391,3.4633,3.4011,3.4053,1003
2026-04-24 13:00,3.4117,3.4467,3.4027,3.4359,475
2026-04-24 14:00,3.4346,3.445,3.4199,3.445,415
2026-04-24 15:00,3.4458,3.4707,3.4445,3.4616,1636
2026-04-24 16:00,3.4619,3.4813,3.4608,3.4765,199
2026-04-24 17:00,3.4788,3.4929,3.4774,3.4793,88
2026-04-26 19:00,3.4992,3.522,3.4992,3.501,68
2026-04-26 20:00,3.501,3.5076,3.501,3.5076,13
2026-04-26 21:00,3.51,3.5168,3.5005,3.5021,15
2026-04-26 22:00,3.4992,3.5068,3.4892,3.5068,14
2026-04-26 23:00,3.5055,3.5055,3.4958,3.497,5
2026-04-27 00:00,3.4889,3.4922,3.4889,3.4922,3
2026-04-27 01:00,3.4955,3.4955,3.4945,3.4945,2
2026-04-27 02:00,3.5094,3.5187,3.5094,3.514,28
2026-04-27 03:00,3.52,3.52,3.5138,3.5138,6
2026-04-27 04:00,3.5099,3.5275,3.5099,3.5267,18
2026-04-27 05:00,3.5313,3.5364,3.5261,3.53,9
2026-04-27 06:00,3.5196,3.5326,3.5166,3.5266,13
2026-04-27 07:00,3.5243,3.5243,3.4957,3.497,48
2026-04-27 08:00,3.4931,3.4947,3.4626,3.4757,64
2026-04-27 09:00,3.4736,3.4736,3.4515,3.4681,139
2026-04-27 10:00,3.4593,3.4866,3.4504,3.466,358
2026-04-27 11:00,3.4666,3.4928,3.4587,3.4928,347
2026-04-27 12:00,3.4967,3.5175,3.4822,3.4822,174
2026-04-27 13:00,3.4779,3.4851,3.4626,3.4851,124
2026-04-27 14:00,3.4891,3.498,3.4651,3.4865,283
2026-04-27 15:00,3.4907,3.5092,3.484,3.4892,427
2026-04-27 16:00,3.4887,3.4933,3.4849,3.4933,36
2026-04-27 17:00,3.5,3.5,3.4947,3.4999,38
2026-04-27 19:00,3.4913,3.4953,3.4586,3.495,25
2026-04-27 20:00,3.498,3.498,3.498,3.498,2
2026-04-27 21:00,3.5079,3.5079,3.5024,3.5024,2
2026-04-27 22:00,3.5025,3.5034,3.5025,3.5034,2
2026-04-27 23:00,3.5161,3.5161,3.5087,3.5087,2
2026-04-28 00:00,3.5086,3.5086,3.5061,3.5082,4
2026-04-28 01:00,3.5082,3.5082,3.5082,3.5082,0
2026-04-28 02:00,3.54,3.5412,3.5318,3.5355,19
2026-04-28 03:00,3.5172,3.5226,3.516,3.5226,3
2026-04-28 04:00,3.5226,3.5226,3.5226,3.5226,0
2026-04-28 05:00,3.5381,3.5447,3.5303,3.5303,5
2026-04-28 06:00,3.5388,3.5393,3.5322,3.5322,14
2026-04-28 07:00,3.5312,3.5313,3.521,3.521,8
2026-04-28 08:00,3.53,3.5664,3.53,3.5598,18
2026-04-28 09:00,3.5577,3.5577,3.4955,3.528,81
2026-04-28 10:00,3.5345,3.538,3.5063,3.5166,55
2026-04-28 11:00,3.5283,3.5481,3.5073,3.5128,289
2026-04-28 12:00,3.508,3.5264,3.4995,3.5219,415
2026-04-28 13:00,3.5195,3.5317,3.5069,3.5075,290
2026-04-28 14:00,3.5077,3.5438,3.5077,3.5438,44
2026-04-28 15:00,3.5432,3.5737,3.5416,3.5616,554
2026-04-28 16:00,3.5649,3.5715,3.5643,3.5715,50
2026-04-28 17:00,3.5695,3.579,3.56,3.5774,17
2026-04-28 19:00,3.5747,3.5747,3.5604,3.5747,1
2026-04-28 20:00,3.5693,3.5693,3.5678,3.5678,4
2026-04-28 21:00,3.5679,3.5679,3.5635,3.5635,3
2026-04-28 22:00,3.5672,3.585,3.5672,3.585,221
2026-04-28 23:00,3.585,3.585,3.585,3.585,0
2026-04-29 00:00,3.555,3.5559,3.5525,3.5543,14
2026-04-29 01:00,3.5543,3.5543,3.5543,3.5543,0
2026-04-29 02:00,3.5543,3.5543,3.5543,3.5543,0
2026-04-29 03:00,3.5849,3.585,3.584,3.585,33
2026-04-29 04:00,3.5841,3.6031,3.5841,3.6031,126
2026-04-29 05:00,3.6136,3.6451,3.6136,3.6451,7
2026-04-29 06:00,3.6518,3.6518,3.6429,3.6478,4
2026-04-29 07:00,3.6415,3.6415,3.6415,3.6415,1
2026-04-29 08:00,3.6477,3.6583,3.6459,3.65,265
2026-04-29 09:00,3.65,3.675,3.6415,3.6583,183
2026-04-29 10:00,3.6641,3.706,3.6617,3.6965,67
2026-04-29 11:00,3.692,3.7204,3.6874,3.72,134
2026-04-29 12:00,3.7175,3.7423,3.7055,3.7423,84
2026-04-29 13:00,3.7325,3.7482,3.7115,3.7461,109
2026-04-29 14:00,3.7459,3.7532,3.705,3.7175,115
2026-04-29 15:00,3.7239,3.7469,3.717,3.7313,249
2026-04-29 16:00,3.76,3.7684,3.76,3.7684,17
2026-04-29 17:00,3.7595,3.7654,3.7558,3.7558,15
2026-04-29 19:00,3.7535,3.7535,3.7535,3.7535,1
2026-04-29 20:00,3.7535,3.7535,3.7535,3.7535,0
2026-04-29 21:00,3.7535,3.7535,3.7535,3.7535,0
2026-04-29 22:00,3.7322,3.7322,3.7322,3.7322,1
2026-04-29 23:00,3.7322,3.7322,3.7322,3.7322,0
2026-04-30 00:00,3.7322,3.7322,3.7322,3.7322,0
2026-04-30 01:00,3.7322,3.7322,3.7322,3.7322,0
2026-04-30 02:00,3.7322,3.7322,3.7322,3.7322,0
2026-04-30 03:00,3.7322,3.7322,3.7322,3.7322,0
2026-04-30 04:00,3.7489,3.7489,3.7489,3.7489,1
2026-04-30 05:00,3.7417,3.7417,3.7417,3.7417,1
2026-04-30 06:00,3.7254,3.7254,3.7254,3.7254,1
2026-04-30 07:00,3.7254,3.7254,3.7254,3.7254,0
2026-04-30 08:00,3.7065,3.7077,3.6846,3.6917,23
2026-04-30 09:00,3.697,3.7152,3.697,3.6975,64
2026-04-30 10:00,3.6919,3.722,3.6884,3.7068,28
2026-04-30 11:00,3.7085,3.7085,3.7085,3.7085,1
2026-04-30 12:00,3.7377,3.739,3.7136,3.7136,8
2026-04-30 13:00,3.7252,3.7436,3.7252,3.7436,4
2026-04-30 14:00,3.7385,3.7389,3.7264,3.7292,12
2026-04-30 15:00,3.7366,3.8232,3.735,3.8182,698
2026-04-30 16:00,3.8182,3.8182,3.8182,3.8182,0
2026-04-30 17:00,3.8182,3.8182,3.8182,3.8182,0
2026-04-30 19:00,3.6311,3.644,3.6262,3.6391,34
2026-04-30 20:00,3.6358,3.6457,3.6357,3.6413,61
2026-04-30 21:00,3.639,3.6549,3.6355,3.651,143
2026-04-30 22:00,3.651,3.6593,3.6407,3.6465,95
2026-04-30 23:00,3.6427,3.6607,3.6401,3.6438,110
2026-05-01 00:00,3.6431,3.648,3.6419,3.6428,38
2026-05-01 01:00,3.6434,3.6444,3.6318,3.6334,112
2026-05-01 02:00,3.6336,3.6426,3.6336,3.6345,117
2026-05-01 03:00,3.6396,3.6668,3.639,3.6548,218
2026-05-01 04:00,3.6551,3.6597,3.6247,3.6535,896
2026-05-01 05:00,3.6534,3.6629,3.6381,3.6567,668
2026-05-01 06:00,3.6597,3.6768,3.6547,3.6578,500
2026-05-01 07:00,3.6584,3.6647,3.6468,3.6508,277
2026-05-01 08:00,3.6509,3.6536,3.6348,3.6357,483
2026-05-01 09:00,3.6347,3.6443,3.6017,3.6417,2557
2026-05-01 10:00,3.6418,3.6485,3.558,3.5747,4766
2026-05-01 11:00,3.5751,3.5829,3.5355,3.5684,3430
2026-05-01 12:00,3.5683,3.5823,3.5547,3.5605,2003
2026-05-01 13:00,3.5608,3.5869,3.5475,3.5849,2682
2026-05-01 14:00,3.5861,3.5912,3.5627,3.5792,1914
