date,open,close,high,low,volume,amount
2024-03-07,13210,13120,13275,13035,13548,893178896
2024-03-08,13125,13405,13470,13050,21184,1403763472
2024-03-11,13415,13240,13470,13150,20444,1359306800
2024-03-12,13185,13090,13295,13070,14252,938247248
2024-03-13,13140,13170,13325,13090,13718,906865648
2024-03-14,13210,13300,13470,13075,29229,1936419008
2024-03-15,13300,13535,13540,13255,26365,1765268608
2024-03-18,13535,14120,14545,13390,107920,7583201024
2024-03-19,14120,13900,14180,13735,36333,2536635776
2024-03-20,13930,13935,14110,13830,33055,2308132800
2024-03-21,13900,13595,13900,13560,39837,2733140752
2024-03-22,13580,13520,13690,13360,33048,2237217120
2024-03-25,13580,13500,13680,13420,23878,1616541344
2024-03-26,13520,13425,13610,13385,18145,1225819808
2024-03-27,13430,13300,13525,13190,22154,1475594080
2024-03-28,13290,13290,13330,13175,12785,848561168
2024-03-29,13280,13340,13390,13185,15062,1001457824
2024-04-01,13350,13575,13590,13340,22878,1539462544
2024-04-02,13540,13420,13580,13365,14373,967049280
2024-04-03,13430,13270,13620,13265,20497,1376441024
2024-04-08,13280,13570,13615,13070,17488,1175319104
2024-04-09,13530,13765,13795,13530,19146,1310039504
2024-04-10,13740,13640,13770,13565,13210,903570800
2024-04-11,13605,13490,13630,13395,13265,895101248
2024-04-12,13475,13235,13490,13125,21551,1429332544
2024-04-15,13200,13215,13320,13090,14074,929883632
2024-04-16,13250,13065,13285,13030,18145,1191767008
2024-04-17,13070,13220,13245,13025,12240,803739520
2024-04-18,13250,13225,13275,13030,13573,892940448
2024-04-19,13230,13170,13375,13080,18181,1200891856
2024-04-22,13185,12930,13250,12910,16644,1091559856
2024-04-23,12900,12835,12960,12800,15452,994619104
2024-04-24,12820,12795,12905,12750,11880,761358352
2024-04-25,12835,12940,12940,12715,11016,706690944
2024-04-26,12910,13150,13170,12675,34760,2244662208
2024-04-29,12980,13115,13175,12950,26268,1715839072
2024-04-30,13150,12975,13345,12940,28965,1902899520
2024-05-06,12915,12920,13020,12870,11682,755764096
2024-05-07,12960,13095,13210,12935,24180,1582763056
2024-05-08,13070,13095,13200,13065,19206,1260767008
2024-05-09,13095,13020,13115,12930,20123,1309698000
2024-05-10,13050,13100,13200,13045,17943,1178094368
2024-05-13,13270,13380,13390,13015,53136,3507597248
2024-05-14,13420,13205,13585,13200,50351,3378447568
2024-05-15,13210,13325,13340,13130,31326,2074149152
2024-05-16,13320,13480,13535,13200,40458,2702597920
2024-05-17,13480,13515,13535,13415,29373,1978632576
