date,open,high,low,close,volume,open_interest,settle
2026-03-10,67.79,68.96,66.34,68.72,8468,36257,67.88
2026-03-11,68.63,70.66,67.78,70.25,5793,36348,70.25
2026-03-12,72.38,73.24,70.23,72.82,6523,36682,72.5
2026-03-13,73.19,73.72,72.03,73.44,5669,36801,73.61
2026-03-16,74.18,74.18,71.87,72.58,4613,37030,72.67
2026-03-17,73.61,74.87,73.35,74.5,4919,37113,74.06
2026-03-18,74.55,76.68,73.44,76.63,6730,37510,75.69
2026-03-19,76.77,77.01,74.83,75.7,14426,37983,76.5
2026-03-20,74.62,76.78,74.62,76.1,5987,38059,76.73
2026-03-23,77.68,78.71,70.88,72.2,13951,38266,72.27
2026-03-24,73.71,75.19,72.78,72.78,5808,38300,75.08
2026-03-25,73.09,74.64,72.23,74.22,5128,38308,74.32
2026-03-26,74.63,75.79,74.55,75.03,5080,38420,75.66
2026-03-27,75.31,76.24,74.84,75.28,6104,38722,75.36
2026-03-30,75.39,75.79,74.75,75.2,4180,39023,74.86
2026-03-31,75.19,75.19,70.82,71.25,8920,39159,70.95
2026-04-01,71.71,72.32,69.73,69.99,5392,39443,70.01
2026-04-02,70.07,71.9,69.34,70.61,7918,39956,70.73
2026-04-06,71.36,72.4,70.5,72.06,4125,39851,72.39
2026-04-07,72.76,73.78,72.55,72.61,9490,40175,73.62
2026-04-08,72.31,73.56,69.72,73.49,7830,41033,72.86
2026-04-09,73.61,73.91,72.07,72.81,5542,40532,73
2026-04-10,72.98,74.05,72.55,73.34,6765,40308,73.86
2026-04-13,75,75.72,74.71,74.99,8404,40176,75.53
2026-04-14,74.85,75.71,73.79,74.03,6594,40150,74.22
2026-04-15,74,75.22,73.76,74.81,9342,41082,75.01
2026-04-16,74.69,75.22,74.69,74.83,4312,41559,75.09
2026-04-17,74.64,74.64,70,71.76,10420,41547,71.48
2026-04-20,73.7,73.82,72.86,72.92,4695,41135,73.12
2026-04-21,72.37,74.25,72.37,73.65,10675,41307,73.62
2026-04-22,73.42,74.63,72.96,74.63,8988,40719,74.56
2026-04-23,74.39,76.5,74.08,75.82,15343,41109,75.73
