date,open,high,low,close,volume,open_interest,settle
2026-03-10,66.3,66.3,66.3,66.3,2213,22368,66.3
2026-03-11,67.64,67.69,67.64,67.64,975,21957,67.72
2026-03-12,69.38,69.38,69.38,69.38,1471,21870,69.38
2026-03-13,70,70.21,69.88,70.21,1147,22569,70.21
2026-03-16,69.95,70.49,69.79,70.1,2474,22718,70.07
2026-03-17,70.9,70.94,70.9,70.94,1407,22391,70.97
2026-03-18,72.16,73.18,72.16,73.18,1189,22497,72.85
2026-03-19,73,73,73,73,5147,22619,74.18
2026-03-20,74.3,74.3,73.4,73.4,1446,23052,74.32
2026-03-23,69.99,70.16,69.99,70.16,2520,22855,70.77
2026-03-24,73.3,73.3,73.19,73.19,1543,22527,73.09
2026-03-25,72.07,72.24,72.07,72.24,385,22710,72.24
2026-03-26,73.44,73.44,73.44,73.44,1125,22744,73.38
2026-03-27,73.32,73.32,73.32,73.32,871,22720,73.08
2026-03-30,73.19,73.5,72.62,72.62,1182,22710,72.66
2026-03-31,72.66,72.66,69.71,69.71,1862,23177,69.45
2026-04-01,68.68,68.68,68.28,68.44,1834,23499,68.57
2026-04-02,69.72,69.72,67.92,68.91,906,23647,69.17
2026-04-06,70.42,70.42,70.42,70.42,366,23912,70.48
2026-04-07,71.15,71.53,70.54,70.54,587,24026,71.52
2026-04-08,69.01,70.99,69.01,70.77,1086,24226,71
2026-04-09,71,71.02,70.13,70.81,901,24501,70.93
2026-04-10,71.82,72.01,71.73,71.73,662,24604,71.78
2026-04-13,72.92,72.92,72.72,72.72,797,24739,72.79
2026-04-14,71.92,71.94,71.83,71.83,1580,24779,71.89
2026-04-15,71.99,73.27,71.99,73.27,2015,25214,73.11
2026-04-16,73.27,73.27,73.27,73.27,597,25847,73.11
2026-04-17,69.68,70.21,69.5,70.08,1301,25955,70.05
2026-04-20,71.44,71.44,71.44,71.44,1217,26144,71.33
2026-04-21,71.64,72.01,71.23,72.01,2563,26361,71.42
2026-04-22,71.93,72.21,71.93,72.11,1837,27055,72.07
2026-04-23,72.42,73.17,72.42,73.17,2698,27181,72.89
2026-04-24,72.59,72.72,72.02,72.55,1149,27310,72.54
2026-04-27,72.81,72.81,72.81,72.81,1728,27369,73.04
2026-04-28,73.08,73.08,72.57,72.57,2184,27413,72.48
2026-04-29,73.39,73.39,72.45,72.9,2589,28045,72.63
2026-04-30,72.59,73.44,72.3,73.44,1461,28830,73.53
2026-05-01,73.23,73.53,72.95,73.51,1076,29220,73.37
2026-05-04,74.63,76.09,74.63,75.98,2985,29075,76.06
2026-05-05,76.08,76.08,74.77,75.15,3156,29415,75.13
2026-05-06,73.34,73.34,70.01,72.05,5443,29289,71.91
2026-05-07,71.68,72.65,70.99,72.11,2793,30774,72
2026-05-08,73.64,73.65,73.37,73.65,1169,30887,73.91
2026-05-11,75.11,75.62,75.11,75.61,1207,31291,75.83
2026-05-12,76.74,76.96,76.43,76.96,1354,31080,76.87
2026-05-13,76.48,76.48,75.05,75.05,826,31259,75.51
2026-05-14,74.71,75.2,74.71,75.2,722,31311,75.26
2026-05-15,75.74,76.22,75.64,76.22,753,31125,76.22
2026-05-18,76.11,76.95,76.11,76.5,1790,31378,77.06
2026-05-19,77,77,76.12,76.61,703,31500,76.51
2026-05-20,76.06,76.06,74.2,74.58,1605,31541,74.57
2026-05-21,76.33,76.33,74.6,75.12,2528,32052,74.46
2026-05-22,74.92,74.92,74.35,74.41,1420,32400,74.46
2026-05-26,73.9,73.9,73.9,73.9,1884,32745,73.9
2026-05-27,73.2,73.36,72.98,73.35,939,32860,73.06
2026-05-28,74.18,74.35,73.1,73.95,1984,32762,74.24
2026-05-29,73.83,73.96,73.8,73.96,2769,33026,73.47
2026-06-01,74.01,75.06,74.01,74.7,2529,32805,74.54
2026-06-02,73.87,75.03,73.87,75.03,1360,33091,75.45
2026-06-03,76.22,76.42,76.22,76.42,1214,33096,76.44
2026-06-04,74.62,75.02,74.55,75.02,2449,33433,75
2026-06-05,75.41,75.41,74.26,74.3,2214,33194,74.43
2026-06-08,75.44,76.35,75.18,76.14,1836,33112,76.01
2026-06-09,75.4,75.46,74.44,75.04,1963,33131,75.09
2026-06-10,75.91,76.48,75.88,76.48,1905,33348,76.05
2026-06-11,76.82,76.82,74.58,74.65,3454,33592,75.58
2026-06-12,73.95,74.61,73.21,73.28,2278,33815,73.31
2026-06-15,71.62,71.77,71.62,71.71,2529,33776,71.51
2026-06-16,70.53,70.53,69.97,70.46,3626,33843,69.97
2026-06-17,70.43,70.43,69.64,69.88,3733,33026,69.78
2026-06-18,68.49,69.54,68.49,69.22,865,32734,69.44
2026-06-22,69.55,69.73,68.25,68.25,4384,32753,68.48
2026-06-23,68.48,68.54,68.09,68.46,3076,33035,68.36
2026-06-24,67.25,67.25,66.67,66.75,1839,32886,66.69
2026-06-25,66.01,67.77,66.01,67.17,2049,32922,67.7
2026-06-26,67.47,67.47,65.72,66.85,2187,32996,66.25
2026-06-29,66.84,67.12,66.63,66.87,1685,33323,66.93
2026-06-30,66.63,67.27,66.43,66.77,1887,33261,66.47
2026-07-01,66.52,66.85,66.47,66.65,1201,33152,66.79
2026-07-02,66.63,67.13,66.43,66.96,2697,33017,67.14
2026-07-06,67.03,67.47,66.79,67.37,2321,32893,67.45
2026-07-07,66.96,68.69,66.96,68.69,2996,33221,68.23
2026-07-08,68.5,70.18,68.5,70.18,4054,33676,69.54
2026-07-09,69.9,70.09,68.55,68.56,3865,33474,68.85
2026-07-10,68.85,69.06,68.39,68.74,2622,32984,68.75
2026-07-13,69.86,71.67,69.69,71.43,2872,33150,71.62
2026-07-14,71.34,71.54,70.36,71.29,3498,33250,71.07
2026-07-15,71.43,71.9,71.15,71.67,5098,33771,71.29
2026-07-16,71.6,72.24,71.15,71.55,2345,34251,71.17
2026-07-17,71.52,72.85,71.03,72.38,1853,34355,72.52
2026-07-20,72.88,72.94,71.76,72.3,3930,34282,72.21
2026-07-21,72.27,72.56,72.16,72.16,2319,34419,72.23
2026-07-22,72.38,72.69,72.17,72.37,3331,34538,72.28
2026-07-23,72.66,73.6,72.59,72.82,4247,35046,72.91
2026-07-24,72.62,72.98,72.26,72.98,3916,35681,72.99
2026-07-27,71.6,71.81,70.99,70.99,3081,35836,71.43
2026-07-28,70.92,70.92,69.26,69.35,1713,35956,69.28
2026-07-29,70.63,71.92,70.47,71.9,1746,35979,71.73
2026-07-30,70.65,70.81,70.41,70.81,1797,35962,70.57
2026-07-31,70.1,71.27,70,70.97,1261,35937,70.69
