date,open,high,low,close,volume,open_interest,settle
2026-08-17,73.25,75.3,73.13,75.17,6366,47669,75.15
2026-08-18,75.33,75.84,75.15,75.5,6904,48136,75.47
2026-08-19,75.93,76.11,74.87,74.96,8004,49811,74.98
2026-08-20,74.91,76,74.55,75.5,12137,52011,75.81
2026-08-21,75.5,76.14,75.42,75.83,5465,55310,75.92
2026-08-24,75.5,75.5,74.38,75.07,6570,55998,74.97
2026-08-25,75.02,75.44,72.92,73.1,9437,56430,73.72
2026-08-26,72.81,74.48,72.54,73.47,4714,55828,73.67
2026-08-27,73.48,74.09,72.92,73.5,4420,55610,73.66
2026-08-28,73.38,73.77,72.95,73.61,3878,55927,73.73
2026-08-31,74,75.27,74,74.76,8396,55605,74.76
2026-09-01,74.87,75.94,74.68,75.52,17901,55280,75.73
2026-09-02,75.72,76.13,75.03,75.17,14752,55563,75.33
2026-09-03,75.06,75.21,74.31,74.67,19819,54537,74.54
2026-09-04,74.69,75.81,74.21,75.45,14673,52687,75.73
2026-09-08,76,77.2,75.8,77.1,27462,49305,76.9
2026-09-09,77.15,77.89,76.9,77.58,21083,45139,77.55
2026-09-10,77.37,79.35,76.98,79.02,30566,43874,79.15
2026-09-11,78.84,78.96,77.79,78.37,3231,43064,None
