date,open,high,low,close,volume,open_interest,settle
2026-03-10,70.93,73.19,68.52,72.09,58631,72619,71.46
2026-03-11,72.71,75.76,70.77,75.3,41596,73737,75.04
2026-03-12,75.35,79.86,75.34,79.68,47115,77846,78.89
2026-03-13,79.52,80.42,77.57,79.89,31628,82525,80.08
2026-03-16,80.69,81.19,77.45,78.14,27356,81435,77.67
2026-03-17,79,80.64,78.68,79.86,25039,79820,79.47
2026-03-18,79.63,82.78,77.62,82.53,38870,80316,80.97
2026-03-19,82.31,82.67,78.9,80.25,62279,80052,81.37
2026-03-20,79.61,81.9,78.64,80.66,31924,77877,81.49
2026-03-23,81.93,84.11,73.77,76.85,69215,78030,75.79
2026-03-24,76.63,79.75,75.76,77,32846,77660,79.38
2026-03-25,76.92,79.08,75.6,78.54,29162,78282,78.49
2026-03-26,78.49,80.8,77.88,80.1,29159,75566,80.6
2026-03-27,80.18,81.68,78.98,80.85,35551,77181,80.4
2026-03-30,81.11,82,79.83,80.61,24491,81644,80.03
2026-03-31,80.56,81.31,74.93,75.33,36193,82011,75.27
2026-04-01,76.19,76.87,73.2,73.54,33494,82524,73.85
2026-04-02,73.76,77.36,73,75.12,45922,82838,74.84
2026-04-06,75.72,76.59,73.66,76.2,15286,80463,76.48
2026-04-07,76.5,78.18,75.87,76.08,35553,80368,77.77
2026-04-08,74.5,77.27,72.32,76.89,58579,79074,76.22
2026-04-09,77,77.5,75.23,76.57,30091,80603,76.51
2026-04-10,76.6,77.99,75.99,76.72,31889,81173,77.3
2026-04-13,78.8,80.44,78.39,79.08,32084,83183,79.91
2026-04-14,79.05,80.13,77.64,77.92,22351,83978,77.88
2026-04-15,78.02,79.08,77.17,78.29,26495,83395,78.5
2026-04-16,78.13,79.23,77.85,78.34,22838,83055,78.87
2026-04-17,78.32,78.56,72.53,74.92,43622,83022,74.58
2026-04-20,76.22,77.74,75.74,75.89,24120,81259,76.87
2026-04-21,76.44,79.33,75.87,78.27,38844,80487,77.99
2026-04-22,78.02,79.48,76.92,79.33,27285,81477,79.26
2026-04-23,79.15,82.2,78.63,81.42,39496,82508,80.92
2026-04-24,81.57,81.86,78.94,80.47,43105,82329,80.4
2026-04-27,81.58,82.16,80.54,81.54,19512,83207,81.52
2026-04-28,81.62,84.08,81.51,82.77,31247,83762,82.71
2026-04-29,82.66,85.7,82.3,85.65,48368,84658,84.72
2026-04-30,85.81,87.05,82.9,85.48,53601,86430,84.98
2026-05-01,85.75,86.47,82.49,84.5,44598,86344,83.92
2026-05-04,82.89,88.85,82.64,87.93,65123,85644,88.66
2026-05-05,87.94,88.31,85.7,86.9,45572,86700,86.49
2026-05-06,86.78,86.8,77.7,81.12,83246,88883,81.19
2026-05-07,80.97,83.03,78.22,82.93,74407,87062,81.49
2026-05-08,83.23,83.23,80.81,82.14,45811,85366,82.84
2026-05-11,84.01,86.16,83.67,85.57,32445,84713,85.33
2026-05-12,85.83,88.2,85.38,87.57,30459,83061,87.89
2026-05-13,87.58,87.63,85.59,85.73,33700,82808,85.76
2026-05-14,85.78,86.75,84.13,86.24,35430,82230,85.53
2026-05-15,86,88.67,85.89,88.34,27088,81023,88.31
2026-05-18,88.73,91.27,87.15,88.91,59560,80936,90.85
2026-05-19,88.68,91.09,88.68,90.28,33792,81823,90.39
2026-05-20,90.45,90.65,85.33,87.04,55531,84082,86.47
2026-05-21,86.88,90.14,85.67,87.24,68747,85284,86.06
2026-05-22,87,88.54,84.86,86.47,46553,89488,86.31
2026-05-26,83.87,85.16,81.91,83.92,58193,88913,84.25
2026-05-27,83.79,83.94,80.24,81.81,49314,90768,81.39
2026-05-28,81.76,83.97,80.49,82.38,35731,89888,82.76
2026-05-29,82.1,82.7,80.57,81.61,36197,90827,81.26
2026-06-01,82.7,85.68,82.39,84,58728,91685,83.85
2026-06-02,84.07,84.95,82.29,84.57,37497,91140,84.65
2026-06-03,84.99,86.88,84.81,86.34,50036,90356,86.52
