date,open,high,low,close,volume,open_interest,settle
2026-08-21,86.27,87.51,85.8,86.64,209116,293984,87.06
2026-08-24,86.5,86.57,84.36,84.98,194654,285479,85.01
2026-08-25,85.03,85.84,80.23,81.11,261364,277900,82.36
2026-08-26,81.11,83.31,79.62,81.91,235660,270986,82.23
2026-08-27,82,84.27,80.65,83.54,201590,268872,83.53
2026-08-28,83.67,83.78,82.25,83.44,142318,270038,83.4
2026-08-31,84.69,86.79,84.11,86.31,214893,261687,85.76
2026-09-01,86.31,90.97,86.13,90.68,300045,259177,90.22
2026-09-02,90.65,92.29,88.97,90.63,259459,255873,91.01
2026-09-03,90.7,93.14,89.57,91.67,294026,248095,91.3
2026-09-04,91.67,92.17,88.72,91.22,248338,242025,91.48
2026-09-08,92.26,94.73,90.87,94.25,403832,231068,93.03
2026-09-09,94.31,96.93,93.76,96.67,298119,220770,96.05
2026-09-10,96.88,97.84,95.37,97.2,72045,214897,None
