date,open,high,low,close,volume,open_interest,settle
2026-03-10,67.43,68.49,65.79,67.64,21489,53062,67.35
2026-03-11,68.02,69.92,66.92,69.43,18275,52345,69.49
2026-03-12,70.87,72.32,69.41,71.58,22751,51998,71.53
2026-03-13,72.5,72.72,71.32,72.59,17564,51051,72.62
2026-03-16,73.34,73.34,70.94,72.16,11097,50431,71.91
2026-03-17,72.75,74.07,72.63,73.57,11415,50706,73.17
2026-03-18,73.32,75.75,72.4,75.75,20576,51237,74.88
2026-03-19,75.74,76.22,74.05,75.14,42909,53505,75.83
2026-03-20,75.24,76.31,73.85,75.41,13174,53205,76.08
2026-03-23,76.91,78,70.4,72.35,23936,53053,71.85
2026-03-24,72.29,75.01,72.02,72.65,13343,53022,74.52
2026-03-25,72.7,74.16,71.4,73.64,12729,52792,73.73
2026-03-26,73.58,75.18,72.54,74.42,12216,53163,74.97
2026-03-27,74.7,75.69,73.6,74.7,12660,53179,74.68
2026-03-30,75.29,75.47,74.03,74.53,9504,53290,74.19
2026-03-31,74.4,74.83,70.3,70.63,15282,53369,70.49
2026-04-01,71.13,71.89,69.18,69.47,12840,54303,69.58
2026-04-02,69.51,72.02,68.74,70.45,18320,55128,70.29
2026-04-06,70.66,71.87,69.68,71.73,9006,52752,71.87
2026-04-07,71.99,73.25,71.6,71.72,19833,54171,73.04
2026-04-08,71.85,73.03,69.13,73.03,18625,52955,72.35
2026-04-09,73.23,73.35,71.44,72.43,14031,52426,72.45
2026-04-10,72.33,73.6,72.06,72.85,13740,56267,73.32
2026-04-13,74.35,75.15,73.67,74.26,16532,55251,74.81
2026-04-14,74.15,75.13,73.2,73.51,10824,54189,73.63
2026-04-15,73.67,74.75,73.18,74.37,15684,54312,74.5
2026-04-16,74.45,74.8,74.05,74.29,8581,51552,74.54
2026-04-17,74.36,74.36,69.77,71.35,14958,51804,71.08
2026-04-20,73.05,73.66,71.69,71.69,8212,51962,72.62
2026-04-21,72.14,73.73,72.02,73.1,18269,51673,72.99
2026-04-22,72.89,73.99,72.37,73.92,17051,52331,73.85
2026-04-23,73.83,75.61,73.33,75.15,24092,53218,74.94
2026-04-24,75.39,75.7,73.46,74.87,21170,53653,74.66
2026-04-27,75.17,75.96,74.78,75.17,11983,55020,75.2
2026-04-28,75.55,77.02,74.71,75.1,14188,54503,75
2026-04-29,75.37,76.55,74.88,75.64,20022,54627,75.22
2026-04-30,75.67,76.75,74.55,76.54,14625,56795,76.18
2026-05-01,76.8,77.22,75.04,76.2,10981,57294,75.78
2026-05-04,75,79.26,74.72,78.87,25465,57398,79.11
2026-05-05,78.8,79.09,76.98,77.88,14601,57465,77.66
2026-05-06,77.26,77.34,71.81,73.56,32143,57190,73.7
2026-05-07,73.85,75.23,72.01,75.23,30385,57383,74.04
2026-05-08,75.28,76.12,74.11,75.73,18784,57700,76.03
2026-05-11,77.65,78.38,76.44,78.38,10292,58154,78.14
2026-05-12,78.19,79.74,78.11,79.36,12874,58472,79.59
2026-05-13,79.2,79.22,77.52,77.82,10324,57623,77.94
2026-05-14,77.87,78.22,76.66,78.05,8491,57255,77.67
2026-05-15,78.04,79.16,78.04,79.02,12455,56268,79.02
2026-05-18,79.43,80.47,78.37,78.99,23215,55991,80.31
2026-05-19,79.2,80.57,78.9,79.5,13783,57331,79.76
2026-05-20,79.46,79.73,76.26,77.59,21748,57877,77.19
2026-05-21,77.59,79.72,76.82,77.56,23033,57766,76.95
2026-05-22,77.48,78.62,76.1,77.23,13718,59051,77.09
2026-05-26,75.22,76.97,74.57,75.87,24848,58525,76.24
2026-05-27,75.6,75.9,74.18,75.26,18898,58328,74.99
2026-05-28,75.15,76.67,74.31,76.05,10829,57487,76.39
2026-05-29,75.65,76.28,75.01,75.56,12704,57032,75.39
2026-06-01,76.51,77.71,76.03,76.97,14926,55923,76.81
2026-06-02,76.84,77.95,75.98,77.7,11354,55017,77.65
2026-06-03,78.05,78.98,78.01,78.53,14051,54971,78.81
2026-06-04,78.2,78.47,76.76,77.22,10481,55780,77.14
2026-06-05,77.24,77.55,75.74,76.28,10889,55472,76.44
2026-06-08,77.62,79.15,77.04,78.2,17070,55731,78.29
2026-06-09,78.03,78.15,75.91,77.25,18264,55849,77.19
2026-06-10,77.68,79.16,76.73,79.16,16987,55749,78.38
2026-06-11,79.4,80,76.45,76.69,23696,56196,77.62
2026-06-12,76.37,76.96,74.39,74.82,17837,57300,74.97
2026-06-15,72.79,73.24,72.47,72.99,18247,58754,72.76
2026-06-16,73.06,73.09,70.8,71.15,20923,56415,70.99
2026-06-17,71.33,72.24,70.39,70.44,15498,55513,70.89
2026-06-18,70.43,70.82,68.91,70.43,11005,55144,70.69
2026-06-22,72.36,72.36,69.24,69.68,18053,54474,69.53
2026-06-23,69.71,69.79,68.97,69.46,9883,53080,69.36
2026-06-24,69.24,69.31,67.05,67.21,16705,54037,67.42
2026-06-25,67.27,69.1,66.55,68.39,19412,54151,68.67
2026-06-26,68.63,68.64,66.36,67.64,16814,56511,66.95
2026-06-29,68,68.13,67.07,67.73,12019,55642,67.92
2026-06-30,67.65,68.6,67.26,67.72,21312,56044,67.37
2026-07-01,67.79,67.79,66.92,67.22,16652,55564,67.5
2026-07-02,67.23,67.9,66.64,67.62,15134,57169,67.81
2026-07-06,67.63,68.23,67.15,68.08,16437,56337,68.04
2026-07-07,68.1,69.95,67.97,69.76,19337,56174,69.06
2026-07-08,69.8,71.67,69.37,71.2,37292,54161,70.62
2026-07-09,71.3,71.3,69.47,69.55,18563,54344,69.83
2026-07-10,69.35,70.26,68.97,69.76,13233,55286,69.76
2026-07-13,70,73.7,70,73.2,26214,54483,73.58
2026-07-14,73.36,74.26,71.79,73.32,41085,54623,73.04
2026-07-15,73.26,74.12,73,73.78,21806,55834,73.44
2026-07-16,73.67,74.32,73.11,73.74,16947,55046,73.24
2026-07-17,73.7,75.21,73,74.66,16476,53677,74.87
2026-07-20,75.77,75.77,73.47,74.69,25373,54920,74.69
2026-07-21,74.65,75.24,74.17,74.66,29050,54726,74.76
2026-07-22,74.74,75.34,74.46,74.79,36270,55747,74.82
2026-07-23,75.16,76.33,75.13,75.52,42789,56777,75.62
2026-07-24,75.57,75.89,74.63,75.79,29606,55753,75.47
2026-07-27,74.99,74.99,72.82,72.96,30458,55624,73.56
2026-07-28,73.11,73.27,70.79,71.23,23552,55117,71.16
2026-07-29,71.5,74.4,71.49,74.08,28745,54512,74.22
2026-07-30,73.95,74.22,72.53,72.97,23918,55283,72.72
2026-07-31,73,74.01,71.55,73.92,20140,56546,72.88
2026-08-03,71.19,71.95,70.87,71.14,28213,58345,71.29
2026-08-04,71.35,72.43,69.46,69.67,37966,59409,70.09
2026-08-05,69.69,70.56,69.31,69.6,34436,59858,69.89
2026-08-06,69.62,71.47,69.39,71.43,19145,60738,70.98
2026-08-07,71.29,71.92,70.46,71.05,21144,61588,71.78
2026-08-10,72.01,75.23,71.61,74.88,24593,61711,74.99
2026-08-11,74.73,75.75,73.79,74.98,24451,61679,74.88
2026-08-12,74.99,75.33,74.11,74.65,22791,60556,74.93
2026-08-13,74.59,74.98,73.43,74.02,27067,60736,74.2
2026-08-14,74.32,75.14,73.8,74.82,26187,62863,74.82
2026-08-17,74.83,77.1,74.5,76.9,23110,60835,76.87
2026-08-18,77.04,77.75,76.7,77.43,24453,60579,77.24
2026-08-19,77.48,78.07,76.47,76.71,25276,60496,76.77
2026-08-20,76.64,78.06,76.31,77.45,32179,60345,77.8
2026-08-21,77.47,78.16,77.39,77.81,22722,60448,77.97
2026-08-24,77.57,77.63,76.13,76.73,25008,61214,76.82
2026-08-25,76.88,77.38,74.21,74.61,31882,62176,75.29
2026-08-26,74.65,76.14,73.88,75.06,19833,61812,75.34
2026-08-27,75.14,76.1,74.22,75.3,24375,62608,75.5
2026-08-28,75.33,75.58,74.6,75.47,16749,61873,75.53
2026-08-31,76.05,77.37,75.9,76.95,28421,61771,76.88
2026-09-01,76.95,78.51,76.76,78.29,45396,62963,78.34
2026-09-02,78.3,79,77.57,77.94,45232,64889,78.13
2026-09-03,77.93,78.18,76.99,77.61,55069,65574,77.48
2026-09-04,77.42,78.69,76.78,78.28,24658,65654,78.59
2026-09-08,79,80.6,78.35,80.52,58907,65176,80.08
2026-09-09,80.55,81.58,80.32,81.47,61379,68249,81.31
2026-09-10,81.65,81.77,80.65,81.15,16390,72954,None
