date,open,high,low,close,volume,open_interest,settle
2026-03-10,68.93,69.54,66.69,68.85,14664,48253,68.55
2026-03-11,69.46,71.75,67.94,71.23,10523,47991,71.2
2026-03-12,71.71,74.47,71.21,74.04,12938,47535,73.71
2026-03-13,74.59,74.99,73.06,74.45,7378,47919,74.84
2026-03-16,75.47,75.47,73.03,73.83,7019,48109,73.63
2026-03-17,74.36,76.08,74.36,75.45,9316,48470,75.12
2026-03-18,75.64,77.75,74,77.66,12114,48773,76.69
2026-03-19,77.65,77.72,75.51,76.6,23774,49127,77.35
2026-03-20,76.17,77.66,75.5,76.88,8196,50151,77.57
2026-03-23,78.55,79.8,71.29,73.63,23645,49934,72.84
2026-03-24,73.56,76.32,72.96,73.23,11442,49798,75.83
2026-03-25,73.74,75.42,72.57,75,8934,50011,75.08
2026-03-26,74.82,76.73,73.5,75.93,12079,49306,76.55
2026-03-27,76.35,77.04,75.22,76.18,11096,48360,76.26
2026-03-30,77,77.15,75.59,75.97,8164,48516,75.74
2026-03-31,76.11,76.55,71.42,71.86,14841,48228,71.61
2026-04-01,72.34,73.19,70.21,70.62,10031,47499,70.62
2026-04-02,70.84,73.36,69.89,71.52,11971,48241,71.33
2026-04-06,72.06,73.08,70.78,72.76,6282,48330,73.05
2026-04-07,73.07,74.59,72.81,73.17,15315,48935,74.32
2026-04-08,72.99,74.26,69.87,74.13,16308,50410,73.49
2026-04-09,74.39,74.59,72.6,73.57,9556,49500,73.65
2026-04-10,73.6,74.79,73.19,73.95,9189,49123,74.5
2026-04-13,75.27,76.55,75.12,75.75,10190,49949,76.36
2026-04-14,75.75,76.61,74.53,74.82,9629,50731,74.92
2026-04-15,74.99,75.91,74.38,75.48,10795,50779,75.63
2026-04-16,75.2,76,75.2,75.52,7525,50619,75.76
2026-04-17,75.3,75.45,70.41,72.1,17784,49854,71.99
2026-04-20,73.48,74.75,73.25,73.31,7862,49780,73.78
2026-04-21,72.96,75.26,72.9,74.4,14641,49812,74.41
2026-04-22,74.27,75.58,73.81,75.47,10312,50364,75.42
2026-04-23,75.43,77.46,74.85,77.01,21466,50933,76.69
2026-04-24,77.03,77.51,75.09,76.5,24334,53378,76.37
2026-04-27,77.37,77.69,76.55,76.98,8425,55184,77.05
2026-04-28,76.98,79.03,76.8,77.28,12101,54817,77.21
2026-04-29,77.09,79,77.03,78.19,23663,54942,77.71
2026-04-30,78.31,79.42,76.82,78.9,15150,57885,78.56
2026-05-01,79.67,79.79,77.33,78.43,13987,57894,77.99
2026-05-04,77.59,82.04,77.59,81.51,27833,57971,81.88
2026-05-05,81.34,81.53,79.38,80.53,18208,58851,80.09
2026-05-06,79.31,79.72,73.16,75.52,37486,58660,75.63
2026-05-07,75.59,77.25,73.63,77.25,28217,60135,76.1
2026-05-08,77.15,78.13,75.89,77.54,16914,59912,78.03
2026-05-11,79.7,80.52,78.5,80.4,10046,59783,80.22
2026-05-12,80.32,82.18,80.23,81.62,9601,60206,81.99
2026-05-13,81.48,81.73,79.77,80.24,8288,60468,80.14
2026-05-14,80.25,80.73,78.82,80.38,6864,60071,79.87
2026-05-15,80.25,81.78,80.09,81.53,10238,60099,81.61
2026-05-18,82.33,83.49,80.81,81.73,17366,60090,83.27
2026-05-19,81.5,83.47,81.5,82.52,14866,60308,82.69
2026-05-20,82.65,82.78,78.68,80.08,21910,61814,79.67
2026-05-21,80.59,82.55,79.17,80.06,21841,62089,79.42
2026-05-22,80.06,81.46,78.33,79.87,14674,61970,79.65
2026-05-26,78,79.27,76.51,78.09,27297,62894,78.47
2026-05-27,77.83,78.06,75.8,77.03,21742,65066,76.82
2026-05-28,77.05,78.59,76.4,77.96,11663,64484,78.33
2026-05-29,77.76,78.26,76.71,77.44,14788,64367,77.14
2026-06-01,78.32,80,77.97,78.95,21028,64510,78.87
2026-06-02,79,79.93,77.79,79.67,17443,65547,79.63
2026-06-03,79.65,81.2,79.65,80.73,20428,67142,80.95
2026-06-04,80.51,80.83,78.66,79.19,13897,71032,79.1
2026-06-05,79.22,79.58,77.52,78.13,12984,72647,78.22
2026-06-08,79,81.35,78.93,80.09,16968,73284,80.19
2026-06-09,79.95,80.15,77.45,79.05,19420,73554,78.92
2026-06-10,79.66,81.12,78.4,81.12,17906,74239,80.29
2026-06-11,81.36,82.15,77.88,78.21,28756,74773,79.26
2026-06-12,77.72,78.59,75.67,76.24,21240,77488,76.41
2026-06-15,75,75,73.5,74.17,18106,77563,73.91
2026-06-16,74.3,74.39,71.56,72.21,28715,76334,71.91
2026-06-17,72.19,73.97,71.26,71.37,31366,74006,71.91
2026-06-18,71.5,71.93,69.71,71.52,19471,72053,71.79
2026-06-22,72.66,73.16,70.09,70.57,25235,70570,70.43
2026-06-23,70.52,70.79,69.55,70.08,13072,68567,70.2
2026-06-24,70.05,70.11,67.67,67.81,24083,67976,68.09
2026-06-25,67.76,69.96,67.06,69.15,18296,65008,69.49
2026-06-26,69.14,69.44,66.95,68.25,18730,63694,67.55
2026-06-29,68.07,68.92,67.65,68.5,16377,62687,68.69
2026-06-30,68.43,69.48,67.86,68.43,29525,62006,68.01
2026-07-01,68.37,68.49,67.37,67.53,22721,61626,67.93
2026-07-02,67.62,68.3,66.86,68,24055,60629,68.19
2026-07-06,68,68.74,67.48,68.4,20830,61635,68.34
2026-07-07,68.41,70.6,68.35,70.39,25213,59975,69.53
2026-07-08,70.48,72.66,70.02,72.15,58787,59254,71.32
2026-07-09,72.15,72.15,69.99,70.17,27044,59602,70.45
2026-07-10,70.23,71.04,69.57,70.36,23545,58596,70.34
2026-07-13,71.69,75.08,70.97,74.51,38101,58414,74.88
2026-07-14,74.62,76.12,73.02,74.78,71312,58754,74.48
2026-07-15,74.87,75.62,74.34,75.4,34779,62503,74.98
2026-07-16,75.37,75.94,74.46,75.18,22117,61448,74.64
2026-07-17,75.12,76.88,74.36,76.41,21020,60943,76.6
2026-07-20,77,77.92,75,76.55,34893,62393,76.61
2026-07-21,76.66,77.36,75.97,76.71,35052,64178,76.83
2026-07-22,76.93,77.63,76.5,76.99,71984,64519,77.04
2026-07-23,77.5,78.97,77.28,78.01,65443,63536,78.15
2026-07-24,78.11,78.23,76.75,78.14,45223,69129,77.67
2026-07-27,76.99,76.99,74.44,74.71,49240,71725,75.31
2026-07-28,74.86,75.13,72.27,72.77,41198,72997,72.74
2026-07-29,73.05,76.5,73.05,76.2,42398,72779,76.28
2026-07-30,75.88,76.25,74.36,74.93,38741,75684,74.65
2026-07-31,75.04,76.25,73.3,76.23,31632,77604,74.88
2026-08-03,73,73.6,72.25,72.69,39275,78431,72.78
2026-08-04,72.76,74.22,70.63,70.78,51957,77979,71.21
2026-08-05,70.85,71.83,70.25,70.78,48615,78150,71.04
2026-08-06,70.87,73.12,70.51,72.99,34957,79415,72.52
2026-08-07,72.86,73.68,71.92,72.68,32802,79389,73.5
2026-08-10,73.98,77.4,73.3,77.01,31662,80179,77.17
2026-08-11,76.9,78.18,75.92,77.17,39677,82665,77.11
2026-08-12,77.33,77.72,76.25,76.93,36791,86177,77.29
2026-08-13,77,77.31,75.44,76.12,39524,90631,76.3
2026-08-14,76.15,77.37,75.88,77,29561,93686,77.05
2026-08-17,77,79.55,76.5,79.38,30071,97579,79.33
2026-08-18,79.58,80.43,79.16,80,25396,96429,79.73
2026-08-19,80.04,80.73,79.1,79.33,32999,96614,79.45
2026-08-20,79.35,81.15,78.95,80.33,42886,99805,80.77
2026-08-21,80.39,81.18,80.2,80.81,38961,99895,81.05
2026-08-24,80.55,80.62,78.89,79.46,40033,99772,79.58
2026-08-25,79.54,80.25,76.24,76.83,42077,102183,77.63
2026-08-26,76.87,78.63,75.92,77.47,31221,103683,77.77
2026-08-27,77.53,78.96,76.45,78.2,43993,104923,78.33
2026-08-28,78.23,78.34,77.31,78.26,26470,109755,78.29
2026-08-31,79,80.62,78.8,80.23,40564,110441,80.12
2026-09-01,80.26,82.71,80.06,82.48,63696,110848,82.4
2026-09-02,82.44,83.48,81.5,82.25,65176,118245,82.5
2026-09-03,82.27,82.65,81.1,82.08,68152,119703,81.93
2026-09-04,81.89,82.94,80.72,82.43,38690,120196,82.78
2026-09-08,83.02,85.21,82.6,85.14,75145,120326,84.46
2026-09-09,85.16,86.73,84.78,86.57,68490,116055,86.29
2026-09-10,86.75,87.08,85.54,86.38,17194,111808,None
