date,open,high,low,close,volume,open_interest,settle
2026-03-10,69.25,70.92,66.73,69.81,217178,234744,69.37
2026-03-11,70.27,72.95,68.65,72.55,162687,238001,72.31
2026-03-12,72.83,76.15,72.2,75.88,154658,237204,75.17
2026-03-13,75.9,76.51,74.26,76.37,111074,237857,76.32
2026-03-16,77.2,77.49,74.16,75.17,97844,238219,74.77
2026-03-17,75.2,77.46,75.2,76.81,93737,242639,76.36
2026-03-18,76.71,79.17,75,78.99,155075,241744,77.86
2026-03-19,78.74,79.3,76.25,77.69,199887,244851,78.41
2026-03-20,77.69,78.95,76,77.89,107771,246066,78.58
2026-03-23,79.5,81.01,70.55,74.31,179807,246047,73.59
2026-03-24,74.26,77.24,73.56,74.64,101396,246270,76.76
2026-03-25,74.74,76.56,73.26,75.92,78311,248233,76
2026-03-26,75.9,77.89,74.44,77.16,76734,246883,77.65
2026-03-27,77.1,78.58,76.05,77.39,97658,247239,77.36
2026-03-30,78.28,78.7,76.69,77.2,63683,245226,76.84
2026-03-31,77.26,77.74,72.23,72.72,93508,244234,72.47
2026-04-01,73,74.25,70.81,71.24,82304,246159,71.39
2026-04-02,71.29,74.39,70.43,72.39,111306,249231,72.11
2026-04-06,73,73.92,71.19,73.7,62661,247020,73.86
2026-04-07,73.7,75.5,73.2,73.73,110003,247667,75.18
2026-04-08,73.6,75.13,70.47,74.95,133917,251576,74.22
2026-04-09,74.92,75.41,73.06,74.45,86007,252587,74.39
2026-04-10,74.36,75.67,73.89,74.67,75157,254724,75.25
2026-04-13,77,78,75.92,76.66,93475,255425,77.34
2026-04-14,76.69,77.66,75.34,75.7,77850,255661,75.74
2026-04-15,75.87,76.78,74.65,76.18,93835,259461,76.4
2026-04-16,76.16,76.9,75.84,76.12,57009,261065,76.59
2026-04-17,76.12,76.42,70.85,72.99,119684,260259,72.65
2026-04-20,74.11,75.63,73.53,73.66,66836,259324,74.58
2026-04-21,73.63,76.44,73.63,75.64,101320,256300,75.38
2026-04-22,75.79,76.71,74.49,76.53,73732,253363,76.46
2026-04-23,76.32,78.9,75.87,78.26,115846,255445,77.85
2026-04-24,77.98,78.78,76.04,77.61,112910,255277,77.48
2026-04-27,78.77,79.02,77.59,78.21,55856,255001,78.26
2026-04-28,78.2,80.36,78.08,78.76,97193,256255,78.68
2026-04-29,78.72,80.62,78.36,80.19,100442,257637,79.49
2026-04-30,80.35,81.42,78.24,80.61,104576,256002,80.21
2026-05-01,80.67,81.53,78.45,80.03,94188,256035,79.53
