date,open,high,low,close,volume,open_interest,settle
2026-03-10,66.2,67.57,65.15,66.7,49179,110709,66.5
2026-03-11,67.15,68.35,66.05,68,35721,111557,68.06
2026-03-12,68.02,70.51,67.75,70.12,42450,113227,69.79
2026-03-13,70.16,70.78,69.5,70.62,32542,112468,70.68
2026-03-16,70.92,71.2,69.23,70.52,30477,115566,70.44
2026-03-17,70.69,72.34,70.67,71.87,27843,118518,71.42
2026-03-18,71.59,74.1,70.9,73.86,65160,121082,73.27
2026-03-19,73.4,74.83,72.8,73.65,104895,130392,74.55
2026-03-20,73.9,74.99,72.66,74.09,40295,125943,74.72
2026-03-23,74.75,76.55,67.85,71.62,64006,127897,71.03
2026-03-24,71.45,73.9,70.97,71.74,32692,126435,73.41
2026-03-25,71.65,73.04,70.54,72.38,22192,125030,72.56
2026-03-26,72.25,73.9,71.21,73.25,23535,124816,73.71
2026-03-27,73.61,74.31,72.39,73.31,28237,123518,73.41
2026-03-30,73.93,74.2,72.73,73.09,22589,123426,72.98
2026-03-31,73.12,73.6,69.4,69.63,28752,123692,69.69
2026-04-01,69.86,71,68.34,68.66,24736,123409,68.8
2026-04-02,68.73,71,67.91,69.5,30698,123652,69.44
2026-04-06,69.68,70.81,68.75,70.73,23919,123530,70.8
2026-04-07,70.43,72.08,70.34,70.73,33872,125392,71.87
2026-04-08,70.9,71.9,68.39,71.87,32994,126322,71.3
2026-04-09,71.86,72.21,70.23,71.2,24582,126463,71.27
2026-04-10,70.98,72.42,70.82,71.61,20376,124008,72.13
2026-04-13,73,73.82,72.24,72.9,27282,126196,73.24
2026-04-14,72.96,73.78,71.84,72.2,19194,124803,72.29
2026-04-15,72.36,73.65,71.69,73.33,27111,123681,73.43
2026-04-16,73.21,73.88,73,73.11,14769,124244,73.44
2026-04-17,73.11,73.32,69.05,70.5,33011,124264,70.29
2026-04-20,72.45,72.71,70.7,70.76,17543,124765,71.63
2026-04-21,71.04,72.54,70.83,71.85,29017,124826,71.76
2026-04-22,71.63,72.57,71.18,72.51,21678,126104,72.45
2026-04-23,72.31,73.86,72.02,73.55,31544,126685,73.32
2026-04-24,73.69,74.05,71.89,73.17,25134,128042,73
2026-04-27,73.68,74.24,73.1,73.49,14440,128351,73.49
2026-04-28,73.56,75.2,72.67,73.13,29694,129466,72.99
2026-04-29,72.96,74.5,72.84,73.54,27696,128637,73.14
2026-04-30,73.69,74.6,72.33,74.43,23473,127531,74.06
2026-05-01,74.45,75.2,72.96,74.36,19940,127701,73.86
2026-05-04,73.5,76.86,72.93,76.73,42445,128041,76.66
