datetime,open,high,low,close,volume
2026-03-10 02:00,2.5844,2.5844,2.5844,2.5844,0
2026-03-10 06:00,2.5844,2.5844,2.5844,2.5844,0
2026-03-10 10:00,2.5844,2.5844,2.5844,2.5844,0
2026-03-10 14:00,2.5844,2.5844,2.5844,2.5844,0
2026-03-10 17:00,2.5844,2.5844,2.5844,2.5844,0
2026-03-10 22:00,2.5617,2.5617,2.5349,2.5349,0
2026-03-11 02:00,2.5349,2.5349,2.5349,2.5349,0
2026-03-11 06:00,2.5349,2.5349,2.5349,2.5349,0
2026-03-11 10:00,2.5617,2.5749,2.559,2.5706,10
2026-03-11 14:00,2.5983,2.61,2.5983,2.61,2
2026-03-11 17:00,2.6359,2.6359,2.6293,2.6293,10
2026-03-11 22:00,2.71,2.71,2.6379,2.6379,0
2026-03-12 02:00,2.71,2.71,2.71,2.71,1
2026-03-12 06:00,2.65,2.65,2.6435,2.6485,11
2026-03-12 10:00,2.6852,2.6975,2.6852,2.6975,32
2026-03-12 14:00,2.667,2.6825,2.665,2.6825,17
2026-03-12 17:00,2.6825,2.6825,2.6825,2.6825,0
2026-03-12 22:00,2.7188,2.7188,2.7001,2.7001,0
2026-03-13 02:00,2.7001,2.7001,2.7001,2.7001,0
2026-03-13 06:00,2.7188,2.7191,2.7188,2.7191,2
2026-03-13 10:00,2.6915,2.6915,2.685,2.685,5
2026-03-13 14:00,2.6975,2.7162,2.6953,2.7092,31
2026-03-13 17:00,2.71,2.71,2.7069,2.7069,2
2026-03-15 22:00,2.6933,2.7094,2.6933,2.7094,0
2026-03-16 02:00,2.7094,2.7094,2.7094,2.7094,0
2026-03-16 06:00,2.7094,2.7094,2.7094,2.7094,0
2026-03-16 10:00,2.6933,2.6995,2.6933,2.6995,2
2026-03-16 14:00,2.6995,2.6995,2.6995,2.6995,0
2026-03-16 17:00,2.6995,2.6995,2.6995,2.6995,0
2026-03-16 22:00,2.7288,2.7288,2.6671,2.6671,0
2026-03-17 02:00,2.6671,2.6671,2.6671,2.6671,0
2026-03-17 06:00,2.6671,2.6671,2.6671,2.6671,0
2026-03-17 10:00,2.7288,2.7323,2.7288,2.7323,2
2026-03-17 14:00,2.7323,2.7323,2.7323,2.7323,0
2026-03-17 17:00,2.7323,2.7323,2.7323,2.7323,0
2026-03-17 22:00,2.7935,2.7935,2.7556,2.7556,0
2026-03-19 10:00,2.8048,2.8127,2.803,2.8127,27
2026-03-19 14:00,2.8224,2.8251,2.8143,2.8143,24
2026-03-19 17:00,2.8155,2.8182,2.8155,2.8182,4
2026-03-19 22:00,2.8688,2.8688,2.8185,2.8185,0
2026-03-20 02:00,2.8185,2.8185,2.8185,2.8185,0
2026-03-20 06:00,2.8185,2.8185,2.8185,2.8185,0
2026-03-20 10:00,2.8688,2.8688,2.8688,2.8688,1
2026-03-20 14:00,2.8657,2.8724,2.8575,2.8724,4
2026-03-20 17:00,2.8724,2.8724,2.8724,2.8724,0
2026-03-22 22:00,3.0039,3.0039,2.9232,2.9232,0
2026-03-23 02:00,2.9232,2.9232,2.9232,2.9232,0
2026-03-23 06:00,2.9232,2.9232,2.9232,2.9232,0
2026-03-23 10:00,3.0039,3.0039,2.804,2.804,9
2026-03-23 14:00,2.7811,2.7997,2.7091,2.7538,58
2026-03-23 17:00,2.7485,2.7485,2.7485,2.7485,1
2026-03-23 22:00,2.791,2.791,2.7262,2.7262,0
2026-03-24 02:00,2.7262,2.7262,2.7262,2.7262,0
2026-03-24 06:00,2.7262,2.7262,2.7262,2.7262,0
2026-03-24 10:00,2.791,2.847,2.791,2.847,5
2026-03-24 14:00,2.84,2.8638,2.8345,2.8638,13
2026-03-24 17:00,2.8684,2.8684,2.8624,2.8624,2
2026-03-24 22:00,2.7726,2.8626,2.7726,2.8626,0
2026-03-25 02:00,2.7726,2.7726,2.7726,2.7726,1
2026-03-25 06:00,2.7726,2.7726,2.7726,2.7726,0
2026-03-25 10:00,2.7683,2.7683,2.7662,2.7662,3
2026-03-25 14:00,2.7845,2.7933,2.7845,2.7912,8
2026-03-25 17:00,2.8136,2.8136,2.8136,2.8136,1
2026-03-25 22:00,2.9299,2.9299,2.8345,2.8345,0
2026-03-26 02:00,2.8345,2.8345,2.8345,2.8345,0
2026-03-26 06:00,2.8345,2.8345,2.8345,2.8345,0
2026-03-26 10:00,2.8345,2.8345,2.8345,2.8345,0
2026-03-26 14:00,2.8345,2.8345,2.8345,2.8345,0
2026-03-26 17:00,2.9299,2.9299,2.9299,2.9299,1
2026-03-26 22:00,2.9425,2.9425,2.9261,2.9261,0
2026-03-27 02:00,2.9261,2.9261,2.9261,2.9261,0
2026-03-27 06:00,2.9261,2.9261,2.9261,2.9261,0
2026-03-27 10:00,2.9261,2.9261,2.9261,2.9261,0
2026-03-27 14:00,2.9261,2.9261,2.9261,2.9261,0
