datetime,open,high,low,close,volume
2026-03-10 02:00,3.1366,3.27,3.1252,3.242,684
2026-03-10 06:00,3.2391,3.2939,3.1474,3.2339,1039
2026-03-10 10:00,3.2407,3.3347,3.1868,3.1961,3037
2026-03-10 14:00,3.197,3.232,2.9378,3.0409,7541
2026-03-10 17:00,3.035,3.225,3.0107,3.1721,2823
2026-03-10 22:00,3.2204,3.2205,3.0534,3.1224,757
2026-03-11 02:00,3.1212,3.2,3.1212,3.1859,310
2026-03-11 06:00,3.1872,3.3004,3.1524,3.275,765
2026-03-11 10:00,3.2758,3.4006,3.1949,3.304,5024
2026-03-11 14:00,3.3059,3.4614,3.2646,3.4614,6670
2026-03-11 17:00,3.4588,3.5352,3.4362,3.5334,2948
2026-03-11 22:00,3.552,3.6837,3.5182,3.6444,1134
2026-03-12 02:00,3.6468,3.7209,3.6219,3.6601,723
2026-03-12 06:00,3.6525,3.6947,3.5859,3.6269,989
2026-03-12 10:00,3.6222,3.7352,3.5896,3.7117,4035
2026-03-12 14:00,3.71,3.724,3.615,3.6445,6215
2026-03-12 17:00,3.643,3.7142,3.6294,3.7033,2705
2026-03-12 22:00,3.7266,3.7266,3.6251,3.6459,681
2026-03-13 02:00,3.6402,3.6786,3.6206,3.6392,451
2026-03-13 06:00,3.6376,3.7106,3.5896,3.6272,833
2026-03-13 10:00,3.6242,3.6327,3.5509,3.6113,2685
2026-03-13 14:00,3.6089,3.7413,3.5936,3.7299,4534
2026-03-13 17:00,3.7306,3.7486,3.693,3.713,2799
2026-03-15 22:00,3.7584,3.7991,3.6915,3.7314,811
2026-03-16 02:00,3.7392,3.7799,3.7164,3.7299,214
2026-03-16 06:00,3.7307,3.8376,3.7307,3.7707,618
2026-03-16 10:00,3.7642,3.7706,3.6664,3.6775,2962
2026-03-16 14:00,3.6775,3.7224,3.6046,3.6049,5505
2026-03-16 17:00,3.6066,3.6324,3.5643,3.6081,3365
2026-03-16 22:00,3.6246,3.7236,3.6093,3.7236,574
2026-03-17 02:00,3.7285,3.7741,3.7124,3.7714,403
2026-03-17 06:00,3.7675,3.8257,3.7407,3.7821,958
2026-03-17 10:00,3.7813,3.8425,3.7663,3.8008,3909
2026-03-17 14:00,3.8023,3.82,3.7536,3.7914,5787
2026-03-17 17:00,3.7926,3.815,3.7847,3.7923,1818
2026-03-17 22:00,3.79,3.8028,3.7335,3.7557,632
2026-03-19 10:00,4.1876,4.2203,4.0813,4.1059,6787
2026-03-19 14:00,4.1082,4.2109,4.0722,4.0856,9581
2026-03-19 17:00,4.086,4.1181,3.9804,4.1065,5210
2026-03-19 22:00,4.1028,4.111,3.9867,3.9926,959
2026-03-20 02:00,3.9998,4.0712,3.9797,4.0364,359
2026-03-20 06:00,4.0437,4.2121,4.035,4.2053,1322
2026-03-20 10:00,4.2065,4.2209,4.046,4.0853,4307
2026-03-20 14:00,4.0815,4.2456,4.0621,4.2271,7547
2026-03-20 17:00,4.2253,4.3308,4.1904,4.2965,5055
2026-03-22 22:00,4.379,4.3911,4.2196,4.2678,1241
2026-03-23 02:00,4.2685,4.31,4.2552,4.273,533
2026-03-23 06:00,4.2716,4.4453,4.2716,4.4359,2201
2026-03-23 10:00,4.434,4.471,3.8129,3.8964,10909
2026-03-23 14:00,3.899,3.973,3.6937,3.7494,12599
2026-03-23 17:00,3.7503,3.8339,3.6982,3.8255,5291
2026-03-23 22:00,3.8159,4.0031,3.815,3.9701,1095
2026-03-24 02:00,3.966,4.0089,3.9626,3.969,389
2026-03-24 06:00,3.9741,4.0168,3.8662,3.9153,1210
2026-03-24 10:00,3.9159,4.0151,3.8789,4.0064,4397
2026-03-24 14:00,4.0066,4.065,3.9395,3.9908,8668
2026-03-24 17:00,3.9894,4.025,3.758,3.8718,6355
2026-03-24 22:00,3.8524,3.8524,3.7104,3.7342,1593
2026-03-25 02:00,3.7399,3.8549,3.7358,3.8424,1201
2026-03-25 06:00,3.8445,3.8556,3.7107,3.7295,1174
2026-03-25 10:00,3.728,3.7672,3.6178,3.6969,5755
2026-03-25 14:00,3.6899,3.807,3.6841,3.7687,9571
2026-03-25 17:00,3.7685,3.8521,3.7641,3.8347,4874
2026-03-25 22:00,3.845,3.8548,3.8091,3.8408,440
2026-03-26 02:00,3.8333,3.8965,3.8258,3.8829,520
2026-03-26 06:00,3.8813,4.0044,3.8806,3.9862,986
2026-03-26 10:00,3.9896,4.0811,3.9513,3.9998,5066
2026-03-26 14:00,4.0035,4.1489,4.0035,4.1125,8511
2026-03-26 17:00,4.1129,4.116,3.9187,4.0439,5129
2026-03-26 22:00,4.0275,4.0721,4.0054,4.0491,590
2026-03-27 02:00,4.0458,4.1047,4.0051,4.0894,463
2026-03-27 06:00,4.0946,4.1915,4.0928,4.1136,1038
2026-03-27 10:00,4.1105,4.2023,4.0911,4.171,3961
2026-03-27 14:00,4.1718,4.2477,4.13,4.2392,9015
2026-03-27 17:00,4.2403,4.3229,4.1979,4.3209,6306
2026-03-29 22:00,4.336,4.3861,4.3,4.3374,1385
2026-03-30 02:00,4.3364,4.405,4.3079,4.381,576
2026-03-30 06:00,4.3825,4.4315,4.3442,4.3872,1019
2026-03-30 10:00,4.3851,4.3973,4.2977,4.333,4131
2026-03-30 14:00,4.3307,4.3368,4.2262,4.2306,8492
2026-03-30 17:00,4.2318,4.2883,4.1856,4.2793,5403
2026-03-30 22:00,4.2801,4.3497,4.15,4.174,1035
2026-03-31 02:00,4.1915,4.2688,4.1915,4.2319,684
2026-03-31 06:00,4.2341,4.2552,4.1265,4.207,1401
2026-03-31 10:00,4.2027,4.2534,4.1403,4.1403,4053
2026-03-31 14:00,4.1404,4.2543,4.0765,4.126,10249
2026-03-31 17:00,4.1262,4.1408,4.0595,4.0736,4808
2026-03-31 22:00,3.74,3.7938,3.7245,3.7893,142
2026-04-01 02:00,3.7875,3.8032,3.7348,3.7395,124
2026-04-01 06:00,3.7405,3.8232,3.6221,3.8159,909
2026-04-01 10:00,3.8218,3.832,3.6831,3.7018,2566
2026-04-01 14:00,3.6985,3.746,3.6673,3.6808,3591
2026-04-01 17:00,3.6795,3.7347,3.6795,3.7088,1594
2026-04-01 22:00,3.6618,3.9359,3.66,3.9197,806
2026-04-02 02:00,3.9145,4.0371,3.9096,4.0204,688
2026-04-02 06:00,4.0139,4.0559,3.97,4.0526,614
2026-04-02 10:00,4.0534,4.1638,4.0434,4.0902,2584
2026-04-02 14:00,4.0905,4.1033,3.935,4.008,4327
2026-04-02 17:00,4.0078,4.0442,3.9653,4.0361,1754
2026-04-05 22:00,4.0416,4.134,4.0416,4.0944,255
2026-04-06 02:00,4.0921,4.1018,4.0402,4.0418,286
2026-04-06 06:00,4.058,4.0609,3.9074,3.9865,509
2026-04-06 10:00,3.9819,4.0179,3.9514,3.9944,1388
2026-04-06 14:00,3.9924,4.0545,3.9168,4.0404,2981
2026-04-06 17:00,4.0393,4.0423,3.9325,3.9893,2279
2026-04-06 22:00,3.9933,4.0673,3.9823,4.063,334
2026-04-07 02:00,4.0624,4.0809,4.0396,4.0664,205
2026-04-07 06:00,4.0756,4.1474,3.9816,4.0307,1010
2026-04-07 10:00,4.0369,4.172,4.0313,4.0604,3007
2026-04-07 14:00,4.0591,4.172,3.9901,4.1217,4716
2026-04-07 17:00,4.1193,4.1208,3.9321,3.94,2622
2026-04-07 22:00,3.9063,3.9443,3.3635,3.4266,2402
2026-04-08 02:00,3.4289,3.4841,3.4072,3.4474,495
2026-04-08 06:00,3.4414,3.5895,3.406,3.539,1022
2026-04-08 10:00,3.5371,3.5522,3.4318,3.519,3349
2026-04-08 14:00,3.52,3.6275,3.4967,3.5833,4532
2026-04-08 17:00,3.582,3.6517,3.5547,3.6327,2390
2026-04-08 22:00,3.65,3.6994,3.6171,3.6676,515
2026-04-09 02:00,3.6689,3.7091,3.6432,3.7006,274
