ticker,support_id,support_mid,touch_seq,touch_date,touch_low,touch_close
blk,S1,1093.081543,1,2025-01-30,1059.329956,1071.52002
blk,S1,1093.081543,2,2025-07-15,1033.77002,1046.160034
blk,S1,1093.081543,3,2025-08-01,1077.199951,1091.800049
blk,S1,1093.081543,4,2025-08-20,1114.01001,1128.459961
blk,S1,1093.081543,5,2025-09-05,1088.569946,1099.150024
blk,S1,1093.081543,6,2025-09-15,1110.5,1115.109985
blk,S1,1093.081543,7,2025-11-03,1057.199951,1068.829956
blk,S1,1093.081543,8,2025-11-06,1056.069946,1069.439941
blk,S1,1093.081543,9,2025-12-08,1057.150024,1062.02002
blk,S1,1093.081543,10,2025-12-31,1070.079956,1070.339966
blk,S1,1093.081543,11,2026-01-20,1105.98999,1110.050049
blk,S1,1093.081543,12,2026-02-05,1049.23999,1054.800049
blk,S1,1093.081543,13,2026-05-01,1060.589966,1061.680054
blk,S1,1093.081543,14,2026-05-19,1036.02002,1036.300049
blk,S1,1093.081543,15,2026-05-27,1066.709961,1070.339966
blk,S1,1093.081543,16,2026-07-20,1052.160034,1054.109985
blk,S1,1093.081543,17,2026-07-29,1079.189941,1079.189941
blk,S2,1020.769127,1,2024-10-23,982.669983,988.159973
blk,S2,1020.769127,2,2024-11-05,992.0,1014.349976
blk,S2,1020.769127,3,2024-11-27,1018.039978,1019.450012
blk,S2,1020.769127,4,2024-12-19,1014.950012,1016.330017
blk,S2,1020.769127,5,2025-01-07,978.25,980.76001
blk,S2,1020.769127,6,2025-01-16,982.179993,995.719971
blk,S2,1020.769127,7,2025-02-07,991.150024,992.039978
blk,S2,1020.769127,8,2025-06-11,990.0,993.299988
blk,S2,1020.769127,9,2025-06-24,993.0,1004.969971
blk,S2,1020.769127,10,2025-07-15,1033.77002,1046.160034
blk,S2,1020.769127,11,2025-11-20,990.580017,992.52002
blk,S2,1020.769127,12,2025-12-02,1031.0,1038.619995
blk,S2,1020.769127,13,2026-02-12,1017.0,1055.630005
blk,S2,1020.769127,14,2026-03-03,1029.0,1052.589966
blk,S2,1020.769127,15,2026-03-05,1022.119995,1035.0
blk,S2,1020.769127,16,2026-04-10,991.179993,999.309998
blk,S2,1020.769127,17,2026-04-16,1011.409973,1024.949951
blk,S2,1020.769127,18,2026-04-21,1040.400024,1042.849976
blk,S2,1020.769127,19,2026-04-27,1040.849976,1056.859985
blk,S2,1020.769127,20,2026-04-29,1031.319946,1039.380005
blk,S2,1020.769127,21,2026-05-19,1036.02002,1036.300049
blk,S2,1020.769127,22,2026-06-03,983.75,990.869995
blk,S2,1020.769127,23,2026-06-25,966.130005,971.919983
blk,S2,1020.769127,24,2026-07-08,982.98999,990.340027
blk,S2,1020.769127,25,2026-07-23,1036.439941,1037.160034
blk,S3,943.794521,1,2021-08-16,907.01001,924.890015
blk,S3,943.794521,2,2021-09-10,915.02002,916.619995
blk,S3,943.794521,3,2021-11-19,910.030029,914.950012
blk,S3,943.794521,4,2021-12-01,899.780029,900.330017
blk,S3,943.794521,5,2021-12-13,914.140015,917.659973
blk,S3,943.794521,6,2024-09-18,905.75,922.710022
blk,S3,943.794521,7,2025-01-13,943.340027,955.01001
blk,S3,943.794521,8,2025-02-18,959.070007,977.859985
blk,S3,943.794521,9,2025-03-10,901.530029,915.26001
blk,S3,943.794521,10,2025-03-14,907.919983,928.700012
blk,S3,943.794521,11,2025-04-03,887.159973,887.650024
blk,S3,943.794521,12,2025-04-23,888.76001,892.539978
blk,S3,943.794521,13,2025-05-05,920.190002,920.530029
blk,S3,943.794521,14,2025-05-07,914.840027,920.359985
blk,S3,943.794521,15,2025-05-23,950.299988,963.179993
blk,S3,943.794521,16,2026-03-12,917.390015,922.900024
blk,S3,943.794521,17,2026-03-24,956.539978,976.059998
blk,S3,943.794521,18,2026-03-27,930.0,933.849976
blk,S3,943.794521,19,2026-06-29,947.210022,950.169983
blk,S4,878.62706,1,2021-05-10,857.419983,857.450012
blk,S4,878.62706,2,2021-05-21,848.52002,860.77002
blk,S4,878.62706,3,2021-06-21,846.969971,861.26001
blk,S4,878.62706,4,2021-07-19,839.690002,845.159973
blk,S4,878.62706,5,2021-08-19,888.5,903.780029
blk,S4,878.62706,6,2021-09-17,868.809998,876.630005
blk,S4,878.62706,7,2021-09-21,839.280029,845.23999
blk,S4,878.62706,8,2021-09-30,838.159973,838.659973
blk,S4,878.62706,9,2021-10-13,852.01001,867.809998
blk,S4,878.62706,10,2021-12-06,890.419983,896.700012
blk,S4,878.62706,11,2021-12-14,893.039978,902.380005
blk,S4,878.62706,12,2021-12-20,884.330017,897.289978
blk,S4,878.62706,13,2022-01-13,864.119995,867.580017
blk,S4,878.62706,14,2024-07-29,852.369995,862.150024
blk,S4,878.62706,15,2024-08-09,849.799988,856.210022
blk,S4,878.62706,16,2024-08-20,859.72998,860.969971
blk,S4,878.62706,17,2025-04-03,887.159973,887.650024
blk,S4,878.62706,18,2025-04-21,845.820007,854.0
blk,S4,878.62706,19,2025-04-30,893.940002,914.26001
blk,S5,802.894757,1,2021-04-05,771.830017,784.02002
blk,S5,802.894757,2,2021-04-07,781.0,788.0
blk,S5,802.894757,3,2021-10-04,818.72998,825.559998
blk,S5,802.894757,4,2022-01-24,754.049988,786.820007
blk,S5,802.894757,5,2022-02-10,770.210022,778.190002
blk,S5,802.894757,6,2024-01-05,781.460022,782.830017
blk,S5,802.894757,7,2024-02-13,770.0,778.070007
blk,S5,802.894757,8,2024-03-18,793.830017,800.25
blk,S5,802.894757,9,2024-03-25,815.169983,816.210022
blk,S5,802.894757,10,2024-04-12,762.059998,763.400024
blk,S5,802.894757,11,2024-05-24,780.919983,781.900024
blk,S5,802.894757,12,2024-06-06,776.530029,778.530029
