ticker,support_id,support_mid,touch_seq,touch_date,touch_low,touch_close
xbi,S1,157.410004,1,2021-01-21,150.029999,150.779999
xbi,S1,157.410004,2,2021-01-28,150.600006,151.639999
xbi,S1,157.410004,3,2021-02-22,153.979996,154.289993
xbi,S1,157.410004,4,2026-06-25,149.889999,151.589996
xbi,S1,157.410004,5,2026-07-20,150.889999,150.940002
xbi,S1,157.410004,6,2026-08-05,151.490005,153.009995
xbi,S2,151.041723,1,2020-12-14,144.729996,146.050003
xbi,S2,151.041723,2,2020-12-28,146.369995,146.460007
xbi,S2,151.041723,3,2021-01-11,145.75,148.059998
xbi,S2,151.041723,4,2021-03-02,146.509995,146.850006
xbi,S2,151.041723,5,2021-03-16,143.229996,145.889999
xbi,S2,151.041723,6,2026-06-23,144.110001,147.029999
xbi,S2,151.041723,7,2026-07-31,146.0,147.009995
xbi,S3,138.938812,1,2020-12-04,133.889999,136.199997
xbi,S3,138.938812,2,2020-12-29,140.820007,142.169998
xbi,S3,138.938812,3,2021-01-05,139.440002,140.449997
xbi,S3,138.938812,4,2021-03-08,134.309998,134.929993
xbi,S3,138.938812,5,2021-03-18,140.179993,140.490005
xbi,S3,138.938812,6,2021-03-24,131.229996,131.419998
xbi,S3,138.938812,7,2021-04-06,134.660004,135.0
xbi,S3,138.938812,8,2021-04-22,130.809998,134.539993
xbi,S3,138.938812,9,2021-05-03,134.850006,134.990005
xbi,S3,138.938812,10,2021-06-15,132.600006,133.429993
xbi,S3,138.938812,11,2021-07-06,133.339996,133.589996
xbi,S3,138.938812,12,2021-09-02,134.910004,136.529999
xbi,S3,138.938812,13,2026-04-23,133.589996,134.490005
xbi,S3,138.938812,14,2026-05-07,131.960007,133.660004
xbi,S3,138.938812,15,2026-05-14,133.539993,134.850006
xbi,S3,138.938812,16,2026-05-28,133.130005,135.990005
xbi,S3,138.938812,17,2026-06-16,134.169998,135.339996
xbi,S4,129.783435,1,2020-11-18,124.07,124.339996
xbi,S4,129.783435,2,2020-11-24,125.639999,126.059998
xbi,S4,129.783435,3,2020-12-02,130.839996,132.820007
xbi,S4,129.783435,4,2021-03-05,128.440002,138.770004
xbi,S4,129.783435,5,2021-03-29,128.960007,129.360001
xbi,S4,129.783435,6,2021-04-12,126.089996,127.050003
xbi,S4,129.783435,7,2021-04-20,125.900002,128.289993
xbi,S4,129.783435,8,2021-05-05,126.75,127.620003
xbi,S4,129.783435,9,2021-05-10,122.900002,123.089996
xbi,S4,129.783435,10,2021-05-12,123.029999,124.120003
xbi,S4,129.783435,11,2021-05-17,125.230003,126.629997
xbi,S4,129.783435,12,2021-05-24,125.089996,125.839996
xbi,S4,129.783435,13,2021-06-01,125.959999,126.449997
xbi,S4,129.783435,14,2021-06-18,131.740005,133.580002
xbi,S4,129.783435,15,2021-07-14,125.82,125.949997
xbi,S4,129.783435,16,2021-07-26,124.150002,124.220001
xbi,S4,129.783435,17,2021-07-29,125.040001,125.169998
xbi,S4,129.783435,18,2021-08-04,124.160004,124.800003
xbi,S4,129.783435,19,2021-08-13,124.580002,124.620003
xbi,S4,129.783435,20,2021-08-23,123.650002,127.739998
xbi,S4,129.783435,21,2021-09-29,125.300003,125.629997
xbi,S4,129.783435,22,2021-11-10,125.800003,126.190002
xbi,S4,129.783435,23,2026-01-07,122.75,126.43
