ticker,support_id,support_mid,touch_seq,touch_date,touch_low,touch_close
kre,S1,75.746666,1,2021-11-04,73.07,73.809998
kre,S1,75.746666,2,2021-11-22,74.230003,74.269997
kre,S1,75.746666,3,2022-01-05,73.669998,73.730003
kre,S1,75.746666,4,2022-01-20,72.82,73.040001
kre,S1,75.746666,5,2022-02-17,73.269997,73.410004
kre,S1,75.746666,6,2022-02-23,71.599998,71.879997
kre,S1,75.746666,7,2022-02-28,72.449997,74.279999
kre,S1,75.746666,8,2026-06-15,72.07,72.230003
kre,S1,75.746666,9,2026-07-08,72.919998,73.339996
kre,S1,75.746666,10,2026-08-10,75.480003,76.029999
kre,S2,72.038158,1,2021-03-15,69.43,70.339996
kre,S2,72.038158,2,2021-05-12,67.489998,67.699997
kre,S2,72.038158,3,2021-05-18,70.040001,70.059998
kre,S2,72.038158,4,2021-05-25,68.400002,68.470001
kre,S2,72.038158,5,2021-06-02,70.599998,70.599998
kre,S2,72.038158,6,2021-10-05,69.540001,69.989998
kre,S2,72.038158,7,2021-10-11,69.879997,69.889999
kre,S2,72.038158,8,2021-10-27,69.879997,69.910004
kre,S2,72.038158,9,2021-11-19,72.269997,73.480003
kre,S2,72.038158,10,2021-12-01,68.870003,68.889999
kre,S2,72.038158,11,2021-12-16,69.830002,70.050003
kre,S2,72.038158,12,2021-12-31,70.489998,70.849998
kre,S2,72.038158,13,2022-01-27,70.010002,70.629997
kre,S2,72.038158,14,2022-02-14,72.970001,73.610001
kre,S2,72.038158,15,2022-03-04,69.110001,70.029999
kre,S2,72.038158,16,2022-03-09,69.489998,69.949997
kre,S2,72.038158,17,2022-03-31,68.860001,68.900002
kre,S2,72.038158,18,2026-01-22,69.809998,69.93
kre,S2,72.038158,19,2026-02-23,68.209999,68.739998
kre,S2,72.038158,20,2026-04-21,69.419998,69.629997
kre,S2,72.038158,21,2026-04-28,70.160004,70.370003
kre,S2,72.038158,22,2026-05-07,69.839996,69.949997
kre,S2,72.038158,23,2026-05-27,69.360001,69.580002
kre,S2,72.038158,24,2026-06-05,69.639999,70.169998
kre,S2,72.038158,25,2026-07-08,72.919998,73.339996
kre,S3,67.776317,1,2021-02-25,65.690002,65.779999
kre,S3,67.776317,2,2021-03-04,64.360001,65.580002
kre,S3,67.776317,3,2021-03-16,68.410004,69.279999
kre,S3,67.776317,4,2021-03-24,64.32,64.379997
kre,S3,67.776317,5,2021-05-07,68.949997,70.800003
kre,S3,67.776317,6,2021-05-12,67.489998,67.699997
kre,S3,67.776317,7,2021-05-20,68.599998,69.589996
kre,S3,67.776317,8,2021-05-25,68.400002,68.470001
kre,S3,67.776317,9,2021-06-17,65.760002,65.879997
kre,S3,67.776317,10,2021-06-29,65.080002,65.419998
kre,S3,67.776317,11,2021-08-13,65.769997,65.900002
kre,S3,67.776317,12,2021-08-25,65.410004,66.059998
kre,S3,67.776317,13,2021-08-30,65.269997,65.32
kre,S3,67.776317,14,2021-09-30,67.660004,67.75
kre,S3,67.776317,15,2021-10-06,68.080002,69.769997
kre,S3,67.776317,16,2021-10-13,68.129997,69.459999
kre,S3,67.776317,17,2021-12-01,68.870003,68.889999
kre,S3,67.776317,18,2021-12-13,68.629997,68.75
kre,S3,67.776317,19,2021-12-20,65.459999,66.809998
