ticker,support_id,support_mid,touch_seq,touch_date,touch_low,touch_close
xly,S1,115.412109,1,2024-12-04,112.154999,113.074997
xly,S1,115.412109,2,2024-12-31,111.985001,112.175003
xly,S1,115.412109,3,2025-01-07,110.785004,111.190002
xly,S1,115.412109,4,2025-02-07,112.699997,112.790001
xly,S1,115.412109,5,2025-02-19,112.440002,113.120003
xly,S1,115.412109,6,2025-07-23,112.864998,113.275002
xly,S1,115.412109,7,2025-07-29,112.059998,112.309998
xly,S1,115.412109,8,2025-08-21,112.474998,113.114998
xly,S1,115.412109,9,2025-09-25,117.574997,118.110001
xly,S1,115.412109,10,2025-10-10,114.339996,114.375
xly,S1,115.412109,11,2025-10-23,117.275002,119.184998
xly,S1,115.412109,12,2025-10-30,116.860001,116.875
xly,S1,115.412109,13,2025-11-06,117.129997,117.745003
xly,S1,115.412109,14,2025-11-20,110.464996,110.580002
xly,S1,115.412109,15,2025-12-02,117.485001,118.220001
xly,S1,115.412109,16,2025-12-09,117.330002,117.980003
xly,S1,115.412109,17,2026-01-02,117.709999,118.349998
xly,S1,115.412109,18,2026-03-12,111.470001,111.519997
xly,S1,115.412109,19,2026-03-17,112.720001,113.18
xly,S1,115.412109,20,2026-04-10,112.239998,112.889999
xly,S1,115.412109,21,2026-04-29,116.129997,116.839996
xly,S1,115.412109,22,2026-05-04,117.190002,117.720001
xly,S1,115.412109,23,2026-05-12,117.449997,118.290001
xly,S1,115.412109,24,2026-05-19,114.199997,115.029999
xly,S1,115.412109,25,2026-06-10,113.379997,113.489998
xly,S1,115.412109,26,2026-06-25,113.129997,113.349998
xly,S1,115.412109,27,2026-07-29,111.440002,111.610001
xly,S1,115.412109,28,2026-07-31,114.970001,116.089996
xly,S1,115.412109,29,2026-08-06,117.709999,118.099998
xly,S1,115.412109,30,2026-08-12,117.550003,117.889999
xly,S1,115.412109,31,2026-08-18,116.07,116.360001
xly,S2,107.541457,1,2021-11-08,104.095001,104.135002
xly,S2,107.541457,2,2021-11-23,103.245003,104.68
xly,S2,107.541457,3,2024-11-07,104.879997,106.055
xly,S2,107.541457,4,2025-01-13,109.150002,111.035004
xly,S2,107.541457,5,2025-03-04,102.745003,104.120003
xly,S2,107.541457,6,2025-06-05,103.855003,104.724998
xly,S2,107.541457,7,2025-07-08,108.745003,108.830002
xly,S2,107.541457,8,2025-07-15,109.489998,109.535004
xly,S2,107.541457,9,2025-08-01,107.375,108.044998
xly,S2,107.541457,10,2026-03-20,107.150002,107.739998
xly,S2,107.541457,11,2026-03-30,105.190002,105.660004
xly,S2,107.541457,12,2026-07-23,108.290001,108.760002
xly,S3,96.546095,1,2021-10-20,95.154999,95.32
xly,S3,96.546095,2,2021-12-20,94.949997,95.925003
xly,S3,96.546095,3,2022-01-10,96.290001,99.129997
xly,S3,96.546095,4,2022-01-20,92.769997,92.934998
xly,S3,96.546095,5,2022-03-30,93.839996,94.309998
xly,S3,96.546095,6,2022-04-05,92.205002,92.474998
xly,S3,96.546095,7,2024-07-19,93.525002,93.904999
xly,S3,96.546095,8,2024-09-11,91.504997,94.525002
xly,S3,96.546095,9,2024-10-07,97.195,97.544998
xly,S3,96.546095,10,2024-10-23,96.514999,97.029999
xly,S3,96.546095,11,2024-10-31,98.385002,98.445
xly,S3,96.546095,12,2025-03-13,95.845001,96.300003
xly,S3,96.546095,13,2025-04-04,90.845001,91.394997
xly,S3,96.546095,14,2025-04-10,90.900002,93.949997
xly,S3,96.546095,15,2025-04-23,94.934998,95.160004
xly,S3,96.546095,16,2025-05-06,98.339996,98.775002
xly,S4,90.409445,1,2021-04-20,87.150002,87.805
xly,S4,90.409445,2,2021-05-05,87.68,87.830002
xly,S4,90.409445,3,2021-05-10,87.220001,87.230003
xly,S4,90.409445,4,2021-06-24,88.230003,88.404999
xly,S4,90.409445,5,2021-08-17,87.474998,88.214996
xly,S4,90.409445,6,2021-08-20,88.025002,88.809998
xly,S4,90.409445,7,2022-01-27,86.959999,87.150002
xly,S4,90.409445,8,2022-02-22,86.324997,87.375
xly,S4,90.409445,9,2022-03-03,86.764999,87.184998
xly,S4,90.409445,10,2022-03-17,86.599998,89.065002
xly,S4,90.409445,11,2022-04-22,87.82,87.910004
xly,S4,90.409445,12,2024-01-02,88.235001,88.574997
xly,S4,90.409445,13,2024-02-02,87.279999,88.660004
xly,S4,90.409445,14,2024-02-07,88.220001,88.925003
xly,S4,90.409445,15,2024-04-15,87.0,87.080002
xly,S4,90.409445,16,2024-05-01,86.815002,87.260002
xly,S4,90.409445,17,2024-05-22,87.964996,88.324997
xly,S4,90.409445,18,2024-06-07,88.665001,88.830002
xly,S4,90.409445,19,2024-07-25,90.019997,90.294998
xly,S4,90.409445,20,2024-08-01,90.660004,91.445
xly,S4,90.409445,21,2024-08-14,88.169998,88.525002
xly,S4,90.409445,22,2024-08-22,91.985001,92.154999
xly,S4,90.409445,23,2024-08-28,91.324997,92.059998
xly,S4,90.409445,24,2024-09-06,91.160004,91.199997
xly,S4,90.409445,25,2024-09-11,91.504997,94.525002
xly,S4,90.409445,26,2025-04-08,86.980003,88.169998
xly,S4,90.409445,27,2025-04-21,88.985001,90.224998
xly,S5,84.766396,1,2021-01-27,82.264999,82.68
xly,S5,84.766396,2,2021-02-22,82.945,83.019997
xly,S5,84.766396,3,2021-02-25,79.839996,80.239998
xly,S5,84.766396,4,2021-03-24,81.629997,81.629997
xly,S5,84.766396,5,2021-03-29,81.970001,82.574997
xly,S5,84.766396,6,2021-05-12,83.139999,83.324997
xly,S5,84.766396,7,2022-01-24,86.025002,91.294998
xly,S5,84.766396,8,2022-01-28,85.739998,89.050003
xly,S5,84.766396,9,2022-02-23,84.300003,84.455002
xly,S5,84.766396,10,2022-03-07,81.559998,81.595001
xly,S5,84.766396,11,2022-04-29,81.279999,81.440002
xly,S5,84.766396,12,2022-05-05,79.139999,80.089996
xly,S5,84.766396,13,2022-08-05,81.730003,82.154999
xly,S5,84.766396,14,2022-08-11,82.815002,83.074997
xly,S5,84.766396,15,2022-08-26,79.82,79.839996
xly,S5,84.766396,16,2022-09-12,82.695,83.300003
xly,S5,84.766396,17,2023-06-26,81.629997,81.665001
xly,S5,84.766396,18,2023-08-17,81.464996,81.514999
xly,S5,84.766396,19,2023-08-24,81.394997,81.419998
xly,S5,84.766396,20,2023-09-20,83.540001,83.544998
xly,S5,84.766396,21,2023-11-16,82.650002,83.014999
xly,S5,84.766396,22,2024-01-04,86.144997,86.175003
xly,S5,84.766396,23,2024-01-17,85.480003,86.120003
xly,S5,84.766396,24,2024-01-25,84.860001,85.449997
xly,S5,84.766396,25,2024-01-31,85.385002,85.459999
xly,S5,84.766396,26,2024-02-05,86.379997,87.410004
xly,S5,84.766396,27,2024-04-19,84.544998,84.879997
xly,S5,84.766396,28,2024-04-25,85.415001,87.169998
xly,S5,84.766396,29,2024-08-07,84.919998,85.025002
xly,S5,84.766396,30,2024-08-12,86.294998,86.824997
xly,S6,77.157357,1,2020-09-03,73.724998,74.440002
xly,S6,77.157357,2,2020-10-26,73.959999,75.025002
xly,S6,77.157357,3,2020-11-04,74.300003,75.144997
xly,S6,77.157357,4,2020-11-30,77.605003,78.629997
xly,S6,77.157357,5,2020-12-02,78.385002,78.720001
xly,S6,77.157357,6,2020-12-11,77.614998,78.150002
xly,S6,77.157357,7,2020-12-22,77.915001,78.605003
xly,S6,77.157357,8,2021-03-04,76.419998,77.915001
xly,S6,77.157357,9,2022-05-11,72.57,72.775002
xly,S6,77.157357,10,2022-05-16,74.330002,74.514999
xly,S6,77.157357,11,2022-06-09,75.230003,75.235001
xly,S6,77.157357,12,2022-07-20,74.809998,76.084999
xly,S6,77.157357,13,2022-07-27,75.004997,77.050003
xly,S6,77.157357,14,2022-09-06,76.425003,77.584999
xly,S6,77.157357,15,2022-09-22,74.550003,74.934998
xly,S6,77.157357,16,2023-02-09,74.584999,74.955002
xly,S6,77.157357,17,2023-02-16,75.254997,75.269997
xly,S6,77.157357,18,2023-05-23,74.699997,74.849998
xly,S6,77.157357,19,2023-05-31,74.754997,75.805
xly,S6,77.157357,20,2023-09-27,78.370003,79.18
xly,S6,77.157357,21,2023-10-03,78.32,78.595001
xly,S6,77.157357,22,2023-10-06,78.470001,80.305
xly,S6,77.157357,23,2023-10-25,75.110001,75.195
xly,S6,77.157357,24,2023-10-27,74.550003,74.794998
xly,S7,70.526356,1,2020-08-05,69.065002,69.745003
xly,S7,70.526356,2,2020-09-04,71.809998,73.580002
xly,S7,70.526356,3,2020-09-21,69.514999,70.754997
xly,S7,70.526356,4,2020-10-30,70.870003,71.485001
xly,S7,70.526356,5,2022-05-12,71.014999,73.275002
