ticker,support_id,support_mid,touch_seq,touch_date,touch_low,touch_close
ko,S1,86.634998,1,2026-07-07,83.639999,84.050003
ko,S1,86.634998,2,2026-07-17,80.830002,81.559998
ko,S1,86.634998,3,2026-07-28,86.25,88.269997
ko,S1,86.634998,4,2026-08-11,86.110001,86.480003
ko,S2,81.187498,1,2026-02-12,78.790001,79.0
ko,S2,81.187498,2,2026-02-19,78.589996,78.910004
ko,S2,81.187498,3,2026-04-28,78.080002,78.349998
ko,S2,81.187498,4,2026-05-01,78.040001,78.580002
ko,S2,81.187498,5,2026-05-29,78.910004,79.010002
ko,S2,81.187498,6,2026-06-04,76.809998,76.82
ko,S2,81.187498,7,2026-07-09,81.709999,82.629997
ko,S2,81.187498,8,2026-07-15,82.230003,82.449997
ko,S2,81.187498,9,2026-07-23,80.879997,81.169998
ko,S3,76.058869,1,2026-01-30,73.540001,74.809998
ko,S3,76.058869,2,2026-02-10,76.010002,76.809998
ko,S3,76.058869,3,2026-03-05,76.5,77.029999
ko,S3,76.058869,4,2026-04-22,74.550003,74.629997
ko,S3,76.058869,5,2026-06-04,76.809998,76.82
ko,S4,70.151098,1,2024-08-06,67.769997,68.050003
ko,S4,70.151098,2,2024-08-14,68.129997,68.580002
ko,S4,70.151098,3,2024-09-11,70.57,71.080002
ko,S4,70.151098,4,2024-09-19,70.599998,70.620003
ko,S4,70.151098,5,2024-10-07,68.870003,69.010002
ko,S4,70.151098,6,2025-03-21,68.18,68.669998
ko,S4,70.151098,7,2025-04-07,66.050003,68.370003
ko,S4,70.151098,8,2025-04-16,71.389999,71.68
ko,S4,70.151098,9,2025-04-28,71.309998,71.790001
ko,S4,70.151098,10,2025-05-01,71.230003,71.290001
ko,S4,70.151098,11,2025-05-13,68.870003,68.959999
ko,S4,70.151098,12,2025-05-20,71.43,71.690002
ko,S4,70.151098,13,2025-05-22,70.959999,71.139999
ko,S4,70.151098,14,2025-05-28,71.050003,71.150002
ko,S4,70.151098,15,2025-06-05,70.830002,70.910004
ko,S4,70.151098,16,2025-07-28,68.059998,68.089996
ko,S4,70.151098,17,2025-09-04,68.110001,68.25
ko,S4,70.151098,18,2025-11-03,67.660004,67.970001
ko,S4,70.151098,19,2025-11-05,68.18,68.510002
ko,S4,70.151098,20,2026-01-05,67.919998,67.940002
ko,S4,70.151098,21,2026-01-08,67.449997,69.370003
ko,S5,66.860481,1,2022-04-14,64.82,65.019997
ko,S5,66.860481,2,2022-04-29,64.489998,64.610001
ko,S5,66.860481,3,2022-05-13,64.120003,65.720001
ko,S5,66.860481,4,2024-07-18,64.720001,65.190002
ko,S5,66.860481,5,2024-07-23,64.849998,64.959999
ko,S5,66.860481,6,2024-08-12,67.830002,68.169998
ko,S5,66.860481,7,2024-11-01,64.889999,65.010002
ko,S5,66.860481,8,2025-02-11,66.410004,67.599998
ko,S5,66.860481,9,2025-03-21,68.18,68.669998
ko,S5,66.860481,10,2025-04-07,66.050003,68.370003
ko,S5,66.860481,11,2025-07-28,68.059998,68.089996
ko,S5,66.860481,12,2025-07-31,67.739998,67.889999
ko,S5,66.860481,13,2025-09-26,65.5,65.669998
ko,S5,66.860481,14,2025-10-29,68.160004,68.349998
ko,S5,66.860481,15,2025-11-03,67.660004,67.970001
ko,S5,66.860481,16,2026-01-07,67.269997,67.540001
ko,S6,60.541402,1,2020-02-04,58.619999,58.84
ko,S6,60.541402,2,2020-02-06,58.84,58.990002
ko,S6,60.541402,3,2020-02-24,58.57,58.650002
ko,S6,60.541402,4,2021-12-31,58.700001,59.209999
ko,S6,60.541402,5,2022-01-26,59.209999,59.599998
ko,S6,60.541402,6,2022-02-24,59.220001,60.509998
ko,S6,60.541402,7,2022-03-08,58.59,58.66
ko,S6,60.541402,8,2022-03-16,58.610001,59.459999
ko,S6,60.541402,9,2022-04-04,61.720001,62.540001
ko,S6,60.541402,10,2022-05-19,59.66,60.0
ko,S6,60.541402,11,2022-06-16,58.25,59.07
ko,S6,60.541402,12,2022-07-14,61.299999,62.18
ko,S6,60.541402,13,2022-07-18,61.509998,61.650002
ko,S6,60.541402,14,2022-07-21,60.790001,61.360001
ko,S6,60.541402,15,2022-09-02,60.900002,61.150002
ko,S6,60.541402,16,2022-09-22,59.200001,59.259998
ko,S6,60.541402,17,2022-11-02,58.77,58.810001
ko,S6,60.541402,18,2022-11-09,58.75,58.77
ko,S6,60.541402,19,2022-11-30,61.75,63.610001
ko,S6,60.541402,20,2023-02-16,58.950001,59.220001
ko,S6,60.541402,21,2023-03-10,58.990002,59.209999
ko,S6,60.541402,22,2023-07-10,59.139999,59.310001
ko,S6,60.541402,23,2023-07-26,61.389999,63.049999
ko,S6,60.541402,24,2023-09-01,59.119999,59.310001
ko,S6,60.541402,25,2023-12-14,58.77,59.040001
ko,S6,60.541402,26,2023-12-18,58.619999,59.02
ko,S6,60.541402,27,2024-01-24,58.889999,58.91
ko,S6,60.541402,28,2024-04-10,58.689999,58.919998
