ticker,support_id,support_mid,touch_seq,touch_date,touch_low,touch_close
trow,S1,115.350983,1,2018-01-30,111.0,112.510002
trow,S1,115.350983,2,2018-02-21,109.779999,109.949997
trow,S1,115.350983,3,2018-02-28,111.879997,111.900002
trow,S1,115.350983,4,2018-03-20,111.669998,112.0
trow,S1,115.350983,5,2018-05-01,110.349998,111.25
trow,S1,115.350983,6,2018-05-07,111.57,113.470001
trow,S1,115.350983,7,2018-05-18,116.07,120.589996
trow,S1,115.350983,8,2018-07-05,114.699997,115.489998
trow,S1,115.350983,9,2018-08-01,114.300003,117.269997
trow,S1,115.350983,10,2018-09-07,107.489998,107.730003
trow,S1,115.350983,11,2019-08-01,109.730003,110.470001
trow,S1,115.350983,12,2019-09-05,112.349998,115.050003
trow,S1,115.350983,13,2019-10-01,111.18,111.410004
trow,S1,115.350983,14,2019-10-24,108.760002,113.349998
trow,S1,115.350983,15,2020-02-28,113.690002,118.010002
trow,S1,115.350983,16,2020-03-06,113.889999,116.75
trow,S1,115.350983,17,2020-04-28,109.230003,113.889999
trow,S1,115.350983,18,2020-05-13,106.779999,107.940002
trow,S1,115.350983,19,2020-05-15,110.690002,113.510002
trow,S1,115.350983,20,2020-06-15,117.129997,123.559998
trow,S1,115.350983,21,2022-05-11,114.660004,114.779999
trow,S1,115.350983,22,2022-05-24,115.860001,120.339996
trow,S1,115.350983,23,2022-06-10,114.68,114.849998
trow,S1,115.350983,24,2022-06-23,111.510002,115.0
trow,S1,115.350983,25,2022-07-11,112.330002,113.099998
trow,S1,115.350983,26,2022-07-18,113.089996,113.690002
trow,S1,115.350983,27,2022-07-26,116.809998,117.129997
trow,S1,115.350983,28,2022-09-01,116.230003,119.0
trow,S1,115.350983,29,2022-09-06,116.93,118.660004
trow,S1,115.350983,30,2022-09-15,111.690002,112.080002
trow,S1,115.350983,31,2022-09-21,110.019997,110.050003
trow,S1,115.350983,32,2022-10-04,110.860001,113.260002
trow,S1,115.350983,33,2022-11-10,112.599998,124.650002
trow,S1,115.350983,34,2022-12-15,110.940002,111.959999
trow,S1,115.350983,35,2022-12-21,110.5,113.050003
trow,S1,115.350983,36,2023-01-06,108.129997,112.290001
trow,S1,115.350983,37,2023-01-30,113.169998,113.459999
trow,S1,115.350983,38,2023-02-09,116.68,117.040001
trow,S1,115.350983,39,2023-02-22,111.029999,112.230003
trow,S1,115.350983,40,2023-02-28,111.25,112.279999
trow,S1,115.350983,41,2023-03-07,110.949997,111.269997
trow,S1,115.350983,42,2023-03-31,111.0,112.900002
trow,S1,115.350983,43,2023-04-04,110.330002,110.599998
trow,S1,115.350983,44,2023-04-12,110.07,110.410004
trow,S1,115.350983,45,2023-04-19,112.339996,112.769997
trow,S1,115.350983,46,2023-06-12,110.080002,110.660004
trow,S1,115.350983,47,2023-06-20,111.860001,112.449997
trow,S1,115.350983,48,2023-07-05,111.279999,111.910004
trow,S1,115.350983,49,2023-07-10,110.25,113.040001
trow,S1,115.350983,50,2023-07-27,116.730003,117.110001
trow,S1,115.350983,51,2023-08-11,111.839996,112.330002
trow,S1,115.350983,52,2024-02-29,112.389999,113.349998
trow,S1,115.350983,53,2024-04-17,111.360001,111.389999
trow,S1,115.350983,54,2024-04-29,111.120003,112.080002
trow,S1,115.350983,55,2024-05-03,111.199997,111.5
trow,S1,115.350983,56,2024-05-13,111.790001,112.669998
trow,S1,115.350983,57,2024-07-01,113.599998,113.849998
trow,S1,115.350983,58,2024-08-01,111.110001,112.029999
trow,S1,115.350983,59,2024-10-22,112.910004,112.919998
trow,S1,115.350983,60,2024-10-30,111.709999,111.809998
trow,S1,115.350983,61,2024-11-01,108.620003,112.059998
trow,S1,115.350983,62,2024-11-08,117.480003,117.620003
trow,S1,115.350983,63,2024-11-12,117.400002,118.07
trow,S1,115.350983,64,2024-11-20,116.080002,117.519997
trow,S1,115.350983,65,2024-12-18,112.730003,112.830002
trow,S1,115.350983,66,2025-01-16,111.489998,112.129997
trow,S1,115.350983,67,2026-06-30,113.139999,113.690002
trow,S1,115.350983,68,2026-07-09,116.830002,117.050003
trow,S1,115.350983,69,2026-07-13,113.059998,113.650002
trow,S1,115.350983,70,2026-07-23,113.879997,114.949997
trow,S1,115.350983,71,2026-08-12,110.830002,111.419998
trow,S2,108.216739,1,2017-12-29,104.93,104.93
trow,S2,108.216739,2,2018-01-04,105.0,105.309998
trow,S2,108.216739,3,2018-01-11,110.349998,113.059998
trow,S2,108.216739,4,2018-02-08,101.870003,101.989998
trow,S2,108.216739,5,2018-02-12,104.099998,104.93
trow,S2,108.216739,6,2018-02-14,104.510002,108.32
trow,S2,108.216739,7,2018-03-01,109.360001,110.080002
trow,S2,108.216739,8,2018-04-06,103.269997,104.379997
trow,S2,108.216739,9,2018-05-03,107.260002,109.440002
trow,S2,108.216739,10,2018-09-07,107.489998,107.730003
trow,S2,108.216739,11,2018-09-28,109.0,109.18
trow,S2,108.216739,12,2018-10-10,101.389999,101.550003
trow,S2,108.216739,13,2019-04-15,104.620003,104.949997
trow,S2,108.216739,14,2019-06-17,104.870003,105.050003
trow,S2,108.216739,15,2019-08-14,105.110001,105.360001
trow,S2,108.216739,16,2019-10-08,107.43,107.739998
trow,S2,108.216739,17,2020-03-09,103.5,103.639999
trow,S2,108.216739,18,2020-03-16,88.300003,97.550003
trow,S2,108.216739,19,2020-04-14,101.760002,101.93
trow,S2,108.216739,20,2020-04-27,101.360001,106.5
trow,S2,108.216739,21,2020-05-06,107.790001,108.199997
trow,S2,108.216739,22,2020-05-13,106.779999,107.940002
trow,S2,108.216739,23,2022-06-16,104.720001,106.089996
trow,S2,108.216739,24,2022-07-13,108.779999,111.529999
trow,S2,108.216739,25,2022-09-16,108.300003,110.129997
trow,S2,108.216739,26,2022-09-30,104.900002,105.010002
trow,S2,108.216739,27,2022-10-10,104.650002,105.889999
trow,S2,108.216739,28,2022-10-18,103.050003,104.120003
trow,S2,108.216739,29,2022-11-02,104.629997,104.660004
trow,S2,108.216739,30,2022-11-09,105.599998,107.120003
trow,S2,108.216739,31,2022-12-20,108.139999,109.309998
