symbol,event_date,group,close,lower,upper,mid,amp_pct,suppress,deathcross,ema20_w,ema50_w,days_to_mid,mdd20_pct,fwd20_date,fwd5,fwd10,fwd20,fwd60,broken5,broken10,broken20,broken60
ko,1997-08-05,B,15.831938743591309,15.773739405542148,16.74868087393227,16.26121013973721,6.180788482200827,False,False,15.447516810470685,13.888002918669166,,15.871610051276154,1997-09-03,-10.386006473950859,-10.56980273045146,-13.235215897653351,-15.788015305833248,1.0,1.0,1.0,1.0
ko,1999-04-01,C,14.410651206970217,14.381081625788857,16.5389889649289,15.460035295358878,15.005181079498087,True,True,15.563407917027064,15.969783197496465,10.0,2.582652009948411,1999-04-30,-0.30764368181596113,7.794806885707128,11.692279815915407,0.4481140238518755,1.0,1.0,1.0,1.0
ko,1999-06-15,C,15.112323760986328,15.127140703633529,16.524212102308923,15.825676402971226,9.23552855127352,True,True,15.651408873175779,15.867678182432151,,5.421126956186665,1999-07-14,-1.7646761855359294,-4.0196145249211,-2.9411753569575927,-13.725484999135452,1.0,1.0,1.0,1.0
ko,1999-07-30,C,14.356706619262695,14.401155971899266,15.527172828019529,14.964164399959397,7.818933829460906,True,True,15.312978716542583,15.665014888028258,,4.620046532548002,1999-08-27,-2.167183978741205,-1.2384401908370757,2.476800669159984,-6.746893769390905,1.0,1.0,1.0,1.0
ko,2001-02-21,A,13.259451866149902,13.384388663742568,14.72494222811342,14.054665445927995,10.015799735421037,True,False,13.950103880464804,13.803727420405034,,14.363210024230785,2001-03-21,-3.441374619404547,-8.175542018318637,-17.310292779329682,-12.047475956308384,1.0,1.0,1.0,1.0
ko,2001-06-14,C,10.951401710510254,11.027189237616936,11.957632513882873,11.492410875749904,8.437719315561631,True,True,11.853161684325517,12.644023365485067,43.0,3.1856630194486764,2001-07-13,-3.176330447045328,0.7330596217471674,2.1990221169260415,11.756123655959394,1.0,1.0,1.0,1.0
ko,2002-12-19,C,11.068777084350586,11.13150149091261,11.768729645294062,11.450115568103335,5.724548075582292,True,True,11.871698634564725,12.201267220913893,15.0,2.2726925339013335,2003-01-21,-1.4731803529312248,1.8132756137231976,1.3599502483704118,-4.678862295064457,1.0,1.0,1.0,1.0
ko,2003-01-24,C,10.74514389038086,10.76270751601451,11.542938874089002,11.152823195051756,7.249396649621254,True,True,11.567042995314434,12.001976132146032,,6.676257173550561,2003-02-24,-5.533500190821061,-7.704901882471971,-7.027788872025631,-5.0958276752669285,1.0,1.0,1.0,1.0
ko,2003-08-20,C,11.128313064575195,11.105492665602744,11.721626827885608,11.413559746744177,5.548012869264474,True,True,11.248463786757789,11.329560790185795,39.0,4.04648161702285,2003-09-18,0.15952685098710173,1.3898846521886332,-0.17211588908003783,7.452316340160103,0.0,0.0,0.0,0.0
ko,2004-07-21,A,12.720542907714844,12.880839026877089,13.28676797770194,13.083803502289514,3.1514169999162567,True,False,12.9714314758283,12.566247547454006,,12.068615653276385,2004-08-18,-11.21949197118467,-10.162615523116036,-9.410609443851659,-19.961080952697973,1.0,1.0,1.0,1.0
ko,2005-09-20,A,11.445375442504885,11.431276305278516,11.86339086256362,11.647333583921068,3.780107712780678,True,False,11.509198804203146,11.437437883497394,,3.5871480238658577,2005-10-18,-1.3286593020483073,0.3263383957099242,-2.6806743176973957,-3.588097535059831,0.0,0.0,1.0,1.0
ko,2005-12-09,C,11.147497177124023,11.170577049255373,11.614770076096345,11.39267356267586,3.976455512390764,True,True,11.384155329453804,11.395431786852754,52.0,2.6798465283560975,2006-01-10,-0.7227480062876213,-0.8672770754174164,0.33728297327111356,2.1440417732982775,0.0,0.0,1.0,1.0
ko,2006-10-17,B,12.014214515686035,12.014218751044014,12.343451262112275,12.178835006578144,2.740357220810985,False,False,11.992836659671338,11.742497861378297,2.0,1.8400665497952668,2006-11-14,7.39894856386627,6.691064015297266,6.30283008556165,11.496356868813074,0.0,0.0,0.0,0.0
ko,2008-01-18,B,17.20634651184082,17.20350812418999,18.58023911485338,17.891873619521686,8.002617726134332,False,False,17.018669696157506,15.702978506886248,,4.141623138819808,2008-02-19,-2.1897264862160037,-3.4738630547713756,-4.346441407631751,1.3223581519775651,1.0,1.0,1.0,1.0
ko,2008-06-27,A,14.877046585083008,15.103762173670974,16.70687304334232,15.905317608506646,10.61398379581151,True,False,16.326597787225978,16.14036465403815,,5.235026550176132,2008-07-28,-1.0608976549185356,-1.6974990695342251,-1.33097952949649,-1.542323147719249,1.0,1.0,1.0,1.0
ko,2008-09-24,C,14.505975723266602,14.485735754912545,16.11870761253801,15.302221683725278,11.27296455805964,True,True,15.463188105735092,15.728838968208525,5.0,23.375205894172293,2008-10-22,7.909961317811032,-5.538972841208678,-9.583588253942077,-9.216693233634565,0.0,1.0,1.0,1.0
ko,2008-10-08,C,13.70249366760254,14.081111415641267,16.11870761253801,15.099909514089639,14.470421664538403,True,True,15.323893301057144,15.653176347678041,,13.22477057846755,2008-11-05,-6.749616128945624,-4.281782163912218,-5.65280489996386,-3.340280201162238,1.0,1.0,1.0,1.0
ko,2009-01-14,C,12.42282009124756,12.682235122274983,13.63828941656349,13.160262269419237,7.538531536994619,True,True,13.514126849055808,14.464416883000546,48.0,7.273142848958453,2009-02-12,1.1731830237525331,2.1821056847350917,4.153007410946685,6.061182052791603,0.0,1.0,1.0,1.0
ko,2009-03-02,C,11.568791389465332,11.740762261019064,12.956229854483617,12.34849605775134,10.352544123136465,True,True,12.898323786193485,13.944386964406476,13.0,4.731927028461957,2009-03-30,-2.3683352984483985,5.081059656870557,11.828470391419078,18.728575636293776,1.0,1.0,1.0,1.0
ko,2009-08-12,B,14.396442413330078,14.509330551284991,15.159934043884276,14.834632297584633,4.484035223400884,False,False,14.098449191521553,13.970683519399136,17.0,2.7650127342417736,2009-09-10,1.8571898712777868,1.485761171147093,4.374723929176416,13.174940996692852,0.0,0.0,0.0,0.0
ko,2010-06-30,A,15.37061595916748,15.36330895544175,16.27837018346109,15.820839569451419,5.956146756361491,True,False,16.020554506507565,15.869148545603727,5.0,1.0974189695295422,2010-07-29,4.588987494709862,5.446900121168241,9.71670803329523,17.845273814858963,0.0,0.0,0.0,0.0
ko,2011-05-26,B,20.903167724609375,20.80915190875948,21.55189821651664,21.18052506263806,3.5693252229299643,False,False,20.563351947120754,19.362844589516754,24.0,2.4097705894827657,2011-06-24,-1.75412070865969,-1.9640158842551658,-1.9488962778576702,1.5847756421954795,0.0,0.0,0.0,1.0
ko,2011-11-17,A,21.172685623168945,21.10594647630501,21.95767906931618,21.531812772810596,4.035510058586489,True,False,21.440767702777737,20.692440654005484,15.0,3.9323316607125283,2011-12-16,-2.821986408824395,0.3635484075839246,1.9662387162478367,3.4177027607103616,1.0,1.0,1.0,1.0
ko,2012-10-19,A,24.450218200683594,24.47635984493296,25.38508114592007,24.930720495426513,3.7126488854723583,True,False,24.76184491270738,23.785734184776825,26.0,3.7680277141214025,2012-11-20,-0.962574487345147,0.05345209079428148,-0.4010310980082976,1.49377219174478,1.0,1.0,1.0,1.0
ko,2013-02-14,A,24.249372482299805,24.262528074112176,25.710647981900458,24.986588028006317,5.968545006377179,True,False,24.596268854394424,24.145153190967726,5.0,2.0767796514034376,2013-03-15,4.560159922539997,5.048823489389953,6.164678843338134,15.351218827315982,0.0,0.0,0.0,0.0
ko,2015-01-28,A,29.236814498901367,29.153137432115436,30.5689452667913,29.861041349453366,4.856451001106299,True,False,29.490455825056202,28.67571755168104,21.0,2.2089883471397136,2015-02-26,-0.5724822195711021,1.0735158816143286,1.2882138389045172,-1.6476160013193741,0.0,0.0,0.0,1.0
ko,2015-03-10,A,28.378969192504883,28.623067660715233,30.45037506333483,29.53672136202503,6.384037603095738,True,False,29.304569180264124,28.76233020915474,,1.626824921642113,2015-04-08,0.3837149524560379,0.28460718448648503,1.325400052007053,0.5819640933618642,1.0,1.0,1.0,1.0
ko,2015-06-04,A,28.544124603271484,28.403484495644467,29.31767754706822,28.860581021356346,3.21859471701067,True,False,28.89834170233906,28.73590803142326,27.0,3.493256916284062,2015-07-02,-0.39216611287600234,0.9740572584308493,-1.9073603530076477,-2.00673663187918,0.0,0.0,1.0,1.0
ko,2015-08-21,A,28.028047561645508,28.474739990864403,29.956598022891097,29.21566900687775,5.2041143571534665,True,False,28.803887189267485,28.729937734180776,30.0,2.915064527327498,2015-09-21,-0.20239855420660646,-2.55508609900571,-0.001218120543455825,7.066854878766726,1.0,1.0,1.0,1.0
ko,2017-02-10,C,30.19422149658203,30.2760564653308,31.436796308564823,30.85642638694781,3.833854136727455,True,True,30.902972085045732,31.128303219318273,7.0,1.1534873392285383,2017-03-13,1.601696172216771,2.6860545120965362,4.487283635581707,8.1666189527688,0.0,0.0,0.0,0.0
ko,2019-11-04,B,43.29917907714844,43.291024974222466,45.132500237344495,44.21176260578348,4.253711396804594,False,False,43.11066904786643,40.943662830990995,21.0,2.0644008145420023,2019-12-03,-2.446403808778741,-0.20702833854008285,1.9982168374943488,10.719247054345926,1.0,1.0,1.0,1.0
ko,2020-10-28,A,40.400840759277344,40.89784342738833,43.40816252685992,42.153002977124125,6.138023155006955,True,False,41.0150314038861,40.902545114897094,8.0,2.5379995243374385,2020-11-25,2.5229353900040774,11.718100116345841,10.36281548258977,3.578989689012335,0.0,0.0,0.0,0.0
ko,2021-09-07,B,48.015830993652344,47.82607864073369,49.645976902541015,48.73602777163735,3.80524248178129,False,False,47.61358686609006,45.6759134662632,38.0,6.299198895508362,2021-10-05,0.7909073618609153,-2.17722769618518,-3.93282403788906,-4.610472245230857,0.0,0.0,1.0,1.0
ko,2021-09-24,A,46.831356048583984,46.69231804261499,49.18883883702681,47.9405784398209,5.346748456851724,True,False,47.50883637571596,45.780894850276525,23.0,2.126478390576948,2021-10-22,-1.6143855945301988,0.4268052635921782,1.0391674083918723,7.601087568593101,1.0,1.0,1.0,1.0
ko,2022-03-08,A,51.37188720703125,51.86231507417303,55.190192167738665,53.52625362095585,6.416753839095168,True,False,51.741219628706034,49.18140630635162,10.0,1.8317552109952742,2022-04-05,2.414576791334433,4.441534579179418,7.310271636269028,9.474670806021779,1.0,1.0,1.0,1.0
ko,2022-06-14,A,52.645774841308594,52.64758753471979,58.57772406985485,55.61265580228732,11.263833373607635,True,False,54.575878323439724,51.936837335325876,7.0,3.4172185395145225,2022-07-14,3.2415863052318583,5.909139588837564,4.980561235188685,5.216946527781707,0.0,0.0,0.0,0.0
ko,2023-03-01,A,53.072078704833984,53.090112163238345,55.524610904847236,54.30736153404279,4.58559728433694,True,False,54.63432573909206,54.08392542793092,3.0,1.9052327190238563,2023-03-29,2.0047616080098196,2.667358704856415,5.902989442536222,3.4206222924131557,0.0,0.0,0.0,0.0
ko,2024-10-23,B,64.69825744628906,65.33563636872942,69.20745213435268,67.27154425154106,5.926039724741039,False,False,64.59336025172647,60.96750366892812,,8.261516485352427,2024-11-20,-3.073083785272146,-6.337302612106177,-7.381260664636036,-8.471432631339383,1.0,1.0,1.0,1.0
ko,2025-01-03,A,59.18863296508789,58.97775506331952,61.2686162160528,60.123185639686156,3.884280014174446,True,False,61.760896673504305,60.70432662665142,14.0,2.3641757013897378,2025-02-04,-0.16194308500062649,1.085012869019586,1.4898802489954566,16.3666151175452,0.0,0.0,0.0,0.0
ko,2025-06-17,B,67.7026138305664,68.03574344405793,70.18900820246134,69.11237582325964,3.1649022255102244,False,False,67.5445431034992,64.82058432936574,9.0,3.3486900252145158,2025-07-17,0.014356681497029733,1.852924700557823,1.3932629750762926,-3.748919445606713,0.0,0.0,0.0,1.0
ko,2025-07-28,A,66.2147445678711,66.71069736246947,70.4546687511552,68.58268305681233,5.612250413667574,True,False,67.57868766707122,65.43230590558737,10.0,2.572425567324185,2025-08-25,1.2777196738895213,3.9065899948829808,1.233670307719903,5.399025844176775,0.0,0.0,0.0,1.0
ko,2025-09-08,A,65.57292175292969,65.51457903383762,69.73505461002739,67.62481682193251,6.442040288482875,True,False,67.3780919385921,65.82284127541459,31.0,2.4850906124502634,2025-10-06,-1.0562348701664503,-1.0562348701664503,-1.2206254637992853,6.350533475342113,0.0,0.0,0.0,0.0
brk.b,1997-08-15,A,29.13999938964844,29.15999984741211,32.08000183105469,30.6200008392334,10.013724276139602,True,False,29.18351773326089,26.5245746305078,35.0,7.814571360036802,1997-09-15,-0.5490729264357896,-4.461219163657071,-2.196291705743103,0.686344430777508,0.0,1.0,1.0,1.0
brk.b,2000-10-12,A,35.68000030517578,36.099998474121094,41.7599983215332,38.92999839782715,15.678670600137501,True,False,37.79228653895567,37.77902915177238,5.0,5.3563095263583245,2000-11-09,9.75336186230782,11.827357580181875,13.901342606639933,23.31838459546569,0.0,0.0,0.0,0.0
brk.b,2001-03-14,A,43.84000015258789,45.36000061035156,48.0,46.68000030517578,5.820104396219894,True,False,44.27596077525206,41.77843473049086,,7.45807831172878,2001-04-11,-1.5054740992585303,-1.5967170631912775,-1.916058735547943,3.421532834806462,1.0,1.0,1.0,1.0
brk.b,2001-06-15,A,43.7599983215332,44.5,46.599998474121094,45.54999923706055,4.719097694654151,True,False,44.652545883767175,42.974452713432854,10.0,3.566879744378019,2001-07-16,2.1480861002311835,5.1188340136762545,3.7934184439748053,-2.513707761226791,1.0,1.0,1.0,1.0
brk.b,2002-03-05,A,48.02000045776367,48.0,49.380001068115234,48.69000053405762,2.875002225240064,True,False,48.09630514821595,46.57485121563469,9.0,3.8304828809637286,2002-04-03,-0.8746396910428889,1.8742142911332138,0.08330053133283055,3.040397897865099,1.0,1.0,1.0,1.0
brk.b,2002-04-16,A,46.79999923706055,46.70000076293945,49.79999923706055,48.25,6.638112255837947,True,False,47.78757717731588,46.764702805857894,10.0,2.597406021931712,2002-05-14,2.008552257970697,3.974360343319505,11.111112922458366,-3.84615227864179,0.0,0.0,0.0,1.0
brk.b,2002-10-09,A,45.279998779296875,46.36000061035156,50.599998474121094,48.47999954223633,9.145810629741003,True,False,47.83444349699819,47.45959776391266,4.0,1.4610337334430679,2002-11-06,6.404597182111371,8.613077807020787,9.27562030955662,4.328628427583103,1.0,1.0,1.0,1.0
brk.b,2003-01-13,A,46.66999816894531,46.720001220703125,48.7400016784668,47.73000144958496,4.323631003820583,True,False,47.890786764078825,47.74520021190786,,9.458300693427004,2003-02-11,-3.149769581486739,-3.5783120515666678,-9.020782621915835,-0.235690593464577,1.0,1.0,1.0,1.0
brk.b,2004-05-13,A,57.02000045776367,57.31999969482422,63.2400016784668,60.28000068664551,10.327986767552488,True,False,59.83630910651387,56.12015426467088,40.0,2.912624087009321,2004-06-14,4.770258153045637,3.8232204273491277,3.8933728566830528,0.6664346984646352,0.0,0.0,0.0,1.0
brk.b,2004-09-27,A,57.43000030517578,57.18000030517578,58.380001068115234,57.78000068664551,2.098637209749765,True,False,58.230457649234516,57.291245714704,60.0,6.080611390714924,2004-10-25,-1.1666410936483906,-1.09698949115008,-5.868011342463896,1.201460252555142,0.0,0.0,1.0,1.0
brk.b,2005-03-23,A,57.20000076293945,57.2599983215332,60.79999923706055,59.029998779296875,6.182328011344151,True,False,58.696164385175564,57.92693121773557,,5.591656093297267,2005-04-21,-0.13986333913919013,1.4860112985729534,-2.167835073299873,-3.8111892938788694,0.0,0.0,1.0,1.0
brk.b,2005-06-17,C,55.02000045776367,55.16999816894531,57.20000076293945,56.18499946594238,3.6795408036406574,True,True,56.74257175228221,57.19056270785438,11.0,2.111190639898015,2005-07-18,0.21810056504250053,1.1995635076716527,1.3267894150541082,0.49073147131457606,0.0,0.0,0.0,0.0
brk.b,2005-07-29,C,55.63999938964844,55.5,56.959999084472656,56.22999954223633,2.630628981031813,True,True,56.33122090736459,56.898427526932224,14.0,2.2911579367315604,2005-08-26,0.1797309308327666,0.6470176389299809,-0.3594550056315482,1.0424188307280868,0.0,0.0,0.0,1.0
brk.b,2005-08-15,C,55.40999984741211,55.20000076293945,56.13999938964844,55.670000076293945,1.7028960393422388,True,True,56.16885274601924,56.764271715873114,3.0,2.9608746131097705,2005-09-13,1.7866841385906218,0.018044254756799383,-0.21656547954379546,7.81447724775064,0.0,0.0,0.0,1.0
brk.b,2005-08-29,C,55.41999816894531,55.18000030517578,56.7599983215332,55.96999931335449,2.863352677816544,True,True,56.127503397600606,56.704737641608276,7.0,4.736466977634231,2005-09-27,0.3969708191480903,-0.23456740835984258,-0.9743722819764877,4.4749250069864965,0.0,0.0,1.0,1.0
brk.b,2005-09-14,C,55.15999984741211,55.0,56.7599983215332,55.8799991607666,3.1999969482421786,True,True,55.98719833659812,56.600718219878345,20.0,2.621038701680876,2005-10-12,-3.0094268527993684,-1.1602599554366488,1.4503249442958,8.049308627612861,1.0,1.0,1.0,1.0
brk.b,2006-01-30,B,58.560001373291016,58.41999816894531,59.97999954223633,59.19999885559082,2.670320818531402,False,False,58.2090345751816,57.49884254446036,27.0,1.8929069268501866,2006-02-28,-1.4685802427999994,-0.3756851358331148,-1.3661253978772825,0.23906999037792698,0.0,0.0,0.0,1.0
brk.b,2007-02-26,B,71.16000366210938,70.81999969482422,73.80000305175781,72.31000137329102,4.207855647804215,False,False,70.74476854671136,66.8610711162462,8.0,3.126712611833095,2007-03-26,0.11241455528865352,2.4170791214060072,1.2788026783076,2.4030340029102426,0.0,0.0,0.0,0.0
brk.b,2007-06-06,A,72.12000274658203,71.80000305175781,73.5,72.6500015258789,2.3676836712899885,True,False,72.12887310389681,69.30253408669196,19.0,2.5058512510663347,2007-07-05,0.5268957833421295,0.1525244123160796,1.719353600313478,9.484187572656166,0.0,0.0,0.0,0.0
brk.b,2007-06-20,B,72.2300033569336,72.04000091552734,73.19999694824219,72.61999893188477,1.6102110188408236,False,False,72.1746688677582,69.53989361306864,9.0,2.0463067690438033,2007-07-19,-1.426009083235813,1.5644430304591728,0.7337654086458034,10.646538079211565,0.0,0.0,0.0,0.0
brk.b,2009-06-18,C,56.58000183105469,56.400001525878906,61.18000030517578,58.790000915527344,8.475174911304917,True,True,59.428316360807855,65.25730867412376,18.0,6.1217476819093,2009-07-17,-0.9544024355809699,2.262281261706023,4.312475340659594,15.129016050853995,1.0,1.0,1.0,1.0
brk.b,2010-10-27,B,80.55000305175781,81.25,84.44999694824219,82.8499984741211,3.9384577824519207,False,False,80.44484733371279,76.8273452939067,6.0,5.530344977667709,2010-11-24,0.8938467585730026,1.7132181267966562,-0.31036622039525286,2.9671003092485604,1.0,1.0,1.0,1.0
brk.b,2010-11-23,A,79.08999633789062,78.72000122070312,83.80000305175781,81.26000213623047,6.453254258485286,True,False,80.4964776265411,77.39517642929272,6.0,2.296727044020914,2010-12-22,2.01037304451539,1.833360279145757,1.3276053867444348,7.535727639187972,0.0,0.0,0.0,0.0
brk.b,2010-12-30,A,79.4000015258789,79.19999694824219,81.91999816894531,80.55999755859375,3.4343451079684506,True,False,80.37198716738246,77.91203065114843,4.0,2.03003296265015,2011-01-28,1.221663982445853,1.7128470833949416,2.7203979738096518,6.259447260946516,0.0,0.0,0.0,0.0
brk.b,2011-04-13,A,80.76000213623047,80.91000366210938,85.51000213623047,83.21000289916992,5.685327235098492,True,False,82.64348605962405,80.32742314669544,10.0,4.369747006355753,2011-05-12,1.1887061157493273,3.107967360627284,-0.074300627044388,-6.797926384280196,0.0,0.0,0.0,1.0
brk.b,2011-07-27,C,74.69000244140625,74.7300033569336,78.19000244140625,76.46000289916992,4.6299999050537055,True,True,78.21626696406983,79.0003011053948,,11.050311951920458,2011-08-24,-0.9104301552396388,-9.492574287766576,-5.275140330189643,1.5798637924821168,0.0,1.0,1.0,1.0
brk.b,2013-08-27,A,111.54000091552734,113.5199966430664,119.13999938964844,116.32999801635742,4.950672051420724,True,False,112.31308927143698,103.98045289670313,15.0,2.417301473482625,2013-09-25,0.48413207019450955,2.4565159057552854,3.5592623167627124,3.0123727656199195,1.0,1.0,1.0,1.0
brk.b,2013-10-08,A,111.37000274658205,112.4000015258789,117.97000122070312,115.18500137329102,4.955515675452893,True,False,112.9743697040926,106.07850541318314,3.0,2.6640542261709874,2013-11-05,2.9271746668210863,5.495191673033606,2.6847425608609754,5.567025945352633,0.0,0.0,0.0,0.0
brk.b,2013-12-13,A,114.05999755859376,114.0,117.45999908447266,115.72999954223633,3.0350869162040883,True,False,114.98797516765278,109.24297795606897,3.0,3.8377155162428367,2014-01-14,1.350167410564973,3.4893945661264913,0.7890597449965231,8.372789107637724,0.0,0.0,0.0,1.0
brk.b,2014-06-17,B,126.02999877929688,125.5,128.75,127.125,2.589641434262946,False,False,124.02821035127185,118.18777309449217,1.0,0.9203421603400125,2014-07-16,0.5950964113817125,0.9600881505930969,1.6504021671040148,9.434261290813906,0.0,0.0,0.0,0.0
brk.b,2015-01-28,B,144.77999877929688,146.11000061035156,152.6699981689453,149.38999938964844,4.489766293334063,False,False,144.62004459910307,135.8042801047848,6.0,1.8710864932988531,2015-02-26,1.899433639443604,3.3844411782002704,2.4589014978654733,-1.8579931372336156,0.0,0.0,0.0,1.0
brk.b,2015-03-04,A,144.9199981689453,145.05999755859375,151.6300048828125,148.34500122070312,4.529165472765806,True,False,145.77564105685352,137.95504662623307,,2.121402860419832,2015-04-01,-1.0212501699135457,0.7452400253246116,-1.0143536014880605,-1.324867646428629,0.0,0.0,0.0,1.0
brk.b,2015-12-18,C,129.52999877929688,129.55999755859375,137.4199981689453,133.48999786376953,6.066687834566276,True,True,134.79045066698112,136.8231871858888,3.0,6.947441289204521,2016-01-20,2.7715559111580967,1.3278786666506504,-3.628500727658013,9.935918504188667,0.0,0.0,1.0,1.0
brk.b,2016-01-08,C,128.3300018310547,128.75999450683594,136.16000366210938,132.45999908447266,5.747133792305781,True,True,133.8679685715877,136.20371864720929,34.0,3.6257808134237646,2016-02-08,-1.7065397102459134,-3.272815801223161,-1.20782594065445,10.41844847379414,1.0,1.0,1.0,1.0
brk.b,2016-06-27,A,138.5,138.9600067138672,146.0,142.4800033569336,5.066201026190842,True,False,139.9108628416657,138.1974137125,3.0,1.9890805701827923,2016-07-26,2.6931377094144837,4.454872324148229,4.216603854072654,5.747297266330098,0.0,0.0,0.0,0.0
brk.b,2018-03-22,A,197.6300048828125,198.97999572753903,213.36000061035156,206.1699981689453,7.22685957964484,True,False,199.8772101755608,187.76888562139158,,2.8030892266494813,2018-04-20,0.9360880428169294,-1.0828312183250421,1.2649901018230603,-3.2990963474028523,1.0,1.0,1.0,1.0
brk.b,2018-05-29,A,189.8699951171875,189.8000030517578,202.41000366210935,196.1050033569336,6.6438358311895485,True,False,197.162305505761,190.41895046513426,35.0,4.882400047766902,2018-06-26,0.47401336620773726,2.8440560879251064,-1.8064953726176003,9.19576929629713,0.0,0.0,0.0,1.0
brk.b,2018-06-20,A,189.5,188.6199951171875,198.88999938964844,193.75499725341797,5.44481207630203,True,False,196.04368722793131,190.71792034634782,19.0,2.1174103660251533,2018-07-19,-2.422161655878974,-1.055408970976257,4.216361737817453,14.179416948383917,0.0,0.0,0.0,0.0
brk.b,2019-03-08,A,198.6999969482422,197.9900054931641,208.0800018310547,203.03500366210938,5.096214989619252,True,False,203.4802495254732,201.4786915985737,3.0,3.6142762853839576,2019-04-05,2.823352137148172,0.9310549229638587,3.336690983714252,1.4544536658454232,0.0,0.0,0.0,0.0
brk.b,2020-02-28,A,206.33999633789065,207.27999877929688,230.0800018310547,218.68000030517578,10.99961558569591,True,False,220.83036767829913,214.73824597191694,,25.58064608987753,2020-03-27,-0.1744696213729191,-4.817293117098376,-12.930112023503016,-12.600562402561977,0.0,1.0,1.0,1.0
brk.b,2022-09-23,C,267.7699890136719,268.2699890136719,299.6300048828125,283.9499969482422,11.689721979129919,True,True,290.9880842925174,294.14497859049357,21.0,5.878994191769948,2022-10-21,-0.28009113447052814,0.4742949484100478,5.504732179378213,12.047656977712261,0.0,0.0,0.0,0.0
brk.b,2023-02-21,A,302.7200012207031,305.2799987792969,314.1499938964844,309.7149963378906,2.9055277622691777,True,False,304.81825934528104,299.99982604927203,8.0,7.4013286319619755,2023-03-21,0.8126293093149828,2.7748394102179663,0.3732838524893589,8.14944943454472,0.0,0.0,1.0,1.0
brk.b,2023-03-15,A,297.8800048828125,300.010009765625,317.2900085449219,308.65000915527344,5.75980741202482,True,False,304.74176216559715,300.54938733316084,12.0,2.814476250835669,2023-04-13,0.62105749737833,2.4909301693731623,6.771177178572696,12.558749512853895,1.0,1.0,1.0,1.0
brk.b,2024-07-01,B,405.19000244140625,403.3299865722656,417.0,410.1649932861328,3.389287651015027,False,False,403.519466126449,382.4144880734765,3.0,2.87471061683849,2024-07-30,1.3154289444829992,8.319551630584199,8.901998348153906,11.641447870367294,0.0,0.0,0.0,0.0
