date,open,high,low,close,volume
1999-10-01,8.285161503025742,9.024908065795898,7.397465627701556,9.024908065795898,6409400
1999-11-01,8.87696091009646,11.466074508874597,8.47010020171704,10.874277114868164,1550500
1999-12-01,10.874276754205878,11.46607412858443,9.875618684942072,10.171517372131348,707100
2000-01-01,10.319464659690857,10.874274587631223,8.876958847045898,10.356451988220217,972500
2000-02-01,10.282476763044086,12.945564270019531,10.282476763044086,12.945564270019531,658100
2000-03-01,13.31543180677626,14.7949242297514,11.687990141503606,11.983888626098633,947400
2000-04-01,11.983889689812294,15.386722564697266,11.983889689812294,15.386722564697266,543400
2000-05-01,15.534674210981889,15.682623489181715,13.50037163573426,14.240118026733398,755600
2000-06-01,14.240117052505758,21.304694603229397,14.240117052505758,17.1621150970459,2693200
2000-07-01,17.273081186082628,21.526623662312826,16.75525862375895,19.9731559753418,1538300
2000-08-01,19.973161802059263,24.26369285583496,18.419693661899103,24.26369285583496,644300
2000-09-01,24.411640763282776,25.22536212205887,18.937515258789062,18.937515258789062,1080700
2000-10-01,19.08546076352296,25.44728101803061,18.86353680115641,25.225357055664062,2016300
2000-11-01,25.07739998891224,28.36927107890219,23.52393273296192,25.81714630126953,1404100
2000-12-01,25.81714659645444,28.40625871930804,22.266364256540932,24.85547637939453,1183500
2001-01-01,25.00342872449972,25.188365327491585,20.93482345867876,23.62454032897949,1344800
2001-02-01,23.671891898067425,26.039081087874163,23.08009460061573,23.316814422607425,948400
2001-03-01,23.316812390420736,24.58917511453203,18.49366393354204,21.30470085144043,1048100
2001-04-01,21.24552013467212,21.748546845781377,18.203681794668917,20.002744674682617,1990700
2001-05-01,19.854794772095573,22.352179573299946,19.298506240239448,21.541418075561523,1210500
2001-06-01,21.541418969122937,21.89649638588315,19.410947695980173,20.292726516723636,1611800
2001-07-01,20.564955167014823,24.831812949069445,20.032336720109942,23.583120346069336,1893800
2001-08-01,23.583113827946843,24.64835042733651,22.488290082218004,22.517879486083984,746600
2001-09-01,22.523801007637136,26.334973953606656,22.523801007637136,26.16927146911621,1471100
2001-10-01,25.74317557274261,26.275793901396337,23.06233525274838,25.5952262878418,1585200
2001-11-01,25.5952280722774,26.11009098751968,22.872961943323475,22.949893951416016,1125500
2001-12-01,23.08009125999814,25.25790518000527,22.168723012027584,24.67794418334961,1008000
2002-01-01,24.72528568772345,25.506457791979447,24.02696482823291,25.44727897644043,1226600
2002-02-01,25.447278526391877,26.45925115389073,23.938196181564745,26.33497428894043,1218900
2002-03-01,26.2758016601686,27.376542768537156,25.91480493721044,26.3941593170166,758200
2002-04-01,26.39415266708143,28.169544162827545,23.879014714774435,27.22266960144043,1538700
2002-05-01,27.311441013771905,28.110366311184197,25.15138038369112,25.44727897644043,773900
2002-06-01,25.29932678126775,26.74923017111478,24.204503016551115,26.216611862182617,1435900
2002-07-01,26.364551065593968,26.423732109261294,22.784180323419037,24.82588005065918,2183100
2002-08-01,24.9738467663614,27.784883970047787,23.80800535105528,26.187030792236328,1296300
2002-09-01,26.098248043112463,26.571687471739075,23.9381902444912,24.512231826782227,1035900
2002-10-01,24.512238265351044,24.66610679732891,20.417002837741663,21.138996124267575,2207200
2002-11-01,21.139000083702037,23.76066227915667,19.85479878061621,23.67780876159668,1992800
2002-12-01,24.00329919735028,24.55958784424495,22.547476129898204,23.316814422607425,1653800
2003-01-01,23.42333747743224,25.447283095862037,23.42333747743224,25.00343513488769,1335300
2003-02-01,25.003433995647946,25.654410072405344,23.6718901733945,24.618764877319336,1271100
2003-03-01,24.766712681481497,26.867594612352693,23.429251961509063,25.7668514251709,2097400
2003-04-01,25.707656497632115,28.11035272194337,25.56562650598844,26.9149227142334,2030400
2003-05-01,26.926775229360885,27.370623172702,26.258043695952605,26.861677169799805,1419700
2003-06-01,26.980038611204776,28.737677289461,26.222538800453748,26.654550552368164,1759200
2003-07-01,26.54802584358584,27.986093387589435,25.802360020569758,26.731481552124023,2590400
2003-08-01,26.73147850377213,27.9387453364413,26.02132366810996,26.909019470214844,2058300
2003-09-01,27.025757064791016,31.11498357426038,26.96631924884705,29.123863220214844,2214400
2003-10-01,29.123859026614035,31.56075244640251,28.96338034765423,30.52061462402344,1953200
2003-11-01,30.46118397719357,30.51467687877319,29.1238637050241,30.28287506103516,1424800
2003-12-01,30.312705610943414,32.00138698243069,29.895010387063586,31.69109916687012,1024300
2004-01-01,31.71498563560565,35.99337476838299,31.64337913937198,34.620948791503906,2111500
2004-02-01,36.33945327256308,36.8168183655819,34.32258319377018,35.50406265258789,1792100
2004-03-01,35.73944440495221,37.351163665796726,35.34999439987208,36.65015411376953,1152500
2004-04-01,37.21934347865935,40.10126711554872,36.524326841531504,37.267276763916016,1849700
2004-05-01,37.20735859820062,38.08212273279985,34.63100404882049,37.80651092529297,1197100
2004-06-01,38.04470800564071,39.18153764848677,36.87780395371205,38.3935775756836,944700
2004-07-01,38.375529308324765,39.66273552572818,36.57103731300043,37.26276016235352,1652300
2004-08-01,37.32918318474651,44.837269545464025,36.61096689013167,44.113014221191406,1592700
2004-09-01,44.26389866430809,45.86932733114137,43.24391280614893,44.35443115234375,1979300
2004-10-01,44.35442927655792,45.80293520984911,41.54191777199589,44.36046600341797,2267500
2004-11-01,44.26993385572133,46.4125160446545,44.17940137082619,45.000221252441406,1499400
2004-12-01,45.09104980461906,47.3801193092441,44.6005362308177,46.786659240722656,743800
2005-01-01,46.635276932353854,49.77820432647967,45.26667775604979,48.62761688232422,1689800
2005-02-01,48.53677826721852,49.92959630471811,46.63527544459712,46.99861907958984,2126100
2005-03-01,47.17561331032789,49.552323263087104,44.76242891454733,45.54656219482422,1350400
2005-04-01,45.54655391894416,46.64069425949194,42.17295840022465,45.564788818359375,2569100
2005-05-01,45.52829800785569,48.61619964380958,44.84749937264625,47.424800872802734,1720100
2005-06-01,47.548086617760376,49.13464918909813,45.89439983348743,49.09193420410156,856500
2005-07-01,49.00038499247475,52.24673646568965,48.73799172099611,51.86840057373047,1543300
2005-08-01,52.148373261477126,53.04251977767368,49.747650724363154,50.31108474731445,1443200
2005-09-01,50.31106871092571,54.68381360704611,50.17633351523864,54.27348709106445,887200
2005-10-01,54.42661193093973,58.63399965069532,50.83777464864381,58.05831909179688,2377800
2005-11-01,58.064446467442416,67.985808378555,57.71536179685032,66.04440307617188,2269800
2005-12-01,66.37604031968957,69.9319001245481,65.31357945155857,66.62169647216797,1707500
2006-01-01,67.2358407049858,83.86669675728834,64.93896085603004,81.55754089355469,3509900
2006-02-01,76.14696169360518,99.17713907616162,75.53896644634308,87.26900482177734,8043500
2006-03-01,87.68097671709256,88.81432880100328,80.597512094595,86.23348236083984,4762300
2006-04-01,86.38747988057987,98.15835184667338,86.38747988057987,93.34159088134766,3671500
2006-05-01,93.34159392779677,93.92675730105708,79.045317740316,82.53777313232422,4539500
2006-06-01,82.77481189203338,86.30279177030907,74.5696212458691,85.98768615722656,4679700
2006-07-01,86.14215055869562,88.00809279182485,77.54152945846423,79.80290222167969,4096900
2006-08-01,80.00002177755722,83.65724221641065,76.26842506551262,80.67567443847656,3461600
2006-09-01,80.83061358109491,94.43049043935142,80.73763735982395,92.36013793945312,2877900
2006-10-01,92.36013423769278,98.2488676286866,88.7835008876488,93.5006866455078,4136000
2006-11-01,93.00218342685608,94.1771437392982,87.48173015647818,89.12915802001953,4811000
2006-12-01,89.13540233563495,95.582142853914,87.61229718593547,94.43204498291016,2312000
2007-01-01,95.05371062848864,109.97384892900548,95.05371062848864,104.29176330566406,6989800
2007-02-01,105.3735181967168,112.0875849701622,98.39835003862272,99.00137329101562,5550600
2007-03-01,98.64876611832253,101.07752333344814,94.4780507060108,97.59359741210938,4945200
2007-04-01,97.50616471898934,101.6643988338684,93.3292005922656,93.46656036376952,5803200
2007-05-01,93.41656631650524,96.44471049235328,89.71412297917169,95.86405181884766,8634200
2007-06-01,96.16053460646752,101.98008374613347,92.87450177547768,98.1986312866211,9643300
2007-07-01,99.11413543650347,112.8603019998365,98.8632872186858,100.0234375,10990200
2007-08-01,100.66018426634136,106.29790845149958,87.68396167142679,97.69959259033205,13910900
2007-09-01,96.97518543580148,110.23486708460784,94.39884142046488,109.23330688476562,4446200
2007-10-01,109.63648408755118,130.59371609015977,108.45853890378498,130.3606414794922,11029800
2007-11-01,129.5653829550776,129.7486663266493,115.09198549719012,125.3750457763672,9334500
2007-12-01,127.56825375720506,141.91525645003816,124.64197699359528,137.02337646484375,8191800
2008-01-01,137.0233102420484,146.62379173562746,120.08500267305745,139.29859924316406,15527300
2008-02-01,141.08721222524397,141.08721222524397,113.3096614237658,122.13906860351562,11779500
2008-03-01,121.509435780509,147.15649150770352,105.15166499150338,129.55506896972656,16301900
2008-04-01,131.97886318501503,144.14883255639256,121.06522835802112,128.0385284423828,10732800
2008-05-01,127.0614144881517,144.35826073523194,126.020812030182,142.75929260253906,7837000
2008-06-01,142.52385851705847,142.52385851705847,109.44660445811796,112.71994018554688,13449100
2008-07-01,110.64389771486756,144.24336387743202,99.47378806825196,138.0087432861328,22339900
2008-08-01,139.0210155842631,149.5035158466308,130.1556325620094,138.86122131347656,9693900
2008-09-01,141.25182057320978,159.3916689943915,108.167991302443,124.32000732421876,17486400
2008-10-01,122.08281256643916,124.6395206830138,63.52780453646573,83.94950866699219,18242000
2008-11-01,82.38994723750916,94.54071353492397,60.58122163193084,80.3509750366211,14437400
2008-12-01,77.56606640478581,89.25243368638908,67.40401408610917,86.28099060058594,11695000
2009-01-01,85.54133981700953,92.17883796313752,61.866328464957206,69.97667694091797,18071400
2009-02-01,68.58744600702272,79.28332977712766,62.13003767388807,62.26510238647461,14419200
2009-03-01,62.118430980559154,90.13007965806418,57.65083246377479,84.32025146484375,21969400
2009-04-01,83.55508541935328,99.37646959284268,77.23949990300333,95.00614166259766,20523300
2009-05-01,95.80370767288449,104.13587842304348,87.21217382066303,103.42261505126952,18524000
2009-06-01,106.14343830272088,119.74689726999314,102.92499458649304,114.28726959228516,18223300
2009-07-01,114.73029354272396,130.06024001315043,103.88270483366584,124.1380386352539,12068500
2009-08-01,125.64058507521956,137.69448923527148,123.28604650807168,130.5262451171875,8906300
2009-09-01,130.67676028949174,143.9995076787261,125.36596632931948,141.80848693847656,7080800
2009-10-01,140.53307302237573,156.96904310429832,134.73176199785607,141.59262084960938,8219800
2009-11-01,142.42568167522776,157.8351109047458,141.828465338709,149.02784729003906,4850500
2009-12-01,149.60529371498092,158.59630971327724,141.9530818303885,152.38790893554688,6998800
2010-01-01,154.9146725979446,160.00083526311016,139.56430593550903,140.32559204101562,5241800
2010-02-01,141.2640041579502,145.62169475673343,131.62326749842356,143.5937957763672,8432600
2010-03-01,143.6746654672407,150.1756625091006,137.37146952388977,143.5757598876953,10071700
2010-04-01,139.40877079264433,139.95601603331275,119.457433690441,121.3167495727539,17746100
2010-05-01,122.37832644659788,123.56512328054284,102.52588599681664,110.68840026855467,14264000
2010-06-01,109.51345463254704,111.36422379474,94.86655092880773,95.12525939941406,9443200
2010-07-01,96.41879772864816,107.88821840550771,91.82173542907458,104.47193908691406,8996500
2010-08-01,106.88880970155871,109.2336792946506,92.9665446844214,94.83041381835938,7893400
