date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.6748,2.7309,2.6062,2.71,13383,7046,2.693
2026-03-11,2.67,2.8404,2.6666,2.8404,13559,7143,2.8147
2026-03-12,2.85,2.9509,2.8371,2.9297,18537,7056,2.9287
2026-03-13,2.9138,2.9502,2.886,2.9381,9778,6948,2.9453
2026-03-16,2.9356,2.9903,2.86,2.8751,7369,7393,2.8624
2026-03-17,2.9057,2.9668,2.9057,2.9668,6948,7679,2.9511
2026-03-18,2.9514,3.067,2.9314,3.053,6407,7817,3.012
2026-03-19,3.0366,3.1293,3.0054,3.0536,6700,7812,3.054
2026-03-20,3.0161,3.2048,2.9924,3.1831,3260,8103,3.1762
2026-03-23,3.1777,3.3188,2.8934,2.9765,8804,8088,2.9491
2026-03-24,3.0101,3.1105,2.9815,3.0278,4227,7577,3.0956
2026-03-25,2.9457,3.0731,2.9429,3.0587,4326,7468,3.0528
2026-03-26,3.0727,3.1895,3.0592,3.1582,4221,7406,3.1818
2026-03-27,3.1465,3.2411,3.145,3.2411,3574,7746,3.2065
2026-03-30,3.2383,3.2849,3.1872,3.2099,3283,7997,3.1885
2026-03-31,3.2242,3.2242,3.0553,3.0594,3803,8343,3.0763
2026-04-01,3.068,3.116,2.9931,3.0526,3632,8359,3.053
2026-04-02,3.06,3.2369,3.06,3.1557,6383,8455,3.1071
2026-04-06,3.1875,3.2174,3.1061,3.164,3363,8701,3.1809
2026-04-07,3.2187,3.296,3.1905,3.2033,5051,8796,3.2649
2026-04-08,2.9718,3.1365,2.9393,3.1365,8828,8608,3.1231
2026-04-09,3.1445,3.2215,3.1276,3.1693,7776,8218,3.1859
2026-04-10,3.1725,3.2141,3.1437,3.1514,6166,8288,3.1715
2026-04-13,3.2989,3.3153,3.1897,3.196,5197,8502,3.2303
2026-04-14,3.18,3.2389,3.131,3.1391,8573,8656,3.1433
2026-04-15,3.1055,3.186,3.1055,3.1679,6444,8379,3.1638
2026-04-16,3.1545,3.2207,3.1545,3.1928,3915,8221,3.2052
2026-04-17,3.1949,3.2016,2.9151,3.0102,10697,8079,2.9937
2026-04-20,3.1407,3.1435,3.0507,3.0614,5494,9345,3.0832
2026-04-21,3.0629,3.2191,3.0463,3.1893,7230,9365,3.1688
2026-04-22,3.181,3.2714,3.1447,3.2631,4999,8783,3.2622
2026-04-23,3.2488,3.3483,3.2108,3.318,4011,8933,3.3006
2026-04-24,3.3205,3.3546,3.2425,3.3111,3623,9322,3.2722
2026-04-27,3.3398,3.3858,3.3132,3.3341,3191,9478,3.3477
2026-04-28,3.3492,3.4155,3.3229,3.3569,5142,9527,3.3648
2026-04-29,3.3419,3.5132,3.3323,3.5113,4831,9895,3.4894
2026-04-30,3.5089,3.5808,3.4295,3.4837,5869,9936,3.4812
2026-05-01,3.4983,3.5281,3.3793,3.4412,4571,10003,3.4167
2026-05-04,3.4044,3.5622,3.3904,3.5183,6170,10241,3.5479
2026-05-05,3.5011,3.5613,3.4704,3.5432,4849,10385,3.5244
2026-05-06,3.527,3.527,3.1999,3.3436,10433,10995,3.3446
2026-05-07,3.33,3.4037,3.2176,3.3979,12495,12920,3.3311
2026-05-08,3.4056,3.4081,3.3055,3.3553,6807,14023,3.3829
2026-05-11,3.4437,3.4756,3.3869,3.4494,5810,14749,3.4464
2026-05-12,3.4703,3.6202,3.461,3.597,7485,15652,3.608
2026-05-13,3.573,3.5968,3.4831,3.4936,7030,16785,3.4985
2026-05-14,3.4929,3.5399,3.4357,3.49,2916,17377,3.4734
2026-05-15,3.4855,3.5808,3.4855,3.561,4753,17560,3.568
2026-05-18,3.599,3.6833,3.5576,3.6021,8904,17721,3.6603
2026-05-19,3.5932,3.7051,3.5932,3.6832,5632,18509,3.6856
2026-05-20,3.6782,3.6978,3.5054,3.555,7266,18438,3.541
2026-05-21,3.5437,3.6244,3.4392,3.5007,7379,19102,3.4647
2026-05-22,3.5054,3.5544,3.446,3.5177,5349,19468,3.4974
2026-05-26,3.4178,3.4816,3.3449,3.4035,10003,19550,3.4119
2026-05-27,3.4085,3.4085,3.2867,3.3672,12410,20564,3.3575
2026-05-28,3.3676,3.4386,3.3085,3.4115,6857,21850,3.3943
2026-05-29,3.3742,3.4276,3.3328,3.3615,10062,21594,3.3459
2026-06-01,3.4118,3.5526,3.3947,3.4798,13216,22140,3.474
2026-06-02,3.4813,3.5314,3.4106,3.5084,6933,22201,3.527
2026-06-03,3.5381,3.6567,3.5262,3.6406,8347,22568,3.6476
2026-06-04,3.6228,3.6511,3.4952,3.5157,8038,22404,3.5172
2026-06-05,3.5191,3.5415,3.4525,3.4686,7674,22918,3.4639
2026-06-08,3.5603,3.6295,3.4725,3.4908,10445,22551,3.497
2026-06-09,3.5019,3.5019,3.3825,3.4487,9694,22776,3.4484
2026-06-10,3.4575,3.548,3.4163,3.5445,8703,23438,3.5034
2026-06-11,3.5485,3.5807,3.3627,3.3738,9737,23970,3.4159
2026-06-12,3.3601,3.3913,3.2498,3.2889,9321,24078,3.2954
2026-06-15,3.2224,3.2224,3.159,3.1719,9909,25001,3.172
2026-06-16,3.174,3.1749,3.0575,3.0993,12848,25018,3.0777
2026-06-17,3.0956,3.1849,3.049,3.0627,10767,25746,3.0816
2026-06-18,3.0577,3.0607,2.9545,3.0233,10602,26266,3.0303
2026-06-22,3.0207,3.1195,2.9923,3.0045,12831,26139,2.9972
2026-06-23,3.0111,3.0488,2.9614,3.0363,12269,26896,3.0358
2026-06-24,3.0364,3.0364,2.973,2.9952,16565,27687,3.0064
2026-06-25,2.9946,3.0927,2.9621,3.0687,16324,27704,3.0787
2026-06-26,3.0651,3.0776,2.9681,3.0112,13600,27293,2.9848
2026-06-29,3.0406,3.0766,2.9996,3.0385,7995,27407,3.0587
2026-06-30,3.0456,3.1176,3.02,3.1073,11814,27458,3.1008
2026-07-01,3.1047,3.1679,3.0739,3.0939,14888,27147,3.0975
2026-07-02,3.0882,3.1309,3.043,3.0706,11071,27406,3.072
2026-07-06,3.0672,3.1954,3.0593,3.1869,14243,28084,3.1848
2026-07-07,3.1926,3.2594,3.1386,3.2555,12501,27909,3.1983
2026-07-08,3.2517,3.5778,3.2179,3.5406,31599,28265,3.4853
2026-07-09,3.5177,3.5421,3.378,3.3853,20803,28926,3.4042
2026-07-10,3.3935,3.4506,3.3401,3.3657,16377,28291,3.3803
2026-07-13,3.44,3.6319,3.44,3.6103,18694,28643,3.6069
2026-07-14,3.625,3.7569,3.62,3.7248,22701,27549,3.7421
2026-07-15,3.73,3.7935,3.6517,3.7431,20171,26882,3.7166
2026-07-16,3.7466,3.8276,3.7039,3.7999,15176,27176,3.7766
2026-07-17,3.8111,3.8416,3.7685,3.8146,16101,27562,3.8007
2026-07-20,3.8851,3.9083,3.7411,3.8445,15819,28716,3.852
2026-07-21,3.8534,3.906,3.8317,3.9014,27649,29021,3.8944
2026-07-22,3.9059,3.9839,3.8908,3.9195,22708,28618,3.9355
2026-07-23,3.9355,4.14,3.9355,4.0984,22726,28545,4.0881
2026-07-24,4.1262,4.1262,3.9413,3.9893,19699,28473,3.9618
2026-07-27,3.8486,3.9481,3.8149,3.8465,24254,29610,3.8722
2026-07-28,3.8479,3.9114,3.8059,3.8516,27075,30959,3.8488
2026-07-29,3.8892,4.0706,3.8881,4.0552,22467,30971,4.0551
2026-07-30,4.0463,4.0528,3.9363,3.9573,28546,31892,3.9637
2026-07-31,3.967,4.0588,3.8967,4.0418,26628,33548,3.9578
2026-08-03,3.8342,3.9252,3.7546,3.7562,28290,38113,3.7701
2026-08-04,3.7692,3.8045,3.5981,3.6403,30440,37956,3.6776
2026-08-05,3.655,3.7528,3.5922,3.6872,24468,38081,3.7014
2026-08-06,3.7014,3.8378,3.65,3.8291,20668,39248,3.7843
2026-08-07,3.816,3.8539,3.7563,3.8001,27766,40356,3.8231
2026-08-10,3.825,4.0995,3.8189,4.0589,40485,44049,4.0874
2026-08-11,4.0657,4.1578,4.0066,4.1317,42110,46277,4.1229
2026-08-12,4.1426,4.1881,4.0825,4.16,33155,49501,4.1787
2026-08-13,4.1633,4.1826,4.0722,4.117,32014,52433,4.1317
2026-08-14,4.1207,4.1705,4.0649,4.1662,29367,55793,4.1647
2026-08-17,4.1673,4.3247,4.1305,4.3057,32499,57316,4.3072
2026-08-18,4.3057,4.3555,4.2701,4.3541,29627,58437,4.3228
2026-08-19,4.3552,4.387,4.2731,4.3155,34378,60536,4.3227
2026-08-20,4.3155,4.3884,4.2883,4.3689,37286,61854,4.3735
2026-08-21,4.3715,4.44,4.3209,4.348,31568,65199,4.3848
2026-08-24,4.3555,4.3555,4.1693,4.1863,50059,66556,4.1734
2026-08-25,4.176,4.2228,4.053,4.0579,45451,63957,4.1409
2026-08-26,4.062,4.1981,3.9696,4.1129,42205,66155,4.1453
2026-08-27,4.111,4.19,4.0672,4.1689,38300,67943,4.1753
2026-08-28,4.1646,4.2554,4.1509,4.2421,38057,67874,4.249
2026-08-31,4.3,4.4386,4.2684,4.4359,36390,66951,4.4106
2026-09-01,4.4309,4.726,4.4005,4.7149,44504,69683,4.6773
2026-09-02,4.7045,4.7661,4.5718,4.6634,46523,66392,4.6822
2026-09-03,4.6572,4.6986,4.5799,4.6008,32098,65379,4.5936
2026-09-04,4.5976,4.6026,4.4338,4.547,34557,63711,4.5402
2026-09-08,4.5804,4.7369,4.5359,4.6299,59692,62008,4.5678
2026-09-09,4.6205,4.8194,4.6205,4.7975,48979,59771,4.801
2026-09-10,4.7964,5.1619,4.7078,5.1457,53367,57429,5.0575
2026-09-11,5.1481,5.1664,4.9752,5.0193,6089,53495,None
