date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.3964,2.3964,2.3964,2.3964,51,585,2.3964
2026-03-11,2.4812,2.4812,2.4812,2.4812,21,583,2.4812
2026-03-12,2.5258,2.5258,2.5258,2.5258,24,576,2.5258
2026-03-13,2.5272,2.5272,2.5272,2.5272,11,568,2.5272
2026-03-16,2.5063,2.5063,2.5063,2.5063,13,575,2.5063
2026-03-17,2.5607,2.5607,2.5607,2.5607,11,575,2.5607
2026-03-18,2.6104,2.6104,2.6102,2.6102,35,578,2.5903
2026-03-19,2.6134,2.6134,2.6134,2.6134,58,566,2.6134
2026-03-20,2.6846,2.6846,2.6846,2.6846,49,542,2.6846
2026-03-23,2.5267,2.5267,2.5267,2.5267,140,530,2.5267
2026-03-24,2.6333,2.6333,2.6333,2.6333,28,495,2.6333
2026-03-25,2.6135,2.6135,2.6135,2.6135,25,519,2.6135
2026-03-26,2.6642,2.6642,2.6642,2.6642,63,523,2.6642
2026-03-27,2.6535,2.6535,2.6535,2.6535,62,535,2.6535
2026-03-30,2.6285,2.6285,2.6285,2.6285,40,554,2.6285
2026-03-31,2.5508,2.5508,2.5508,2.5508,49,545,2.5508
2026-04-01,2.5443,2.5443,2.5443,2.5443,35,552,2.5443
2026-04-02,2.549,2.549,2.549,2.549,16,547,2.549
2026-04-06,2.6191,2.6191,2.6191,2.6191,15,599,2.6191
2026-04-07,2.6578,2.6578,2.6578,2.6578,64,595,2.6578
2026-04-08,2.5972,2.5972,2.5972,2.5972,21,608,2.6409
2026-04-09,2.6639,2.6639,2.6639,2.6639,48,611,2.6639
2026-04-10,2.655,2.655,2.655,2.655,22,614,2.6777
2026-04-13,2.7024,2.7024,2.7024,2.7024,83,613,2.7024
2026-04-14,2.6647,2.6647,2.6647,2.6647,64,615,2.6647
2026-04-15,2.6857,2.6857,2.6857,2.6857,82,625,2.6857
2026-04-16,2.6923,2.6923,2.6923,2.6923,36,636,2.6923
2026-04-17,2.5562,2.5562,2.5562,2.5562,95,639,2.5562
2026-04-20,2.6295,2.6295,2.6295,2.6295,4,673,2.6295
2026-04-21,2.6373,2.6373,2.6373,2.6373,99,675,2.6373
2026-04-22,2.6715,2.6715,2.6715,2.6715,36,716,2.6715
2026-04-23,2.66,2.66,2.66,2.66,139,712,2.706
2026-04-24,2.6625,2.6625,2.6625,2.6625,21,692,2.6778
2026-04-27,2.7231,2.7231,2.7231,2.7231,15,716,2.7231
2026-04-28,2.71,2.71,2.71,2.71,23,718,2.7118
2026-04-29,2.7575,2.7575,2.7575,2.7575,51,722,2.7575
2026-04-30,2.7562,2.7562,2.7562,2.7562,24,739,2.7562
2026-05-01,2.7373,2.7373,2.7373,2.7373,62,741,2.7373
2026-05-04,2.8378,2.8378,2.8378,2.8378,13,774,2.8378
2026-05-05,2.84,2.84,2.84,2.84,101,771,2.8299
2026-05-06,2.7433,2.7433,2.7433,2.7433,57,728,2.7433
2026-05-07,2.742,2.742,2.732,2.732,43,727,2.7285
2026-05-08,2.7848,2.7848,2.7848,2.7848,15,724,2.7848
2026-05-11,2.827,2.827,2.827,2.827,13,735,2.827
2026-05-12,2.8933,2.8933,2.8933,2.8933,201,715,2.8933
2026-05-13,2.8289,2.8289,2.8289,2.8289,13,837,2.8289
2026-05-14,2.8029,2.8029,2.8029,2.8029,3,836,2.8029
2026-05-15,2.8321,2.8321,2.8321,2.8321,9,833,2.8321
2026-05-18,2.8768,2.8768,2.8768,2.8768,38,839,2.8768
2026-05-19,2.8641,2.8641,2.8641,2.8641,4,845,2.8641
2026-05-20,2.8014,2.8014,2.8014,2.8014,25,844,2.8014
2026-05-21,2.802,2.802,2.802,2.802,22,846,2.802
2026-05-22,2.85,2.85,2.85,2.85,16,842,2.8429
2026-05-26,2.826,2.826,2.826,2.826,65,861,2.826
2026-05-27,2.825,2.825,2.825,2.825,19,954,2.825
2026-05-28,2.862,2.862,2.862,2.862,30,957,2.862
2026-05-29,2.8235,2.8235,2.8235,2.8235,33,951,2.8235
2026-06-01,2.8879,2.8879,2.8879,2.8879,67,931,2.8879
2026-06-02,2.9341,2.9341,2.9341,2.9341,20,925,2.9341
2026-06-03,2.9635,2.9855,2.9635,2.9855,98,918,3.0153
2026-06-04,2.9525,2.9709,2.9525,2.9709,102,932,2.9666
2026-06-05,2.9302,2.9302,2.9302,2.9302,41,913,2.9302
2026-06-08,2.96,2.96,2.96,2.96,65,920,2.9704
2026-06-09,2.9491,2.9491,2.9491,2.9491,41,937,2.9491
2026-06-10,2.9763,2.9763,2.9763,2.9763,81,947,2.9763
2026-06-11,2.9239,2.9239,2.9239,2.9239,157,933,2.9239
2026-06-12,2.8521,2.8521,2.8521,2.8521,31,942,2.8521
2026-06-15,2.8179,2.8179,2.8179,2.8179,167,938,2.8179
2026-06-16,2.7749,2.7749,2.7749,2.7749,214,976,2.7749
2026-06-17,2.7711,2.7711,2.7711,2.7711,112,965,2.7711
2026-06-18,2.7199,2.7199,2.7134,2.7134,152,969,2.7437
2026-06-22,2.735,2.735,2.735,2.735,383,995,2.7272
2026-06-23,2.732,2.732,2.732,2.732,231,1014,2.732
2026-06-24,2.69,2.69,2.69,2.69,333,1013,2.6895
2026-06-25,2.69,2.69,2.69,2.69,178,1089,2.7085
2026-06-26,2.6732,2.6804,2.657,2.657,162,1094,2.6523
2026-06-29,2.6793,2.6793,2.6793,2.6793,114,1149,2.6826
2026-06-30,2.6902,2.6902,2.6902,2.6902,158,1155,2.6902
2026-07-01,2.6783,2.6783,2.6783,2.6783,372,1145,2.6779
2026-07-02,2.6695,2.6695,2.6695,2.6695,300,1214,2.6889
2026-07-06,2.7184,2.7184,2.7184,2.7184,558,1257,2.7184
2026-07-07,2.7414,2.7414,2.7414,2.7414,275,1332,2.7414
2026-07-08,2.79,2.8588,2.79,2.8475,577,1362,2.849
2026-07-09,2.8281,2.8281,2.8273,2.8273,263,1528,2.8183
