date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.4349,2.4349,2.4349,2.4349,461,1120,2.4349
2026-03-11,2.5256,2.5256,2.5256,2.5256,237,1015,2.5256
2026-03-12,2.5755,2.5755,2.5755,2.5755,326,976,2.5755
2026-03-13,2.583,2.583,2.583,2.583,191,960,2.5807
2026-03-16,2.5479,2.5479,2.5479,2.5479,249,966,2.5479
2026-03-17,2.619,2.619,2.619,2.619,284,1009,2.619
2026-03-18,2.657,2.657,2.657,2.657,241,1002,2.6542
2026-03-19,2.6701,2.6701,2.6701,2.6701,168,989,2.6701
2026-03-20,2.7638,2.7638,2.7638,2.7638,197,973,2.7638
2026-03-23,2.585,2.585,2.585,2.585,678,971,2.585
2026-03-24,2.7102,2.7102,2.7102,2.7102,222,956,2.7102
2026-03-25,2.657,2.657,2.657,2.657,210,964,2.6855
2026-03-26,2.7631,2.7631,2.7631,2.7631,453,963,2.7578
2026-03-27,2.7631,2.7631,2.7631,2.7631,365,1083,2.7529
2026-03-30,2.7262,2.7262,2.7262,2.7262,314,1126,2.7262
2026-03-31,2.7302,2.7302,2.7043,2.7061,642,1109,2.6411
2026-04-01,2.6277,2.6277,2.6277,2.6277,819,1084,2.6277
2026-04-02,2.6411,2.6411,2.6411,2.6411,892,1174,2.6411
2026-04-06,2.7002,2.7002,2.7002,2.7002,339,1212,2.7174
2026-04-07,2.771,2.771,2.7675,2.7675,1161,1162,2.7575
2026-04-08,2.6518,2.6763,2.6518,2.6625,891,1248,2.7145
2026-04-09,2.73,2.73,2.73,2.73,787,1282,2.7463
2026-04-10,2.745,2.745,2.745,2.745,377,1330,2.7585
2026-04-13,2.8065,2.8065,2.8065,2.8065,405,1291,2.7966
2026-04-14,2.7432,2.7432,2.7432,2.7432,843,1373,2.7432
2026-04-15,2.7587,2.7587,2.7587,2.7587,741,1397,2.7587
2026-04-16,2.7795,2.7795,2.7795,2.7795,657,1383,2.7795
2026-04-17,2.6355,2.6355,2.6355,2.6355,750,1350,2.6262
2026-04-20,2.7033,2.7033,2.7033,2.7033,545,1320,2.7033
2026-04-21,2.7262,2.7262,2.7262,2.7262,718,1350,2.7262
2026-04-22,2.7701,2.7701,2.7701,2.7701,559,1508,2.7701
2026-04-23,2.8018,2.8018,2.8018,2.8018,915,1689,2.8018
2026-04-24,2.7786,2.7786,2.7786,2.7786,219,1622,2.7786
2026-04-27,2.8461,2.8471,2.8461,2.8471,464,1703,2.8356
2026-04-28,2.8259,2.8259,2.8259,2.8259,233,1697,2.8259
2026-04-29,2.88,2.88,2.88,2.88,1064,1686,2.8869
2026-04-30,2.8847,2.8847,2.8847,2.8847,595,1759,2.8847
2026-05-01,2.875,2.875,2.8682,2.8682,471,1802,2.8528
2026-05-04,2.9141,2.954,2.9141,2.954,393,1708,2.9619
2026-05-05,2.9235,2.968,2.9235,2.968,1026,1736,2.9581
2026-05-06,2.866,2.866,2.854,2.854,815,1874,2.8546
2026-05-07,2.8063,2.8257,2.8063,2.8257,762,1934,2.8429
2026-05-08,2.8556,2.881,2.8556,2.881,598,1953,2.9013
2026-05-11,2.953,2.953,2.9523,2.9523,258,2008,2.9476
2026-05-12,3.001,3.0441,2.9999,3.0441,650,1950,3.042
2026-05-13,2.9949,2.9949,2.9537,2.9675,486,1988,2.966
2026-05-14,2.9417,2.9417,2.9384,2.9384,260,2138,2.9363
2026-05-15,2.9717,2.975,2.9649,2.975,372,2117,2.9678
2026-05-18,2.9846,3.0375,2.9846,3.0375,622,2118,3.0281
2026-05-19,3.0149,3.0149,3.0149,3.0149,445,2142,3.0177
2026-05-20,2.9876,2.9945,2.9175,2.9175,999,2187,2.9349
2026-05-21,2.982,3.0065,2.982,3.0065,701,2492,2.9237
2026-05-22,2.9645,2.9645,2.9569,2.9569,362,2460,2.9638
2026-05-26,2.9442,2.9588,2.9389,2.9389,1325,2498,2.9381
2026-05-27,2.8999,2.9388,2.8999,2.9388,826,2402,2.929
2026-05-28,2.9515,2.9515,2.9515,2.9515,519,2341,2.9674
2026-05-29,2.967,2.967,2.925,2.925,740,2408,2.9171
2026-06-01,2.9625,3.0144,2.9625,3.0144,929,2467,3.0022
2026-06-02,2.9968,3.0459,2.9968,3.0459,1081,2469,3.0543
2026-06-03,3.0937,3.0937,3.0937,3.0937,1415,2685,3.1478
2026-06-04,3.0646,3.0827,3.0646,3.0827,1059,2609,3.0812
2026-06-05,3.0445,3.0445,3.0445,3.0445,713,2613,3.0424
2026-06-08,3.0655,3.0725,3.0655,3.0725,1294,2582,3.0832
2026-06-09,3.095,3.095,3.0479,3.057,938,2644,3.0573
2026-06-10,3.0701,3.0965,3.0698,3.0965,645,2694,3.0891
2026-06-11,3.0661,3.0975,3.0132,3.0132,1437,2690,3.0297
2026-06-12,2.9739,2.9739,2.941,2.941,1178,2907,2.9455
2026-06-15,2.8649,2.8882,2.8649,2.8873,1275,2890,2.886
2026-06-16,2.8388,2.8537,2.8247,2.8358,1519,2854,2.8293
2026-06-17,2.8386,2.8386,2.8106,2.8106,767,3020,2.8218
2026-06-18,2.8052,2.8052,2.7349,2.7641,1089,3037,2.7853
2026-06-22,2.7928,2.7999,2.7568,2.7646,1014,3107,2.7603
2026-06-23,2.7659,2.775,2.7533,2.7661,1367,3060,2.7662
2026-06-24,2.7483,2.7548,2.7077,2.7094,1614,3153,2.7166
2026-06-25,2.7007,2.7567,2.6849,2.7429,2047,3223,2.7433
2026-06-26,2.7447,2.7447,2.6768,2.6783,1200,3256,2.6786
2026-06-29,2.7046,2.7247,2.697,2.7112,1239,3331,2.7185
2026-06-30,2.7009,2.7441,2.7009,2.7426,1011,3238,2.7355
2026-07-01,2.7371,2.7534,2.7084,2.7153,1315,3157,2.7212
2026-07-02,2.7059,2.7326,2.6983,2.7326,1188,3189,2.7317
2026-07-06,2.724,2.7812,2.724,2.7812,1114,3305,2.7807
2026-07-07,2.7876,2.8291,2.772,2.8272,1584,3383,2.8085
2026-07-08,2.8332,2.9942,2.8247,2.9556,3636,3343,2.9549
2026-07-09,2.9561,2.9642,2.897,2.897,1197,3381,2.913
2026-07-10,2.898,2.8989,2.8708,2.8988,1343,3416,2.9004
2026-07-13,2.9486,3.0185,2.9444,3.0185,1421,3561,3.0193
2026-07-14,3.025,3.0534,3.02,3.048,2554,3564,3.0462
2026-07-15,3.0423,3.0732,3.0297,3.0603,1955,3495,3.0475
2026-07-16,3.0545,3.0759,3.0474,3.0517,1407,3572,3.0465
2026-07-17,3.0742,3.1006,3.039,3.094,1279,3507,3.0926
2026-07-20,3.1448,3.1448,3.0797,3.0988,1686,3501,3.1098
2026-07-21,3.1019,3.1322,3.0989,3.1311,1201,3463,3.1306
2026-07-22,3.1323,3.1594,3.1315,3.1577,1244,3513,3.1546
