date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.38,2.49,2.38,2.49,590,1611,2.4628
2026-03-11,2.5,2.5,2.5,2.5,396,1478,2.5571
2026-03-12,2.6063,2.6063,2.6063,2.6063,586,1510,2.6063
2026-03-13,2.6122,2.6122,2.6122,2.6122,393,1566,2.6122
2026-03-16,2.5761,2.5761,2.5761,2.5761,784,1632,2.5761
2026-03-17,2.6344,2.6344,2.6344,2.6344,424,1639,2.6558
2026-03-18,2.7228,2.7228,2.7228,2.7228,345,1557,2.6932
2026-03-19,2.71,2.71,2.71,2.71,508,1555,2.7088
2026-03-20,2.8071,2.8071,2.8071,2.8071,572,1671,2.8071
2026-03-23,2.7215,2.7215,2.6113,2.6217,1329,1533,2.6242
2026-03-24,2.7531,2.7531,2.7531,2.7531,532,1488,2.7531
2026-03-25,2.699,2.699,2.6935,2.6935,525,1708,2.7265
2026-03-26,2.82,2.82,2.82,2.82,883,1748,2.8069
2026-03-27,2.8203,2.8348,2.8203,2.8348,565,1829,2.8037
2026-03-30,2.8542,2.8542,2.8384,2.8384,493,1878,2.7762
2026-03-31,2.7806,2.7806,2.72,2.72,779,1948,2.6872
2026-04-01,2.6395,2.6395,2.6395,2.6395,850,2012,2.6728
2026-04-02,2.6894,2.6894,2.6894,2.6894,1405,2163,2.6894
2026-04-06,2.7227,2.7869,2.7227,2.7572,493,2327,2.7666
2026-04-07,2.8014,2.846,2.7708,2.7708,1627,2359,2.8068
2026-04-08,2.6891,2.7372,2.6843,2.7372,1390,2461,2.7581
2026-04-09,2.7949,2.7949,2.79,2.79,1312,2398,2.7915
2026-04-10,2.7766,2.7844,2.7766,2.7797,407,2469,2.8025
2026-04-13,2.8655,2.8655,2.8655,2.8655,470,2496,2.8431
2026-04-14,2.8046,2.8046,2.79,2.79,984,2433,2.7878
2026-04-15,2.78,2.8022,2.78,2.8022,928,2513,2.8004
2026-04-16,2.83,2.83,2.83,2.83,659,2475,2.8244
2026-04-17,2.7767,2.7767,2.6461,2.6817,1015,2573,2.6658
2026-04-20,2.744,2.744,2.744,2.744,674,2676,2.744
2026-04-21,2.7716,2.7716,2.7716,2.7716,816,2704,2.7716
2026-04-22,2.8207,2.8207,2.8207,2.8207,550,2658,2.8207
2026-04-23,2.8439,2.8439,2.8439,2.8439,969,2638,2.8531
2026-04-24,2.8414,2.852,2.8414,2.852,414,2663,2.8303
2026-04-27,2.8926,2.9009,2.8847,2.9009,543,2623,2.8905
2026-04-28,2.8774,2.8823,2.8774,2.8823,309,2572,2.8831
2026-04-29,2.9299,2.9509,2.9299,2.9509,1258,2546,2.9492
2026-04-30,2.9491,2.9491,2.9491,2.9491,514,2862,2.9491
2026-05-01,2.9326,2.9326,2.8986,2.914,541,2848,2.913
2026-05-04,2.9785,3.023,2.9785,3.018,466,2931,3.0261
2026-05-05,3.0224,3.029,3.0224,3.029,774,2971,3.0235
2026-05-06,2.944,2.944,2.9175,2.9175,1193,2986,2.9131
2026-05-07,2.8631,2.9387,2.8472,2.9317,1199,2951,2.9021
2026-05-08,2.9135,2.9512,2.9135,2.9512,709,2990,2.9607
2026-05-11,2.9741,3.0117,2.974,3.0117,215,3032,3.0076
2026-05-12,3.075,3.117,3.075,3.117,614,2995,3.112
2026-05-13,3.075,3.075,3.0278,3.0316,439,3048,3.0316
2026-05-14,3.0075,3.0075,3.0027,3.0027,310,3175,3.0021
2026-05-15,3.0393,3.0467,3.0342,3.0465,619,3176,3.036
2026-05-18,3.0647,3.0647,3.0647,3.0647,765,3232,3.1017
2026-05-19,3.0932,3.0932,3.0932,3.0932,953,3326,3.0932
2026-05-20,3.0602,3.0615,2.99,2.99,657,3235,3.0044
2026-05-21,3.0729,3.0773,2.9894,2.9894,657,3252,2.9879
2026-05-22,3.0189,3.0446,3.009,3.0182,369,3290,3.0266
2026-05-26,3.0047,3.0184,2.9926,2.9926,1734,3333,2.9973
2026-05-27,2.9533,2.9977,2.9533,2.9867,1103,3237,2.9853
2026-05-28,3.0197,3.0197,3.0077,3.0186,661,3372,3.0234
2026-05-29,3.0224,3.0224,2.9729,2.9729,1201,3536,2.9702
2026-06-01,3.0213,3.0728,3.0195,3.0699,1418,3650,3.0629
2026-06-02,3.0557,3.1182,3.0557,3.1182,1377,3608,3.1153
2026-06-03,3.1439,3.1601,3.1439,3.1601,1704,3901,3.2104
2026-06-04,3.1488,3.1488,3.1211,3.1393,1175,3982,3.1351
2026-06-05,3.1156,3.1156,3.0916,3.1063,1008,3937,3.0959
2026-06-08,3.1359,3.1359,3.1359,3.1359,1224,4074,3.1359
2026-06-09,3.1525,3.1525,3.0687,3.11,985,3993,3.1082
2026-06-10,3.1297,3.1499,3.1218,3.1499,878,4048,3.1426
2026-06-11,3.1129,3.1433,3.1129,3.1433,1500,4124,3.0798
2026-06-12,3.0268,3.0268,2.982,2.983,1329,4205,2.99
2026-06-15,2.9183,2.9288,2.9115,2.9256,1494,4121,2.9227
2026-06-16,2.8738,2.8866,2.8568,2.8775,1741,3937,2.8611
2026-06-17,2.8642,2.8842,2.8447,2.8447,1153,3855,2.8532
2026-06-18,2.8066,2.8148,2.763,2.8148,1246,3953,2.8143
2026-06-22,2.8066,2.8261,2.783,2.783,1414,3959,2.7868
2026-06-23,2.787,2.8028,2.769,2.796,1693,4015,2.7945
2026-06-24,2.7806,2.7806,2.7336,2.7419,2306,3868,2.7443
2026-06-25,2.7251,2.7725,2.7203,2.7725,2850,4038,2.7753
2026-06-26,2.7704,2.7704,2.7037,2.7255,1574,3997,2.7071
2026-06-29,2.7357,2.7608,2.7267,2.7452,1051,4214,2.7516
2026-06-30,2.7453,2.7835,2.7411,2.7817,1207,4097,2.7735
2026-07-01,2.7771,2.7954,2.7501,2.7607,1468,4085,2.761
2026-07-02,2.7432,2.7705,2.7395,2.7688,1197,4141,2.7686
2026-07-06,2.7605,2.8241,2.7605,2.8229,1189,4226,2.8238
2026-07-07,2.8151,2.8709,2.8126,2.8709,1673,4266,2.8516
2026-07-08,2.8748,3.0553,2.8695,3.0278,4368,4324,3.0103
2026-07-09,3.0078,3.022,2.939,2.9546,1435,4430,2.9638
2026-07-10,2.9428,2.9532,2.9179,2.9514,1476,4522,2.9492
2026-07-13,3.0115,3.0872,2.9843,3.0794,1484,4516,3.0805
2026-07-14,3.1018,3.1295,3.0634,3.1132,3246,4454,3.1147
2026-07-15,3.1086,3.143,3.0924,3.1341,2125,4503,3.1164
2026-07-16,3.1362,3.1477,3.115,3.1275,1697,4548,3.1198
2026-07-17,3.1404,3.173,3.1129,3.1665,1317,4655,3.1638
