date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.6297,2.6782,2.5636,2.6534,10696,7242,2.6446
2026-03-11,2.667,2.7796,2.6465,2.7796,7795,7589,2.7577
2026-03-12,2.7815,2.871,2.7752,2.8535,13731,7728,2.853
2026-03-13,2.8485,2.8695,2.8204,2.862,7011,7526,2.8688
2026-03-16,2.8593,2.8966,2.8013,2.8196,5139,7150,2.8023
2026-03-17,2.8469,2.902,2.8394,2.8994,5583,6904,2.8914
2026-03-18,2.8856,2.9957,2.8824,2.9901,5116,6822,2.9464
2026-03-19,2.9743,3.0117,2.9365,2.9864,5374,6970,2.9816
2026-03-20,2.9341,3.1113,2.9326,3.0985,2833,6732,3.0991
2026-03-23,3.0848,3.2216,2.8436,2.9112,7131,6795,2.8804
2026-03-24,2.9374,3.0438,2.9178,2.9442,3344,6373,3.0231
2026-03-25,2.8984,3.0057,2.8864,2.9901,3165,6294,2.9856
2026-03-26,2.9987,3.1142,2.9908,3.0827,3127,6274,3.1022
2026-03-27,3.0513,3.1545,3.0513,3.1346,2991,6281,3.1183
2026-03-30,3.1685,3.1771,3.0893,3.1108,2762,6371,3.0973
2026-03-31,3.1297,3.1297,2.9679,2.9736,3401,6453,2.9855
2026-04-01,2.9776,3.0275,2.9179,2.9638,3104,6450,2.9642
2026-04-02,2.9897,3.1222,2.9897,3.0416,5503,6716,3.0069
2026-04-06,3.0422,3.1157,2.9863,3.0676,3269,7025,3.0843
2026-04-07,3.1031,3.1931,3.0812,3.0956,4975,7577,3.1537
2026-04-08,3.0231,3.0642,2.8638,3.0457,7926,7390,3.0429
2026-04-09,3.078,3.1265,3.0451,3.0742,5763,7586,3.093
2026-04-10,3.0876,3.1168,3.0602,3.0651,4749,7810,3.09
2026-04-13,3.2123,3.217,3.1027,3.1108,3590,8175,3.144
2026-04-14,3.109,3.1484,3.0569,3.0723,6427,8163,3.0716
2026-04-15,3.0472,3.1055,3.0355,3.0929,4109,7629,3.0873
2026-04-16,3.0894,3.1388,3.0894,3.1124,2960,7227,3.1252
2026-04-17,3.1096,3.1207,2.8578,2.941,6169,7289,2.9253
2026-04-20,3.0664,3.0705,2.9789,2.9957,3754,7346,3.01
2026-04-21,2.9912,3.1219,2.9689,3.0983,4730,7452,3.0784
2026-04-22,3.0921,3.1724,3.0504,3.1505,2883,7472,3.1618
2026-04-23,3.1594,3.2448,3.1221,3.2178,2672,7658,3.2002
2026-04-24,3.2243,3.2401,3.1502,3.209,3126,7731,3.1765
2026-04-27,3.2479,3.2792,3.2315,3.2383,2340,7603,3.2498
2026-04-28,3.2526,3.3107,3.2264,3.2567,2903,7741,3.2603
2026-04-29,3.2348,3.3891,3.2348,3.3816,3372,8075,3.3716
2026-04-30,3.3931,3.454,3.317,3.3743,4644,8086,3.3701
2026-05-01,3.3914,3.4037,3.2761,3.341,3172,8069,3.3136
2026-05-04,3.3035,3.4518,3.2929,3.4231,4278,8329,3.4414
2026-05-05,3.4164,3.446,3.3752,3.4396,3615,8581,3.4232
2026-05-06,3.4233,3.4233,3.1345,3.262,7185,8897,3.2592
2026-05-07,3.2604,3.3083,3.1502,3.3083,8607,9944,3.2469
2026-05-08,3.29,3.3063,3.2338,3.2755,5085,10608,3.3024
2026-05-11,3.3506,3.3865,3.307,3.3644,4853,11224,3.3614
2026-05-12,3.3567,3.5257,3.3567,3.5006,6134,11915,3.5155
2026-05-13,3.4747,3.506,3.3981,3.4075,5590,13172,3.4123
2026-05-14,3.4114,3.448,3.354,3.4039,2234,14198,3.3869
2026-05-15,3.3989,3.4782,3.3989,3.4611,3124,14360,3.4655
2026-05-18,3.4925,3.5747,3.4554,3.4976,5456,14522,3.5563
2026-05-19,3.4884,3.5923,3.4884,3.5767,4609,15168,3.5738
2026-05-20,3.5802,3.5809,3.4053,3.4567,6178,15295,3.445
2026-05-21,3.4472,3.5223,3.357,3.4183,5793,15748,3.3811
2026-05-22,3.4197,3.4602,3.366,3.4307,3711,16198,3.4119
2026-05-26,3.3339,3.407,3.28,3.3344,8242,16496,3.341
2026-05-27,3.3366,3.3366,3.2264,3.3102,9170,17316,3.2989
2026-05-28,3.3188,3.3736,3.2509,3.3507,3994,18213,3.337
2026-05-29,3.3182,3.3637,3.2765,3.3002,7375,18020,3.2848
2026-06-01,3.3204,3.4705,3.3204,3.409,9477,18235,3.4061
2026-06-02,3.3937,3.4597,3.3442,3.4406,5618,17946,3.4575
2026-06-03,3.4556,3.5773,3.4556,3.564,6137,17868,3.5703
2026-06-04,3.5461,3.5722,3.4302,3.4508,6353,17844,3.4513
2026-06-05,3.4466,3.4743,3.3912,3.4133,5954,17977,3.4033
2026-06-08,3.48,3.556,3.411,3.4321,7987,18360,3.438
2026-06-09,3.4217,3.4355,3.3308,3.3936,6740,18135,3.3938
2026-06-10,3.4181,3.4837,3.3647,3.4834,5924,19110,3.4446
2026-06-11,3.4859,3.5129,3.312,3.3216,7417,19625,3.3619
2026-06-12,3.332,3.3394,3.2101,3.242,6234,19941,3.2449
2026-06-15,3.178,3.178,3.1255,3.131,6123,20372,3.1312
2026-06-16,3.1333,3.1339,3.0247,3.0614,8675,20384,3.0425
2026-06-17,3.0608,3.1408,3.0152,3.0226,6447,20036,3.0409
2026-06-18,3.0221,3.0227,2.9211,2.9848,7133,19784,2.9929
2026-06-22,2.9754,3.0741,2.9548,2.965,9418,19882,2.9593
