date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.5654,2.6239,2.4931,2.5951,17910,24564,2.5881
2026-03-11,2.6,2.7197,2.573,2.7178,12681,24237,2.6952
2026-03-12,2.7049,2.7931,2.7023,2.78,18844,24252,2.773
2026-03-13,2.7613,2.7933,2.7392,2.7903,10462,23570,2.7865
2026-03-16,2.7957,2.8235,2.7303,2.7471,8676,23070,2.7339
2026-03-17,2.773,2.8389,2.7589,2.8378,9582,22469,2.8259
2026-03-18,2.8349,2.9247,2.7937,2.9148,8730,21223,2.8768
2026-03-19,2.9026,2.9706,2.8634,2.9036,9806,20364,2.907
2026-03-20,2.8809,3.0409,2.8325,3.0269,7642,21182,3.0203
2026-03-23,3.1157,3.139,2.769,2.8448,14060,20975,2.8084
2026-03-24,2.8858,2.9764,2.8241,2.8824,7398,22284,2.949
2026-03-25,2.8498,2.9393,2.7978,2.9205,6980,21715,2.9172
2026-03-26,2.9179,3.0361,2.9179,2.999,6528,22186,3.0219
2026-03-27,3.012,3.069,2.9579,3.057,7425,22021,3.0284
2026-03-30,3.0923,3.1024,2.9913,3.0152,5652,23310,3.0059
2026-03-31,3.03,3.0379,2.8741,2.8837,7097,23686,2.8964
2026-04-01,2.9008,2.9382,2.825,2.8743,8202,23424,2.8755
2026-04-02,2.8659,3.0133,2.8632,2.9482,10783,23515,2.9147
2026-04-06,3.0012,3.0251,2.8927,2.9855,5350,23090,2.995
2026-04-07,3.004,3.0981,2.98,2.985,8717,22998,3.0493
2026-04-08,3.007,3.007,2.7362,2.9707,12499,22630,2.9645
2026-04-09,2.956,3.036,2.9492,2.9817,11080,23234,3.0034
2026-04-10,2.9966,3.0316,2.9653,2.9835,9102,23646,3.0095
2026-04-13,3.0875,3.1247,3.0174,3.0216,6829,23970,3.0593
2026-04-14,3.0115,3.0657,2.9732,2.9965,11538,24192,2.9964
2026-04-15,3.0105,3.0338,2.9712,3.0154,7095,24244,3.0085
2026-04-16,3.0048,3.0565,2.9926,3.0297,4991,23914,3.0437
2026-04-17,3.0305,3.0427,2.7905,2.8719,13275,23593,2.8547
2026-04-20,3.008,3.008,2.9044,2.9135,5985,24009,2.9348
2026-04-21,2.9161,3.0298,2.8951,3.0104,10717,23583,2.9893
2026-04-22,3,3.0748,2.9606,3.0666,6278,24456,3.0637
2026-04-23,3.0638,3.1484,3.0268,3.1223,6047,24498,3.1018
2026-04-24,3.1186,3.1486,3.0525,3.1053,7223,24490,3.0812
2026-04-27,3.1479,3.1782,3.1144,3.1406,5283,24416,3.1515
2026-04-28,3.1535,3.214,3.1281,3.1554,4880,24347,3.155
2026-04-29,3.1464,3.2771,3.134,3.2748,8028,24355,3.2536
2026-04-30,3.275,3.3336,3.199,3.2629,8891,24145,3.2597
2026-05-01,3.287,3.3044,3.1684,3.2392,5614,23307,3.2103
2026-05-04,3.1925,3.3438,3.1925,3.3217,6842,23304,3.3343
2026-05-05,3.3143,3.3454,3.2685,3.341,5466,23141,3.3211
2026-05-06,3.3538,3.3538,3.0654,3.172,10233,23469,3.1726
2026-05-07,3.1878,3.2182,3.0746,3.2182,13616,23596,3.1605
2026-05-08,3.2074,3.2231,3.1378,3.1902,6044,23980,3.2185
2026-05-11,3.259,3.2935,3.2216,3.2769,5107,24590,3.2726
2026-05-12,3.2665,3.4271,3.2665,3.4013,7388,24999,3.4185
2026-05-13,3.3926,3.405,3.306,3.3153,7146,25733,3.3201
2026-05-14,3.3173,3.3527,3.264,3.3113,5100,26343,3.2942
2026-05-15,3.3045,3.3705,3.3045,3.358,8233,26527,3.3574
2026-05-18,3.3883,3.4621,3.3503,3.3883,8258,25868,3.4457
2026-05-19,3.3806,3.4736,3.3806,3.4565,8293,26386,3.4552
2026-05-20,3.4577,3.4681,3.297,3.3496,11141,26607,3.3405
2026-05-21,3.3415,3.417,3.2648,3.3192,10824,26082,3.2887
2026-05-22,3.32,3.3677,3.275,3.3355,6782,26026,3.3188
2026-05-26,3.2358,3.3234,3.1987,3.2558,13673,25142,3.2609
2026-05-27,3.2478,3.2597,3.1585,3.2405,12984,24939,3.2303
2026-05-28,3.256,3.2984,3.175,3.271,7028,25438,3.2685
2026-05-29,3.2484,3.2943,3.2031,3.2297,13036,25655,3.2136
2026-06-01,3.2675,3.3783,3.2557,3.3272,14262,25547,3.3275
2026-06-02,3.3139,3.3795,3.2676,3.3631,10158,25839,3.3775
2026-06-03,3.368,3.4912,3.368,3.4777,12018,26548,3.4841
2026-06-04,3.4584,3.485,3.3561,3.3749,11358,26787,3.3762
2026-06-05,3.3817,3.3979,3.32,3.3354,10765,27417,3.3327
2026-06-08,3.4232,3.4715,3.341,3.3677,11931,28363,3.3683
2026-06-09,3.37,3.37,3.2685,3.3283,9872,28462,3.3284
2026-06-10,3.3441,3.41,3.3007,3.4031,8583,28864,3.3746
2026-06-11,3.4238,3.4238,3.2499,3.2581,12254,29736,3.2968
2026-06-12,3.2394,3.2804,3.1581,3.1818,11304,31035,3.1844
2026-06-15,3.1251,3.1251,3.0662,3.0804,11336,30598,3.081
2026-06-16,3.0815,3.0815,2.9837,3.0146,12658,30236,2.9993
2026-06-17,3.0151,3.0821,2.974,2.9779,9748,30272,2.9929
2026-06-18,2.9738,2.9738,2.8807,2.9402,13258,29417,2.9483
2026-06-22,2.9311,3.0243,2.9091,2.92,11824,29860,2.9147
2026-06-23,2.9407,2.95,2.8837,2.9361,11259,29364,2.9384
2026-06-24,2.926,2.9295,2.8733,2.8842,13767,29558,2.8942
2026-06-25,2.8842,2.96,2.8528,2.9398,13393,30465,2.9461
2026-06-26,2.9388,2.9475,2.8495,2.8842,11875,29133,2.8619
2026-06-29,2.9,2.9378,2.8683,2.9077,8018,30681,2.9248
2026-06-30,2.912,2.9766,2.895,2.9702,10786,30221,2.9624
2026-07-01,2.9651,3.0084,2.9372,2.9513,12296,30141,2.959
2026-07-02,2.9484,2.9771,2.9135,2.9461,11181,29875,2.9463
2026-07-06,2.9469,3.0418,2.9372,3.0374,14079,30507,3.0368
2026-07-07,3.0411,3.1088,3.005,3.1016,12500,30845,3.0601
2026-07-08,3.1001,3.3563,3.0767,3.3134,28393,31965,3.2792
2026-07-09,3.3073,3.3114,3.1825,3.1931,16742,32341,3.2094
2026-07-10,3.2103,3.2231,3.1525,3.1784,13593,33021,3.1859
2026-07-13,3.2604,3.3956,3.2315,3.3729,16473,33703,3.3761
2026-07-14,3.3817,3.4733,3.3693,3.4396,25412,32835,3.4521
2026-07-15,3.4426,3.4878,3.4045,3.4708,16696,32587,3.4499
2026-07-16,3.4765,3.5242,3.4401,3.4995,11139,31975,3.4829
2026-07-17,3.5059,3.5405,3.4712,3.5269,12520,31792,3.5142
2026-07-20,3.5797,3.5962,3.4615,3.536,12457,32116,3.5451
2026-07-21,3.5404,3.5823,3.5215,3.5728,15580,31539,3.573
2026-07-22,3.5727,3.6369,3.5628,3.6012,14376,32530,3.6101
2026-07-23,3.6098,3.7702,3.6081,3.7313,13687,32389,3.7241
2026-07-24,3.7351,3.7421,3.61,3.6528,11262,32203,3.639
2026-07-27,3.5177,3.5996,3.4674,3.53,13016,31946,3.5548
2026-07-28,3.5299,3.5656,3.4704,3.5038,15940,32286,3.5015
2026-07-29,3.5462,3.6856,3.5462,3.679,12646,32107,3.6737
2026-07-30,3.66,3.6764,3.594,3.6067,14534,32398,3.6085
2026-07-31,3.615,3.6945,3.5527,3.6945,11594,32908,3.63
2026-08-03,3.5757,3.6,3.4884,3.4944,15747,33568,3.5009
2026-08-04,3.5058,3.5214,3.3811,3.3992,20550,34170,3.4308
2026-08-05,3.4053,3.4918,3.3695,3.4503,14964,34554,3.4649
2026-08-06,3.4544,3.5716,3.4201,3.5668,13323,35665,3.5331
2026-08-07,3.5689,3.5933,3.5131,3.5589,10389,37101,3.5827
2026-08-10,3.6143,3.8061,3.5836,3.7693,18509,37914,3.7948
2026-08-11,3.7693,3.8375,3.7178,3.8182,22830,38480,3.8114
2026-08-12,3.8307,3.8729,3.781,3.8585,15894,39778,3.8706
2026-08-13,3.8588,3.8739,3.7859,3.828,13922,40288,3.841
2026-08-14,3.8285,3.8719,3.7857,3.8689,13368,40728,3.8681
2026-08-17,3.8738,4.0001,3.8433,3.9833,12860,40777,3.9882
2026-08-18,3.983,4.0258,3.9636,4.0255,11576,41193,4.0084
2026-08-19,4.035,4.0606,3.9742,4.0068,16403,41696,4.0114
2026-08-20,4.0111,4.0954,3.9963,4.0802,15664,40974,4.0875
2026-08-21,4.0764,4.1258,4.0497,4.0509,13793,40774,4.0847
2026-08-24,4.0402,4.0409,3.9067,3.9188,18348,40960,3.9138
2026-08-25,3.9236,3.9418,3.8001,3.8034,19957,40906,3.8728
2026-08-26,3.8092,3.9037,3.7336,3.8283,20503,40965,3.8576
