date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.5349,2.5349,2.5349,2.5349,1532,2235,2.5349
2026-03-11,2.5617,2.6359,2.559,2.6293,1125,2329,2.6379
2026-03-12,2.71,2.71,2.6435,2.6825,1477,2373,2.7001
2026-03-13,2.7188,2.7191,2.685,2.7069,678,2513,2.7094
2026-03-16,2.6933,2.6995,2.6933,2.6995,1035,2503,2.6671
2026-03-17,2.7288,2.7323,2.7288,2.7323,835,2361,2.7556
2026-03-18,2.7935,2.8262,2.7935,2.8115,845,2425,2.798
2026-03-19,2.8048,2.8251,2.803,2.8182,706,2605,2.8185
2026-03-20,2.8688,2.8724,2.8575,2.8724,802,2607,2.9232
2026-03-23,3.0039,3.0039,2.7091,2.7485,1704,2679,2.7262
2026-03-24,2.791,2.8684,2.791,2.8624,1074,2920,2.8626
2026-03-25,2.7726,2.8136,2.7662,2.8136,805,3110,2.8345
2026-03-26,2.9299,2.9299,2.9299,2.9299,714,3186,2.9261
2026-03-27,2.9425,2.9425,2.9425,2.9425,783,3192,2.9266
2026-03-30,2.9778,2.9778,2.8991,2.8992,478,3287,2.9
2026-03-31,2.9118,2.9118,2.7989,2.799,1059,3306,2.8004
2026-04-01,2.7838,2.798,2.7576,2.7856,1980,3365,2.785
2026-04-02,2.8971,2.8971,2.7972,2.8179,1790,3488,2.8131
2026-04-06,2.8985,2.9027,2.891,2.891,740,3191,2.8918
2026-04-07,2.949,2.949,2.8949,2.8954,1806,3329,2.9364
2026-04-08,2.7575,2.8492,2.7575,2.8492,2741,3536,2.8739
2026-04-09,2.904,2.904,2.904,2.904,2277,3451,2.9084
2026-04-10,2.894,2.894,2.893,2.893,1353,3878,2.919
2026-04-13,2.9684,2.9684,2.9684,2.9684,1110,3767,2.9642
2026-04-14,2.9275,2.9284,2.899,2.899,2062,3909,2.9057
2026-04-15,2.915,2.9202,2.8938,2.9195,1427,3848,2.916
2026-04-16,2.9446,2.9476,2.9382,2.9475,1130,3725,2.9452
2026-04-17,2.8568,2.8568,2.7282,2.7862,1826,3692,2.7737
2026-04-20,2.845,2.8636,2.8365,2.8583,842,3885,2.8527
2026-04-21,2.8701,2.9221,2.8694,2.9013,1494,4021,2.8904
2026-04-22,2.9226,2.958,2.9226,2.958,1064,4077,2.9505
2026-04-23,2.945,2.9797,2.9334,2.9797,685,4027,2.9861
2026-04-24,2.9751,2.9751,2.957,2.9635,703,3913,2.9648
2026-04-27,3.0034,3.0407,3.0034,3.0179,580,3930,3.0305
2026-04-28,3.0526,3.0526,3.0344,3.0344,767,3936,3.0271
2026-04-29,3.0798,3.1129,3.0793,3.1087,1649,4006,3.1076
2026-04-30,3.1268,3.128,3.1027,3.128,1331,4239,3.1132
2026-05-01,3.0932,3.0932,3.0565,3.0927,1150,4352,3.0711
2026-05-04,3.1151,3.189,3.1039,3.189,1906,4344,3.1917
2026-05-05,3.1485,3.1885,3.1471,3.1885,1039,4376,3.1857
2026-05-06,3.1301,3.1301,2.9862,3.0527,2433,4280,3.057
2026-05-07,3.0022,3.0879,2.9962,3.0782,2106,4274,3.0454
2026-05-08,3.0791,3.1046,3.0791,3.0912,1239,4370,3.1047
2026-05-11,3.1486,3.1593,3.1117,3.1537,555,4352,3.1547
2026-05-12,3.1981,3.2869,3.1981,3.285,1503,4412,3.2803
2026-05-13,3.2445,3.2598,3.1884,3.1944,1210,4483,3.1921
2026-05-14,3.1592,3.1705,3.1552,3.1689,1324,4540,3.1627
2026-05-15,3.2183,3.2183,3.2012,3.2112,2025,4648,3.2058
2026-05-18,3.2229,3.2877,3.2193,3.2196,2082,4894,3.2835
2026-05-19,3.2355,3.2869,3.2249,3.2821,3330,4641,3.2809
2026-05-20,3.2878,3.2878,3.1578,3.1763,2615,4646,3.1807
2026-05-21,3.1922,3.2473,3.135,3.1721,2042,4418,3.1496
2026-05-22,3.1883,3.2068,3.1604,3.1804,1079,4515,3.1842
2026-05-26,3.1183,3.1849,3.1183,3.1377,3450,4489,3.1431
2026-05-27,3.1216,3.1494,3.0681,3.1241,3653,4364,3.1241
2026-05-28,3.136,3.1786,3.1246,3.1577,1798,4964,3.1623
2026-05-29,3.1437,3.1732,3.095,3.1213,2917,5219,3.1062
2026-06-01,3.1597,3.2349,3.1555,3.2105,2685,5544,3.2116
2026-06-02,3.2133,3.2643,3.159,3.2553,2096,5928,3.2634
2026-06-03,3.2759,3.3652,3.2759,3.3555,2383,6123,3.3625
2026-06-04,3.3359,3.359,3.2512,3.27,1821,6205,3.271
2026-06-05,3.2776,3.2802,3.2187,3.2318,2105,6300,3.2297
2026-06-08,3.2802,3.3461,3.24,3.2673,2720,6503,3.2676
2026-06-09,3.275,3.275,3.1867,3.237,2407,6587,3.235
2026-06-10,3.2416,3.3011,3.2111,3.2787,2078,6715,3.2751
2026-06-11,3.3107,3.3107,3.168,3.1771,3075,6765,3.2052
2026-06-12,3.1591,3.1812,3.0842,3.103,3237,6937,3.1025
2026-06-15,3.0782,3.0782,3.0087,3.0162,2738,7174,3.0171
2026-06-16,3.0086,3.0086,2.9333,2.9559,4245,7276,2.9436
2026-06-17,2.9626,3.0086,2.9228,2.9233,2315,7994,2.9356
2026-06-18,2.911,2.9127,2.8321,2.8844,3210,8109,2.8924
2026-06-22,2.8786,2.9569,2.8564,2.8652,2944,8597,2.8603
2026-06-23,2.8694,2.8856,2.8336,2.8717,2733,8589,2.8745
2026-06-24,2.8604,2.8644,2.8112,2.8151,4246,8433,2.8258
2026-06-25,2.8184,2.8814,2.7944,2.8636,3872,8544,2.8681
2026-06-26,2.8675,2.8675,2.7878,2.8123,2550,8626,2.7925
2026-06-29,2.815,2.8569,2.8047,2.8314,2327,8654,2.8461
2026-06-30,2.8264,2.8891,2.8215,2.8866,2005,8541,2.8776
2026-07-01,2.8859,2.9104,2.8503,2.8646,2327,8444,2.8696
2026-07-02,2.8534,2.8763,2.8377,2.8704,2251,8492,2.8696
2026-07-06,2.8624,2.9429,2.8624,2.9418,2866,8433,2.9404
