date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.4626,2.4996,2.4441,2.4996,1093,3008,2.501
2026-03-11,2.5291,2.6046,2.5291,2.6046,902,3034,2.6003
2026-03-12,2.6524,2.6524,2.6524,2.6524,1233,3011,2.6556
2026-03-13,2.673,2.6736,2.6461,2.6612,690,3051,2.6631
2026-03-16,2.6833,2.6833,2.6341,2.6341,1409,3033,2.6236
2026-03-17,2.703,2.72,2.703,2.72,758,2812,2.7087
2026-03-18,2.7495,2.7495,2.7495,2.7495,605,2795,2.7483
2026-03-19,2.7616,2.7677,2.7479,2.75,657,2674,2.7658
2026-03-20,2.81,2.87,2.8088,2.87,924,2720,2.8673
2026-03-23,2.7765,2.7765,2.6535,2.6775,1761,2724,2.6765
2026-03-24,2.8148,2.8148,2.8148,2.8148,1190,2792,2.8096
2026-03-25,2.748,2.7699,2.748,2.7625,918,3054,2.7821
2026-03-26,2.7977,2.8735,2.7968,2.8384,1269,3160,2.8685
2026-03-27,2.8368,2.887,2.8368,2.8853,824,3240,2.867
2026-03-30,2.8907,2.9194,2.84,2.84,645,3360,2.8398
2026-03-31,2.8416,2.8435,2.7405,2.7569,1129,3357,2.7459
2026-04-01,2.7831,2.7831,2.698,2.7326,1263,3441,2.7319
2026-04-02,2.7916,2.8368,2.7401,2.7548,1693,3293,2.7548
2026-04-06,2.7928,2.8562,2.7886,2.821,650,3116,2.8327
2026-04-07,2.8657,2.9243,2.8336,2.8336,1643,3208,2.8748
2026-04-08,2.8,2.8185,2.7075,2.8179,1896,3223,2.8189
2026-04-09,2.835,2.8612,2.835,2.847,1694,3548,2.8534
2026-04-10,2.8409,2.8517,2.8298,2.8414,641,3499,2.8635
2026-04-13,2.9485,2.949,2.88,2.88,625,3674,2.9066
2026-04-14,2.8606,2.8606,2.8424,2.8455,1343,3602,2.8494
2026-04-15,2.855,2.867,2.8328,2.8642,1492,3595,2.8603
2026-04-16,2.8565,2.8897,2.8565,2.8895,897,3851,2.8869
2026-04-17,2.8645,2.8645,2.6855,2.737,1870,3757,2.7229
2026-04-20,2.8035,2.8151,2.786,2.803,700,3740,2.8013
2026-04-21,2.7936,2.8641,2.7936,2.826,1096,3833,2.8338
2026-04-22,2.868,2.8983,2.8679,2.8892,666,3843,2.8884
2026-04-23,2.8862,2.9329,2.8653,2.9329,722,3780,2.9223
2026-04-24,2.9143,2.9427,2.8954,2.9096,967,3755,2.9
2026-04-27,2.9438,2.9701,2.9438,2.951,731,3908,2.963
2026-04-28,2.9624,2.9817,2.9562,2.9642,521,3875,2.9574
2026-04-29,3.0375,3.0471,3.0317,3.0471,1832,3912,3.0304
