date,open,high,low,close,volume,open_interest,settle
2026-03-10,2.3981,2.3981,2.3981,2.3981,48,476,2.3981
2026-03-11,2.4844,2.4844,2.4844,2.4844,20,476,2.4844
2026-03-12,2.5299,2.5299,2.5299,2.5299,27,472,2.5299
2026-03-13,2.5327,2.5327,2.5327,2.5327,13,468,2.5327
2026-03-16,2.5108,2.5108,2.5108,2.5108,17,468,2.5108
2026-03-17,2.559,2.559,2.5576,2.5581,16,471,2.5674
2026-03-18,2.5975,2.5975,2.5975,2.5975,30,472,2.5975
2026-03-19,2.6199,2.6199,2.6199,2.6199,49,473,2.6199
2026-03-20,2.6946,2.6946,2.6946,2.6946,58,464,2.6946
2026-03-23,2.5317,2.5317,2.5317,2.5317,186,458,2.5317
2026-03-24,2.644,2.644,2.644,2.644,30,501,2.644
2026-03-25,2.588,2.588,2.588,2.588,42,521,2.6231
2026-03-26,2.6774,2.6774,2.6774,2.6774,75,530,2.6774
2026-03-27,2.6683,2.6683,2.6683,2.6683,53,543,2.6683
2026-03-30,2.6433,2.6433,2.6433,2.6433,38,532,2.6433
2026-03-31,2.5642,2.5642,2.5642,2.5642,57,531,2.5642
2026-04-01,2.5565,2.5565,2.5565,2.5565,38,537,2.5565
2026-04-02,2.5621,2.5621,2.5621,2.5621,30,546,2.5621
2026-04-06,2.59,2.59,2.59,2.59,24,549,2.634
2026-04-07,2.6734,2.6734,2.6734,2.6734,62,556,2.6734
2026-04-08,2.6066,2.6066,2.6066,2.6066,47,557,2.652
2026-04-09,2.6766,2.6766,2.6766,2.6766,71,553,2.6766
2026-04-10,2.6907,2.6907,2.6907,2.6907,16,545,2.6907
2026-04-13,2.7185,2.7185,2.7185,2.7185,83,544,2.7185
2026-04-14,2.6772,2.6772,2.6772,2.6772,88,549,2.6772
2026-04-15,2.6977,2.6977,2.6977,2.6977,152,546,2.6977
2026-04-16,2.7072,2.7072,2.7072,2.7072,48,606,2.7072
2026-04-17,2.5679,2.5679,2.5679,2.5679,113,608,2.5679
2026-04-20,2.6412,2.6412,2.6412,2.6412,19,612,2.6412
2026-04-21,2.6515,2.6515,2.6515,2.6515,91,620,2.6515
2026-04-22,2.6885,2.6885,2.6885,2.6885,44,618,2.6885
2026-04-23,2.7225,2.7225,2.7225,2.7225,189,632,2.7225
2026-04-24,2.6946,2.6946,2.6946,2.6946,19,671,2.6946
2026-04-27,2.7419,2.7419,2.7419,2.7419,22,714,2.7419
2026-04-28,2.731,2.731,2.731,2.731,25,710,2.731
2026-04-29,2.7799,2.7799,2.7799,2.7799,45,720,2.7799
2026-04-30,2.7778,2.7778,2.7778,2.7778,28,723,2.7778
2026-05-01,2.7575,2.7575,2.7575,2.7575,55,726,2.7575
2026-05-04,2.8595,2.8595,2.8595,2.8595,16,750,2.8595
2026-05-05,2.86,2.86,2.86,2.86,118,752,2.8506
2026-05-06,2.7588,2.7588,2.7588,2.7588,79,785,2.7588
2026-05-07,2.7444,2.7444,2.7444,2.7444,83,785,2.7444
2026-05-08,2.801,2.801,2.801,2.801,24,774,2.801
2026-05-11,2.8454,2.8454,2.8454,2.8454,10,793,2.8454
2026-05-12,2.9162,2.9162,2.9162,2.9162,84,776,2.9162
2026-05-13,2.8504,2.8504,2.8504,2.8504,25,801,2.8504
2026-05-14,2.8238,2.8238,2.8238,2.8238,4,806,2.8238
2026-05-15,2.854,2.854,2.854,2.854,13,809,2.854
2026-05-18,2.9009,2.9009,2.9009,2.9009,40,806,2.9009
2026-05-19,2.8879,2.8879,2.8879,2.8879,10,806,2.8879
2026-05-20,2.8208,2.8208,2.8208,2.8208,32,804,2.8208
2026-05-21,2.8204,2.8204,2.8204,2.8204,26,812,2.8204
2026-05-22,2.8715,2.8715,2.8715,2.8715,17,814,2.8615
2026-05-26,2.8423,2.8423,2.8423,2.8423,53,845,2.8423
2026-05-27,2.8391,2.8391,2.8391,2.8391,24,835,2.8391
2026-05-28,2.8772,2.8772,2.8772,2.8772,24,825,2.8772
2026-05-29,2.8354,2.8354,2.8354,2.8354,78,825,2.8354
2026-06-01,2.9044,2.9044,2.9044,2.9044,86,824,2.9044
2026-06-02,2.9515,2.9515,2.9515,2.9515,40,824,2.9515
2026-06-03,2.9848,2.9848,2.9848,2.9848,122,817,3.0376
2026-06-04,2.97,2.992,2.97,2.992,186,831,2.9868
2026-06-05,2.95,2.95,2.95,2.95,54,851,2.95
2026-06-08,2.98,2.98,2.98,2.98,234,852,2.9903
2026-06-09,2.9678,2.9678,2.9678,2.9678,76,894,2.9678
2026-06-10,2.9956,2.9956,2.9956,2.9956,116,906,2.9956
2026-06-11,2.9423,2.9423,2.9423,2.9423,225,932,2.9423
2026-06-12,2.8689,2.8689,2.8689,2.8689,54,955,2.8689
2026-06-15,2.8282,2.8282,2.8282,2.8282,240,962,2.8282
2026-06-16,2.79,2.79,2.7895,2.7895,319,977,2.783
2026-06-17,2.7776,2.7776,2.7776,2.7776,118,985,2.7776
2026-06-18,2.7338,2.7338,2.7338,2.7338,198,989,2.7488
2026-06-22,2.7309,2.735,2.7309,2.735,490,991,2.7303
2026-06-23,2.7347,2.7347,2.7347,2.7347,353,1006,2.7347
2026-06-24,2.6918,2.6918,2.6918,2.6918,363,983,2.69
2026-06-25,2.69,2.7275,2.69,2.7275,268,968,2.7095
2026-06-26,2.656,2.656,2.6552,2.6552,309,989,2.6519
2026-06-29,2.6809,2.6809,2.6809,2.6809,200,1065,2.684
2026-06-30,2.692,2.692,2.692,2.692,304,1057,2.692
2026-07-01,2.6795,2.6795,2.6795,2.6795,585,1070,2.6787
2026-07-02,2.6675,2.6675,2.6675,2.6675,428,1138,2.691
2026-07-06,2.7255,2.7255,2.7255,2.7255,864,1150,2.7255
2026-07-07,2.7499,2.7499,2.7499,2.7499,409,1339,2.7499
2026-07-08,2.8498,2.855,2.8498,2.855,928,1365,2.8657
2026-07-09,2.8285,2.8285,2.8285,2.8285,316,1341,2.8331
2026-07-10,2.8221,2.8221,2.8221,2.8221,581,1377,2.8221
2026-07-13,2.9147,2.9147,2.9147,2.9147,491,1498,2.9147
2026-07-14,2.9143,2.9151,2.9133,2.9145,1121,1548,2.9295
2026-07-15,2.9323,2.9323,2.9323,2.9323,498,1689,2.9323
2026-07-16,2.9246,2.9246,2.9246,2.9246,666,1621,2.9246
2026-07-17,2.9707,2.9707,2.9707,2.9707,709,1618,2.9707
2026-07-20,2.9876,2.9876,2.9876,2.9876,629,1613,2.9876
2026-07-21,3.0035,3.0035,3.0035,3.0035,913,1648,3.0035
2026-07-22,3.0086,3.0221,3.0086,3.0221,434,1797,3.0254
2026-07-23,3.0774,3.0774,3.0565,3.0565,1190,1752,3.0663
2026-07-24,3.0582,3.0582,3.0416,3.0416,727,1768,3.0436
2026-07-27,2.97,2.97,2.97,2.97,683,1866,2.99
2026-07-28,2.9309,2.9309,2.9309,2.9309,597,1942,2.9309
2026-07-29,3.0319,3.0319,3.0319,3.0319,664,1936,3.0319
2026-07-30,3.0127,3.0127,3.0084,3.0084,570,1986,3.0013
