time,open,high,low,close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,EMA,EMA,Volume,Histogram,MACD,Signal line
2020-01-01,7195.24,7255,7175.15,7200.85,46.551562654954445,47.8178391009311,,,,,7259.875003180517,7242.764813234729,16792.388165,27.942250013848877,-54.863755338108604,-82.80600535195748
2020-01-02,7200.77,7212.5,6924.74,6965.71,40.268821921256404,47.48185024949252,,,,,7231.859288591896,7192.391210828415,31951.483932,7.9601372591983335,-72.85583377795956,-80.8159710371579
2020-01-03,6965.49,7405,6871.04,7344.96,51.612032900929464,47.89208644349825,,,,,7242.630784916478,7220.130990677794,68428.500451,19.95808533819185,-55.868364364418085,-75.82644970260993
2020-01-04,7345,7404,7272.21,7354.11,51.84961563493202,48.401500331403305,,,,,7253.24785301967,7244.490810554559,29987.974977,27.707157834499696,-41.192502409485314,-68.89966024398501
2020-01-05,7354.19,7495,7318,7358.75,51.978380054701745,48.315288194008964,,,,,7263.295676541607,7265.265208635548,38331.085604,32.03593036388361,-28.8547472891305,-60.89067765301411
2020-01-06,7357.64,7795.34,7346.76,7758,61.51508376758496,49.199725416978076,,,,,7310.410374013834,7354.853352519994,54635.695316,59.104075680859566,12.989416948060352,-46.114658732799214
2020-01-07,7758.9,8207.68,7723.71,8145.28,68.12727628949625,50.64970438949369,,,,,7389.921766964898,7498.567288425449,91171.684661,98.10725484083653,76.51940981824646,-21.587845022590077
2020-01-08,8145.92,8455,7870,8055.98,65.33959909282737,51.98018316476216,,,,,7453.355884396812,7599.915054166277,112622.64264,111.90864239125224,118.29795796647522,6.389315575222984
2020-01-09,8054.72,8055.96,7750,7817.76,58.466678542806456,52.82404032615256,,,,,7488.061038263782,7639.523226136044,64239.51983,99.43175473100057,130.6790089889737,31.24725425797313
2020-01-10,7817.74,8199,7672,8197.02,64.8126104889516,54.01796932411581,,,,,7555.580939381517,7740.886275929491,82406.777448,110.31771830384562,169.14440213778016,58.82668383393454
