time,open,high,low,close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,EMA,EMA,Volume,Histogram,MACD,Signal line
2015-12-24,88.75,89.23,88.63,88.86,55.69345688850651,54.63625688736824,,,,,87.81467903120505,88.13587010907149,1201729,0.0011975734291456153,0.45536671731416334,0.4541691438850177
2015-12-28,88.55,88.79,88.09,88.59,54.38549995295414,54.1188284850619,,,,,87.88851912347123,88.2184391801494,1860699,0.007085152898679503,0.4630255850083671,0.4559404321096876
2015-12-29,89.04,89.48,88.84,89.36,57.454220881417186,53.83085398403557,,,,,88.02866015933111,88.42599569284951,2212128,0.055386837477622186,0.5251739789567154,0.4697871414790932
2015-12-30,89.4,89.48,88.78,88.98,55.470881222837804,53.77901569215082,,,,,88.11926395368053,88.52672374869506,1790908,0.054224256124480785,0.5375674616346942,0.48334320551021337
2015-12-31,88.48,88.64,87.86,87.91,50.214474709942756,53.490535081491615,,,,,88.09933405333,88.41459215802323,2502107,-0.022038400479553744,0.4557952049107712,0.47783360539032493
2016-01-04,86.85,87.05,85.76,87,46.20442507525428,53.50975095040292,,,,,87.99463557206047,88.15739358383719,4702959,-0.13111345865994084,0.3139417820653989,0.44505524072533975
2016-01-05,87.03,88.23,86.85,87.87,50.29151240624026,53.475067902149604,,,,,87.98276551757853,88.1051402049577,3923493,-0.14114252398945953,0.26862708573851535,0.4097696097279749
2016-01-06,87.03,88.21,87.03,87.85,50.197097319760836,53.17902342985814,,,,,87.97012118257105,88.05875107678358,4861566,-0.14504176809833874,0.22846739960505147,0.3735091677033902
2016-01-07,86.68,88.46,86.68,87.25,47.326595034998704,51.994880528114514,,,,,87.90153821280238,87.91170542645929,6132455,-0.18157821968692434,0.14653639309473476,0.3281146127816591
2016-01-08,87.58,87.65,86.48,86.71,44.84126352120871,51.06500374305046,,,,,87.78805838301167,87.69321353073941,5415244,-0.2324128261488892,0.03759858009554762,0.2700114062444368
