rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
165,PM,Philip Morris International,20260903,186.17,45.5,51.9,50.1,42.6,65.7,200.17,140.59,-7.0,-1.0,5.2,260
166,ZM,Zoom Communications,20260903,98.14,48.2,49.8,66.1,32.2,72.9,111.88,72.72,-12.3,-3.1,1.4,260
167,TWST,Twist Bioscience,20260903,128.71,51.9,69.6,63.9,45.8,79.4,153.1,24.16,-15.9,18.0,83.7,260
168,HD,Home Depot,20260903,318.07,36.6,40.8,57.9,34.4,70.1,411.76,293.13,-22.8,-8.3,-0.3,260
169,HON,Honeywell,20260903,207.63,31.6,40.1,51.9,29.2,62.1,268.58,202.71,-22.7,-13.5,-11.6,260
170,AFRM,Affirm Holdings,20260903,74.3,47.8,52.8,52.0,37.5,70.8,92.18,42.53,-19.4,-3.0,14.1,260
171,SYM,Symbotic,20260903,41.6,51.3,47.7,42.3,31.7,62.2,87.3,38.22,-52.3,5.1,-2.2,260
172,MO,Altria,20260903,69.49,54.6,48.6,38.0,30.8,64.4,74.92,53.03,-7.2,2.6,-1.4,260
173,RBRK,Rubrik,20260903,92.14,50.7,67.6,63.0,40.8,78.4,107.02,43.81,-13.9,8.9,28.4,260
174,EL,Estee Lauder,20260903,100.86,63.1,77.6,55.3,39.5,77.6,118.37,66.74,-14.8,18.4,16.9,260
175,SIMO,Silicon Motion Technology,20260903,235.7,44.3,49.5,49.6,32.7,71.2,336.22,79.53,-29.9,-11.9,-9.1,260
176,MDT,Medtronic,20260903,93.1,61.8,53.5,58.5,46.0,75.0,102.81,73.09,-9.4,8.4,14.6,260
177,ABNB,Airbnb,20260903,185.25,61.0,63.9,58.6,39.0,81.6,190.5,111.54,-2.8,22.2,41.0,260
178,LNG,Cheniere Energy,20260903,290.85,64.4,61.4,57.5,36.3,70.6,295.86,187.49,-1.7,9.7,21.8,260
215,DHR,Danaher,20260903,211.03,55.0,63.3,56.7,38.0,69.2,241.04,161.57,-12.4,5.5,12.2,260
216,AEM,Agnico Eagle,20260903,207.13,61.4,72.8,66.2,29.1,83.9,250.39,136.04,-17.3,23.6,29.8,260
217,CB,Chubb Ltd,20260903,348.25,55.1,42.1,54.3,42.1,74.6,363.5,265.73,-4.2,-1.6,7.4,260
218,SWKS,Skyworks Solutions,20260903,71.5,62.8,52.8,56.9,31.3,63.4,83.42,52.05,-14.3,7.0,-2.8,260
219,TGT,Target,20260903,164.01,63.1,69.0,64.2,43.6,79.4,169.89,81.44,-3.5,12.4,30.5,260
220,NVT,nVent Electric,20260903,152.09,45.9,46.5,55.8,30.1,67.6,184.1,90.83,-17.4,-6.9,-7.0,260
221,ENTG,Entegris,20260903,130.7,41.7,50.9,53.6,31.2,69.9,183.84,68.64,-28.9,-8.4,-2.6,260
222,FISV,Fiserv,20260903,52.73,50.7,49.9,55.3,31.1,63.2,136.41,47.18,-61.3,-2.6,-2.4,260
223,VEEV,Veeva Systems,20260903,284.38,73.6,79.6,70.1,37.8,82.6,306.22,151.43,-7.1,30.6,69.6,260
224,NCLH,Norwegian Cruise,20260903,15.59,30.3,35.1,48.2,28.3,69.9,26.94,14.79,-42.1,-19.5,-18.1,260
225,NU,Nu Holdings,20260903,15.68,62.8,56.5,52.2,34.9,67.3,18.76,11.6,-16.4,11.0,32.0,260
226,LUMN,Lumen Technologies,20260903,6.91,60.2,46.0,34.9,25.8,60.2,11.83,4.75,-41.6,17.1,-18.4,260
227,ROST,Ross Stores,20260903,231.67,43.2,39.7,70.4,32.8,72.1,255.23,143.75,-9.2,-8.9,1.0,260
228,SAP,SAP SE,20260903,217.03,61.7,71.1,72.3,30.5,76.5,275.65,146.38,-21.3,8.8,21.3,260
229,NTDOY,Nintendo (ADR),20260903,14.25,69.4,65.0,69.7,32.2,76.6,24.25,10.19,-41.2,10.5,28.0,260
230,DECK,Deckers Outdoor,20260903,84.5,34.1,34.1,42.4,32.1,63.1,123.91,79.54,-31.8,-13.7,-24.9,260
231,MMM,3M,20260903,168.31,34.8,56.3,67.5,34.8,77.3,182.98,139.86,-8.0,-6.5,8.1,260
232,UAL,United Airlines,20260903,108.66,38.5,39.0,58.0,31.1,75.5,136.11,85.21,-20.2,-15.8,-0.9,260
233,VLO,Valero Energy,20260903,370.69,75.3,65.3,57.5,39.7,75.8,370.69,152.16,0.0,22.3,46.6,260
234,FPS,Forgent Power Solutions,20260903,30.6,35.5,33.7,44.3,23.0,66.3,64.59,27.97,-52.6,-18.9,-46.5,146
235,CORZ,Core Scientific,20260903,17.9,44.3,38.0,44.7,29.6,64.4,29.16,13.57,-38.6,-15.0,-33.7,260
236,GM,General Motors,20260903,87.04,55.9,52.7,59.5,37.6,73.7,90.11,54.88,-3.4,0.3,4.1,260
237,RTX,RTX Corp,20260903,202.13,36.8,49.1,76.5,34.1,77.4,225.49,149.53,-10.4,-9.2,11.7,260
238,SBUX,Starbucks,20260903,105.82,49.7,54.8,53.1,46.5,63.6,108.49,76.51,-2.5,1.2,9.3,260
239,HUBS,HubSpot,20260903,255.12,57.9,60.3,44.3,35.4,65.9,522.97,170.28,-51.2,26.0,29.1,260
240,VALE,Vale SA,20260903,15.31,59.4,64.6,48.2,30.7,67.7,17.33,9.47,-11.6,7.0,4.0,260
241,YUMC,Yum China,20260903,43.69,36.5,41.4,69.8,27.1,74.4,56.9,39.93,-23.2,-8.8,2.9,260
242,ATI,ATI Inc,20260903,204.54,46.2,53.8,70.7,39.8,75.0,231.78,74.88,-11.8,-8.5,9.3,260
243,ADDYY,adidas AG,20260903,86.47,36.7,40.9,42.7,33.3,74.7,111.68,74.33,-22.6,-8.9,-10.8,260
244,STRL,Sterling Infrastructure,20260903,460.03,34.1,39.3,37.4,28.5,61.4,993.74,283.57,-53.7,-14.2,-45.4,260
255,LEN,Lennar Corp,20260903,84.45,46.9,47.1,48.4,38.4,61.2,139.59,81.81,-39.5,-0.4,-8.2,260
256,CAMT,Camtek,20260903,138.9,44.7,44.9,50.4,34.1,62.8,207.46,78.2,-33.0,-7.2,-17.4,260
257,AAON,AAON Inc,20260903,77.88,37.4,33.0,34.1,22.3,57.1,147.96,73.25,-47.4,-13.6,-39.9,260
258,KEP,Korea Electric Power,20260903,12,53.4,51.3,55.3,29.4,56.5,23.26,11.18,-48.4,-3.7,-1.5,260
259,DXCM,DexCom,20260903,89.71,59.3,60.5,62.0,41.7,72.6,92.34,54.84,-2.8,8.1,14.7,260
260,RELX,RELX PLC,20260903,36.65,57.9,58.0,55.5,35.5,73.9,46.51,27.0,-21.2,3.3,5.7,260
261,SO,Southern,20260903,88.77,37.0,34.4,41.1,30.8,64.7,97.49,82.06,-8.9,-3.7,-3.7,260
262,AG,First Majestic Silver,20260903,21.39,61.4,68.0,54.3,30.5,68.0,31.96,9.05,-33.1,23.9,29.4,260
263,RELY,Remitly Global,20260903,26.92,59.6,57.0,66.3,31.5,71.6,26.92,12.2,0.0,3.8,46.6,260
264,DPC,DPC Holdings,20260903,41.56,39.9,45.1,68.1,33.8,68.1,56.84,39.47,-26.9,-26.9,,50
265,IONS,Ionis Pharmaceuticals,20260903,58.13,44.9,57.6,36.1,22.8,75.8,86.5,51.77,-32.8,6.7,-22.1,260
266,TRI,Thomson Reuters,20260903,111.76,63.0,55.7,55.1,36.3,68.5,172.38,75.56,-35.2,13.1,37.5,260
267,LOW,Lowe's Companies,20260903,201.9,37.3,39.6,55.7,33.7,60.0,284.26,199.84,-29.0,-7.6,-6.5,260
268,ICE,Intercontinental Exchange,20260903,164.59,68.5,70.5,59.4,21.8,77.0,173.95,122.91,-5.4,9.9,16.7,260
269,AMKBY,A.P. Moller - Maersk A/S Unsponsored ADR,20260903,16.77,65.0,70.7,53.9,40.5,82.2,17.43,8.99,-3.8,28.7,25.8,260
270,RIG,Transocean,20260903,6.02,59.8,55.0,46.9,27.7,67.8,7.58,3.07,-20.6,16.7,2.6,260
271,BKR,Baker Hughes,20260903,63.64,57.3,52.2,65.2,25.0,68.9,69.18,43.79,-8.0,1.8,0.5,260
272,CMG,Chipotle Mexican Grill,20260903,37.57,58.9,61.4,48.3,41.8,68.8,42.36,28.18,-11.3,11.5,25.7,260
273,DHI,D.R. Horton,20260903,144.41,46.1,45.5,46.3,36.7,69.1,181.86,131.74,-20.6,-1.1,-4.1,260
274,T,AT&T,20260903,26.19,69.2,64.2,58.1,27.3,72.4,28.42,20.21,-7.8,10.5,16.9,260
275,TGTX,TG Therapeutics,20260903,56.71,61.6,61.1,42.6,31.6,84.3,59.06,26.94,-4.0,14.5,30.8,260
276,CDNS,Cadence Design Systems,20260903,304.88,35.5,59.2,43.2,28.6,59.2,416.39,265.66,-26.8,-9.9,-22.0,260
277,CHTR,Charter Communications,20260903,151.38,51.7,50.6,68.3,31.7,68.3,282.74,123.31,-46.5,-3.8,11.8,260
278,Q,Qnity Electronics,20260903,118.47,36.7,40.8,44.8,31.5,65.4,175.52,73.35,-32.5,-11.1,-18.1,215
279,SN,SharkNinja,20260903,175.21,47.6,74.6,75.8,47.3,79.3,192.86,84.57,-9.2,-2.6,36.4,260
280,TRV,The Travelers Companies,20260903,374.34,57.4,52.6,67.7,46.7,83.3,397.22,258.51,-5.8,-3.0,25.2,260
281,PGR,Progressive,20260903,223.87,59.8,52.7,51.5,39.0,74.5,234.48,190.32,-4.5,4.0,11.9,260
282,SFD,Smithfield Foods,20260903,22.03,34.4,28.4,41.7,26.1,70.0,28.82,20.15,-23.6,-10.9,-16.2,260
283,PCAR,PACCAR Inc,20260903,124.51,42.0,42.9,56.6,34.1,74.8,137.84,90.76,-9.7,-5.5,4.3,260
284,CPRT,Copart,20260903,33.58,63.4,61.2,49.4,31.8,74.6,49.97,27.17,-32.8,15.8,7.3,260
285,MFC,Manulife Financial,20260903,44.59,63.1,51.3,67.4,40.1,76.5,44.59,29.57,0.0,0.8,15.7,260
286,GFI,Gold Fields,20260903,48.16,66.7,73.4,63.1,29.7,78.0,59.86,31.25,-19.5,29.0,35.7,260
287,BROS,Dutch Bros,20260903,46.24,32.4,37.3,28.5,24.5,77.1,73.31,46.24,-36.9,-13.3,-20.0,260
288,VG,Venture Global,20260903,14.48,54.7,57.3,54.4,35.8,70.0,17.51,5.9,-17.3,6.6,16.3,260
289,LHX,L3Harris Technologies,20260903,260.89,35.9,33.0,49.4,32.6,60.2,373.85,260.06,-30.2,-9.5,-14.9,260
290,MTSUY,Mitsubishi (ADR),20260903,32.39,71.5,49.3,56.6,26.5,71.5,37.36,22.57,-13.3,7.8,8.8,260
291,IFNNY,INFINEON TECHNOLOG,20260903,64.65,40.8,43.9,41.9,30.4,62.8,102.41,36.33,-36.9,-6.4,-28.2,260
292,PSX,Phillips 66,20260903,254.66,74.8,67.8,58.4,37.1,81.5,256.09,123.11,-0.6,24.6,43.0,260
293,GSK,GlaxoSmithKline,20260903,50.87,48.6,44.3,51.9,40.2,59.7,59.62,38.17,-14.7,-1.6,0.2,260
294,JBL,Jabil,20260903,305.92,42.1,42.0,57.4,31.2,65.2,385.55,192.34,-20.7,-11.2,-15.6,260
295,SHEL,Shell,20260903,92.33,58.7,55.0,59.5,25.4,72.1,93.65,68.25,-1.4,3.9,9.0,260
296,DPZ,Domino's Pizza,20260903,347.03,53.1,44.2,62.9,29.3,71.8,457.29,283.03,-24.1,-3.2,9.9,260
297,S,SentinelOne,20260903,19.8,45.2,61.6,67.4,38.4,78.7,23.84,11.94,-16.9,-4.6,29.9,260
298,PAAS,Pan American Silver,20260903,52.6,56.8,65.4,60.5,29.9,70.1,68.06,32.77,-22.7,9.9,14.4,260
299,SPXC,SPX Technologies,20260903,193.92,37.0,44.2,48.5,28.0,67.6,246.41,180.71,-21.3,-9.5,-15.0,260
