rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
21,CRWV,CoreWeave,20260909,94.94,55.9,42.6,54.9,28.6,65.0,143.08,60.82,-33.6,5.1,-5.6,260
22,COHR,Coherent,20260909,303.48,52.1,42.1,52.6,28.3,63.6,426.89,99.22,-28.9,-7.6,-21.2,260
23,MSFT,Microsoft,20260909,491.65,54.8,64.1,77.7,28.8,79.1,537.65,352.17,-8.6,-2.2,26.1,260
24,UNH,UnitedHealth,20260909,393.06,44.0,46.1,41.5,33.3,72.0,436.35,257.55,-9.9,-2.3,-3.2,260
25,QCOM,Qualcomm,20260909,176.4,62.3,51.0,44.5,28.9,62.3,248.74,122.94,-29.1,9.0,-16.2,260
26,VRT,Vertiv Holdings,20260909,262.89,46.3,41.9,49.7,26.9,63.5,376.15,125.44,-30.1,-6.7,-13.2,260
27,NKE,Nike,20260909,37.35,36.7,39.1,43.7,35.6,55.6,72.19,37.35,-48.3,-8.6,-16.0,260
28,LULU,Lululemon Athletica,20260909,99.72,32.8,47.8,59.3,27.1,66.3,215.88,99.72,-53.8,-20.6,-16.0,260
29,MRNA,Moderna,20260909,135.61,58.1,67.5,52.4,36.7,92.2,174.38,22.36,-22.2,123.9,171.7,260
30,TEM,Tempus AI,20260909,61.28,51.8,54.8,62.0,31.6,75.1,103.25,41.55,-40.6,10.0,28.1,260
31,NOW,ServiceNow,20260909,131.11,51.5,67.3,68.8,36.2,74.4,192.23,83,-31.8,2.8,28.4,260
32,NET,Cloudflare,20260909,314.18,58.6,48.4,66.1,44.1,73.3,330.83,160.19,-5.0,2.3,37.5,260
33,WDC,Western Digital,20260909,482.28,51.6,43.7,39.0,38.3,78.0,745.99,94.36,-35.4,10.2,-14.3,260
34,CRDO,Credo Technology,20260909,167.92,33.7,40.9,55.9,31.6,71.2,302.52,87.81,-44.5,-32.2,-33.0,260
35,AVAV,AeroVironment,20260909,140.8,37.7,37.7,68.8,31.1,68.8,409.83,136.68,-65.6,-28.2,-17.5,260
36,COIN,Coinbase,20260909,174.72,51.3,54.3,43.7,33.0,67.0,387.27,141.09,-54.9,17.6,9.4,260
37,MCD,McDonald's,20260909,253.48,33.4,42.0,53.1,33.4,59.5,334.5,253.48,-24.2,-6.9,-10.4,260
38,SMCI,Super Micro Computer,20260909,38.93,59.1,55.5,56.0,34.1,70.7,58.68,20.53,-33.7,23.2,27.8,260
39,KO,Coca-Cola,20260909,87.55,47.6,50.3,57.1,47.0,73.2,91.99,64.35,-4.8,1.2,6.7,260
40,CBRS,Cerebras Systems,20260909,196.2,48.4,40.0,57.5,30.9,63.9,311.07,168.52,-36.9,-16.4,-8.3,81
41,VST,Vistra Energy,20260909,151.1,59.2,41.4,43.9,36.5,63.5,217.02,134.52,-30.4,4.3,2.2,260
42,NFLX,Netflix,20260909,76.03,43.6,59.4,53.4,19.1,67.3,126.33,67.6,-39.8,1.7,-5.4,260
43,OKLO,Oklo Inc,20260909,42.57,50.1,41.4,52.7,28.7,55.4,174.14,36.84,-75.6,-9.4,-26.0,260
44,IONQ,IonQ Inc,20260909,38.14,43.8,42.1,54.6,25.5,60.3,82.09,26.59,-53.5,-12.2,-34.1,260
45,AMAT,Applied Materials,20260909,468.85,44.4,34.1,48.0,33.0,78.2,722.23,162.52,-35.1,-10.7,-17.3,260
46,ADBE,Adobe,20260909,254.86,43.0,63.4,61.9,27.7,69.3,367.46,193.41,-30.6,-3.4,24.9,260
47,XE,X-Energy,20260909,17.26,44.8,48.8,58.5,29.0,67.8,35.98,13.83,-52.0,-16.1,-7.2,95
54,BMNR,Bitmine Immersion Technologies,20260909,24.21,58.4,60.4,55.7,30.2,79.8,63.2,13.31,-61.7,33.8,50.3,260
55,SNOW,Snowflake,20260909,331.48,54.9,54.1,81.1,45.7,81.7,356.47,121.11,-7.0,-0.8,42.4,260
56,IBM,IBM Corp,20260909,239.94,55.3,47.0,51.7,29.2,67.9,326.89,204.3,-26.6,0.6,-11.2,260
57,HPE,Hewlett Packard Enterprise,20260909,58.9,62.8,45.6,65.5,42.3,73.8,59.82,19.72,-1.5,8.3,22.6,260
58,CRM,Salesforce,20260909,244.16,63.6,81.3,65.2,30.0,81.9,264.88,150.12,-7.8,23.6,47.2,260
59,MP,MP Materials,20260909,54.3,49.8,48.8,63.0,26.4,67.0,98.65,38.1,-45.0,-1.7,-5.6,260
60,ISRG,Intuitive Surgical,20260909,353.24,37.4,44.2,59.6,29.0,59.7,592.85,332.02,-40.4,-12.0,-14.1,260
61,OXY,Occidental Petroleum,20260909,61.02,62.0,62.1,62.6,25.7,67.8,65.63,38.38,-7.0,3.8,8.4,260
62,SOFI,SoFi Technologies,20260909,17.33,45.1,43.0,53.4,34.4,61.2,32.21,15.15,-46.2,-3.6,4.5,260
63,DDOG,Datadog,20260909,225.27,46.1,41.4,47.2,36.3,71.8,288.15,102.61,-21.8,-8.7,-2.0,260
64,JPM,JPMorgan,20260909,354.71,49.8,51.4,66.6,48.2,72.1,365.18,280.14,-2.9,-2.0,11.1,260
65,CRWD,CrowdStrike,20260909,207.8,50.6,54.5,68.2,38.8,74.6,231,87.56,-10.0,-6.4,21.7,260
66,WMT,Walmart,20260909,105.83,43.0,42.1,51.4,25.9,59.3,133.88,99.57,-21.0,-6.3,-12.4,260
67,KLAC,KLA Corp,20260909,182.91,45.7,33.5,47.7,32.3,76.1,301.37,91.28,-39.3,-8.7,-28.1,260
68,GME,GameStop,20260909,19.89,59.6,46.6,28.7,24.4,59.6,27.69,17.87,-28.2,5.7,-8.6,260
69,DUOL,Duolingo,20260909,139.24,46.4,66.4,54.4,44.0,68.9,347.27,90.03,-59.9,2.8,13.5,260
70,FCX,Freeport-McMoRan,20260909,76.23,59.5,53.3,60.1,35.3,73.0,79.91,34.96,-4.6,10.7,11.7,260
71,HIMS,Hims & Hers Health,20260909,27.9,44.1,45.0,48.3,33.6,71.1,62.76,14.52,-55.5,-8.6,4.0,260
72,RGTI,Rigetti Computing,20260909,15.24,43.9,41.4,57.0,31.8,60.0,56.34,12.9,-72.9,-15.8,-27.4,260
73,LRCX,Lam Research,20260909,315.84,51.9,40.5,48.9,31.1,72.7,433.33,104.99,-27.1,1.4,-13.8,260
74,APLD,Applied Digital,20260909,27.14,47.5,36.2,48.0,26.4,57.4,49.65,15.2,-45.3,-8.6,-36.4,260
75,PATH,UiPath,20260909,13.57,37.3,71.6,77.0,34.9,78.6,19.29,9.38,-29.7,-13.7,28.6,260
76,XOM,Exxon Mobil,20260909,164.23,59.4,62.4,65.1,33.3,72.4,169.22,107.52,-2.9,3.4,12.4,260
77,CVX,Chevron,20260909,213.81,70.6,71.6,61.1,28.0,72.3,213.81,142.76,0.0,9.7,15.2,260
78,JNJ,Johnson & Johnson,20260909,267.08,51.0,59.7,55.4,45.1,74.6,278.43,170.32,-4.1,3.3,11.4,260
79,AMKR,Amkor Technology,20260909,51.35,48.4,36.7,42.8,25.9,72.8,93.38,24.62,-45.0,-5.3,-37.9,260
80,CEG,Constellation Energy,20260909,293.9,61.8,57.3,60.2,31.9,66.9,401.71,236.14,-26.8,5.7,16.0,260
81,QBTS,D-Wave Quantum,20260909,17.12,43.6,39.2,51.5,31.3,57.4,44.78,12.98,-61.8,-15.4,-26.7,260
82,RBLX,Roblox,20260909,44.52,61.2,50.1,31.5,26.6,68.6,141.56,35.54,-68.6,22.9,2.8,260
83,CIFR,Cipher Digital,20260909,16.9,48.0,39.9,41.6,35.0,67.2,29.18,9.22,-42.1,-1.8,-31.0,260
84,ANET,Arista Networks,20260909,192.93,52.3,49.7,63.5,40.1,69.2,210.5,116.13,-8.3,-2.5,18.2,260
85,NVS,Novartis AG,20260909,137.48,31.7,58.7,49.8,31.7,64.1,163.67,118.23,-16.0,-11.1,-10.2,260
86,GE,GE Aerospace,20260909,325.42,35.6,36.3,55.7,35.6,76.6,381.22,272.91,-14.6,-11.6,-2.8,260
87,PFE,Pfizer,20260909,27.78,54.3,69.1,68.4,25.1,77.4,29.02,22.05,-4.3,4.4,7.8,260
88,TTWO,Take-Two Interactive Software,20260909,211.14,28.9,32.0,57.6,28.9,74.3,262.29,189.69,-19.5,-15.7,-0.3,260
89,RDDT,Reddit,20260909,146.44,42.4,40.1,42.7,30.5,64.7,270.71,121.84,-45.9,-6.2,-9.7,260
90,PANW,Palo Alto Networks,20260909,335.1,44.3,51.5,69.6,41.8,81.4,396,141.67,-15.4,-12.7,19.8,260
91,TER,Teradyne,20260909,383.69,54.6,39.3,52.4,39.3,64.7,483.65,112.02,-20.7,1.1,-4.8,260
92,SMMT,Summit Therapeutics,20260909,17.54,69.3,53.3,58.4,34.0,71.1,26.38,12.43,-33.5,16.0,25.2,260
93,CIEN,Ciena,20260909,338,39.4,40.3,44.9,30.4,57.2,627,122.19,-46.1,-12.8,-24.2,260
94,TTAN,ServiceTitan,20260909,57.12,24.0,58.6,65.8,24.0,71.4,119.62,55.29,-52.2,-35.4,-14.5,260
95,BA,Boeing,20260909,206.42,37.5,33.5,58.2,33.5,65.4,252.15,179.12,-18.1,-11.5,-5.8,260
96,PYPL,PayPal,20260909,52.17,37.6,32.3,70.6,32.3,81.4,75.29,38.74,-30.7,-11.4,25.9,260
97,NAVN,Navan,20260909,25.89,40.1,46.0,64.7,40.1,72.8,30.58,8.51,-15.3,-10.5,29.9,215
98,KSPI,Kaspi.kz,20260909,97.85,47.3,62.7,68.4,43.7,81.9,106.41,64.5,-8.0,4.9,24.1,260
99,TTMI,TTM Technologies,20260909,124.25,49.2,41.6,45.4,26.3,69.3,221.47,46.77,-43.9,-5.0,-36.0,260
100,PL,Planet Labs PBC,20260909,17.22,25.7,29.4,48.2,25.7,52.5,51.4,8.97,-66.5,-27.3,-44.7,260
101,CHYM,Chime Financial,20260909,34.55,66.4,60.3,77.7,41.0,86.4,34.55,16.44,0.0,8.9,106.9,260
102,AMGN,Amgen,20260909,391.27,36.7,66.5,71.5,36.7,79.8,444.12,263.86,-11.9,-5.0,10.8,260
103,BKNG,Booking Holdings,20260909,173.43,29.2,43.3,71.1,29.2,73.2,221.54,153.74,-21.7,-18.5,5.1,260
104,FSLR,First Solar,20260909,203.1,42.2,35.9,57.5,31.5,64.0,318.25,184.7,-36.2,-15.7,-24.0,260
105,MXL,MaxLinear,20260909,71.51,53.9,38.3,45.2,36.0,72.7,128.03,13.05,-44.1,3.6,-15.3,260
106,NEM,Newmont,20260909,128.71,60.9,56.3,75.3,36.0,78.0,134.86,75.21,-4.6,10.0,28.7,260
107,QNT,Quantinuum,20260909,48.89,41.0,38.2,46.4,34.5,65.6,83.17,47.34,-41.2,-12.8,-11.5,67
108,SNPS,Synopsys,20260909,393.22,42.6,49.8,51.0,22.7,71.7,604.37,372.33,-34.9,-4.3,-13.4,260
109,V,Visa,20260909,367.39,47.1,54.3,56.0,47.1,76.8,384.14,294.36,-4.4,1.3,14.2,260
110,WULF,TeraWulf,20260909,17.13,51.5,37.8,39.8,29.1,64.6,28.98,10.3,-40.9,2.3,-34.3,260
111,GFS,GlobalFoundries,20260909,45.95,40.1,32.1,38.7,24.0,64.4,89.83,31.62,-48.8,-9.6,-43.5,260
112,BAC,Bank of America,20260909,62.67,54.9,48.8,70.4,43.1,75.5,64.48,46.24,-2.8,-1.6,12.4,260
113,INTU,Intuit,20260909,313.94,39.0,52.8,65.5,29.3,72.0,694.29,253.95,-54.8,-6.7,13.9,260
150,DOW,Dow Inc,20260909,29.4,43.7,50.4,55.8,18.1,63.5,40.97,19.68,-28.2,-4.9,-12.1,260
151,RTX,RTX Corp,20260909,197.55,31.7,39.1,76.1,31.7,77.4,225.49,149.53,-12.4,-11.5,8.0,260
152,TXN,Texas Instruments,20260909,261.59,44.8,36.1,47.8,36.1,65.0,330.59,150.79,-20.9,-7.0,-12.7,260
153,RCL,Royal Caribbean,20260909,259.76,22.8,25.9,50.1,22.8,66.7,344.4,243.31,-24.6,-15.4,-11.8,260
154,VZ,Verizon,20260909,49.74,57.7,66.9,60.3,30.6,71.0,50.59,36.56,-1.7,5.2,5.1,260
155,MDB,MongoDB,20260909,358.38,40.5,57.8,76.6,37.9,80.4,472.29,225.95,-24.1,-18.4,4.5,260
156,MOS,The Mosaic,20260909,25.99,67.0,63.0,54.6,39.6,70.2,34.66,19.65,-25.0,13.5,15.5,260
157,IBKR,Interactive Brokers,20260909,90.28,46.2,45.9,49.2,39.2,72.0,98.1,60.79,-8.0,0.6,-0.5,260
158,SFTBY,SoftBank Group (ADR),20260909,21.72,72.3,42.0,47.4,30.6,72.3,28.68,10.91,-24.3,26.9,-0.9,260
159,DAL,Delta Air Lines,20260909,78.75,38.7,29.5,55.5,29.5,75.4,93.43,55.22,-15.7,-12.9,-5.0,260
160,CMCSA,Comcast,20260909,24.59,39.1,54.9,63.0,26.7,68.4,31.68,21.92,-22.4,-4.1,1.7,260
161,AXP,American Express,20260909,321.8,35.5,35.3,49.4,35.3,74.6,381.78,290.55,-15.7,-5.6,-0.8,260
162,DASH,DoorDash,20260909,197.25,36.2,59.0,65.4,36.2,77.1,281.74,146.6,-30.0,-7.0,31.0,260
163,ALB,Albemarle,20260909,125.91,42.6,54.3,53.9,25.1,67.8,215.07,71.61,-41.5,-2.7,-26.1,260
164,TWST,Twist Bioscience,20260909,125.52,49.6,54.2,70.1,45.8,79.4,153.1,24.16,-18.0,1.9,64.8,260
165,NU,Nu Holdings,20260909,15,53.9,51.0,45.3,44.0,67.3,18.76,11.6,-20.0,9.9,23.1,260
166,BX,Blackstone,20260909,129.07,36.2,47.0,72.5,36.2,73.3,181.94,100.5,-29.1,-12.3,5.8,260
167,CDNS,Cadence Design Systems,20260909,284.6,28.7,38.8,37.8,28.3,59.2,416.39,265.66,-31.7,-13.1,-26.1,260
168,CAVA,CAVA Group,20260909,56.51,30.8,36.9,35.4,30.8,63.8,97.39,43.59,-42.0,-7.1,-37.9,260
169,FORM,FormFactor,20260909,114.18,53.4,36.5,54.3,32.0,63.9,159.93,29.43,-28.6,-5.7,-18.0,260
170,CORZ,Core Scientific,20260909,18.09,45.9,32.7,41.3,29.6,64.4,29.16,13.57,-38.0,-8.5,-34.5,260
171,BLTE,Belite Bio,20260909,183.16,62.4,47.3,70.8,41.6,72.6,193.61,65.68,-5.4,3.1,32.6,260
172,NTAP,NetApp,20260909,184.74,48.0,45.7,72.4,43.3,76.7,207.08,93.35,-10.8,-6.9,14.7,260
173,ESTC,Elastic,20260909,86.58,53.7,64.7,77.1,38.4,85.4,99.91,43.3,-13.3,13.4,43.5,260
174,EL,Estee Lauder,20260909,98.77,55.2,62.2,59.6,39.5,77.6,118.37,66.74,-16.6,12.9,10.5,260
175,FISV,Fiserv,20260909,48.65,36.1,45.9,50.4,31.1,63.2,136.41,47.18,-64.3,-7.7,-9.5,260
176,CELH,Celsius Holdings,20260909,27.64,38.1,48.7,48.0,31.1,68.9,64.86,23.77,-57.4,-1.6,-5.3,260
177,CB,Chubb Ltd,20260909,337.62,43.9,43.0,48.1,42.1,74.6,363.5,265.73,-7.1,-2.7,2.9,260
178,ADM,Archer Daniels Midland,20260909,86.55,65.3,62.1,50.2,36.9,75.2,86.77,54.41,-0.3,8.3,8.5,260
179,M,Macy's,20260909,21.51,36.3,35.4,50.6,35.4,72.1,26.21,16.08,-17.9,-12.3,-14.6,260
216,ROIV,Roivant Sciences,20260909,41.81,73.2,43.3,54.9,41.4,77.7,41.81,13.48,0.0,18.6,39.2,260
217,ZM,Zoom Communications,20260909,96.18,45.6,42.9,69.9,32.2,72.9,111.88,72.72,-14.0,-9.3,2.7,260
218,BLSH,Bullish,20260909,34.34,64.1,67.4,51.9,28.6,73.3,69.49,21.79,-50.6,40.0,26.2,260
219,UAL,United Airlines,20260909,107.12,38.2,31.1,53.3,31.1,75.5,136.11,85.21,-21.3,-15.2,-7.3,260
220,HNGE,Hinge Health,20260909,91.31,56.4,56.1,64.8,40.1,88.1,92.85,31.17,-1.7,2.6,39.7,260
221,FOJCY,FORTUM OYJ UNSP ADR EACH REPR .20 ORD,20260909,5.74,81.6,65.2,52.3,36.3,81.6,5.74,3.35,0.0,25.9,21.4,260
222,CNC,Centene,20260909,64.06,45.7,50.9,50.8,39.5,67.4,68.72,31.06,-6.8,-1.3,-1.7,260
223,ACN,Accenture,20260909,175.8,47.3,64.3,70.5,20.0,70.6,282.71,122.96,-37.8,-2.2,4.5,260
224,MNST,Monster Beverage,20260909,42.84,29.8,38.4,39.9,29.8,77.1,49.97,31.41,-14.3,-5.9,-7.7,260
225,ADSK,Autodesk,20260909,206.62,31.1,51.2,67.5,26.0,72.1,325.19,187.72,-36.5,-17.9,4.1,260
226,SPGI,S&P Global,20260909,418.36,44.7,60.1,44.1,37.7,71.2,516.46,367.07,-19.0,2.6,5.8,260
227,HTHT,H World Group,20260909,43.98,45.7,56.5,45.5,31.2,72.2,53.59,35.21,-17.9,7.8,0.4,260
228,LYFT,Lyft Inc,20260909,14.9,33.6,49.6,68.2,33.6,69.1,24.57,12.65,-39.4,-15.1,10.0,260
229,UPS,United Parcel Service,20260909,99.22,34.8,43.4,41.8,34.8,69.6,115.87,77.49,-14.4,-3.5,-6.8,260
230,RIVN,Rivian Automotive,20260909,16.0,49.3,44.9,50.1,39.4,70.4,22.45,12.5,-28.7,-2.2,-4.5,260
231,PINS,Pinterest,20260909,18.28,23.2,36.5,53.7,23.2,70.7,36.5,15.42,-49.9,-23.0,-9.5,260
232,XYZ,Block,20260909,79.4,46.1,42.7,48.9,42.7,65.6,84.85,49.09,-6.4,0.4,14.2,260
233,PBF,PBF Energy,20260909,76.51,61.8,60.8,63.7,38.0,81.4,76.77,25.55,-0.3,10.7,83.3,260
234,COO,Cooper Companies,20260909,63.48,23.7,33.4,67.5,23.7,75.1,84.32,58.98,-24.7,-17.4,-6.5,260
235,MAR,Marriott International,20260909,331.52,32.7,30.3,38.8,29.2,68.0,401.72,256.9,-17.5,-4.9,-17.5,260
236,SBUX,Starbucks,20260909,100.04,34.7,50.9,57.2,34.7,63.6,108.49,76.51,-7.8,-5.7,-2.4,260
237,LIN,Linde,20260909,466.65,32.4,45.8,40.4,30.2,68.6,544.85,385.58,-14.4,-4.6,-10.6,260
238,LNVGY,LENOVO GROUP LTD,20260909,81.57,59.4,57.5,67.1,45.3,78.8,87.75,22.03,-7.0,12.6,44.3,260
239,GTLB,Gitlab,20260909,46.33,60.4,66.2,76.6,42.3,76.6,51.04,19.42,-9.2,10.0,66.7,260
240,SUNB,Sunbelt Rentals Holdings,20260909,73.42,49.1,29.3,60.1,27.8,67.6,85.18,62.44,-13.8,-8.9,-9.9,133
241,TAL,TAL Education,20260909,11.44,46.3,61.4,66.4,32.0,83.7,12.91,8.95,-11.4,-5.9,23.5,260
242,DECK,Deckers Outdoor,20260909,80.23,30.0,33.1,36.2,30.0,58.9,120.94,79.54,-33.7,-14.5,-29.5,260
243,ABBV,AbbVie,20260909,250.91,44.6,55.8,52.5,41.8,77.2,265.97,195.99,-5.7,0.3,11.0,260
244,BKR,Baker Hughes,20260909,63.64,56.6,59.6,68.9,25.0,68.9,69.18,43.79,-8.0,-1.8,1.2,260
245,SEI,Solaris Energy Infrastructure,20260909,67.67,65.4,37.7,48.2,25.6,65.4,82.88,24.67,-18.4,15.1,-8.6,260
246,AZN,AstraZeneca,20260909,156.94,38.2,45.8,38.2,30.7,62.4,207.08,144.57,-24.2,-1.1,-11.6,260
247,ROKU,Roku Inc,20260909,152.9,47.5,57.8,68.6,47.5,78.8,159.76,82.93,-4.3,1.3,6.4,260
248,KEYS,Keysight Technologies,20260909,331.01,52.5,45.0,58.2,35.4,65.1,373.34,159.49,-11.3,-3.7,-5.6,260
249,CVS,CVS Health,20260909,95.38,45.5,52.3,28.7,28.7,74.3,109.92,69.04,-13.2,2.0,-5.9,260
250,FIS,Fidelity National Information Services,20260909,38.07,34.5,45.1,50.6,33.1,69.1,66.81,37.72,-43.0,-11.0,-2.9,260
251,VIK,Viking Holdings,20260909,85.07,33.5,28.8,48.6,28.8,76.3,108.26,57.08,-21.4,-16.2,-7.8,260
252,CRSP,CRISPR Therapeutics,20260909,53.45,43.8,54.0,59.4,35.2,70.2,76.78,44.34,-30.4,-1.1,7.3,260
253,CDE,Coeur Mining,20260909,21,57.8,56.3,62.4,35.0,71.1,27.12,13.8,-22.6,13.0,22.1,260
254,TWLO,Twilio,20260909,227.19,50.9,53.2,77.5,33.4,77.5,255.95,100.09,-11.2,-11.2,11.3,260
255,RVMD,Revolution Medicines,20260909,207.68,52.9,56.0,66.4,50.8,78.1,221.15,40.45,-6.1,1.0,35.0,260
256,WPM,Wheaton Precious Metals,20260909,156.76,63.5,55.7,71.9,34.1,81.3,164.99,93.81,-5.0,16.8,35.2,260
257,YUMC,Yum China,20260909,42.58,31.7,42.0,62.9,27.1,74.4,56.9,39.93,-25.2,-10.0,-4.0,260
258,BG,Bunge,20260909,123.5,63.3,64.1,47.7,27.2,66.4,130.59,75.21,-5.4,11.4,-2.3,260
259,VSAT,Viasat,20260909,72.36,47.3,35.6,59.9,35.6,69.2,89.81,28.41,-19.4,-14.4,3.1,260
260,POWL,Powell Industries,20260909,180.26,38.0,29.2,41.1,28.3,58.8,321.8,92.1,-44.0,-13.5,-38.8,260
261,SLB,SLB Ltd,20260909,57.05,60.8,62.6,63.8,25.7,76.5,59.79,30.96,-4.6,6.8,2.1,260
262,MGM,MGM Resorts International,20260909,40.66,29.3,25.1,41.8,25.1,70.2,50.69,30.72,-19.8,-7.9,-17.0,260
263,FLEX,Flex Ltd,20260909,112.68,47.1,38.9,48.0,30.4,63.8,162.07,54.51,-30.5,-7.9,-24.7,260
264,CHTR,Charter Communications,20260909,133.89,39.5,48.0,65.8,31.7,68.3,282.74,123.31,-52.6,-15.1,-8.2,260
265,YUM,Yum! Brands,20260909,145.16,40.6,50.5,38.7,34.7,71.8,166.65,135.58,-12.9,0.8,-5.5,260
266,TPR,Tapestry,20260909,113.71,25.3,31.2,65.1,25.3,74.6,164.16,97.55,-30.7,-28.9,-22.6,260
267,ZTS,Zoetis,20260909,73.31,42.0,53.2,48.2,29.4,55.8,147.77,71.36,-50.4,-2.7,-7.2,260
268,IFNNY,INFINEON TECHNOLOG,20260909,66.08,45.0,38.9,46.7,30.4,62.8,102.41,36.53,-35.5,-8.9,-28.4,260
269,CTVA,Corteva,20260909,84.75,54.1,69.1,34.5,31.4,74.2,90.32,60.43,-6.2,11.4,11.5,260
270,YMM,Full Truck Alliance,20260909,8.31,37.2,40.2,54.1,33.5,69.6,13.62,7.47,-39.0,-11.1,-0.6,260
271,AG,First Majestic Silver,20260909,21.18,59.0,53.5,62.9,37.0,68.0,31.96,9.12,-33.7,11.8,20.1,260
272,ANF,Abercrombie & Fitch,20260909,152.08,72.2,69.1,74.3,50.0,79.1,152.08,65.61,0.0,28.9,67.9,260
273,RACE,Ferrari,20260909,402.33,45.5,51.0,65.4,44.5,73.5,498.33,311.04,-19.3,-1.9,13.4,260
274,DPZ,Domino's Pizza,20260909,321.46,39.0,49.4,60.5,29.3,71.8,450.29,283.03,-28.6,-10.0,-0.1,260
275,BTG,B2Gold,20260909,5.52,58.7,54.2,77.2,34.3,79.0,6.13,3.64,-10.0,9.3,31.6,260
283,AKAM,Akamai,20260909,110.75,48.6,40.2,47.5,30.4,55.9,161.14,71.97,-31.3,-5.1,-17.0,260
284,SFD,Smithfield Foods,20260909,20.52,22.8,26.1,33.3,22.8,70.0,28.82,20.15,-28.8,-12.9,-22.3,260
285,TD,The Toronto-Dominion Bank,20260909,119.14,46.1,47.8,55.0,38.4,76.4,124.8,72.95,-4.5,-1.8,2.2,260
286,PCG,PG&E Corp,20260909,14.19,36.7,29.8,49.6,22.0,68.1,19.0,13.27,-25.3,-18.0,-16.0,260
287,COP,ConocoPhillips,20260909,136.53,66.6,70.1,67.0,30.0,74.6,137.2,83.04,-0.5,9.1,17.5,260
288,SAP,SAP SE,20260909,209.14,52.8,58.5,76.5,30.5,76.5,275.65,146.38,-24.1,-0.3,27.4,260
289,AXON,Axon Enterprise,20260909,490,37.3,39.1,63.5,37.3,80.6,777.58,345.94,-37.0,-23.0,10.9,260
290,BP,BP PLC,20260909,45.68,64.0,59.8,54.6,23.9,68.4,46.52,31.17,-1.8,7.1,8.1,260
291,CVNA,Carvana,20260909,73.41,53.6,52.6,58.2,38.4,63.3,95.69,56.26,-23.3,2.0,14.5,260
292,FTAI,FTAI Aviation,20260909,185.25,38.3,37.3,52.5,33.4,62.7,308.31,151.95,-39.9,-17.7,-23.3,260
293,NYT,New York Times,20260909,66.6,43.7,47.8,32.8,29.8,60.4,85.59,54.2,-22.2,4.5,-9.0,260
294,BWXT,BWX Technologies,20260909,156.71,44.3,47.5,43.9,28.3,60.8,237.73,149.52,-34.1,-7.5,-18.9,260
295,NTRA,Natera,20260909,330.31,62.1,58.2,68.5,44.7,79.3,338.7,160.21,-2.5,5.6,55.8,260
