rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
367,WBD,Warner Bros Discovery,20260908,28.12,54.2,62.9,57.8,33.4,72.2,29.98,12.26,-6.2,4.7,4.7,260
368,CHTR,Charter Communications,20260908,145.74,47.2,54.1,62.5,31.7,68.3,282.74,123.31,-48.5,-4.9,4.7,260
369,TRI,Thomson Reuters,20260908,98.81,45.5,58.5,58.7,36.3,68.5,169.37,75.56,-41.7,-4.1,24.7,260
370,CTSH,Cognizant,20260908,59.92,52.0,74.7,73.4,21.4,74.9,85.16,38.5,-29.6,3.4,17.8,260
371,KR,The Kroger Co.,20260908,57.2,47.3,50.5,42.2,25.5,59.6,74.69,55.15,-23.4,2.0,-10.2,260
372,SOLS,Solstice Advanced Materials,20260908,64.53,59.0,57.0,41.8,27.7,59.0,88.48,41.3,-27.1,7.1,-20.4,222
373,S,SentinelOne,20260908,19.43,43.4,56.9,74.2,39.3,78.7,23.84,11.94,-18.5,-12.6,31.6,260
374,TSN,Tyson Foods,20260908,52.28,33.9,35.9,43.0,28.7,66.0,67.54,49.0,-22.6,-7.7,-5.2,260
375,TU,TELUS,20260908,9.65,42.6,41.7,35.7,15.0,61.1,15.03,9.52,-35.8,0.6,-18.8,260
376,PTC,PTC Inc,20260908,133.25,36.2,63.3,73.8,22.0,73.8,212.73,112.33,-37.4,-11.8,12.6,260
377,SWKS,Skyworks Solutions,20260908,75.38,70.0,51.7,58.8,31.3,70.0,83.42,52.05,-9.6,9.6,3.6,260
378,GNRC,Generac,20260908,190.21,40.3,32.6,40.9,26.1,63.9,295.54,136.37,-35.6,-7.7,-26.1,260
379,NUE,Nucor,20260908,256.4,50.9,45.8,70.2,34.3,72.9,274.74,130.57,-6.7,-6.6,-1.5,260
380,KEP,Korea Electric Power,20260908,12.51,60.6,46.4,51.7,37.0,60.6,23.26,11.18,-46.2,2.0,2.3,260
381,TMUS,T-Mobile US,20260908,181.69,50.7,50.8,47.6,30.5,63.4,237.87,166.77,-23.6,2.5,-1.7,260
382,AON,Aon PLC,20260908,315.79,32.1,31.5,50.7,31.5,71.3,380.39,307.57,-17.0,-11.5,-5.6,260
383,FTAI,FTAI Aviation,20260908,196.69,44.3,37.7,46.4,33.4,62.7,308.31,151.95,-36.2,-8.3,-18.3,260
384,GILD,Gilead Sciences,20260908,146.64,56.8,62.2,53.3,39.6,74.1,153.91,108.5,-4.7,10.2,17.3,260
385,NXE,NexGen Energy,20260908,10.69,54.3,51.6,60.0,34.8,64.5,13.92,7.56,-23.2,3.8,9.6,260
386,OKE,ONEOK Inc,20260908,97.51,64.3,61.3,54.4,41.8,69.1,97.51,61.95,0.0,7.9,10.6,260
387,APA,Apache,20260908,43.55,60.5,64.1,68.9,32.3,75.0,44.7,20.93,-2.6,6.2,19.2,260
388,ZBH,Zimmer Biomet Holdings,20260908,94.22,39.9,56.3,60.7,39.9,67.5,103.62,79.37,-9.1,-3.6,8.4,260
389,DHI,D.R. Horton,20260908,138.49,39.0,45.0,47.5,36.7,69.1,181.86,131.74,-23.8,-5.6,-10.1,260
390,MRX,Marex Group,20260908,76.71,64.6,60.4,42.1,40.6,73.2,78.27,27.85,-2.0,27.0,21.4,260
