rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
26,OKLO,Oklo Inc,20260911,36.22,38.7,44.2,51.7,28.7,55.4,174.14,36.22,-79.2,-22.0,-37.0,260
27,MRNA,Moderna,20260911,143.97,61.2,64.9,57.3,36.7,92.2,174.38,22.36,-17.4,126.2,159.9,260
28,COIN,Coinbase,20260911,175.26,51.6,60.9,48.2,33.0,67.0,387.27,141.09,-54.7,13.9,3.5,260
29,QCOM,Qualcomm,20260911,181.97,67.4,54.0,46.3,28.9,67.4,248.74,122.94,-26.8,11.0,-14.5,260
30,WDC,Western Digital,20260911,447.18,43.9,42.1,47.2,38.3,78.0,745.99,95.97,-40.1,-8.2,-34.3,260
31,HPE,Hewlett Packard Enterprise,20260911,62.09,64.1,55.4,73.8,42.3,73.8,62.09,19.72,0.0,3.8,28.3,260
32,SMCI,Super Micro Computer,20260911,40.1,60.5,58.5,69.8,34.1,70.7,58.68,20.53,-31.7,2.4,37.2,260
33,NKE,Nike,20260911,36.8,35.1,43.3,44.4,33.7,55.6,72.19,36.62,-49.0,-9.8,-17.4,260
34,CRDO,Credo Technology,20260911,162.95,33.2,31.6,60.1,31.6,71.2,302.52,87.81,-46.1,-38.7,-31.9,260
35,KO,Coca-Cola,20260911,88.29,51.5,54.0,60.8,47.0,73.2,91.99,64.35,-4.0,1.0,10.0,260
36,AMAT,Applied Materials,20260911,456.49,41.7,33.0,49.5,33.0,78.2,722.23,166.88,-36.8,-14.5,-19.6,260
37,NOW,ServiceNow,20260911,132.53,52.8,65.7,66.7,36.2,74.4,192.23,83,-31.1,4.1,30.8,260
38,ADBE,Adobe,20260911,252.23,42.5,61.5,63.6,27.7,69.3,367.46,193.41,-31.4,-6.8,21.7,260
39,APP,Applovin,20260911,323.96,46.1,38.0,29.5,26.6,62.3,733.6,298.59,-55.8,3.6,-37.1,260
40,SFTBY,SoftBank Group (ADR),20260911,21.65,70.1,47.4,52.1,30.6,72.3,28.68,10.91,-24.5,20.6,-1.1,260
41,BMNR,Bitmine Immersion Technologies,20260911,25.03,61.0,68.2,56.6,30.2,79.8,63.2,13.31,-60.4,36.9,54.4,260
42,CBRS,Cerebras Systems,20260911,191.93,47.1,46.5,53.9,30.9,63.9,311.07,168.52,-38.3,-16.9,-9.6,83
43,OXY,Occidental Petroleum,20260911,61.46,63.8,60.1,56.9,25.7,67.8,65.63,38.38,-6.4,7.0,15.0,260
44,LULU,Lululemon Athletica,20260911,98.97,33.9,53.4,48.0,27.1,66.3,215.88,96.88,-54.2,-17.2,-14.3,260
45,MCD,McDonald's,20260911,252.53,32.3,40.1,50.1,32.3,55.8,334.5,252.53,-24.5,-6.6,-11.7,260
46,CRM,Salesforce,20260911,247.72,64.9,81.9,65.6,30.0,81.9,264.88,150.12,-6.5,23.0,53.2,260
47,NET,Cloudflare,20260911,306.53,55.5,48.6,73.3,44.1,73.3,330.83,160.19,-7.3,-7.3,32.7,260
48,VRT,Vertiv Holdings,20260911,257.0,45.1,49.3,51.5,26.9,63.5,376.06,134.66,-31.7,-10.5,-14.2,260
49,SNOW,Snowflake,20260911,328.99,53.7,66.2,80.5,45.7,81.7,356.47,121.11,-7.7,-2.5,38.0,260
50,NFLX,Netflix,20260911,77.4,48.0,63.7,62.0,19.1,67.3,124.13,67.6,-37.6,-1.1,-1.7,260
51,IBM,IBM Corp,20260911,243.29,57.1,50.3,50.8,29.2,67.9,326.89,204.3,-25.6,2.6,-9.5,260
52,OKTA,Okta,20260911,166.5,58.0,63.3,64.8,38.8,78.1,173.04,62.93,-3.8,7.5,43.2,260
53,SMMT,Summit Therapeutics,20260911,17.55,67.0,69.3,48.1,34.0,71.1,26.38,12.43,-33.5,25.4,26.4,260
54,UBER,Uber Technologies,20260911,71.67,41.4,50.6,56.8,33.2,65.0,100.1,65.94,-28.4,-5.5,-2.2,260
55,VST,Vistra Energy,20260911,148.38,54.5,50.9,45.6,36.5,63.5,217.02,134.52,-31.6,1.4,-6.3,260
56,TEM,Tempus AI,20260911,59.01,48.3,57.7,58.6,31.6,75.1,103.25,41.55,-42.8,8.7,16.7,260
57,AVAV,AeroVironment,20260911,146.71,43.3,40.5,63.6,31.1,68.8,409.83,136.68,-64.2,-22.6,-12.0,260
58,FIG,Figma Inc,20260911,23.2,43.2,47.4,57.8,34.3,69.1,71.08,16.84,-67.4,-12.0,29.0,260
59,ZS,Zscaler,20260911,164.54,45.8,53.8,76.5,40.0,76.5,336.27,118.05,-51.1,-12.6,29.3,260
60,ALAB,Astera Labs,20260911,291.22,47.4,43.6,48.9,32.5,72.5,483.02,100.27,-39.7,-9.8,-19.5,260
61,IONQ,IonQ Inc,20260911,36.75,41.1,45.2,57.1,25.5,60.3,82.09,26.59,-55.2,-18.3,-34.4,260
62,JPM,JPMorgan,20260911,356.23,51.9,60.3,65.7,48.2,72.1,365.18,280.14,-2.5,-1.9,8.1,260
63,ASTS,AST SpaceMobile,20260911,59.86,44.3,46.9,53.5,31.8,56.7,133.09,38.37,-55.0,-16.3,-27.2,260
64,HPQ,HP Inc,20260911,35.48,71.8,63.9,70.9,38.7,72.8,35.48,17.52,0.0,14.5,47.5,260
65,FTNT,Fortinet,20260911,156.07,47.5,47.9,59.0,42.3,71.7,172.78,75.23,-9.7,-5.7,6.2,260
66,XE,X-Energy,20260911,14.93,37.3,46.7,64.4,29.0,67.8,35.98,13.83,-58.5,-34.3,-31.0,97
67,LRCX,Lam Research,20260911,298.22,45.2,42.1,56.2,31.1,72.2,433.33,114.94,-31.2,-11.5,-19.2,260
80,TTWO,Take-Two Interactive Software,20260911,215.47,36.2,30.5,50.2,28.9,74.3,262.29,189.69,-17.9,-10.9,-6.3,260
81,CSCO,Cisco,20260911,112.13,51.0,39.2,44.2,37.2,63.1,129.52,65.18,-13.4,-1.2,-5.9,260
82,MP,MP Materials,20260911,50.51,41.7,48.8,62.7,26.4,67.0,98.65,38.1,-48.8,-9.3,-11.5,260
83,ON,ON Semiconductor,20260911,76.14,49.0,40.2,43.1,33.2,60.5,133.93,44.9,-43.1,-6.6,-35.6,260
84,HIMS,Hims & Hers Health,20260911,27.51,43.1,43.6,44.2,33.6,71.1,62.76,14.52,-56.2,-4.4,-12.6,260
85,RDDT,Reddit,20260911,157.77,50.5,48.1,44.5,30.5,64.7,270.71,121.84,-41.7,-0.2,-10.0,260
86,ISRG,Intuitive Surgical,20260911,369.15,48.1,44.8,59.6,29.0,59.7,592.85,332.02,-37.7,-8.0,-11.5,260
87,DDOG,Datadog,20260911,221.21,44.3,39.3,49.6,36.3,71.8,288.15,102.61,-23.2,-12.3,-4.3,260
88,RBLX,Roblox,20260911,45.5,63.9,52.9,37.6,26.6,68.6,141.56,35.54,-67.9,19.9,-7.8,260
89,DIS,Disney,20260911,106.55,54.0,55.6,63.9,35.6,71.0,115.41,91.72,-7.7,1.7,6.0,260
90,SBUX,Starbucks,20260911,98.74,32.1,49.7,62.0,32.1,63.6,108.49,76.51,-9.0,-8.5,-2.3,260
91,SOFI,SoFi Technologies,20260911,17.32,45.3,53.2,56.6,34.4,61.2,32.21,15.15,-46.2,-6.0,-2.2,260
92,PYPL,PayPal,20260911,53.72,42.9,48.6,74.8,32.3,81.4,75.29,38.74,-28.6,-11.1,23.4,260
93,CIFR,Cipher Digital,20260911,16.85,48.3,49.8,40.9,35.0,67.2,29.18,9.97,-42.3,1.4,-35.7,260
94,VG,Venture Global,20260911,15.8,65.1,54.7,52.6,35.8,70.0,17.51,5.9,-9.7,16.7,42.5,260
95,CEG,Constellation Energy,20260911,284.75,53.8,58.9,60.4,31.9,66.9,401.71,236.14,-29.1,2.3,6.4,260
96,NEM,Newmont,20260911,126.81,57.7,64.3,67.8,36.0,78.0,134.86,77.59,-6.0,11.3,17.2,260
97,PG,Procter & Gamble,20260911,145.27,50.1,54.4,44.0,41.3,60.5,164.72,135.04,-11.8,0.7,-4.0,260
98,KLAC,KLA Corp,20260911,180.64,44.8,35.6,52.0,32.3,72.5,301.37,95.41,-40.1,-13.6,-23.8,260
99,AMKR,Amkor Technology,20260911,51.73,49.6,39.5,47.8,25.9,72.8,93.38,25.21,-44.6,-10.3,-40.1,260
100,ADM,Archer Daniels Midland,20260911,86.72,65.3,60.2,49.3,36.9,75.2,86.91,54.41,-0.2,8.9,11.9,260
101,QNT,Quantinuum,20260911,49.03,41.5,40.0,59.5,34.5,65.6,83.17,47.34,-41.0,-28.4,-11.5,69
102,LIN,Linde,20260911,466.22,35.1,43.3,33.8,29.5,68.6,544.85,385.58,-14.4,-2.2,-9.7,260
103,APH,Amphenol,20260911,83.92,57.4,54.0,54.7,37.4,71.6,88.16,58.89,-4.8,1.3,5.8,260
104,TER,Teradyne,20260911,379.72,53.1,40.7,58.7,39.3,64.7,483.65,112.02,-21.5,-7.5,-7.2,260
105,PATH,UiPath,20260911,13.75,38.9,71.0,77.0,34.9,78.6,19.29,9.38,-28.7,-17.6,30.7,260
106,CVX,Chevron,20260911,214.06,69.5,71.2,62.2,28.0,72.3,214.06,142.76,0.0,9.2,19.9,260
107,WFC,Wells Fargo & Co,20260911,90.29,61.7,61.8,56.9,39.8,66.6,94.83,73.0,-4.8,2.5,6.8,260
108,MO,Altria,20260911,68.98,52.6,54.6,34.2,30.8,64.4,74.92,53.03,-7.9,6.0,-1.7,260
109,NTAP,NetApp,20260911,199.28,61.6,48.8,75.7,43.3,76.7,207.08,93.35,-3.8,-2.8,24.0,260
147,ACMR,ACM Research,20260911,72,42.4,36.9,47.2,34.2,73.6,126.89,29.67,-43.3,-11.3,-21.0,260
148,RBRK,Rubrik,20260911,86.65,44.7,50.7,78.4,40.8,78.4,107.02,43.81,-19.0,-17.5,25.3,260
149,NDAQ,Nasdaq,20260911,91.19,36.1,59.7,67.3,27.8,70.2,99.96,76.59,-8.8,-6.2,2.5,260
150,POWL,Powell Industries,20260911,182.5,41.4,32.9,39.3,28.3,58.8,321.8,93.9,-43.3,-10.5,-37.6,260
151,AXON,Axon Enterprise,20260911,479.34,35.9,43.9,59.0,35.8,80.6,777.58,345.94,-38.4,-22.1,10.1,260
152,MCO,Moody's,20260911,474.95,42.4,56.0,55.7,37.6,72.6,536.03,409.5,-11.4,-2.6,1.6,260
153,SPGI,S&P Global,20260911,410.71,41.4,63.2,53.3,37.7,71.2,516.46,367.07,-20.5,-2.6,0.4,260
154,AAL,American Airlines,20260911,13.01,36.9,33.5,45.7,30.2,79.2,18.15,10.18,-28.3,-13.6,-17.2,260
155,BSX,Boston Scientific,20260911,42.98,33.3,44.0,71.9,25.1,72.3,104.98,42.63,-59.1,-16.9,-8.4,260
156,LVS,Las Vegas Sands,20260911,42.83,35.4,42.7,44.6,29.9,66.6,68.29,42.6,-37.3,-6.4,-11.9,260
157,RIG,Transocean,20260911,5.67,48.2,59.8,60.7,27.7,67.8,7.58,3.08,-25.2,-0.9,1.4,260
158,MNST,Monster Beverage,20260911,43.4,34.7,34.6,47.8,29.8,77.1,49.97,31.9,-13.1,-7.0,-6.6,260
159,BG,Bunge,20260911,122.41,59.8,60.1,50.1,27.2,66.4,130.59,75.21,-6.3,9.3,3.2,260
160,LVMUY,LVMH Moet Hennessy Louis Vuitton,20260911,96.07,33.4,35.8,39.7,26.4,58.1,149.68,93.93,-35.8,-9.4,-20.5,260
161,AEP,American Electric Power,20260911,123.33,43.1,48.2,40.9,30.7,70.3,137.64,103.24,-10.4,-1.6,-4.2,260
162,BP,BP PLC,20260911,46.1,65.6,54.3,53.0,23.9,68.4,46.52,31.17,-0.9,9.0,13.4,260
163,TGT,Target,20260911,155.83,48.3,63.1,75.2,43.6,79.4,169.89,81.44,-8.3,0.2,17.7,260
164,SCHW,Charles Schwab,20260911,107.25,47.9,57.1,73.8,45.6,76.4,113.65,85.1,-5.6,-2.3,14.8,260
165,GM,General Motors,20260911,85.62,50.3,55.9,54.9,37.6,73.7,90.11,54.88,-5.0,-0.7,4.0,260
166,TRV,The Travelers Companies,20260911,375.2,58.7,57.4,53.4,46.7,83.3,395.87,257.63,-5.2,1.8,22.4,260
167,CB,Chubb Ltd,20260911,338.25,46.0,55.1,46.1,42.1,74.6,362.41,264.93,-6.7,-1.5,3.2,260
168,DUK,Duke Energy,20260911,119.42,40.2,46.0,47.6,36.7,62.4,131.16,111.09,-9.0,-3.2,-4.4,260
169,JBL,Jabil,20260911,318.08,50.2,42.1,65.2,31.2,65.2,385.55,192.34,-17.5,-14.1,-15.3,260
170,WULF,TeraWulf,20260911,16.74,49.7,47.2,38.9,29.1,64.6,28.98,10.49,-42.2,2.6,-40.2,260
171,ALB,Albemarle,20260911,117.52,35.3,48.9,55.3,25.1,67.8,214.35,73.8,-45.2,-9.6,-29.0,260
172,SIMO,Silicon Motion Technology,20260911,284.48,58.3,44.3,47.2,32.7,71.2,336.22,79.53,-15.4,14.2,0.8,260
173,V,Visa,20260911,370.45,50.7,59.6,57.8,47.0,76.8,384.14,294.36,-3.6,1.4,11.4,260
174,HON,Honeywell,20260911,202.36,29.3,31.6,46.0,28.9,62.1,268.58,202.18,-24.7,-13.3,-19.0,260
175,TXG,10x Genomics,20260911,68.59,68.4,62.4,73.2,55.6,75.2,68.59,11.34,0.0,18.0,116.0,260
176,AMGN,Amgen,20260911,377.35,32.0,69.3,72.9,32.0,79.8,444.12,263.86,-15.0,-9.2,9.1,260
201,ESTC,Elastic,20260911,83.39,50.0,66.0,85.0,38.4,85.4,99.91,43.3,-16.5,-3.1,38.7,260
202,XYZ,Block,20260911,79.21,45.8,54.8,58.5,42.7,65.6,84.85,49.09,-6.6,-4.7,6.1,260
203,HWM,Howmet Aerospace,20260911,229.61,30.2,42.7,53.0,27.8,67.2,292.65,183.71,-21.5,-18.8,-17.2,260
204,BLTE,Belite Bio,20260911,173.79,54.9,60.6,56.3,41.6,72.6,193.61,66.8,-10.2,4.5,25.8,260
205,HCA,HCA Healthcare,20260911,426.94,59.6,49.1,56.6,34.6,67.2,543.23,360.6,-21.4,3.7,7.6,260
206,DXCM,DexCom,20260911,83.03,40.4,59.3,72.1,40.4,72.6,92.34,54.84,-10.1,-9.2,13.5,260
207,T,AT&T,20260911,26.06,62.0,69.2,63.7,27.3,72.4,28.42,20.21,-8.3,6.0,14.0,260
208,MS,Morgan Stanley,20260911,214.38,49.6,54.2,55.0,37.0,71.7,227.3,148.49,-5.7,-1.8,-2.4,260
209,CORZ,Core Scientific,20260911,17.94,45.9,44.3,42.4,29.6,64.4,29.16,13.57,-38.5,-9.3,-36.1,260
210,HSY,Hershey,20260911,173.32,40.3,40.8,61.5,32.7,64.5,232.65,157.56,-25.5,-6.1,-4.3,260
211,ICE,Intercontinental Exchange,20260911,157.4,52.0,68.5,68.1,21.8,77.0,173.95,122.91,-9.5,1.4,11.4,260
212,FCX,Freeport-McMoRan,20260911,71.07,48.2,52.9,54.2,35.3,73.0,79.91,34.96,-11.1,6.3,1.6,260
213,ACN,Accenture,20260911,183.9,55.2,68.1,68.2,20.0,70.6,282.71,122.96,-35.0,3.0,12.4,260
214,RTX,RTX Corp,20260911,197.68,32.5,36.8,67.4,31.7,77.4,225.49,153.57,-12.3,-10.0,6.2,260
215,RHHBY,ROCHE HOLDING AG,20260911,52.75,40.3,49.8,55.5,38.6,70.8,58.77,38.41,-10.2,-4.9,3.2,260
216,DPZ,Domino's Pizza,20260911,311.6,34.8,53.1,56.2,29.3,71.8,447.98,283.03,-30.4,-11.2,-2.8,260
217,VICR,Vicor,20260911,197.91,48.1,37.0,47.7,31.2,67.7,379.78,48.46,-47.9,-12.7,-38.2,260
218,GE,GE Aerospace,20260911,323.66,34.7,38.9,50.0,34.7,76.6,381.22,272.91,-15.1,-10.3,-7.9,260
219,HESAY,Hermes International SA,20260911,161.75,28.2,36.9,46.0,28.2,61.6,258.19,161.75,-37.4,-11.2,-20.3,260
220,BKNG,Booking Holdings,20260911,173.92,30.3,43.5,71.0,29.2,73.2,221.01,153.37,-21.3,-18.3,-0.8,260
221,IFNNY,INFINEON TECHNOLOG,20260911,67.57,49.6,40.8,45.6,30.4,62.8,102.41,36.53,-34.0,-5.7,-25.2,260
222,ABT,Abbott Laboratories,20260911,101.95,33.7,48.6,73.1,33.7,78.0,133.53,81.98,-23.7,-8.4,13.3,260
223,MDT,Medtronic,20260911,90.96,51.6,61.8,69.6,46.0,75.0,102.81,73.09,-11.5,0.4,12.9,260
224,VIST,Vista Energy,20260911,76.27,58.9,60.4,49.1,24.2,67.0,79.25,33.7,-3.8,15.2,10.1,260
225,CRUS,Cirrus Logic,20260911,118.79,51.7,35.7,30.0,21.3,51.7,178.9,108.48,-33.6,-2.0,-26.1,260
226,JBS,JBS N.V,20260911,12.59,36.9,44.7,53.0,36.3,75.5,17.05,11.6,-26.2,-5.5,2.4,260
227,AIR,AAR Corp,20260911,125.48,40.8,38.4,54.5,35.9,75.5,153.71,74.19,-18.4,-12.5,-3.4,260
228,ERIC,LM Ericsson Telephone,20260911,10.31,55.6,49.0,50.3,28.5,55.6,13.74,7.66,-25.0,0.4,-12.3,260
229,RCL,Royal Caribbean,20260911,260.14,24.4,25.8,52.1,22.5,66.7,344.4,243.31,-24.5,-16.1,-16.8,260
230,SIEGY,SIEMENS AG,20260911,153.37,39.7,41.7,57.5,31.5,65.9,167.55,116.31,-8.5,-6.5,-2.8,260
231,RACE,Ferrari,20260911,413.78,53.2,55.6,65.3,44.5,73.5,498.33,311.04,-17.0,0.4,13.0,260
232,CME,CME Group,20260911,275.54,54.5,61.9,62.1,21.8,71.9,315.71,217.56,-12.7,3.6,5.8,260
233,UPS,United Parcel Service,20260911,100.28,39.3,46.6,45.0,34.8,69.6,115.87,77.49,-13.5,-3.5,-7.4,260
234,YUM,Yum! Brands,20260911,140.87,34.9,51.4,49.2,34.7,71.8,166.65,135.58,-15.5,-6.1,-10.2,260
235,PHG,Royal Philips,20260911,24.59,25.1,38.2,58.5,25.1,66.8,31.7,24.59,-22.4,-10.2,-8.2,260
236,BAYRY,BAYER AG,20260911,13.95,47.5,58.1,53.0,47.5,85.4,15.19,7.54,-8.1,0.8,34.4,260
237,SNPS,Synopsys,20260911,397.38,44.5,50.3,51.4,22.7,71.7,534.56,372.33,-25.7,-3.5,-11.4,260
238,GH,Guardant Health,20260911,157.38,45.6,49.8,53.6,45.3,81.1,170.92,54.79,-7.9,-1.4,23.6,260
239,CVNA,Carvana,20260911,69.16,44.8,54.4,60.7,38.4,63.3,95.69,56.26,-27.7,-6.2,-1.3,260
240,BMRN,Biomarin Pharmaceutical,20260911,65.68,52.9,56.0,71.3,48.0,79.7,70.24,49.67,-6.5,-4.2,19.2,260
241,EW,Edwards Lifesciences,20260911,84.37,31.3,48.7,62.9,31.3,71.5,95.18,72.65,-11.4,-8.8,-4.8,260
242,AON,Aon PLC,20260911,302.69,28.8,37.0,51.0,28.0,71.3,380.39,302.69,-20.4,-15.2,-8.5,260
243,ARW,Arrow Electronics Inc,20260911,228.2,64.6,51.7,47.6,32.3,68.7,234.83,101.87,-2.8,9.1,-0.2,260
244,NTDOY,Nintendo (ADR),20260911,13.22,48.8,69.4,70.5,32.2,76.6,24.25,10.19,-45.5,0.2,18.0,260
245,BACHY,BANK OF CHINA LTD,20260911,19.16,69.5,76.4,51.3,33.7,79.3,19.29,12.34,-0.7,14.4,13.1,260
246,WCC,WESCO International,20260911,356.32,54.4,46.6,55.3,32.8,64.0,373.56,206.36,-4.6,-0.7,0.1,260
247,WM,Waste Management,20260911,213.46,33.2,45.0,41.6,33.2,69.6,243.4,193.54,-12.3,-4.4,-1.9,260
248,LRLCY,L'Oreal SA Unsponsored ADR,20260911,88.09,48.0,47.4,51.6,37.0,62.7,93.44,77.71,-5.7,-0.3,-1.8,260
249,PPC,Pilgrim's Pride,20260911,30.24,51.5,53.5,47.6,33.7,69.7,44.06,26.51,-31.4,9.6,4.0,260
250,SOBKY,SoftBank (ADR),20260911,16.06,81.4,70.9,64.8,29.5,81.4,16.06,12.51,0.0,10.0,22.0,260
251,EMN,Eastman Chemical,20260911,68.11,37.5,45.2,60.1,35.4,67.2,79.49,54.37,-14.3,-7.7,-7.1,260
252,CZR,Caesars Entertainment,20260911,29.67,47.4,47.6,45.4,43.8,73.9,30.41,18.14,-2.4,0.0,1.2,260
253,DG,Dollar General,20260911,124.58,49.1,62.7,49.8,44.8,67.1,154.71,94.6,-19.5,2.0,10.1,260
254,MSI,Motorola Solutions,20260911,466.16,50.3,53.8,65.6,34.9,75.4,491.24,361.45,-5.1,0.2,15.5,260
255,HLT,Hilton Worldwide,20260911,306.19,36.9,41.7,48.0,34.4,65.8,350.06,256.25,-12.5,-4.5,-12.5,260
256,HEI,Heico,20260911,316,29.4,31.0,63.4,24.5,73.8,374.67,260.89,-15.7,-15.0,-5.8,260
257,RIOT,Riot Platforms,20260911,21.47,53.3,53.3,41.8,26.8,65.3,28.69,11.83,-25.2,11.8,-21.7,260
258,EPD,Enterprise Products,20260911,38.9,53.5,59.4,54.4,38.0,63.0,39.36,28.35,-1.2,2.3,8.3,260
259,GTLB,Gitlab,20260911,46.99,61.4,72.9,74.6,42.3,76.6,51.04,19.42,-7.9,8.4,69.0,260
260,RMBS,Rambus,20260911,86.97,42.7,36.5,47.1,28.1,50.3,170.66,79.73,-49.0,-12.4,-34.4,260
275,BHKLY,BOC HONG KONG HLDG,20260911,130.72,54.2,62.4,63.3,32.3,80.4,134.12,87.81,-2.5,0.5,9.8,260
276,FIVE,Five Below,20260911,244.6,53.5,52.8,73.1,32.3,82.6,262.72,138.49,-6.9,1.2,29.1,260
277,CPB,The Campbell's Co,20260911,21,35.5,40.9,58.0,34.8,64.9,31.74,19.67,-33.8,-9.8,-1.9,260
278,CPNG,Coupang,20260911,15.12,40.6,40.9,47.3,33.5,62.1,33.53,14.67,-54.9,-7.2,-16.1,260
279,BX,Blackstone,20260911,128.51,38.4,48.8,73.3,32.3,73.3,181.94,100.5,-29.4,-13.9,1.2,260
280,COGT,Cogent Biosciences,20260911,33.41,34.6,39.5,42.3,34.6,76.8,42.84,11.97,-22.0,-10.5,1.0,260
281,EXPE,Expedia,20260911,280.83,39.3,46.0,72.2,34.2,74.4,338.64,187.43,-17.1,-14.3,15.5,260
282,KTOS,Kratos Defense & Security Solutions,20260911,46.69,34.5,36.2,68.1,30.6,71.0,130.72,43.88,-64.3,-25.6,-17.1,260
283,QBTS,D-Wave Quantum,20260911,16.8,42.5,40.9,53.7,31.3,57.4,44.78,12.98,-62.5,-19.6,-29.8,260
284,AUR,Aurora Innovation,20260911,6.43,53.9,52.7,55.1,35.0,64.4,8.4,3.77,-23.5,-6.0,4.7,260
285,EOG,EOG Resources,20260911,147.36,54.5,51.9,51.9,38.1,68.2,153.05,99.31,-3.7,4.2,12.4,260
286,ECHO,EchoStar,20260911,93.14,58.2,51.9,49.0,29.8,59.9,141.8,66.93,-34.3,1.6,-23.0,260
287,GLXY,Galaxy Digital,20260911,24.4,51.6,60.5,44.7,29.3,61.7,42.86,16.84,-43.1,16.5,-26.5,260
288,PCG,PG&E Corp,20260911,13.8,34.8,32.7,52.2,22.0,68.1,19.0,13.27,-27.4,-21.0,-17.3,260
289,AA,Alcoa,20260911,48.26,44.2,52.7,50.9,24.0,64.4,83.63,30.99,-42.3,-2.7,-23.1,260
290,VALE,Vale SA,20260911,15.23,55.9,59.4,40.5,30.7,67.7,17.33,9.81,-12.1,10.4,-2.0,260
291,TEL,TE Connectivity,20260911,211.96,56.6,53.5,56.1,40.5,62.5,245.75,194.33,-13.7,-0.9,-1.9,260
292,CROX,Crocs,20260911,112.48,36.3,34.8,50.7,28.7,68.9,141.19,73.39,-20.3,-15.1,-11.5,260
293,TTAN,ServiceTitan,20260911,54.68,23.0,54.5,71.4,23.0,71.4,117.25,54.68,-53.4,-41.6,-17.9,260
294,HD,Home Depot,20260911,308.74,34.0,36.6,49.9,30.2,70.1,411.76,293.13,-25.0,-9.0,-7.7,260
295,NJDCY,Nidec (ADR),20260911,4.37,55.2,49.6,59.6,18.3,59.6,5,2.27,-12.6,0.2,-9.0,260
296,FISV,Fiserv,20260911,51.58,48.6,50.7,58.7,32.7,63.2,135.7,47.18,-62.0,-7.1,3.5,260
297,NAVN,Navan,20260911,21.02,28.8,48.6,67.1,24.9,72.8,30.58,8.51,-31.3,-29.2,10.5,217
