rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
139,WULF,TeraWulf,20260911,16.74,49.7,47.2,38.9,29.1,64.6,28.98,10.49,-42.2,2.6,-40.2,260
140,CCL,Carnival,20260911,22.75,30.2,31.4,55.0,26.9,64.9,33.45,22.47,-32.0,-20.0,-26.0,260
162,BLSH,Bullish,20260911,35.12,65.3,72.9,63.3,28.6,73.3,69.49,21.79,-49.5,27.8,35.3,260
163,MS,Morgan Stanley,20260911,214.38,49.6,54.2,55.0,37.0,71.7,227.3,148.49,-5.7,-1.8,-2.4,260
164,IBKR,Interactive Brokers,20260911,91.37,48.8,51.0,52.4,39.2,72.0,98.1,60.79,-6.9,0.0,-1.8,260
165,NEE,NextEra Energy,20260911,82.31,38.0,47.2,44.0,28.6,58.0,96.44,67.88,-14.7,-3.6,-3.8,260
166,SPGI,S&P Global,20260911,410.71,41.4,63.2,53.3,37.7,71.2,516.46,367.07,-20.5,-2.6,0.4,260
167,CPNG,Coupang,20260911,15.12,40.6,40.9,47.3,33.5,62.1,33.53,14.67,-54.9,-7.2,-16.1,260
168,CELH,Celsius Holdings,20260911,27.22,38.2,52.1,50.5,31.1,68.9,64.86,23.77,-58.0,-5.4,-9.3,260
169,PG,Procter & Gamble,20260911,145.27,50.1,54.4,44.0,41.3,60.5,164.72,135.04,-11.8,0.7,-4.0,260
170,VZ,Verizon,20260911,50.61,63.5,68.1,64.2,30.6,71.0,50.61,36.56,0.0,5.0,10.1,260
171,AEP,American Electric Power,20260911,123.33,43.1,48.2,40.9,30.7,70.3,137.64,103.24,-10.4,-1.6,-4.2,260
172,C,Citigroup,20260911,138.82,59.9,59.3,58.4,35.9,74.6,144.93,91.98,-4.2,0.1,-2.4,260
173,RIVN,Rivian Automotive,20260911,16.03,49.6,48.3,46.3,39.4,70.4,22.45,12.5,-28.6,1.3,0.6,260
174,SYK,Stryker Corp,20260911,275.56,27.8,36.4,54.7,23.0,65.6,385.39,270.01,-28.5,-19.2,-11.0,260
175,HESAY,Hermes International SA,20260911,161.75,28.2,36.9,46.0,28.2,61.6,258.19,161.75,-37.4,-11.2,-20.3,260
176,ADI,Analog Devices,20260911,378.78,56.6,38.0,49.7,34.8,62.1,444.13,222.42,-14.7,-0.3,-8.7,260
177,SHEL,Shell,20260911,96.77,71.6,58.7,58.5,25.4,72.1,96.77,68.25,0.0,8.6,18.7,260
178,UAL,United Airlines,20260911,109.82,43.6,38.5,53.3,31.1,75.5,136.11,85.21,-19.3,-13.1,-7.3,260
179,AMGN,Amgen,20260911,377.35,32.0,69.3,72.9,32.0,79.8,444.12,263.86,-15.0,-9.2,9.1,260
180,TWST,Twist Bioscience,20260911,127.22,50.9,51.9,71.2,45.8,79.4,153.1,25.31,-16.9,1.5,49.8,260
181,NCLH,Norwegian Cruise,20260911,14.82,28.3,30.3,50.8,24.4,69.9,26.94,14.57,-45.0,-24.2,-27.1,260
182,QRVO,Qorvo,20260911,116.65,83.7,64.5,63.4,32.2,83.7,116.65,76.02,0.0,18.5,20.8,260
183,UPS,United Parcel Service,20260911,100.28,39.3,46.6,45.0,34.8,69.6,115.87,77.49,-13.5,-3.5,-7.4,260
184,SNAP,Snap Inc,20260911,5.68,57.2,58.6,56.7,30.3,74.3,9.09,3.93,-37.5,7.2,10.1,260
185,MCO,Moody's,20260911,474.95,42.4,56.0,55.7,37.6,72.6,536.03,409.5,-11.4,-2.6,1.6,260
186,P,Everpure,20260911,98.18,51.4,51.7,83.8,41.2,84.1,118.16,56.99,-16.9,-16.3,34.0,260
187,ZETA,Zeta Global,20260911,30.18,56.8,69.8,73.0,39.4,74.3,32.68,14.55,-7.6,1.9,53.0,260
188,NXPI,NXP Semiconductors,20260911,236.62,53.9,40.9,37.3,27.7,58.9,331.55,181.81,-28.6,2.0,-21.6,260
189,MNST,Monster Beverage,20260911,43.4,34.7,34.6,47.8,29.8,77.1,49.97,31.9,-13.1,-7.0,-6.6,260
190,DOW,Dow Inc,20260911,29.03,41.8,49.3,50.5,18.1,63.5,40.97,19.68,-29.1,-3.3,-10.9,260
191,LEN,Lennar Corp,20260911,79.6,39.4,46.9,53.3,34.4,57.5,137.32,77.9,-42.0,-9.1,-10.8,260
229,CAKE,Cheesecake Factory,20260911,102.7,45.1,52.5,74.8,41.9,89.9,117.29,42.61,-12.4,-8.2,40.5,260
230,BKR,Baker Hughes,20260911,59.06,35.9,57.3,62.2,25.0,68.9,69.18,43.79,-14.6,-6.9,-3.6,260
231,SN,SharkNinja,20260911,160.8,34.4,47.6,77.9,34.4,79.3,192.86,84.57,-16.6,-14.7,18.0,260
232,PAAS,Pan American Silver,20260911,50.34,49.7,56.8,51.2,35.1,70.1,68.06,32.77,-26.0,6.8,-2.7,260
233,ESTC,Elastic,20260911,83.39,50.0,66.0,85.0,38.4,85.4,99.91,43.3,-16.5,-3.1,38.7,260
234,HMY,Harmony Gold Mining,20260911,20.64,54.8,56.3,66.1,38.7,77.9,25.54,13.06,-19.2,7.2,16.1,260
235,CB,Chubb Ltd,20260911,338.25,46.0,55.1,46.1,42.1,74.6,362.41,264.93,-6.7,-1.5,3.2,260
236,FISV,Fiserv,20260911,51.58,48.6,50.7,58.7,32.7,63.2,135.7,47.18,-62.0,-7.1,3.5,260
237,HL,Hecla Mining,20260911,19.78,52.9,63.2,62.2,37.6,71.3,31.79,10.76,-37.8,11.6,18.3,260
238,MMM,3M,20260911,164.97,33.8,34.8,66.8,27.0,77.3,182.98,139.86,-9.8,-9.3,2.5,260
239,PBF,PBF Energy,20260911,78.3,64.4,61.1,69.0,38.0,81.4,78.3,25.55,0.0,5.7,100.7,260
240,SYM,Symbotic,20260911,42.13,52.0,51.3,48.2,31.8,62.2,87.3,38.22,-51.7,0.8,3.2,260
241,VIST,Vista Energy,20260911,76.27,58.9,60.4,49.1,24.2,67.0,79.25,33.7,-3.8,15.2,10.1,260
242,MDT,Medtronic,20260911,90.96,51.6,61.8,69.6,46.0,75.0,102.81,73.09,-11.5,0.4,12.9,260
243,CNQ,Canadian Natural Resources,20260911,50.07,57.2,63.3,61.8,27.9,74.2,51.33,28.68,-2.5,6.2,18.0,260
244,APD,Air Products & Chemicals,20260911,291.43,37.8,51.2,58.8,34.2,71.7,314.19,226.25,-7.2,-4.6,4.5,260
245,YPF,YPF SA,20260911,55.55,64.8,56.2,48.6,31.5,67.5,56.35,23.57,-1.4,12.3,8.4,260
246,DKNG,DraftKings,20260911,24.74,51.8,47.2,56.5,32.3,60.3,45.87,20.72,-46.1,-2.7,-13.2,260
247,S,SentinelOne,20260911,19.75,45.7,45.2,78.7,39.8,78.7,23.84,11.94,-17.2,-17.2,31.4,260
248,TJX,TJX Companies,20260911,126.02,18.2,22.9,44.6,17.5,63.3,167.88,126.02,-24.9,-18.1,-24.0,260
249,EL,Estee Lauder,20260911,97.12,51.9,63.1,57.9,39.5,77.6,118.37,66.74,-18.0,11.6,11.3,260
250,AG,First Majestic Silver,20260911,19.56,47.9,61.4,60.6,37.0,68.0,31.96,9.92,-38.8,4.2,0.8,260
251,DVN,Devon Energy,20260911,50.23,66.8,62.2,52.1,32.4,69.0,51.7,31.15,-2.8,13.2,17.1,260
252,ABNB,Airbnb,20260911,170.19,44.2,61.0,76.6,40.3,81.6,190.5,111.54,-10.7,-8.1,20.5,260
253,TAL,TAL Education,20260911,11.81,52.0,56.4,55.3,32.3,83.7,12.91,8.95,-8.5,1.8,28.9,260
254,LUMN,Lumen Technologies,20260911,6.94,59.6,60.2,46.2,25.8,60.2,11.83,5.54,-41.3,8.4,-17.7,260
255,PCG,PG&E Corp,20260911,13.8,34.8,32.7,52.2,22.0,68.1,19.0,13.27,-27.4,-21.0,-17.3,260
256,HTHT,H World Group,20260911,42.66,39.7,53.2,39.6,31.2,72.2,53.59,35.21,-20.4,7.3,0.3,260
257,MCHP,Microchip Technology,20260911,74.2,47.1,42.7,45.4,31.2,61.0,102.1,47.77,-27.3,-3.9,-21.9,260
258,ABT,Abbott Laboratories,20260911,101.95,33.7,48.6,73.1,33.7,78.0,133.53,81.98,-23.7,-8.4,13.3,260
272,OWL,Blue Owl Capital,20260911,10.56,39.9,57.5,79.1,33.2,79.1,17.68,7.89,-40.3,-16.6,9.4,260
273,YUMC,Yum China,20260911,42.32,30.8,36.5,59.1,27.1,74.4,56.9,39.93,-25.6,-9.9,-2.4,260
274,TRI,Thomson Reuters,20260911,97.35,44.6,63.0,59.6,36.3,68.5,167.31,75.56,-41.8,-7.0,21.5,260
275,BP,BP PLC,20260911,46.1,65.6,54.3,53.0,23.9,68.4,46.52,31.17,-0.9,9.0,13.4,260
276,INSW,International Seaways,20260911,103.65,72.7,64.0,59.6,42.9,74.5,103.65,37.13,0.0,14.5,32.9,260
278,ADSK,Autodesk,20260911,212.4,35.5,44.8,69.5,26.0,72.1,324.86,187.72,-34.6,-17.7,5.5,260
279,DKS,Dick's Sporting Goods,20260911,135.03,31.1,29.5,43.8,15.4,63.3,236.92,123.14,-43.0,-32.6,-39.7,260
280,TGT,Target,20260911,155.83,48.3,63.1,75.2,43.6,79.4,169.89,81.44,-8.3,0.2,17.7,260
281,WYNN,Wynn Resorts,20260911,87.7,27.3,33.3,56.6,27.3,65.1,132.13,87.7,-33.6,-14.1,-15.2,260
282,AEM,Agnico Eagle,20260911,200.36,55.2,61.4,68.8,29.1,83.9,250.39,136.04,-20.0,11.3,14.2,260
283,BLTE,Belite Bio,20260911,173.79,54.9,60.6,56.3,41.6,72.6,193.61,66.8,-10.2,4.5,25.8,260
284,KSPI,Kaspi.kz,20260911,99.89,52.1,68.9,74.6,43.7,81.9,106.39,64.48,-6.1,2.7,21.6,260
285,AKAM,Akamai,20260911,106.79,43.6,41.1,55.9,30.4,55.9,161.14,71.97,-33.7,-14.8,-19.3,260
286,TD,The Toronto-Dominion Bank,20260911,120.97,51.7,59.0,59.8,38.4,76.4,124.8,74.36,-3.1,-1.7,3.0,260
287,CAVA,CAVA Group,20260911,55.88,33.0,38.3,58.6,27.8,62.0,97.39,43.59,-42.6,-22.6,-36.0,260
288,AVT,Avnet,20260911,99.63,67.7,50.9,61.4,39.5,67.8,99.63,43.47,0.0,4.2,9.9,260
289,FLUT,Flutter Entertainment,20260911,100.56,50.6,52.8,44.8,34.8,63.8,292.15,92.38,-65.6,2.3,-7.7,260
290,LHX,L3Harris Technologies,20260911,245.54,25.4,35.9,48.9,25.4,60.2,373.85,245.54,-34.3,-14.5,-20.5,260
291,SQM,Sociedad Quimica Y Minera De Chile,20260911,69.88,38.4,59.0,53.0,30.8,73.3,92.85,39.56,-24.7,-1.3,-14.3,260
292,AAON,AAON Inc,20260911,79.8,43.9,37.4,36.6,22.3,57.1,147.96,73.25,-46.1,-8.9,-38.9,260
293,KMB,Kimberly-Clark,20260911,98.15,29.5,46.5,53.9,29.5,76.7,123.16,90.7,-20.3,-10.3,-4.7,260
294,UHS,Universal Health Services,20260911,174.83,57.5,50.2,61.0,31.2,68.6,243.12,141.0,-28.1,2.2,19.2,260
295,CVE,Cenovus Energy,20260911,33.11,61.8,63.2,63.1,33.2,72.4,33.46,15.66,-1.0,8.2,26.1,260
296,NAVN,Navan,20260911,21.02,28.8,48.6,67.1,24.9,72.8,30.58,8.51,-31.3,-29.2,10.5,217
297,TTAN,ServiceTitan,20260911,54.68,23.0,54.5,71.4,23.0,71.4,117.25,54.68,-53.4,-41.6,-17.9,260
298,MAR,Marriott International,20260911,334.69,38.2,33.3,41.7,29.2,62.7,401.72,256.9,-16.7,-4.9,-16.0,260
299,ZIJMY,ZiJin Mining ADR,20260911,89.68,46.4,57.1,54.6,32.0,76.3,114.24,69.09,-21.5,2.8,6.8,260
300,CHTR,Charter Communications,20260911,145.77,48.8,51.7,61.5,31.7,68.3,282.74,123.31,-48.4,-6.9,2.8,260
301,ARMK,Aramark,20260911,58.55,54.0,45.5,72.2,39.3,75.7,62.27,35.66,-6.0,-4.0,7.9,260
302,MDLN,Medline,20260911,32.53,37.0,53.0,42.7,34.5,70.4,49.99,32.39,-34.9,-8.6,-12.3,184
303,NVT,nVent Electric,20260911,162.38,55.2,45.9,59.9,30.1,67.6,184.1,94.15,-11.8,-4.5,-2.8,260
