rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
134,ONTO,Onto Innovation,20260911,281.26,49.5,38.2,60.6,32.1,68.6,378.45,108.25,-25.7,-16.7,-11.0,260
135,DDOG,Datadog,20260911,221.21,44.3,39.3,49.6,36.3,71.8,288.15,102.61,-23.2,-12.3,-4.3,260
136,NTAP,NetApp,20260911,199.28,61.6,48.8,75.7,43.3,76.7,207.08,93.35,-3.8,-2.8,24.0,260
137,GE,GE Aerospace,20260911,323.66,34.7,38.9,50.0,34.7,76.6,381.22,272.91,-15.1,-10.3,-7.9,260
138,SYK,Stryker Corp,20260911,275.56,27.8,36.4,54.7,23.0,65.6,385.39,270.01,-28.5,-19.2,-11.0,260
139,DXCM,DexCom,20260911,83.03,40.4,59.3,72.1,40.4,72.6,92.34,54.84,-10.1,-9.2,13.5,260
165,CB,Chubb Ltd,20260911,338.25,46.0,55.1,46.1,42.1,74.6,362.41,264.93,-6.7,-1.5,3.2,260
166,LNVGY,LENOVO GROUP LTD,20260911,83.04,60.9,61.6,78.8,45.3,78.8,87.75,22.03,-5.4,-5.4,29.9,260
167,ENTG,Entegris,20260911,140.37,50.0,41.7,62.4,31.2,69.9,183.84,68.64,-23.6,-14.3,-7.3,260
168,HLT,Hilton Worldwide,20260911,306.19,36.9,41.7,48.0,34.4,65.8,350.06,256.25,-12.5,-4.5,-12.5,260
169,SCHW,Charles Schwab,20260911,107.25,47.9,57.1,73.8,45.6,76.4,113.65,85.1,-5.6,-2.3,14.8,260
170,UPS,United Parcel Service,20260911,100.28,39.3,46.6,45.0,34.8,69.6,115.87,77.49,-13.5,-3.5,-7.4,260
171,TEL,TE Connectivity,20260911,211.96,56.6,53.5,56.1,40.5,62.5,245.75,194.33,-13.7,-0.9,-1.9,260
172,CF,CF Industries Holdings,20260911,133.07,57.1,69.2,47.4,33.1,72.3,139.27,74.99,-4.5,14.3,26.7,260
173,BN,Brookfield,20260911,38.22,27.4,36.7,62.2,25.5,62.2,48.84,38.05,-21.7,-15.3,-16.3,260
174,INCY,Incyte,20260911,121.47,44.8,59.4,55.1,44.8,76.8,129.93,81.66,-6.5,0.8,21.8,260
175,HRL,Hormel Foods,20260911,20.57,23.2,29.9,44.0,21.6,79.9,26.2,19.51,-21.5,-15.8,-15.6,260
176,YUM,Yum! Brands,20260911,140.87,34.9,51.4,49.2,34.7,71.8,166.65,135.58,-15.5,-6.1,-10.2,260
177,PYPL,PayPal,20260911,53.72,42.9,48.6,74.8,32.3,81.4,75.29,38.74,-28.6,-11.1,23.4,260
178,IBM,IBM Corp,20260911,243.29,57.1,50.3,50.8,29.2,67.9,326.89,204.3,-25.6,2.6,-9.5,260
179,FIG,Figma Inc,20260911,23.2,43.2,47.4,57.8,34.3,69.1,71.08,16.84,-67.4,-12.0,29.0,260
180,SIMO,Silicon Motion Technology,20260911,284.48,58.3,44.3,47.2,32.7,71.2,336.22,79.53,-15.4,14.2,0.8,260
181,GAP,Gap Inc,20260911,21.51,52.6,60.3,50.8,30.6,71.1,28.66,18.35,-24.9,5.5,-0.1,260
182,BSX,Boston Scientific,20260911,42.98,33.3,44.0,71.9,25.1,72.3,104.98,42.63,-59.1,-16.9,-8.4,260
183,HUT,Hut 8,20260911,98.6,56.5,50.0,39.1,37.5,59.8,133.02,31.96,-25.9,18.9,-18.8,260
184,SNAP,Snap Inc,20260911,5.68,57.2,58.6,56.7,30.3,74.3,9.09,3.93,-37.5,7.2,10.1,260
185,VG,Venture Global,20260911,15.8,65.1,54.7,52.6,35.8,70.0,17.51,5.9,-9.7,16.7,42.5,260
186,RGTI,Rigetti Computing,20260911,15.27,44.3,42.8,59.2,31.8,60.0,56.34,12.9,-72.9,-18.0,-26.0,260
187,WULF,TeraWulf,20260911,16.74,49.7,47.2,38.9,29.1,64.6,28.98,10.49,-42.2,2.6,-40.2,260
188,RIVN,Rivian Automotive,20260911,16.03,49.6,48.3,46.3,39.4,70.4,22.45,12.5,-28.6,1.3,0.6,260
189,PATH,UiPath,20260911,13.75,38.9,71.0,77.0,34.9,78.6,19.29,9.38,-28.7,-17.6,30.7,260
190,FIGR,Figure Technology Solutions,20260911,34.87,50.2,55.4,59.2,34.1,73.4,73.91,24.91,-52.8,9.4,17.6,252
191,SPGI,S&P Global,20260911,410.71,41.4,63.2,53.3,37.7,71.2,516.46,367.07,-20.5,-2.6,0.4,260
192,MPC,Marathon Petroleum,20260911,395.93,74.7,77.9,75.1,41.8,81.3,399.44,160.76,-0.9,11.4,58.5,260
193,SWKS,Skyworks Solutions,20260911,88.35,83.4,62.8,60.2,31.3,83.4,88.35,52.05,0.0,26.6,23.7,260
194,ACN,Accenture,20260911,183.9,55.2,68.1,68.2,20.0,70.6,282.71,122.96,-35.0,3.0,12.4,260
231,NXT,Nextpower,20260911,82.89,38.7,36.8,50.9,33.2,51.2,156.4,66.7,-47.0,-20.7,-34.0,260
232,MUFG,Mitsubishi UFJ Financial Group,20260911,23.89,61.9,69.1,62.0,43.2,77.5,24.13,14.34,-1.0,3.4,17.7,260
233,HCA,HCA Healthcare,20260911,426.94,59.6,49.1,56.6,34.6,67.2,543.23,360.6,-21.4,3.7,7.6,260
234,ADSK,Autodesk,20260911,212.4,35.5,44.8,69.5,26.0,72.1,324.86,187.72,-34.6,-17.7,5.5,260
235,WM,Waste Management,20260911,213.46,33.2,45.0,41.6,33.2,69.6,243.4,193.54,-12.3,-4.4,-1.9,260
236,TER,Teradyne,20260911,379.72,53.1,40.7,58.7,39.3,64.7,483.65,112.02,-21.5,-7.5,-7.2,260
237,NEM,Newmont,20260911,126.81,57.7,64.3,67.8,36.0,78.0,134.86,77.59,-6.0,11.3,17.2,260
238,TD,The Toronto-Dominion Bank,20260911,120.97,51.7,59.0,59.8,38.4,76.4,124.8,74.36,-3.1,-1.7,3.0,260
239,BAX,Baxter International Inc,20260911,23.8,35.1,48.5,63.4,35.1,77.0,28.34,15.79,-16.0,-12.0,16.4,260
240,MAAS,Maase,20260911,15.79,47.0,50.0,44.6,41.3,85.0,21.24,2.86,-25.7,0.1,-0.6,260
241,BBIO,BridgeBio Pharma,20260911,72.44,29.9,33.7,49.9,29.9,86.8,90.17,49,-19.7,-10.8,8.7,260
242,LYFT,Lyft Inc,20260911,15.32,38.6,54.9,60.7,33.6,69.1,24.57,12.65,-37.6,-10.6,7.3,260
243,BWXT,BWX Technologies,20260911,150.12,38.8,47.2,45.0,28.3,60.8,237.73,149.52,-36.9,-11.7,-23.6,260
244,AIR,AAR Corp,20260911,125.48,40.8,38.4,54.5,35.9,75.5,153.71,74.19,-18.4,-12.5,-3.4,260
245,KEP,Korea Electric Power,20260911,12.21,54.6,53.4,40.5,37.0,60.6,23.26,11.18,-47.5,6.1,-7.7,260
246,SCI,Service Corporation International,20260911,82.21,50.3,50.5,54.6,38.7,72.0,87.32,68.45,-5.9,-1.1,10.2,260
247,EOG,EOG Resources,20260911,147.36,54.5,51.9,51.9,38.1,68.2,153.05,99.31,-3.7,4.2,12.4,260
248,DFTX,Definium Therapeutics,20260911,38.89,41.8,36.7,53.6,36.3,89.4,48.45,9.04,-19.7,-11.4,61.0,260
249,SYM,Symbotic,20260911,42.13,52.0,51.3,48.2,31.8,62.2,87.3,38.22,-51.7,0.8,3.2,260
250,DINO,HF Sinclair,20260911,107.84,73.3,74.1,64.8,38.4,83.1,108.31,44.83,-0.4,17.4,63.0,260
251,TOST,Toast,20260911,32.12,39.1,49.2,67.1,37.6,75.1,41.48,22.33,-22.6,-8.8,28.1,260
252,GH,Guardant Health,20260911,157.38,45.6,49.8,53.6,45.3,81.1,170.92,54.79,-7.9,-1.4,23.6,260
253,SRRK,Scholar Rock,20260911,55.41,51.2,54.2,56.7,35.5,72.2,60.04,27.92,-7.7,4.4,21.6,260
254,YUMC,Yum China,20260911,42.32,30.8,36.5,59.1,27.1,74.4,56.9,39.93,-25.6,-9.9,-2.4,260
255,AGX,Argan,20260911,413.74,35.7,28.9,42.5,26.9,69.3,797.9,229.22,-48.1,-26.0,-40.0,260
256,HBM,Hudbay Minerals,20260911,26.52,46.0,52.2,59.3,33.3,70.3,31.85,13.4,-16.7,0.2,-8.8,260
257,FNV,Franco-Nevada,20260911,266,60.7,65.9,59.2,37.6,76.5,278.24,181.6,-4.4,15.1,15.8,260
258,UTHR,United Therapeutics,20260911,497.11,42.1,35.6,33.5,32.9,57.9,596.76,397.97,-16.7,-0.8,-9.3,260
259,FSLR,First Solar,20260911,209.03,47.1,43.5,47.5,31.5,64.0,318.25,184.7,-34.3,-6.6,-20.9,260
260,BMY,Bristol-Myers Squibb,20260911,63.64,42.5,64.1,61.2,38.3,72.8,68.09,41.21,-6.5,-1.6,15.1,260
271,EQT,EQT Corp,20260911,54.07,49.5,63.6,59.2,30.4,64.9,67.53,48.62,-19.9,-0.0,5.6,260
272,Q,Qnity Electronics,20260911,126.4,48.4,36.7,53.9,31.5,65.4,175.52,73.35,-28.0,-11.3,-16.9,220
273,JBS,JBS N.V,20260911,12.59,36.9,44.7,53.0,36.3,75.5,17.05,11.6,-26.2,-5.5,2.4,260
274,CPAY,Corpay,20260911,408.22,53.7,63.7,74.9,38.7,74.9,425.24,255,-4.0,-4.0,13.3,260
275,MBLY,Mobileye Global,20260911,8.25,43.5,42.9,53.2,31.5,60.1,15.54,6.56,-46.9,-7.3,-14.2,260
276,PRM,Perimeter Solutions,20260911,31.56,47.9,49.1,48.6,38.8,71.4,37.78,20.69,-16.5,-6.6,-13.5,260
277,CHWY,Chewy,20260911,20.44,34.7,57.0,52.7,28.0,66.7,40.45,17.51,-49.5,-9.0,8.3,260
278,NJDCY,Nidec (ADR),20260911,4.37,55.2,49.6,59.6,18.3,59.6,5,2.27,-12.6,0.2,-9.0,260
279,BASFY,BASF SE,20260911,15.05,49.9,67.7,51.9,27.1,67.7,15.83,11.48,-4.9,4.3,6.4,260
280,IONS,Ionis Pharmaceuticals,20260911,54.21,35.5,44.9,42.1,22.8,75.8,86.5,51.77,-37.3,-3.0,-25.8,260
281,BACHY,BANK OF CHINA LTD,20260911,19.16,69.5,76.4,51.3,33.7,79.3,19.29,12.34,-0.7,14.4,13.1,260
282,FOXA,Fox Corp-A,20260911,65.94,53.0,59.3,69.6,23.4,75.6,75.41,48.58,-12.6,1.2,26.5,260
283,SMFG,Sumitomo Mitsui Financial,20260911,27.29,61.8,69.0,58.5,41.5,73.9,27.56,14.97,-1.0,3.8,12.9,260
284,ED,Consolidated Edison,20260911,106.46,44.0,53.9,45.9,36.9,67.4,113.57,92.5,-6.3,-1.0,-1.0,260
285,NUE,Nucor,20260911,259.43,53.6,57.0,67.0,34.3,71.9,274.74,130.57,-5.6,-4.7,0.4,260
286,AWK,American Water Works,20260911,137.69,50.9,61.8,59.0,46.5,70.6,141.57,120.33,-2.7,0.9,7.9,260
287,DOW,Dow Inc,20260911,29.03,41.8,49.3,50.5,18.1,63.5,40.97,19.68,-29.1,-3.3,-10.9,260
288,SEIC,SEI Investments,20260911,106.93,48.9,70.5,75.3,40.8,81.4,111.63,74.74,-4.2,0.5,17.9,260
289,MKC,McCormick & Co,20260911,51.32,39.6,44.4,64.8,38.0,69.8,70.38,45.19,-27.1,-5.7,9.7,260
290,H,Hyatt Hotels,20260911,163.07,37.7,35.0,47.7,28.9,72.9,201.92,134.94,-19.2,-9.3,-17.2,260
291,TROW,T. Rowe Price,20260911,106.29,32.2,45.1,42.4,32.2,80.2,121.68,85.17,-12.6,-4.5,-2.4,260
292,FIS,Fidelity National Information Services,20260911,38.14,37.6,53.4,56.5,33.1,69.1,66.05,37.29,-42.3,-12.6,-2.3,260
293,WLK,Westlake,20260911,70.81,35.6,45.2,57.5,19.4,61.0,121.8,54.89,-41.9,-11.1,-15.4,260
294,SBS,Sabesp,20260911,5.29,59.6,55.4,24.4,21.6,64.9,7.08,4.2,-25.3,13.0,-4.0,260
295,AEM,Agnico Eagle,20260911,200.36,55.2,61.4,68.8,29.1,83.9,250.39,136.04,-20.0,11.3,14.2,260
296,CBC,Central Bancompany,20260911,32.41,51.9,54.9,62.4,39.6,74.9,33.38,18.17,-2.9,-1.9,17.4,260
297,AUGO,Aura Minerals,20260911,87.08,61.9,64.6,66.5,36.0,78.0,107.02,28.98,-18.6,17.4,32.4,260
298,RBC,RBC Bearings,20260911,494.83,39.1,29.8,39.7,24.4,69.5,648.89,369.71,-23.7,-10.7,-20.3,260
299,LTH,Life Time,20260911,41.5,39.8,47.4,58.0,39.5,80.9,45.73,24.59,-9.2,-6.3,19.0,260
300,WXXWY,WUXI BIOLGCS ADR,20260911,12.01,50.4,67.7,72.4,34.6,80.9,13.05,7.45,-8.0,3.9,57.8,260
