rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
28,CRDO,Credo Technology,20260904,170.57,34.2,49.0,57.0,31.6,71.2,302.52,87.81,-43.6,-31.7,-28.2,260
29,AMZN,Amazon,20260904,258.51,49.5,55.9,64.2,33.3,72.2,284.02,198.79,-9.0,-5.8,8.6,260
30,MCD,McDonald's,20260904,255.69,35.7,44.2,53.5,33.4,59.5,334.5,255.69,-23.6,-6.2,-8.9,260
43,NOW,ServiceNow,20260904,141.26,61.0,72.7,67.0,36.2,74.4,192.23,83,-26.5,13.1,33.2,260
44,PATH,UiPath,20260904,15.19,45.3,76.3,74.2,34.9,78.6,19.29,9.38,-21.3,0.9,41.3,260
45,OKLO,Oklo Inc,20260904,41.27,47.4,43.8,55.4,28.7,55.4,174.14,36.84,-76.3,-14.8,-23.6,260
46,TEM,Tempus AI,20260904,64.62,57.6,57.3,56.3,31.6,75.1,103.25,41.55,-37.4,24.1,30.6,260
47,CRWD,CrowdStrike,20260904,213.1,53.1,58.2,66.6,38.8,74.6,231,87.56,-7.7,-0.6,31.6,260
48,QCOM,Qualcomm,20260904,168.74,54.2,48.5,47.6,28.9,55.8,248.74,122.94,-32.2,1.1,-11.3,260
49,BMNR,Bitmine Immersion Technologies,20260904,24.97,61.7,66.8,60.4,30.2,79.8,63.2,13.31,-60.5,32.7,59.7,260
50,UBER,Uber Technologies,20260904,75.76,50.1,58.4,58.1,33.2,65.0,100.1,65.94,-24.3,1.0,10.4,260
51,CRM,Salesforce,20260904,259.23,76.6,80.8,62.6,30.0,81.9,264.88,150.12,-2.1,34.5,52.1,260
52,VST,Vistra Energy,20260904,149.3,57.5,39.7,39.2,36.5,63.5,217.02,134.52,-31.2,6.2,7.9,260
53,APP,Applovin,20260904,320.56,41.7,37.7,32.2,26.6,62.3,733.6,298.59,-56.3,-7.6,-35.0,260
54,FIG,Figma Inc,20260904,24.12,44.0,60.2,50.2,34.3,69.1,71.08,16.84,-66.1,3.6,21.9,260
55,HPE,Hewlett Packard Enterprise,20260904,52,48.8,49.4,63.9,42.3,73.8,59.82,19.72,-13.1,-2.3,14.6,260
56,WMT,Walmart,20260904,107.14,46.0,33.6,46.8,25.9,59.3,133.88,99.57,-20.0,-4.0,-10.9,260
57,SOFI,SoFi Technologies,20260904,18.22,51.2,49.6,56.5,34.4,61.2,32.21,15.15,-43.4,-0.9,14.8,260
58,CIEN,Ciena,20260904,321,33.9,43.8,50.5,30.4,57.2,627,116.69,-48.8,-22.2,-26.1,260
59,PANW,Palo Alto Networks,20260904,333.26,43.5,55.8,64.3,41.8,81.4,396,141.67,-15.8,-8.4,26.6,260
60,TTD,The Trade Desk,20260904,14.43,46.5,36.9,28.4,27.3,54.6,54.13,13.03,-73.3,4.6,-25.2,260
61,SNPS,Synopsys,20260904,393.84,42.6,60.7,53.5,22.7,71.7,609.08,372.33,-35.3,-5.3,-14.5,260
62,UNH,UnitedHealth,20260904,397.14,46.8,42.4,44.1,33.3,72.0,436.35,257.55,-9.0,-2.4,-2.0,260
63,MP,MP Materials,20260904,54.53,50.5,53.7,56.7,26.4,67.0,98.65,38.1,-44.7,6.7,2.0,260
64,NET,Cloudflare,20260904,278.92,46.7,54.3,65.1,44.1,73.3,330.83,160.19,-15.7,-7.1,27.0,260
65,KLAC,KLA Corp,20260904,185.6,47.4,35.9,46.0,32.3,76.1,301.37,90.02,-38.4,-6.2,-13.0,260
66,CEG,Constellation Energy,20260904,298.96,66.9,54.6,54.9,31.9,66.9,401.71,236.14,-25.6,10.9,23.6,260
67,ZS,Zscaler,20260904,169.8,48.3,60.4,67.8,40.0,76.5,336.27,118.05,-49.5,0.7,36.1,260
68,IBM,IBM Corp,20260904,234.89,50.5,50.6,49.8,29.2,67.9,326.89,204.3,-28.1,-0.3,-13.1,260
69,TXN,Texas Instruments,20260904,258.44,41.6,38.5,50.5,36.1,65.0,330.59,150.79,-21.8,-9.7,-7.9,260
70,PFE,Pfizer,20260904,28.45,63.2,64.5,74.7,25.1,77.4,29.02,22.05,-2.0,6.3,13.1,260
71,BA,Boeing,20260904,212.25,44.1,37.3,59.4,33.5,65.4,252.15,179.12,-15.8,-9.5,1.6,260
72,PYPL,PayPal,20260904,54.96,44.0,35.0,71.1,32.3,81.4,75.29,38.74,-27.0,-6.7,35.4,260
104,TWLO,Twilio,20260904,232.98,54.4,59.6,73.6,33.4,77.5,255.95,100.09,-9.0,-3.4,12.5,260
106,JNJ,Johnson & Johnson,20260904,275.23,61.2,57.1,55.5,45.1,74.6,278.43,170.32,-1.1,6.7,16.0,260
107,RDDT,Reddit,20260904,154.46,47.1,44.6,45.2,30.5,64.7,270.71,121.84,-42.9,-4.5,-10.3,260
108,ON,ON Semiconductor,20260904,74.38,41.9,36.3,41.3,33.2,60.5,133.93,44.9,-44.5,-8.4,-32.5,260
109,ILMN,Illumina,20260904,218.22,58.6,59.7,48.0,47.2,73.8,227.69,91,-4.2,16.1,34.3,260
110,CSCO,Cisco,20260904,109.2,41.0,41.4,61.1,39.2,63.1,129.52,65.18,-15.7,-10.1,-7.7,260
111,C,Citigroup,20260904,137.72,58.1,46.9,51.8,35.9,74.6,144.93,91.98,-5.0,2.0,3.8,260
112,CF,CF Industries Holdings,20260904,133.35,60.8,57.4,42.3,33.1,72.3,139.27,74.99,-4.3,17.2,22.7,260
113,CIFR,Cipher Digital,20260904,17.74,51.0,41.0,40.7,35.0,67.2,29.18,7.52,-39.2,3.3,-15.6,260
114,U,Unity Software,20260904,41.66,52.2,60.1,81.3,44.6,84.8,49.47,17.13,-15.8,-3.1,56.3,260
115,GWRE,Guidewire Software,20260904,162.42,41.5,75.0,67.4,31.7,75.0,261.88,102.69,-38.0,-4.8,39.3,260
116,OKTA,Okta,20260904,170.6,63.4,64.7,60.9,38.8,78.1,173.04,62.93,-1.4,15.0,48.5,260
117,AAL,American Airlines,20260904,13.13,36.2,37.9,52.3,30.2,79.2,18.15,10.18,-27.7,-17.6,-2.2,260
118,BLTE,Belite Bio,20260904,193.61,72.6,41.6,59.9,40.6,72.6,193.61,65.68,0.0,18.7,41.7,260
119,IBKR,Interactive Brokers,20260904,92.62,50.4,57.3,45.1,39.2,72.0,98.1,59.91,-5.6,5.5,8.5,260
120,NDAQ,Nasdaq,20260904,96.88,52.1,69.1,60.7,27.8,70.2,100.3,76.84,-3.4,2.4,12.1,260
121,RIOT,Riot Platforms,20260904,21.8,55.6,43.4,45.2,26.8,65.3,28.69,11.83,-24.0,6.2,-9.5,260
122,ZM,Zoom Communications,20260904,101.33,52.9,47.4,70.0,32.2,72.9,111.88,72.72,-9.4,-3.0,7.8,260
123,QNT,Quantinuum,20260904,49.65,41.7,40.5,50.0,34.5,65.6,83.17,47.34,-40.3,-15.4,-3.4,65
124,RGTI,Rigetti Computing,20260904,15.2,43.0,43.9,56.7,31.8,60.0,56.34,12.9,-73.0,-15.3,-21.8,260
125,MDB,MongoDB,20260904,368.74,42.2,63.0,69.7,37.9,80.4,472.29,225.95,-21.9,-7.5,5.9,260
126,PEP,PepsiCo,20260904,137.63,45.8,51.2,48.7,32.9,62.0,165.45,132.96,-16.8,0.1,-3.6,260
127,GFS,GlobalFoundries,20260904,45.21,37.0,33.5,42.2,24.0,64.4,89.83,31.62,-49.7,-16.2,-39.5,260
128,DDOG,Datadog,20260904,212.93,38.7,46.9,41.2,36.3,71.8,288.15,102.61,-26.1,-9.0,-6.5,260
129,AXP,American Express,20260904,326.16,39.3,43.4,49.3,35.3,74.6,381.78,290.55,-14.6,-4.3,4.4,260
130,DOCU,DocuSign,20260904,68.41,68.3,63.1,68.4,35.6,70.8,85.01,41.75,-19.5,13.5,51.6,260
131,XOM,Exxon Mobil,20260904,159.47,51.6,49.3,55.2,33.3,72.4,169.22,106.15,-5.8,4.9,6.6,260
132,CVX,Chevron,20260904,208.6,64.9,61.5,49.7,28.0,72.3,211.78,142.76,-1.5,12.8,10.9,260
133,NEE,NextEra Energy,20260904,83.43,43.4,28.6,35.1,28.6,58.0,96.44,67.82,-13.5,-0.7,-1.2,260
134,IONS,Ionis Pharmaceuticals,20260904,58.09,44.8,53.2,42.4,22.8,75.8,86.5,51.77,-32.8,2.7,-20.8,260
135,DAL,Delta Air Lines,20260904,80.17,41.7,35.5,58.5,29.5,75.4,93.43,55.22,-14.2,-12.2,5.1,260
136,DUOL,Duolingo,20260904,154.46,60.7,58.5,51.3,44.0,68.9,347.27,90.03,-55.5,18.0,26.7,260
137,SFTBY,SoftBank Group (ADR),20260904,17.71,56.3,40.6,49.6,30.6,56.3,28.68,10.91,-38.2,0.7,-9.8,260
138,F,Ford Motor,20260904,14.62,59.2,47.1,45.3,38.8,66.3,17.25,10.9,-15.3,5.7,3.3,260
139,FRO,Frontline,20260904,46.12,67.2,62.0,56.9,42.0,77.5,46.12,19.11,0.0,16.1,32.7,260
140,GTLB,Gitlab,20260904,49.83,73.8,69.6,70.9,42.3,76.6,51.04,19.42,-2.4,27.9,74.8,260
141,HESAY,Hermes International SA,20260904,168.84,33.9,51.6,53.1,33.9,64.9,258.19,168.84,-34.6,-10.6,-10.5,260
142,HPQ,HP Inc,20260904,32.64,66.4,59.6,70.2,38.7,72.8,32.64,17.69,0.0,8.6,32.2,260
143,WULF,TeraWulf,20260904,16.51,48.7,40.5,39.7,29.1,64.6,28.98,9.13,-43.0,-3.3,-28.8,260
144,CDNS,Cadence Design Systems,20260904,292.7,31.0,54.0,43.8,28.6,59.2,416.39,265.66,-29.7,-13.7,-24.0,260
145,BSX,Boston Scientific,20260904,47.8,47.7,43.0,64.7,25.1,72.3,108.14,42.63,-55.8,-3.1,-1.1,260
146,MXL,MaxLinear,20260904,62.74,44.6,41.4,48.8,36.0,72.7,128.03,13.05,-51.0,-16.3,-12.8,260
147,CCL,Carnival,20260904,23.51,31.8,34.5,59.4,27.7,66.4,33.45,23.23,-29.7,-18.9,-9.1,260
148,PG,Procter & Gamble,20260904,146.44,52.8,45.5,47.4,41.3,64.9,164.72,135.04,-11.1,0.4,-1.0,260
149,AMGN,Amgen,20260904,437.23,62.5,64.6,72.1,47.0,79.8,444.12,263.86,-1.6,7.0,30.2,260
150,ADM,Archer Daniels Midland,20260904,84.61,60.8,54.7,36.9,36.9,75.2,86.77,54.41,-2.5,11.2,4.8,260
151,FORM,FormFactor,20260904,103.9,44.9,40.2,52.4,32.0,63.9,159.93,29.36,-35.0,-11.5,-10.3,260
152,NTAP,NetApp,20260904,185.59,49.1,49.6,67.6,43.3,76.7,207.08,93.35,-10.4,-2.1,15.9,260
153,FPS,Forgent Power Solutions,20260904,31.35,38.8,31.3,46.4,23.0,66.3,64.59,27.97,-51.5,-19.0,-41.1,147
154,M,Macy's,20260904,23.05,48.9,36.0,58.0,35.4,76.0,26.21,16.08,-12.1,-9.3,0.3,260
155,SIMO,Silicon Motion Technology,20260904,256.21,51.3,46.9,47.0,32.7,71.2,336.22,79.53,-23.8,0.0,2.0,260
156,ABNB,Airbnb,20260904,181.94,56.3,67.8,79.1,40.3,81.6,190.5,111.54,-4.5,2.2,40.9,260
157,CORZ,Core Scientific,20260904,17.89,44.3,34.2,44.6,29.6,64.4,29.16,13.57,-38.6,-14.9,-30.4,260
158,APH,Amphenol,20260904,82.78,55.5,46.7,60.3,37.4,71.6,88.16,54.85,-6.1,-2.1,11.1,260
159,FSLR,First Solar,20260904,204.45,41.4,38.7,64.0,31.5,64.0,318.25,184.7,-35.8,-18.2,-18.0,260
160,QBTS,D-Wave Quantum,20260904,16.58,39.9,40.4,53.2,31.3,57.4,44.78,12.98,-63.0,-20.1,-28.7,260
161,RMBS,Rambus,20260904,85.46,38.6,37.2,48.1,28.1,52.6,170.66,73.28,-49.9,-15.8,-38.1,260
162,PM,Philip Morris International,20260904,182.53,40.6,53.8,52.1,40.6,65.7,200.17,140.59,-8.8,-3.7,0.6,260
163,MO,Altria,20260904,68.88,51.9,51.9,40.7,30.8,64.4,74.92,53.03,-8.1,0.8,-4.4,260
164,MOS,The Mosaic,20260904,25.85,67.1,55.4,55.1,39.6,68.1,34.95,19.82,-26.0,12.1,30.4,260
165,KTOS,Kratos Defense & Security Solutions,20260904,47.82,35.7,42.5,67.6,30.6,71.0,130.72,43.88,-63.4,-21.3,-12.8,260
166,GE,GE Aerospace,20260904,337.12,41.8,41.7,57.4,35.6,76.6,381.22,272.91,-11.6,-8.9,5.9,260
167,AA,Alcoa,20260904,49.97,49.2,50.7,55.0,24.0,64.4,83.63,30.69,-40.2,-0.2,-23.6,260
168,VLO,Valero Energy,20260904,370.72,75.3,68.0,53.4,39.7,75.8,370.72,153.14,0.0,24.3,44.3,260
169,CLX,Clorox,20260904,93.06,30.5,49.0,64.4,30.5,68.7,124.13,85.13,-25.0,-10.5,-5.2,260
170,ADI,Analog Devices,20260904,362.25,43.4,39.4,54.4,34.8,62.1,444.13,222.42,-18.4,-6.8,-7.5,260
171,FRVO,Fervo Energy,20260904,18.16,46.6,32.3,51.5,27.3,51.5,42.5,14.77,-57.3,-29.7,-45.1,80
172,BLSH,Bullish,20260904,36,71.9,69.9,47.9,28.6,73.3,69.49,21.79,-48.2,52.4,37.9,260
173,NVT,nVent Electric,20260904,156.03,50.1,40.6,56.8,30.1,67.6,184.1,90.83,-15.2,-5.3,-0.4,260
174,ENTG,Entegris,20260904,138.74,48.7,43.9,58.3,31.2,69.9,183.84,68.64,-24.5,-8.8,7.7,260
175,WDAY,Workday,20260904,195.79,56.1,66.2,70.4,33.3,75.2,247.69,112.5,-21.0,9.0,42.4,260
176,LEN,Lennar Corp,20260904,83.58,44.9,50.1,55.3,38.4,61.2,139.59,81.81,-40.1,-5.2,-6.4,260
177,AEM,Agnico Eagle,20260904,204.73,59.5,63.7,72.3,29.1,83.9,250.39,136.04,-18.2,14.7,34.6,260
178,PCG,PG&E Corp,20260904,14.3,35.6,38.8,52.0,22.0,68.1,19.0,13.27,-24.7,-18.1,-14.2,260
179,MS,Morgan Stanley,20260904,217.72,55.0,50.1,52.7,37.0,71.7,227.3,144.81,-4.2,0.6,5.9,260
180,FIGR,Figure Technology Solutions,20260904,35.96,54.7,56.1,49.3,31.9,73.4,73.91,24.91,-51.3,25.6,28.1,248
181,AFRM,Affirm Holdings,20260904,72.35,44.5,53.4,49.4,37.5,70.8,92.18,42.53,-21.5,-3.9,15.2,260
182,FLEX,Flex Ltd,20260904,109.51,42.9,41.9,46.8,30.4,63.8,162.07,54.51,-32.4,-9.8,-21.5,260
183,NVS,Novartis AG,20260904,159.99,55.2,47.0,53.9,42.2,64.1,163.67,118.23,-2.3,2.3,8.0,260
184,ABBV,AbbVie,20260904,256.46,50.3,50.6,47.7,44.7,77.2,265.97,195.99,-3.6,4.2,14.8,260
185,HMY,Harmony Gold Mining,20260904,20.27,53.4,53.6,74.3,38.7,77.9,25.54,13.06,-20.6,2.9,40.6,260
186,SBUX,Starbucks,20260904,104.47,45.5,56.4,54.4,45.5,63.6,108.49,76.51,-3.7,-0.5,6.4,260
187,ADSK,Autodesk,20260904,217.9,35.3,61.0,69.0,26.0,72.1,326.79,187.72,-33.3,-12.5,-1.5,260
188,TRU,TransUnion,20260904,79.88,45.3,64.0,55.5,38.6,70.6,93.11,64.33,-14.2,-0.0,17.9,260
189,SAP,SAP SE,20260904,215.11,59.5,71.3,75.1,30.5,76.5,275.65,146.38,-22.0,4.3,26.3,260
190,CVNA,Carvana,20260904,74.59,56.5,56.3,58.1,38.4,63.3,95.69,56.26,-22.1,5.3,10.9,260
191,VG,Venture Global,20260904,14.42,54.1,54.3,52.0,35.8,70.0,17.51,5.9,-17.6,8.7,8.7,260
192,NU,Nu Holdings,20260904,15.37,58.7,49.2,48.1,42.0,67.3,18.76,11.6,-18.1,11.1,32.3,260
193,AAON,AAON Inc,20260904,79.4,40.6,30.8,40.6,22.3,57.1,147.96,73.25,-46.3,-16.2,-34.4,260
194,SCHW,Charles Schwab,20260904,109.29,53.5,57.3,69.3,46.8,76.4,113.65,85.1,-3.8,1.9,22.8,260
229,GM,General Motors,20260904,87.76,58.1,52.9,60.9,37.6,73.7,90.11,54.88,-2.6,0.4,10.8,260
230,FTNT,Fortinet,20260904,156.29,47.8,57.2,53.8,42.3,71.7,172.78,75.23,-9.5,-2.1,12.5,260
231,AEP,American Electric Power,20260904,124.5,47.4,37.6,35.1,30.7,70.3,137.64,103.24,-9.5,-0.2,-2.4,260
232,LVMUY,LVMH Moet Hennessy Louis Vuitton,20260904,99.75,35.1,48.4,52.5,33.6,67.2,149.68,99.75,-33.4,-10.3,-11.1,260
233,ONTO,Onto Innovation,20260904,268.01,44.3,42.7,55.9,32.1,69.8,378.45,103.63,-29.2,-13.1,-0.5,260
234,ALGM,Allegro Microsystems,20260904,36.61,38.9,33.9,43.1,29.7,69.5,69.62,22.8,-47.4,-16.4,-17.8,260
235,LIN,Linde,20260904,477.57,39.6,48.2,39.5,30.2,68.6,544.85,385.58,-12.3,-2.2,-5.9,260
236,FISV,Fiserv,20260904,53,51.9,52.3,49.1,31.1,63.2,136.41,47.18,-61.1,1.1,-0.5,260
237,SPGI,S&P Global,20260904,443.51,58.3,63.6,43.5,37.7,71.2,516.46,367.07,-14.1,8.9,10.2,260
238,LYFT,Lyft Inc,20260904,16.72,48.4,61.6,69.1,39.3,69.1,24.57,12.65,-31.9,-4.2,24.9,260
239,RVMD,Revolution Medicines,20260904,210.02,55.7,54.6,67.1,50.8,78.1,221.15,40.45,-5.0,2.4,45.7,260
240,EIX,Edison International,20260904,56.77,32.5,42.2,33.3,22.2,73.3,80.38,50.16,-29.4,-17.3,-19.7,260
241,HTHT,H World Group,20260904,45.77,50.2,60.8,50.5,31.2,72.2,54.63,35.86,-16.2,8.0,2.8,260
242,PAYP,PayPay,20260904,17.04,62.7,50.0,48.5,24.5,62.7,24.56,12.37,-30.6,11.0,26.7,123
243,HMC,Honda Motor,20260904,32.67,61.7,57.6,70.6,44.6,75.7,33.37,23.47,-2.1,2.7,25.1,260
244,PAAS,Pan American Silver,20260904,51.34,53.2,58.8,67.8,35.1,70.1,68.06,32.77,-24.6,0.6,16.6,260
245,DKS,Dick's Sporting Goods,20260904,139.15,29.3,24.0,49.2,15.4,63.3,239.17,124.31,-41.8,-33.4,-34.9,260
246,RBRK,Rubrik,20260904,93.67,52.2,51.0,69.0,40.8,78.4,107.02,43.81,-12.5,4.0,31.3,260
247,VSXY,Victoria's Secret,20260904,75.56,35.2,50.3,75.3,31.5,76.6,99.97,25.54,-24.4,-23.3,1.8,260
248,HL,Hecla Mining,20260904,20.68,59.6,62.3,59.4,37.6,71.3,31.79,9.01,-35.0,22.8,47.2,260
249,ATI,ATI Inc,20260904,210.65,51.9,50.3,72.4,39.8,75.0,231.78,74.88,-9.1,-7.5,14.9,260
250,SYM,Symbotic,20260904,42.94,55.3,43.8,43.7,31.8,62.2,87.3,38.22,-50.8,6.9,4.1,260
251,SNAP,Snap Inc,20260904,5.47,53.2,54.5,59.7,30.3,74.3,9.09,3.93,-39.8,2.6,1.7,260
252,ICE,Intercontinental Exchange,20260904,161.26,60.0,72.1,60.2,21.8,77.0,173.95,122.91,-7.3,7.3,15.3,260
253,MGM,MGM Resorts International,20260904,41.22,32.2,32.5,41.6,25.1,72.2,50.69,30.72,-18.7,-7.3,-12.1,260
254,ESTC,Elastic,20260904,91.81,60.1,77.5,75.7,38.4,85.4,99.91,43.3,-8.1,22.2,51.1,260
255,DOCN,DigitalOcean,20260904,112.47,45.0,41.9,46.8,33.8,67.1,181.29,32.76,-38.0,-9.4,-34.4,260
256,IFNNY,INFINEON TECHNOLOG,20260904,66.23,45.1,41.7,46.2,30.4,62.8,102.41,36.53,-35.3,-8.3,-23.2,260
257,RIG,Transocean,20260904,5.85,54.0,56.8,50.3,27.7,67.8,7.58,3.07,-22.8,11.2,-2.7,260
258,AG,First Majestic Silver,20260904,20.97,58.3,60.0,60.3,37.0,68.0,31.96,9.12,-34.4,14.1,33.6,260
295,CELH,Celsius Holdings,20260904,30.66,48.3,57.7,46.7,31.1,68.9,64.86,23.77,-52.7,10.4,8.1,260
296,LRLCY,L'Oreal SA Unsponsored ADR,20260904,88.96,50.7,55.4,55.8,37.0,63.3,93.44,77.71,-4.8,-0.2,0.6,260
297,ADDYY,adidas AG,20260904,86.55,37.0,41.6,42.5,33.3,74.7,111.68,74.33,-22.5,-8.7,-12.3,260
298,POAHY,PORSCHE AUTO HL SE,20260904,3.32,58.4,56.3,58.2,27.5,63.3,4.53,3.02,-26.7,0.3,1.6,260
299,FNMA,FEDERAL NATIONAL MORTGAGE ASSOC,20260904,5.98,44.1,51.1,49.1,34.9,57.0,15.31,4.63,-60.9,-1.2,-3.1,260
300,ZTS,Zoetis,20260904,75.81,48.9,53.4,40.5,29.4,55.8,150.43,71.36,-49.6,4.3,-6.1,260
301,MNST,Monster Beverage,20260904,43.82,33.6,47.5,37.0,33.6,77.1,49.97,31.23,-12.3,-3.0,-3.9,260
302,GDDY,GoDaddy,20260904,101.31,57.6,54.4,50.3,32.7,70.8,148.88,74.99,-32.0,11.2,26.2,260
303,WFC,Wells Fargo & Co,20260904,89.97,64.3,53.1,55.2,39.8,68.7,94.83,73.0,-5.1,3.1,10.4,260
304,NTNX,Nutanix,20260904,68.06,62.1,68.4,71.9,43.6,80.1,81.12,34.41,-16.1,8.6,37.1,260
305,S,SentinelOne,20260904,19.88,45.7,54.3,70.6,38.4,78.7,23.84,11.94,-16.6,-7.1,34.4,260
306,GSK,GlaxoSmithKline,20260904,49.89,43.3,47.5,56.3,40.2,59.7,59.62,38.17,-16.3,-4.9,-1.6,260
307,EFX,Equifax,20260904,177.05,43.1,62.7,58.3,34.9,64.6,259.37,151.49,-31.7,-2.7,6.9,260
308,DKNG,DraftKings,20260904,24.01,46.3,52.1,49.0,32.3,72.1,46.56,20.72,-48.4,-0.1,-16.6,260
309,PCAR,PACCAR Inc,20260904,124.7,42.6,40.4,58.3,34.1,74.8,137.84,90.76,-9.5,-6.1,9.7,260
310,SWKS,Skyworks Solutions,20260904,74.02,67.7,47.9,63.3,31.3,67.7,83.42,52.05,-11.3,4.8,5.3,260
311,MMM,3M,20260904,168.56,35.5,45.3,69.8,34.8,77.3,182.98,139.86,-7.9,-7.4,7.9,260
312,PBF,PBF Energy,20260904,74.34,59.0,56.3,53.5,38.0,81.4,75.48,25.55,-1.5,20.9,75.3,260
313,CAVA,CAVA Group,20260904,60.76,36.9,46.2,38.0,30.8,66.7,97.39,43.59,-37.6,-2.7,-25.5,260
314,KRMN,Karman Holdings,20260904,39.98,26.5,33.2,64.4,26.5,69.2,115.29,39.98,-65.3,-31.3,-12.8,260
315,VALE,Vale SA,20260904,15.27,58.7,59.0,48.0,30.7,67.7,17.33,9.55,-11.9,6.8,5.2,260
316,COP,ConocoPhillips,20260904,134.26,63.2,62.0,54.6,30.0,74.6,137.2,83.04,-2.1,14.9,12.7,260
317,CTVA,Corteva,20260904,87.86,64.6,59.8,35.5,31.4,74.2,90.32,60.43,-2.7,14.6,18.2,260
318,ALNY,Alnylam Pharmaceuticals,20260904,266.11,62.2,47.2,34.2,23.5,69.7,491.22,205.48,-45.8,21.4,-8.6,260
319,CDE,Coeur Mining,20260904,21.24,60.0,62.7,57.6,35.0,71.1,27.12,13.8,-21.7,22.1,37.8,260
320,VIAV,Viavi Solutions,20260904,34.86,40.9,42.6,47.3,30.8,60.7,55.33,11.61,-37.0,-10.9,-25.5,260
321,BROS,Dutch Bros,20260904,46.58,33.6,35.7,28.1,24.5,77.1,73.31,46.24,-36.5,-12.1,-22.7,260
322,LOW,Lowe's Companies,20260904,204.45,41.4,41.5,60.0,33.7,60.0,284.26,199.84,-28.1,-8.5,-4.8,260
323,GFI,Gold Fields,20260904,47.4,63.7,64.4,71.4,32.5,78.0,59.86,31.25,-20.8,16.1,41.4,260
324,ROKU,Roku Inc,20260904,155.59,55.0,65.5,77.3,45.5,78.8,159.76,82.93,-2.6,1.6,33.1,260
