rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
74,IBM,IBM Corp,20260901,231.4,47.0,49.3,48.4,29.2,67.9,326.89,204.3,-29.2,-0.9,-18.2,260
75,XYZ,Block,20260901,77.88,42.7,56.3,64.1,42.1,65.6,84.85,49.09,-8.2,-8.0,14.3,260
76,IBKR,Interactive Brokers,20260901,90.39,45.9,62.9,45.5,39.2,72.0,98.1,59.91,-7.9,2.1,7.2,260
77,HWM,Howmet Aerospace,20260901,254.89,37.3,36.3,60.1,27.8,67.2,292.65,172.86,-12.9,-11.5,1.2,260
78,MP,MP Materials,20260901,53.74,48.8,63.0,49.8,26.4,67.0,98.65,38.1,-45.5,13.2,-9.2,260
79,UBER,Uber Technologies,20260901,75.24,48.9,65.0,51.6,33.2,65.0,100.1,65.94,-24.8,4.5,6.4,260
80,OKTA,Okta,20260901,166.43,62.2,38.8,62.3,38.8,78.1,173.04,62.93,-3.8,12.6,40.2,260
81,APLD,Applied Digital,20260901,24.29,36.2,47.3,50.9,26.4,57.4,49.65,13.89,-51.1,-22.3,-38.7,260
82,RBLX,Roblox,20260901,40.67,50.1,42.7,29.9,26.6,68.6,141.56,35.54,-71.3,9.9,-2.7,260
83,TER,Teradyne,20260901,335.46,39.3,46.3,58.1,39.3,64.7,483.84,112.07,-30.7,-16.9,-6.3,260
84,AMKR,Amkor Technology,20260901,45.65,36.7,38.4,43.1,25.9,72.8,93.38,23.64,-51.1,-18.1,-29.6,260
85,KLAC,KLA Corp,20260901,170.89,33.5,40.1,44.3,32.3,76.1,301.37,83.94,-43.3,-12.5,-11.3,260
86,LRCX,Lam Research,20260901,290.2,40.5,48.8,50.0,31.1,72.7,433.33,96.5,-33.0,-8.7,-4.2,260
87,HUT,Hut 8,20260901,77.57,40.0,45.1,47.4,37.5,59.8,133.02,25.38,-41.7,-23.3,-30.9,260
88,JPM,JPMorgan,20260901,354.95,51.4,54.5,64.9,48.6,72.1,365.18,280.14,-2.8,-0.7,14.1,260
89,RDDT,Reddit,20260901,144.64,40.1,49.6,42.5,30.5,64.7,270.71,121.84,-46.6,-9.6,-16.6,260
90,AAL,American Airlines,20260901,12.95,32.1,40.6,58.2,30.2,79.2,18.15,10.18,-28.7,-21.8,-4.1,260
91,MRK,Merck & Co,20260901,149.86,63.8,77.7,53.2,44.3,83.2,156.45,75.83,-4.2,17.1,25.0,260
92,PCG,PG&E Corp,20260901,14.06,29.8,61.2,51.5,22.0,68.1,19.0,13.27,-26.0,-19.4,-17.6,260
93,PYPL,PayPal,20260901,52.4,32.3,71.2,75.0,28.1,81.4,75.48,38.83,-30.6,-10.5,26.9,260
94,PATH,UiPath,20260901,18.14,71.6,71.0,71.2,34.9,78.6,19.29,9.38,-6.0,28.7,61.4,260
95,CIEN,Ciena,20260901,360.33,40.3,45.5,50.0,30.4,57.2,627,93.59,-42.5,-12.4,-26.2,260
96,JNJ,Johnson & Johnson,20260901,271.19,59.7,65.5,50.7,45.1,74.6,273.14,170.32,-0.7,6.9,17.1,260
97,V,Visa,20260901,372.67,54.3,70.6,65.7,47.1,76.8,384.14,294.36,-3.0,1.0,15.4,260
129,CIFR,Cipher Digital,20260901,14.61,39.9,43.4,46.5,35.0,67.2,29.18,7.4,-49.9,-28.3,-34.9,260
130,MOD,Modine Manufacturing,20260901,180.91,37.5,39.4,39.1,26.6,58.6,306.89,119.68,-41.1,-10.3,-34.6,260
131,SIMO,Silicon Motion Technology,20260901,237.35,44.5,45.6,49.2,32.7,71.2,336.22,78.41,-29.4,-11.4,-8.1,260
132,CSCO,Cisco,20260901,109.74,41.4,43.2,62.3,39.4,65.4,129.52,65.18,-15.3,-9.9,-9.4,260
133,AXP,American Express,20260901,324.19,35.3,46.2,54.4,35.3,74.6,381.78,290.55,-15.1,-6.5,4.6,260
134,U,Unity Software,20260901,40.92,49.4,68.6,68.4,44.6,84.8,49.47,17.13,-17.3,16.2,40.3,260
135,SMMT,Summit Therapeutics,20260901,14.16,53.3,47.6,46.9,30.2,58.4,26.38,12.43,-46.3,2.9,-4.1,260
136,ZS,Zscaler,20260901,178.37,54.5,50.7,65.0,39.6,76.5,336.27,118.05,-47.0,9.3,36.4,260
137,RIOT,Riot Platforms,20260901,17.79,39.3,52.3,48.5,26.8,65.3,28.69,11.83,-38.0,-17.5,-27.9,260
138,ETN,Eaton,20260901,390.71,37.0,43.0,61.9,34.4,65.5,459.96,313.2,-15.1,-11.9,-1.1,260
139,DIS,Disney,20260901,106.22,54.0,71.0,52.3,35.6,71.0,117.14,91.72,-9.3,8.2,7.3,260
140,TWLO,Twilio,20260901,228.65,53.2,53.2,46.0,33.4,77.5,255.95,100.09,-10.7,17.8,1.2,260
141,FIGR,Figure Technology Solutions,20260901,33.7,49.7,73.4,46.3,30.8,73.4,73.91,24.91,-54.4,21.9,18.3,245
142,AFRM,Affirm Holdings,20260901,69.94,39.1,53.9,55.2,37.5,70.8,92.18,42.53,-24.1,-10.5,10.0,260
143,ADM,Archer Daniels Midland,20260901,84.55,62.1,47.1,45.5,36.9,75.2,86.77,54.41,-2.6,6.5,5.1,260
144,BSX,Boston Scientific,20260901,48.08,48.2,54.1,67.6,25.1,72.3,108.14,42.63,-55.5,-2.1,-1.0,260
145,S,SentinelOne,20260901,20.63,48.9,48.4,70.0,38.4,78.7,23.84,11.94,-13.5,-1.7,29.3,260
146,CTVA,Corteva,20260901,87.73,69.1,58.0,37.5,29.9,74.2,90.32,60.43,-2.9,12.3,14.1,260
147,GFS,GlobalFoundries,20260901,43.93,32.1,34.4,35.3,24.0,64.4,89.83,31.62,-51.1,-15.6,-41.8,260
148,NTAP,NetApp,20260901,183.16,45.7,50.9,72.6,45.7,76.7,207.08,93.35,-11.6,-3.8,10.0,260
149,ADI,Analog Devices,20260901,354.52,36.2,46.1,49.7,34.8,62.1,444.13,222.42,-20.2,-6.5,-11.4,260
150,ZM,Zoom Communications,20260901,94.9,42.9,50.0,68.9,32.2,72.9,111.88,72.72,-15.2,-7.1,-6.6,260
151,T,AT&T,20260901,26,68.0,71.5,55.9,23.7,72.4,28.42,20.21,-8.5,11.2,15.8,260
152,DAL,Delta Air Lines,20260901,76.38,29.5,42.5,63.0,29.5,75.4,93.43,55.22,-18.2,-17.7,-3.6,260
153,PM,Philip Morris International,20260901,187.15,46.9,57.5,48.8,42.6,65.7,200.17,140.59,-6.5,0.1,5.8,260
154,QBTS,D-Wave Quantum,20260901,16.54,39.2,48.0,57.4,31.3,57.4,44.78,12.98,-63.1,-24.2,-30.6,260
155,NVT,nVent Electric,20260901,147.3,40.3,42.3,55.0,30.1,67.6,184.1,88.89,-20.0,-9.2,-9.4,260
156,APH,Amphenol,20260901,163.18,53.2,48.0,63.5,37.4,71.6,176.32,108.51,-7.5,-4.8,17.7,260
157,MOS,The Mosaic,20260901,24.78,63.0,61.3,53.8,28.2,63.3,34.95,19.82,-29.1,9.1,11.4,260
158,HD,Home Depot,20260901,319.77,35.1,48.0,58.2,35.1,70.1,414.79,295.3,-22.9,-8.2,2.9,260
161,FRO,Frontline,20260901,44.32,61.8,63.6,54.2,42.0,77.5,44.45,18.94,-0.3,13.7,31.5,260
162,TWST,Twist Bioscience,20260901,132.06,54.2,69.6,60.3,45.8,79.4,153.1,24.16,-13.7,32.8,90.8,260
163,LEN,Lennar Corp,20260901,82.75,42.4,53.2,53.9,38.4,61.2,139.59,81.81,-40.7,-4.9,-8.0,260
164,ZETA,Zeta Global,20260901,31.56,70.4,58.8,66.4,39.4,74.3,31.56,14.55,0.0,30.1,43.3,260
165,RBRK,Rubrik,20260901,88.4,46.6,53.4,58.6,40.8,78.4,107.02,43.81,-17.4,9.1,20.4,260
166,TRV,The Travelers Companies,20260901,363.92,46.7,53.2,63.4,46.7,83.3,397.22,258.51,-8.4,-3.5,20.5,260
167,SN,SharkNinja,20260901,174.92,47.3,67.1,71.7,47.3,79.3,192.86,84.57,-9.3,4.0,46.0,260
168,KSPI,Kaspi.kz,20260901,104.08,62.7,81.9,64.2,29.5,81.9,108.75,65.91,-4.3,13.1,31.0,260
169,HAL,Halliburton,20260901,36.63,63.9,48.7,40.6,26.8,64.3,42.6,21.16,-14.0,13.7,-6.1,260
170,MXL,MaxLinear,20260901,57.59,38.3,44.5,46.5,36.0,72.7,128.03,13.05,-55.0,-20.8,-28.8,260
171,WDAY,Workday,20260901,198.38,60.8,62.2,67.1,33.3,75.2,247.69,112.5,-19.9,15.8,37.5,260
172,PEP,PepsiCo,20260901,139.79,47.8,54.6,48.6,32.9,62.0,167.22,134.38,-16.4,0.5,-1.5,260
173,ALM,Almonty Industries,20260901,17.64,57.7,67.6,45.8,30.5,67.6,23.42,4.14,-24.7,32.8,8.1,260
174,DECK,Deckers Outdoor,20260901,84.58,33.1,36.7,45.5,32.6,63.1,123.91,79.54,-31.7,-15.3,-21.8,260
175,LNG,Cheniere Energy,20260901,294.13,69.7,61.7,50.9,36.3,69.7,295.58,187.49,-0.5,14.6,23.4,260
176,BG,Bunge,20260901,121.04,64.1,48.2,36.7,27.2,64.3,130.59,75.21,-7.3,14.1,-3.7,260
177,KTOS,Kratos Defense & Security Solutions,20260901,49.34,37.8,43.3,54.9,30.6,71.0,130.72,43.88,-62.3,-4.9,-15.7,260
178,CCEP,Coca-Cola Europacific,20260901,107.6,50.7,59.5,51.4,47.4,75.3,111.71,83.96,-3.7,1.4,13.6,260
179,CPNG,Coupang,20260901,15.8,43.3,53.3,51.0,34.3,62.1,33.53,15.12,-52.9,-5.8,4.3,260
180,NCLH,Norwegian Cruise,20260901,15.43,28.3,38.9,53.1,28.3,69.9,26.94,14.79,-42.7,-23.1,-17.7,260
181,PBF,PBF Energy,20260901,74.99,60.8,50.2,61.0,38.0,81.4,75.2,25.55,-0.3,14.2,77.1,260
182,VEEV,Veeva Systems,20260901,279.23,71.9,68.0,67.0,37.8,82.6,306.22,151.43,-8.8,31.8,61.8,260
183,FORM,FormFactor,20260901,95.41,36.5,43.5,53.9,32.0,63.9,159.93,28.43,-40.3,-20.7,-18.2,260
184,NDAQ,Nasdaq,20260901,97.54,57.5,68.1,58.6,27.8,70.2,100.3,76.84,-2.8,4.2,12.2,260
185,AEP,American Electric Power,20260901,122.96,40.6,38.1,39.7,30.7,70.3,137.64,103.24,-10.7,-3.5,-4.1,260
186,MPC,Marathon Petroleum,20260901,383,76.5,66.0,62.5,41.8,79.9,383,160.76,0.0,22.9,46.6,260
187,SAP,SAP SE,20260901,212.04,58.5,73.0,70.5,30.5,76.5,275.65,146.38,-23.1,8.5,14.8,260
188,MS,Morgan Stanley,20260901,211.04,44.8,52.7,53.9,37.0,71.7,227.3,144.81,-7.2,-2.8,0.1,260
189,WFC,Wells Fargo & Co,20260901,87.04,54.5,44.6,58.7,39.8,68.7,94.83,73.0,-8.2,-1.0,6.8,260
190,MGM,MGM Resorts International,20260901,40.77,25.1,39.3,48.8,25.1,72.2,50.69,30.72,-19.6,-10.8,-14.2,260
192,NEE,NextEra Energy,20260901,82.93,38.3,36.6,45.1,28.6,58.0,96.44,67.82,-14.0,-4.2,-2.7,260
193,C,Citigroup,20260901,132.54,46.6,47.5,55.7,35.9,74.6,144.93,91.98,-8.6,-3.2,0.6,260
194,FPS,Forgent Power Solutions,20260901,29.27,29.3,34.9,47.1,23.0,67.0,64.59,27.97,-54.7,-25.7,-50.5,144
195,AEM,Agnico Eagle,20260901,193.46,53.4,83.9,51.6,29.1,83.9,250.39,136.04,-22.7,28.7,18.5,260
196,JOBY,Joby Aviation,20260901,6.69,34.1,40.7,51.3,32.0,59.8,19.57,6.65,-65.8,-16.1,-29.9,260
197,SFTBY,SoftBank Group (ADR),20260901,15.88,42.0,41.6,50.9,30.6,55.6,28.68,10.91,-44.6,-10.9,-26.7,260
198,OSCR,Oscar Health,20260901,29.83,47.3,52.3,53.4,37.9,74.0,32.76,10.85,-8.9,-1.8,21.7,260
199,LNVGY,LENOVO GROUP LTD,20260901,77.18,57.5,62.7,62.6,45.3,78.8,87.75,22.03,-12.0,17.6,30.2,260
200,UAL,United Airlines,20260901,104.63,31.1,45.0,63.7,31.1,75.5,136.11,85.21,-23.1,-21.1,-1.0,260
201,BWXT,BWX Technologies,20260901,161.54,47.5,29.6,44.7,28.3,60.8,237.73,149.52,-32.0,-6.2,-13.0,260
202,RTX,RTX Corp,20260901,205.16,39.1,46.3,72.6,39.1,77.4,225.49,149.53,-9.0,-5.5,13.7,260
203,COP,ConocoPhillips,20260901,136.19,70.1,66.5,55.9,30.0,74.6,136.19,83.04,0.0,16.2,17.0,260
204,P,Everpure,20260901,93.78,46.8,57.4,62.8,38.6,84.1,118.16,56.99,-20.6,11.7,29.9,260
205,NU,Nu Holdings,20260901,14.46,51.0,60.3,56.2,32.7,67.3,18.76,11.6,-22.9,0.9,20.8,260
206,CDNS,Cadence Design Systems,20260901,313.04,38.8,49.4,44.0,28.6,59.7,416.39,265.66,-24.8,-8.1,-16.8,260
207,DINO,HF Sinclair,20260901,103.97,71.9,58.3,60.3,38.4,83.1,103.97,44.83,0.0,18.5,46.5,260
208,UPS,United Parcel Service,20260901,102.66,43.4,51.5,48.8,37.8,69.6,115.87,77.49,-11.4,-4.4,-3.9,260
209,VIST,Vista Energy,20260901,74.71,63.4,51.0,48.5,24.2,63.4,79.25,33.7,-5.7,13.0,0.4,260
210,CVS,CVS Health,20260901,97.6,52.3,35.7,49.9,28.7,74.7,109.92,68.1,-11.2,-6.5,2.4,260
211,LVMUY,LVMH Moet Hennessy Louis Vuitton,20260901,102.64,40.2,43.8,53.7,33.6,67.2,149.68,102.58,-31.4,-8.1,-6.6,260
212,RMBS,Rambus,20260901,84.4,36.4,40.6,46.4,28.1,55.9,170.66,73.28,-50.5,-16.1,-41.9,260
213,TAL,TAL Education,20260901,12.23,61.4,52.6,71.3,28.6,83.7,12.91,8.95,-5.3,2.0,27.9,260
214,CRS,Carpenter Technology,20260901,473.06,34.2,36.0,52.5,32.6,82.8,618.99,231.87,-23.6,-17.0,-2.1,260
215,VG,Venture Global,20260901,15.11,61.4,54.2,49.0,35.8,70.0,17.51,5.9,-13.7,17.7,18.2,260
216,BP,BP PLC,20260901,44.47,59.8,51.4,51.7,23.9,68.4,46.52,31.17,-4.4,6.1,4.8,260
217,MMM,3M,20260901,170.24,37.9,58.5,70.0,37.9,77.3,182.98,139.86,-7.0,-5.8,11.2,260
218,MCO,Moody's,20260901,494.71,50.6,67.8,51.6,43.8,72.6,536.03,409.5,-7.7,2.5,9.8,260
219,AU,AngloGold Ashanti,20260901,108.13,56.8,81.3,50.6,33.0,81.3,123.84,55.38,-12.7,33.5,29.4,260
220,VSXY,Victoria's Secret,20260901,84.17,44.1,50.2,63.4,43.9,76.6,99.97,22.4,-15.8,-5.6,12.8,260
221,SNAP,Snap Inc,20260901,5.35,52.1,67.1,74.3,30.3,74.3,9.09,3.93,-41.1,-7.6,-7.1,260
257,MMED,MiniMed Group,20260901,22.42,71.8,51.6,72.4,50.4,76.1,22.42,10.8,0.0,18.1,57.6,124
258,LOW,Lowe's Companies,20260901,200.05,33.9,48.3,55.9,33.9,60.0,284.26,200.05,-29.6,-8.3,-4.5,260
259,TD,The Toronto-Dominion Bank,20260901,119.5,47.8,47.2,49.8,38.4,76.4,124.8,72.1,-4.2,0.1,6.3,260
260,ESTC,Elastic,20260901,92.39,64.7,60.0,73.2,38.4,85.4,99.91,43.3,-7.5,30.0,49.5,260
261,CSX,CSX Corp,20260901,48.7,36.4,60.7,57.4,36.4,76.1,53.08,31.64,-8.3,-4.3,3.9,260
262,MOG.A,Moog-A,20260901,365.03,36.3,39.2,53.0,36.3,81.6,445.38,190.93,-18.0,-10.6,-0.8,260
263,HL,Hecla Mining,20260901,19.11,53.5,69.9,51.6,31.2,71.3,31.79,8.84,-39.9,24.2,29.3,260
264,CHTR,Charter Communications,20260901,146.19,48.0,57.7,65.4,30.4,68.3,282.74,123.31,-48.3,-4.5,10.6,260
265,ADDYY,adidas AG,20260901,86.41,36.5,40.1,38.9,33.3,74.7,111.68,74.33,-22.6,-7.2,-7.0,260
266,Q,Qnity Electronics,20260901,115.49,32.2,41.0,52.3,31.5,65.4,175.52,73.35,-34.2,-18.4,-18.6,213
267,AAON,AAON Inc,20260901,75.35,30.4,27.3,38.5,22.3,57.1,148.15,73.35,-49.1,-21.1,-43.2,260
268,FISV,Fiserv,20260901,51.67,45.9,49.3,61.9,31.1,63.2,136.78,47.18,-62.2,-7.4,-5.1,260
269,AMGN,Amgen,20260901,438.12,66.5,74.1,64.9,47.0,79.8,443.84,263.86,-1.3,13.0,26.1,260
270,WYNN,Wynn Resorts,20260901,90.6,29.8,44.8,46.9,29.8,65.1,132.13,90.6,-31.4,-6.9,-13.1,260
271,ENTG,Entegris,20260901,129.51,40.6,46.1,54.9,31.2,69.9,183.84,68.64,-29.6,-10.4,3.4,260
272,AON,Aon PLC,20260901,326.3,35.3,50.4,51.0,31.5,71.3,380.39,307.57,-14.2,-8.5,-0.5,260
273,KHC,The Kraft Heinz,20260901,25.87,54.8,49.5,58.8,38.4,71.0,27.62,20.83,-6.3,-2.9,14.6,260
274,ABT,Abbott Laboratories,20260901,108.93,49.1,75.4,64.2,42.0,78.0,133.53,81.98,-18.4,3.3,20.5,260
275,MBGYY,MERCEDES-BENZ GROUP AG UNSP ADR EACH REP 0.25 ORD SHS,20260901,13.5,56.7,46.4,64.0,28.5,64.0,16.93,12.25,-20.3,-2.7,-1.5,260
276,CELH,Celsius Holdings,20260901,30.72,48.7,68.9,50.9,31.1,68.9,64.86,23.77,-52.6,4.0,9.2,260
277,AMKBY,A.P. Moller - Maersk A/S Unsponsored ADR,20260901,16.23,60.6,76.1,52.9,40.5,82.2,17.43,8.99,-6.9,25.1,17.7,260
278,EBAY,eBay,20260901,104.98,47.7,47.1,45.7,35.8,66.1,118.27,78.69,-11.2,-3.9,-3.7,260
279,LUV,Southwest Airlines,20260901,37.68,25.2,34.0,56.3,25.2,76.5,54.33,29.29,-30.6,-22.6,-8.9,260
280,POWL,Powell Industries,20260901,172.14,29.2,36.1,41.2,28.3,58.8,321.8,85.54,-46.5,-18.5,-39.5,260
281,WELL,Welltower,20260901,240.42,56.6,59.5,45.4,39.6,74.1,251.12,162.79,-4.3,4.2,16.6,260
282,DOW,Dow Inc,20260901,30.46,50.4,46.2,50.6,18.1,63.5,40.97,19.68,-25.7,1.6,-9.3,260
283,BTG,B2Gold,20260901,5.2,54.2,78.7,49.7,31.1,79.0,6.16,3.65,-15.5,33.7,25.0,260
284,RVMD,Revolution Medicines,20260901,209.87,56.0,63.7,59.7,46.3,78.1,221.15,38.95,-5.1,8.5,40.6,260
285,VSAT,Viasat,20260901,66.28,35.6,42.7,64.3,35.6,69.2,89.81,28.41,-26.2,-23.1,-1.3,260
286,BLTE,Belite Bio,20260901,156.7,47.3,51.0,54.3,40.4,71.6,190.3,63.51,-17.7,-0.4,9.3,260
318,ECHO,EchoStar,20260901,86.04,41.7,41.8,46.3,29.8,53.8,141.8,63.91,-39.3,-6.1,-26.0,260
319,WSE,WISE GROUP PLC,20260901,12.94,53.8,57.9,51.3,18.5,60.0,15.4,10.4,-16.0,4.7,15.6,79
320,HNGE,Hinge Health,20260901,90.02,56.1,61.7,53.2,40.1,88.1,92.85,31.17,-3.0,13.3,41.5,260
321,ES,Eversource Energy,20260901,70.5,42.0,43.1,47.4,37.2,68.7,75.39,60.11,-6.5,-3.0,-0.1,260
322,JBL,Jabil,20260901,299.14,38.0,40.3,55.8,31.2,65.2,385.55,192.34,-22.4,-12.0,-15.3,260
323,SUN,Sunoco,20260901,76.99,59.6,52.6,55.3,38.2,70.7,77.08,45.51,-0.1,5.0,17.8,260
324,ONTO,Onto Innovation,20260901,256.37,39.2,48.1,51.2,32.1,69.8,378.45,101.95,-32.3,-10.9,1.2,260
325,ILMN,Illumina,20260901,207.13,52.0,72.2,62.7,47.2,73.8,227.69,91,-9.0,2.0,27.6,260
326,MKSI,MKS Inc,20260901,246.44,31.6,37.9,47.6,29.1,76.4,444.39,99.82,-44.5,-23.1,-18.2,260
327,CNH,CNH Industrial,20260901,12.5,68.1,59.7,57.4,40.7,68.1,12.96,9.13,-3.6,11.4,16.3,260
328,CNQ,Canadian Natural Resources,20260901,51.81,68.0,61.3,57.8,27.9,74.2,51.81,28.93,0.0,12.2,14.6,260
329,CNC,Centene,20260901,65.23,50.9,50.1,50.0,39.5,75.6,68.72,28.65,-5.1,1.8,4.7,260
330,ROKU,Roku Inc,20260901,155.53,57.8,77.2,68.9,40.7,78.8,159.76,82.93,-2.6,5.6,27.2,260
331,DPZ,Domino's Pizza,20260901,340.37,49.4,56.3,69.7,29.3,71.8,458.46,283.03,-25.8,-7.4,9.1,260
332,PAYP,PayPay,20260901,14.99,47.6,57.4,57.4,23.2,57.4,24.56,12.37,-39.0,-10.2,-0.6,120
333,VALE,Vale SA,20260901,15.12,60.2,66.4,50.2,30.7,66.4,17.33,9.38,-12.7,4.9,2.1,260
334,LUMN,Lumen Technologies,20260901,6.38,51.3,40.9,47.4,25.8,51.7,11.83,4.72,-46.1,-4.9,-28.4,260
335,BKR,Baker Hughes,20260901,63.66,59.6,50.8,62.3,25.0,68.9,69.18,43.79,-8.0,3.5,2.1,260
336,ZTS,Zoetis,20260901,77.25,53.2,53.9,48.2,29.4,55.8,150.43,71.36,-48.6,1.6,-2.1,260
337,M,Macy's,20260901,21.93,35.4,39.3,66.0,35.4,76.0,26.21,13.0,-16.3,-16.3,-0.3,260
338,TECK,Teck Resources,20260901,66.79,52.7,70.2,60.8,37.6,70.2,71.62,32.53,-6.7,3.2,8.5,260
339,NTDOY,Nintendo (ADR),20260901,13.99,68.2,68.4,64.0,32.2,76.6,24.25,10.19,-42.3,15.9,21.5,260
340,INIO,INNIO N.V,20260901,19.47,30.2,33.3,45.9,28.5,62.0,41.13,19.47,-52.7,-28.8,-39.6,62
341,NXT,Nextpower,20260901,83.07,35.6,33.3,44.7,33.2,51.2,156.4,64.33,-46.9,-15.6,-36.9,260
342,APO,Apollo Global Management,20260901,131.69,50.4,54.5,65.8,29.3,70.4,150.8,99.46,-12.7,-0.7,3.3,260
343,CHWY,Chewy,20260901,23.72,56.0,66.7,66.6,28.0,66.7,42.33,17.51,-44.0,-1.6,14.9,260
