rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
227,NVT,nVent Electric,20260914,146.64,42.5,50.1,61.0,30.1,67.6,184.1,94.15,-20.3,-14.4,-14.1,260
228,DECK,Deckers Outdoor,20260914,80.54,32.5,37.7,37.5,29.5,56.0,120.94,79.54,-33.4,-13.5,-23.8,260
229,CORZ,Core Scientific,20260914,16.96,41.3,44.3,44.0,29.6,64.4,29.16,13.57,-41.8,-16.0,-40.2,260
230,DOW,Dow Inc,20260914,28.9,41.0,43.8,54.4,18.1,63.5,40.97,19.68,-29.5,-5.9,-10.0,260
231,BLTE,Belite Bio,20260914,173,54.3,72.6,52.9,41.6,72.6,193.61,66.8,-10.6,6.3,16.6,260
232,EL,Estee Lauder,20260914,98.22,53.9,67.3,53.5,39.5,77.6,118.37,66.74,-17.0,14.5,19.5,260
233,MTSI,MACOM Technology Solutions,20260914,239.62,37.2,46.3,57.3,25.5,60.3,409.68,122.18,-41.5,-24.3,-34.7,260
234,MDT,Medtronic,20260914,93.8,60.4,64.5,71.1,46.2,75.0,102.81,73.09,-8.8,2.8,21.1,260
235,GTLB,Gitlab,20260914,49.25,66.3,73.8,71.4,42.3,76.6,51.04,19.42,-3.5,15.6,86.1,260
236,VZ,Verizon,20260914,51.29,67.4,63.0,65.4,30.6,71.0,51.29,36.56,0.0,5.8,13.8,260
237,RVMD,Revolution Medicines,20260914,205.11,50.1,55.7,63.1,47.9,78.1,221.15,42.51,-7.3,0.7,30.0,260
238,AFRM,Affirm Holdings,20260914,73.38,49.1,44.5,54.9,37.5,70.8,92.18,42.53,-20.4,-6.3,3.7,260
239,MMM,3M,20260914,162.02,29.6,35.5,66.8,27.0,77.3,182.98,139.86,-11.5,-10.9,2.2,260
240,MTZ,MasTec,20260914,227.7,34.9,33.8,46.4,29.7,65.7,437.51,189.75,-48.0,-23.5,-39.3,260
241,ESTC,Elastic,20260914,85.11,52.1,60.1,85.4,38.4,85.4,99.91,43.3,-14.8,-1.8,45.3,260
242,MOS,The Mosaic,20260914,25.05,58.0,67.1,42.8,39.6,70.2,34.66,19.65,-27.7,16.9,12.2,260
243,GM,General Motors,20260914,87.16,54.8,58.1,55.9,37.6,73.7,90.11,54.88,-3.3,0.7,9.8,260
244,NVS,Novartis AG,20260914,138.99,34.5,55.2,42.2,31.5,64.1,163.67,118.23,-15.1,-7.9,-7.9,260
245,LVMUY,LVMH Moet Hennessy Louis Vuitton,20260914,96.46,34.6,35.1,39.8,26.4,58.1,149.68,93.93,-35.6,-9.0,-16.9,260
246,PAAS,Pan American Silver,20260914,48.64,45.3,53.2,51.5,35.1,70.1,68.06,32.77,-28.5,2.9,-3.3,260
247,ADM,Archer Daniels Midland,20260914,86.44,64.0,60.8,50.3,36.9,75.2,86.91,54.41,-0.5,8.1,13.7,260
248,VALE,Vale SA,20260914,14.61,45.5,58.6,38.1,30.7,67.7,17.33,9.85,-15.7,7.2,-3.3,260
267,UAL,United Airlines,20260914,108.96,42.5,43.2,51.7,31.1,75.5,136.11,85.21,-19.9,-13.1,-5.9,260
268,PAYP,PayPay,20260914,18.68,71.6,62.7,46.5,24.5,71.6,24.56,12.37,-23.9,25.5,45.9,128
269,TRI,Thomson Reuters,20260914,105.81,54.8,53.7,56.4,36.3,68.5,166.8,75.56,-36.6,3.5,35.3,260
270,EBAY,eBay,20260914,108.99,56.3,44.9,38.6,35.8,66.1,118.27,78.69,-7.8,6.0,1.3,260
271,DKNG,DraftKings,20260914,24.85,52.6,46.3,60.3,32.3,60.3,43.98,20.72,-43.5,-4.9,-5.6,260
272,SPGI,S&P Global,20260914,418.54,46.1,58.3,50.8,37.7,71.2,513.22,367.07,-18.4,0.2,6.1,260
273,COKE,Coca-Cola Consolidated,20260914,200.67,61.6,48.4,53.7,42.1,62.9,216.33,111.2,-7.2,6.1,9.4,260
274,Q,Qnity Electronics,20260914,117.23,39.0,39.7,53.6,31.5,65.4,175.52,73.35,-33.2,-17.6,-25.1,221
275,NRG,NRG Energy,20260914,108.47,39.6,50.6,48.0,36.7,65.2,182.82,108.47,-40.7,-14.1,-17.6,260
276,CPNG,Coupang,20260914,15.11,40.5,38.8,45.5,33.5,62.1,33.53,14.67,-54.9,-6.3,-19.8,260
277,POWL,Powell Industries,20260914,170.7,34.9,38.2,45.0,28.3,58.8,321.8,93.9,-47.0,-20.0,-41.9,260
278,MKSI,MKS Inc,20260914,239.27,34.5,39.8,47.7,29.1,76.4,444.39,114.62,-46.2,-22.9,-35.5,260
279,CVE,Cenovus Energy,20260914,33.11,62.8,59.4,65.0,33.2,72.4,33.29,15.59,-0.6,7.3,30.0,260
280,WM,Waste Management,20260914,218.09,45.1,40.2,42.3,33.2,69.6,243.4,193.54,-10.4,-2.4,1.5,260
281,FIS,Fidelity National Information Services,20260914,38.18,37.9,51.1,50.9,33.1,69.1,66.05,37.29,-42.2,-10.0,0.1,260
282,SHEL,Shell,20260914,96.45,69.6,60.9,62.2,25.4,72.1,96.77,68.25,-0.3,6.6,21.0,260
283,DPZ,Domino's Pizza,20260914,321.78,43.2,49.4,53.2,29.3,71.8,440.77,281.29,-27.0,-6.5,3.0,260
284,SYK,Stryker Corp,20260914,281.87,32.9,34.1,53.4,23.0,65.6,385.39,270.01,-26.9,-16.9,-6.1,260
285,MUFG,Mitsubishi UFJ Financial Group,20260914,23.89,61.9,68.4,61.4,43.2,77.5,24.13,14.34,-1.0,3.6,15.1,260
286,RIO,Rio Tinto,20260914,97.64,42.1,59.4,52.1,30.1,71.3,109.63,59.0,-10.9,2.0,-2.8,260
287,AU,AngloGold Ashanti,20260914,100.48,44.9,56.6,65.3,35.0,81.3,123.84,60.79,-18.9,5.0,11.2,260
288,CL,Colgate-Palmolive,20260914,87.89,40.0,40.3,49.9,33.5,66.4,97.97,73.64,-10.3,-4.4,-2.4,260
289,EIX,Edison International,20260914,56.13,34.1,32.5,45.5,22.2,73.3,80.38,50.16,-30.2,-21.4,-19.9,260
290,CNQ,Canadian Natural Resources,20260914,50.32,58.4,58.9,63.3,27.9,74.2,51.33,28.68,-2.0,5.9,21.0,260
291,CHWY,Chewy,20260914,21.35,41.8,54.2,52.3,29.3,66.7,40.45,17.51,-47.2,-4.8,20.1,260
292,DVN,Devon Energy,20260914,49.41,62.9,57.3,58.1,32.4,69.0,51.37,30.95,-3.8,8.5,16.8,260
293,DT,Dynatrace,20260914,53.34,60.4,57.1,60.2,39.1,74.8,54.59,32.36,-2.3,8.5,29.3,260
294,BKNG,Booking Holdings,20260914,175.35,32.2,41.9,68.9,29.2,73.2,221.01,153.37,-20.7,-17.1,2.4,260
295,QLYS,Qualys,20260914,172.91,51.3,48.2,67.6,33.3,88.9,195.88,76.2,-11.7,-7.1,54.1,260
296,SYM,Symbotic,20260914,41.6,50.1,55.3,50.6,31.8,62.2,87.3,38.22,-52.3,-2.6,3.6,260
297,VFC,VF Corp,20260914,13.07,39.0,37.4,41.7,30.2,62.4,21.29,12.62,-38.6,-11.5,-21.2,260
298,TEL,TE Connectivity,20260914,203.37,46.7,52.6,57.6,40.5,62.5,245.75,194.33,-17.2,-5.6,-3.8,260
299,GEHC,GE HealthCare Technologies,20260914,64.25,30.1,41.6,67.1,28.3,68.8,88.03,59.45,-27.0,-12.8,5.1,260
300,MOH,Molina Healthcare,20260914,214.07,62.0,47.9,56.3,32.9,76.4,242.88,122.65,-11.9,0.8,9.5,260
301,LIN,Linde,20260914,464.41,34.0,39.6,38.1,29.5,68.6,544.85,385.58,-14.8,-3.5,-9.7,260
302,UEC,Uranium Energy,20260914,10.26,38.3,49.4,58.2,34.9,70.7,20.14,9.04,-49.1,-8.5,-10.2,260
303,AEM,Agnico Eagle,20260914,197.55,52.9,59.5,72.1,29.1,83.9,250.39,136.04,-21.1,6.2,14.5,260
