rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
151,ALB,Albemarle,20260902,137.75,57.1,53.9,38.3,25.1,67.8,215.07,71.61,-36.0,15.9,-7.8,260
152,TTMI,TTM Technologies,20260902,115.6,41.8,45.1,45.4,26.3,69.3,221.47,46.07,-47.8,-11.9,-35.2,260
153,WFC,Wells Fargo & Co,20260902,89.27,62.3,46.6,60.8,39.8,68.7,94.83,73.0,-5.9,0.7,10.9,260
154,WDAY,Workday,20260902,200.87,62.1,59.2,66.5,33.3,75.2,247.69,112.5,-18.9,17.7,39.7,260
155,F,Ford Motor,20260902,14.14,51.8,47.3,46.7,38.8,66.3,17.25,10.9,-18.0,1.2,-4.7,260
156,ALM,Almonty Industries,20260902,17.69,58.0,63.2,46.0,30.5,67.6,23.42,4.14,-24.5,32.9,7.5,260
157,LVMUY,LVMH Moet Hennessy Louis Vuitton,20260902,101.56,38.2,44.7,51.8,33.6,67.2,149.68,101.56,-32.1,-8.4,-8.6,260
158,SNAP,Snap Inc,20260902,5.59,56.7,54.5,60.5,30.3,74.3,9.09,3.93,-38.5,4.9,-1.1,260
159,TWLO,Twilio,20260902,226.75,51.9,55.7,45.3,33.4,77.5,255.95,100.09,-11.4,17.4,6.7,260
175,GILD,Gilead Sciences,20260902,149.61,66.2,68.3,51.0,29.3,74.1,153.91,108.5,-2.8,13.5,17.6,260
176,CTVA,Corteva,20260902,89.97,72.9,57.4,38.5,29.9,74.2,90.32,60.43,-0.4,14.6,18.9,260
177,ALNY,Alnylam Pharmaceuticals,20260902,267.4,63.5,48.2,35.9,23.5,69.7,491.22,205.48,-45.6,16.9,-8.5,260
178,NEE,NextEra Energy,20260902,83.1,39.7,36.6,39.5,28.6,58.0,96.44,67.82,-13.8,-2.5,-0.3,260
179,PAYP,PayPay,20260902,15.73,54.0,52.8,50.5,23.2,57.4,24.56,12.37,-36.0,0.4,3.7,121
180,ABNB,Airbnb,20260902,183.26,59.1,69.6,60.3,39.0,81.6,190.5,111.54,-3.8,20.2,36.3,260
181,SIMO,Silicon Motion Technology,20260902,242.51,46.3,51.7,44.3,32.7,71.2,336.22,78.41,-27.9,-1.5,-7.7,260
182,SAP,SAP SE,20260902,209.69,55.8,64.8,71.3,30.5,76.5,275.65,146.38,-23.9,6.3,15.3,260
183,S,SentinelOne,20260902,19.68,44.6,49.7,70.1,38.4,78.7,23.84,11.94,-17.4,-6.3,25.0,260
184,SWKS,Skyworks Solutions,20260902,71.67,63.4,50.6,57.3,31.3,63.4,83.42,52.05,-14.1,7.0,-4.9,260
185,FRO,Frontline,20260902,45.42,65.1,51.9,49.1,42.0,77.5,45.42,19.11,0.0,19.6,35.4,260
186,CHTR,Charter Communications,20260902,158.97,58.3,56.3,65.4,31.7,68.3,282.74,123.31,-43.8,3.8,20.2,260
187,CORZ,Core Scientific,20260902,16.81,37.7,36.8,46.8,29.6,64.4,29.16,13.57,-42.4,-22.8,-38.1,260
188,FIGR,Figure Technology Solutions,20260902,33.19,48.5,59.9,49.6,31.9,73.4,73.91,24.91,-55.1,15.5,19.1,246
189,AGX,Argan,20260902,410.4,28.5,30.6,48.8,26.9,69.3,797.9,202.87,-48.6,-31.8,-33.8,260
190,MDT,Medtronic,20260902,92.18,59.3,61.2,58.8,46.0,75.0,102.81,73.09,-10.3,7.2,15.3,260
191,HON,Honeywell,20260902,206.07,29.2,40.3,60.7,29.2,62.1,268.58,202.71,-23.3,-16.7,-10.6,260
192,HWM,Howmet Aerospace,20260902,252.96,36.3,42.1,62.4,27.8,67.2,292.65,174.13,-13.6,-13.2,2.6,260
193,SIRI,Sirius XM,20260902,29.7,56.2,44.5,53.4,37.0,76.1,32.3,19.3,-8.0,-2.4,9.2,260
194,AEP,American Electric Power,20260902,123.57,43.4,40.4,35.7,30.7,70.3,137.64,103.24,-10.2,-1.5,-1.8,260
195,ATI,ATI Inc,20260902,201.69,43.3,52.4,61.8,39.8,75.0,231.78,74.88,-13.0,-1.7,12.0,260
196,VALE,Vale SA,20260902,15.73,67.7,62.9,52.1,30.7,67.7,17.33,9.42,-9.2,8.3,7.9,260
197,TAL,TAL Education,20260902,12.13,59.3,54.2,72.2,28.6,83.7,12.91,8.95,-6.0,0.3,28.9,260
198,MPC,Marathon Petroleum,20260902,387,77.6,69.0,50.6,41.8,79.9,387,160.76,0.0,30.3,45.8,260
199,POWL,Powell Industries,20260902,170.51,28.5,37.3,40.2,28.3,58.8,321.8,85.54,-47.0,-18.1,-41.9,260
200,COP,ConocoPhillips,20260902,137.2,71.2,63.4,49.6,30.0,74.6,137.2,83.04,0.0,20.1,16.2,260
201,VLO,Valero Energy,20260902,366.09,73.6,66.6,57.1,39.7,75.8,366.09,152.15,0.0,21.1,42.2,260
202,ACN,Accenture,20260902,187.68,63.7,60.6,65.1,20.0,70.6,282.71,122.96,-33.6,9.9,8.9,260
203,NVS,Novartis AG,20260902,162.46,60.1,53.7,50.0,42.2,64.1,163.67,118.23,-0.7,5.2,11.0,260
204,CDE,Coeur Mining,20260902,21.42,62.0,68.3,60.6,35.0,71.1,27.12,13.8,-21.0,22.9,28.0,260
238,HNGE,Hinge Health,20260902,91.85,58.7,62.7,56.0,40.1,88.1,92.85,31.17,-1.1,13.7,46.1,260
239,HD,Home Depot,20260902,316.18,34.4,45.5,60.9,34.4,70.1,411.76,293.13,-23.2,-9.8,2.8,260
240,AA,Alcoa,20260902,51.05,52.7,49.5,47.4,24.0,64.4,83.63,30.69,-39.0,7.3,-30.4,260
241,MUFG,Mitsubishi UFJ Financial Group,20260902,23.42,63.4,53.5,56.5,43.2,77.5,23.42,14.34,0.0,4.5,17.6,260
242,AMGN,Amgen,20260902,442.84,68.7,72.2,72.5,47.0,79.8,443.84,263.86,-0.2,9.2,28.8,260
243,MNST,Monster Beverage,20260902,44.42,36.0,52.8,47.7,36.0,77.1,49.97,31.23,-11.1,-5.9,0.4,260
244,AG,First Majestic Silver,20260902,21.2,60.5,64.7,56.6,30.5,68.0,31.96,9.05,-33.7,20.5,23.6,260
245,SQM,Sociedad Quimica Y Minera De Chile,20260902,81.14,63.4,59.7,48.0,30.8,73.3,94.63,39.75,-14.3,15.8,11.5,260
246,M,Macy's,20260902,22.42,41.6,41.8,59.5,35.4,76.0,26.21,15.69,-14.5,-12.1,1.5,260
247,AMKBY,A.P. Moller - Maersk A/S Unsponsored ADR,20260902,16.4,62.0,70.9,51.8,40.5,82.2,17.43,8.99,-5.9,27.0,20.3,260
248,FIVE,Five Below,20260902,243.08,55.4,69.4,73.5,32.3,82.6,262.72,138.49,-7.5,8.4,30.3,260
249,YUMC,Yum China,20260902,44.75,41.4,51.3,67.2,27.1,74.4,56.9,39.93,-21.4,-5.2,6.4,260
250,VEEV,Veeva Systems,20260902,280.72,72.4,65.9,67.9,37.8,82.6,306.22,151.43,-8.3,31.5,67.9,260
251,DECK,Deckers Outdoor,20260902,83.76,32.1,38.4,44.6,32.1,63.1,123.91,79.54,-32.4,-15.7,-23.7,260
252,MCO,Moody's,20260902,490,47.6,68.4,51.8,43.8,72.6,536.03,409.5,-8.6,1.5,10.7,260
253,CMCSA,Comcast,20260902,26.81,59.0,68.4,57.7,26.7,68.4,31.68,21.92,-15.4,8.3,14.4,260
254,ROST,Ross Stores,20260902,230.85,42.0,45.5,69.5,32.8,72.1,255.23,143.75,-9.6,-8.8,1.7,260
255,LUMN,Lumen Technologies,20260902,6.81,58.7,45.0,37.2,25.8,58.7,11.83,4.72,-42.4,12.0,-24.4,260
256,RMBS,Rambus,20260902,84.72,36.9,40.8,44.0,28.1,52.9,170.66,73.28,-50.4,-12.9,-44.3,260
257,JBL,Jabil,20260902,299.39,38.2,41.4,55.2,31.2,65.2,385.55,192.34,-22.3,-11.6,-17.7,260
258,COKE,Coca-Cola Consolidated,20260902,195.26,56.7,57.5,50.8,42.1,62.9,216.33,111.2,-9.7,5.7,9.4,260
259,ADP,Automatic Data Processing,20260902,281.16,59.7,64.7,66.6,42.5,73.5,293.05,187.37,-4.1,4.1,23.7,260
260,RIG,Transocean,20260902,6.22,67.8,50.5,46.2,27.7,67.8,7.58,2.99,-17.9,21.0,0.8,260
261,PAAS,Pan American Silver,20260902,51.54,54.4,60.8,61.2,29.9,70.1,68.06,32.77,-24.3,7.2,9.4,260
262,CMG,Chipotle Mexican Grill,20260902,38.52,64.8,62.1,50.9,39.7,68.8,42.36,28.18,-9.1,11.7,31.6,260
263,IFNNY,INFINEON TECHNOLOG,20260902,64.69,40.9,38.2,42.6,30.4,62.8,102.41,36.33,-36.8,-7.3,-27.8,260
264,MCHP,Microchip Technology,20260902,72.76,41.9,41.8,44.2,31.2,61.0,102.1,47.77,-28.7,-5.9,-19.9,260
265,AS,Amer Sports,20260902,28.56,27.6,34.6,59.5,27.6,60.0,41.96,28.56,-31.9,-22.2,-15.7,260
266,HAL,Halliburton,20260902,37.63,68.1,52.6,37.8,26.8,68.1,42.6,21.16,-11.7,18.8,-6.7,260
267,TRV,The Travelers Companies,20260902,366.18,49.3,54.5,66.0,46.7,83.3,397.22,258.51,-7.8,-4.3,23.9,260
293,CVNA,Carvana,20260902,74.16,56.0,56.2,56.3,38.4,63.3,95.69,56.26,-22.5,6.7,6.8,260
294,CNC,Centene,20260902,67.34,57.7,51.5,57.8,39.5,75.6,68.72,28.65,-2.0,0.5,3.6,260
295,LVS,Las Vegas Sands,20260902,44.54,42.8,48.4,44.0,29.9,66.6,68.29,43.81,-34.8,-2.9,-11.7,260
296,VIST,Vista Energy,20260902,77.03,67.0,51.6,44.2,24.2,67.0,79.25,33.7,-2.8,20.3,4.2,260
297,KHC,The Kraft Heinz,20260902,26.26,58.2,44.9,51.2,38.4,71.0,27.62,20.83,-4.9,2.1,12.5,260
298,CB,Chubb Ltd,20260902,339.42,44.0,47.6,53.2,42.1,74.6,363.5,265.73,-6.6,-3.7,5.8,260
299,DOCN,DigitalOcean,20260902,104.87,38.1,43.2,46.8,33.8,67.1,181.29,32.04,-42.2,-15.7,-38.1,260
300,ILMN,Illumina,20260902,213.25,56.5,72.0,59.2,47.2,73.8,227.69,91,-6.3,6.7,34.9,260
301,CELH,Celsius Holdings,20260902,31.29,50.9,68.3,49.0,31.1,68.9,64.86,23.77,-51.8,7.3,11.7,260
302,NXPI,NXP Semiconductors,20260902,228.5,43.6,35.8,34.3,27.7,58.9,331.55,181.81,-31.1,-1.1,-23.9,260
303,NAVN,Navan,20260902,26.9,44.1,61.3,61.3,42.6,72.8,30.58,8.51,-12.0,-2.7,25.5,211
304,WM,Waste Management,20260902,219.04,38.3,38.8,40.9,33.8,69.6,244.47,194.39,-10.4,-2.3,1.3,260
305,IBRX,ImmunityBio,20260902,7.95,52.5,58.7,46.0,36.9,73.2,11.55,1.98,-31.2,9.7,10.9,260
306,IQV,IQVIA Holdings,20260902,263.84,70.8,72.9,65.7,39.8,80.8,263.84,156.66,0.0,11.8,43.6,260
307,BMY,Bristol-Myers Squibb,20260902,67.66,62.5,63.5,60.2,38.3,72.8,67.92,41.21,-0.4,6.3,23.1,260
308,KSPI,Kaspi.kz,20260902,106.81,67.4,77.6,64.7,29.5,81.9,108.75,65.91,-1.8,15.9,36.1,260
309,LUV,Southwest Airlines,20260902,38.43,31.5,33.5,56.6,25.2,76.5,54.07,29.15,-28.9,-20.9,-5.5,260
310,BP,BP PLC,20260902,43.93,56.4,49.5,46.4,23.9,68.4,46.52,31.17,-5.6,7.9,1.7,260
311,CNH,CNH Industrial,20260902,13.65,75.6,60.4,51.2,40.7,75.6,13.65,9.13,0.0,26.5,27.8,260
312,AU,AngloGold Ashanti,20260902,107.83,56.4,72.1,61.2,33.0,81.3,123.84,55.38,-12.9,22.5,28.5,260
313,AEIS,Advanced Energy Industries,20260902,268.19,39.5,42.6,55.6,33.6,64.4,388.79,145.04,-31.0,-18.5,-12.4,260
314,CRS,Carpenter Technology,20260902,460.97,31.4,35.5,52.5,31.4,82.8,618.99,231.87,-25.5,-19.1,-7.6,260
315,NYT,New York Times,20260902,67.68,47.6,49.9,33.3,29.8,60.4,85.59,54.2,-20.9,3.4,-8.3,260
316,BG,Bunge,20260902,122.86,66.4,51.4,36.5,27.2,66.4,130.59,75.21,-5.9,16.0,-1.5,260
317,ROL,Rollins,20260902,35.71,34.5,37.9,26.2,22.6,51.2,64.87,35.71,-44.9,-4.5,-23.0,260
318,TD,The Toronto-Dominion Bank,20260902,121.47,54.1,48.3,54.5,38.4,76.4,124.8,72.1,-2.7,0.3,7.1,260
319,IONS,Ionis Pharmaceuticals,20260902,61.33,53.9,60.7,35.1,22.8,75.8,86.5,51.77,-29.1,13.2,-16.6,260
320,SN,SharkNinja,20260902,175.25,47.6,71.4,79.2,47.3,79.3,192.86,84.57,-9.1,-3.8,48.2,260
321,AUR,Aurora Innovation,20260902,5.85,44.1,38.2,54.5,35.0,64.4,8.4,3.77,-30.4,-12.6,-6.5,260
322,Q,Qnity Electronics,20260902,117.69,35.5,40.6,46.8,31.5,65.4,175.52,73.35,-32.9,-13.2,-18.5,214
