datetime,open,high,low,close,volume
2026-03-10 02:00,69.79,70.88,69.6,69.8,40
2026-03-10 06:00,71.07,71.07,69.18,70.57,43
2026-03-10 10:00,70.69,71.58,70.28,70.72,187
2026-03-10 14:00,70.94,71.13,67.38,68.59,432
2026-03-10 17:00,68.75,71.29,68.49,70.86,172
2026-03-10 22:00,71.53,71.75,69.78,70.52,30
2026-03-11 02:00,70.84,71.26,70.57,70.92,8
2026-03-11 06:00,71.12,71.86,70.58,71.64,44
2026-03-11 10:00,71.57,71.59,70.78,70.83,251
2026-03-11 14:00,70.52,72.54,70.1,72.45,122
2026-03-11 17:00,72.85,74.26,72.85,73.76,184
2026-03-11 22:00,74.35,76.87,74.26,74.79,130
2026-03-12 02:00,75.59,76,75.2,75.48,41
2026-03-12 06:00,75.1,75.11,73.91,74.72,63
2026-03-12 10:00,74.24,75.94,74.13,75.79,155
2026-03-12 14:00,75.68,76.19,74.96,76.09,289
2026-03-12 17:00,76.03,77.74,75.93,77.25,535
2026-03-12 22:00,78.09,78.09,76.75,77.39,31
2026-03-13 02:00,77.24,77.74,76.97,76.97,47
2026-03-13 06:00,76.85,78.17,76.72,77.31,59
2026-03-13 10:00,77.22,77.42,75.88,76.36,71
2026-03-13 14:00,76.63,77.43,76.31,77.23,95
2026-03-13 17:00,77.43,78.17,77.25,77.77,198
2026-03-15 22:00,78.89,79.12,77.4,77.4,19
2026-03-16 02:00,78.14,78.28,78.05,78.28,7
2026-03-16 06:00,78.03,78.55,77.92,78.11,48
2026-03-16 10:00,78.1,78.1,75.8,75.98,92
2026-03-16 14:00,76.04,77.61,75.79,76.44,69
2026-03-16 17:00,76.38,76.58,75.93,76.5,237
2026-03-16 22:00,76.81,77.59,76.81,77.19,14
2026-03-17 02:00,77.58,78.26,77.57,78.26,12
2026-03-17 06:00,78.44,78.56,77.93,78.37,24
2026-03-17 10:00,78.57,78.76,77.08,77.46,86
2026-03-17 14:00,77.73,78.1,77.05,77.62,232
2026-03-17 17:00,77.65,78.26,77.59,78.22,192
2026-03-17 22:00,77.64,77.87,77.57,77.75,20
2026-03-19 10:00,79.16,80.1,78.99,79.37,137
2026-03-19 14:00,79.36,80.63,79.35,79.71,358
2026-03-19 17:00,79.3,79.98,77.39,78.92,127
2026-03-19 22:00,78.17,79.68,77.17,77.55,23
2026-03-20 02:00,77.78,78.36,77.48,78.21,26
2026-03-20 06:00,78.38,79.87,78.31,79.87,41
2026-03-20 10:00,80.04,80.04,78.33,79.28,138
2026-03-20 14:00,78.93,79.85,78.78,79.73,760
2026-03-20 17:00,79.69,80.12,78.92,79.1,155
2026-03-22 22:00,81.22,81.25,79.62,80.12,32
2026-03-23 02:00,80.56,80.57,79.91,80.1,10
2026-03-23 06:00,81.02,82.29,81.02,81.81,65
2026-03-23 10:00,81.63,81.72,73.26,75.07,458
2026-03-23 14:00,74.96,76,72.57,74.49,412
2026-03-23 17:00,74.42,75.53,73.44,75.26,192
2026-03-23 22:00,75.26,77.4,75.26,77.37,15
2026-03-24 02:00,77.2,77.35,77.09,77.09,10
2026-03-24 06:00,76.6,76.76,76.06,76.4,35
2026-03-24 10:00,75.88,77.84,75.88,77.83,113
2026-03-24 14:00,77.74,78.31,76.55,77.34,729
2026-03-24 17:00,77.47,77.99,74.76,75.5,187
2026-03-24 22:00,75.63,75.65,74.55,75.12,64
2026-03-25 02:00,75.22,75.22,75.22,75.22,1
2026-03-25 06:00,75.93,76.01,75.02,75.81,33
2026-03-25 10:00,75.43,76.23,74.92,76.01,105
2026-03-25 14:00,76.17,76.91,75.98,76.2,90
2026-03-25 17:00,76.69,77.65,76.65,77.09,81
2026-03-25 22:00,76.9,77.11,76.9,76.9,1
2026-03-26 02:00,77.11,77.62,77.08,77.61,12
2026-03-26 06:00,78.1,79.03,78.01,78.74,62
2026-03-26 10:00,78.6,79.18,78.08,78.14,113
2026-03-26 14:00,78.17,79.16,77.89,79.16,130
2026-03-26 17:00,79.13,79.18,75.55,78.48,128
2026-03-26 22:00,78.78,78.78,77.9,78.29,11
2026-03-27 02:00,77.77,78.11,77.77,78.11,3
2026-03-27 06:00,78.48,79.59,78.48,79.23,22
2026-03-27 10:00,79.28,79.94,79.07,79.28,170
2026-03-27 14:00,79.29,79.29,78.22,78.59,242
2026-03-27 17:00,78.52,79,78.39,78.83,365
2026-03-29 22:00,79.81,80.01,79.23,79.56,28
2026-03-30 02:00,79.22,79.36,78.77,79,11
2026-03-30 06:00,79.03,79.47,78.95,79.26,19
2026-03-30 10:00,79.02,79.25,78.13,78.87,118
2026-03-30 14:00,78.74,78.92,78.23,78.62,340
2026-03-30 17:00,78.55,78.82,78.04,78.59,189
2026-03-30 22:00,79.09,79.24,76.97,76.97,45
2026-03-31 02:00,77.98,77.98,77.88,77.88,6
2026-03-31 06:00,77.91,78.23,77.78,78.23,10
2026-03-31 10:00,78.03,78.08,77.14,77.29,82
2026-03-31 14:00,77.33,77.43,74.67,75.34,316
2026-03-31 17:00,75.35,75.35,73.35,73.75,708
2026-03-31 22:00,74.46,75.01,73.85,75.01,20
2026-04-01 02:00,75.02,75.2,74.45,74.45,18
2026-04-01 06:00,73.77,73.84,72.58,73.84,67
2026-04-01 10:00,73.81,73.81,71.75,72.12,365
2026-04-01 14:00,72.07,72.83,71.76,72.11,390
2026-04-01 17:00,72.3,72.61,72.09,72.14,352
2026-04-01 22:00,72.03,74.95,71.66,74.52,40
2026-04-02 02:00,74.86,75.55,74.86,75.55,14
2026-04-02 06:00,75.13,75.31,74.12,74.2,26
2026-04-02 10:00,74.41,74.72,73.47,73.51,684
2026-04-02 14:00,73.51,73.61,71.53,72.33,354
2026-04-02 17:00,72.27,73.25,72.23,73.24,231
2026-04-05 22:00,73.5,73.98,73.19,73.51,44
2026-04-06 02:00,73.36,73.36,72.84,73.14,43
2026-04-06 06:00,72.95,73.16,72.3,72.76,35
2026-04-06 10:00,72.63,73.48,72.62,73.41,91
2026-04-06 14:00,73.21,74.55,73.17,74.54,87
2026-04-06 17:00,74.58,74.97,74.23,74.63,149
2026-04-06 22:00,74.92,75.56,74.78,75.56,11
2026-04-07 02:00,75.49,75.6,75.39,75.46,19
2026-04-07 06:00,75.35,75.61,74.69,74.88,86
2026-04-07 10:00,75.44,75.93,74.71,75.69,124
2026-04-07 14:00,75.81,76.53,75.53,76.53,173
2026-04-07 17:00,76.49,76.51,74.68,74.7,176
2026-04-07 22:00,75.03,75.03,71.32,71.85,130
2026-04-08 02:00,72.32,72.32,71.83,72.04,167
2026-04-08 06:00,72.07,73.26,71.26,72.96,77
2026-04-08 10:00,72.87,73.25,71.59,72.85,726
2026-04-08 14:00,72.86,74.64,72.79,74.64,624
2026-04-08 17:00,74.62,76.03,74.35,75.73,307
2026-04-08 22:00,75.8,76.25,75.33,75.33,20
2026-04-09 02:00,75.15,75.6,75.06,75.52,10
2026-04-09 06:00,75.52,75.82,75.09,75.49,28
2026-04-09 10:00,75.56,75.8,75.02,75.54,378
2026-04-09 14:00,75.64,76.08,74.01,74.89,386
2026-04-09 17:00,74.94,75.52,74.94,75.25,204
