datetime,open,high,low,close,volume
2026-03-10 02:00,84.91,91.48,84.7,89.05,49283
2026-03-10 06:00,89.08,90.05,85.26,86.94,69407
2026-03-10 10:00,86.94,91.1,86.4,87.59,106411
2026-03-10 14:00,87.58,88.49,76.73,80.2,230496
2026-03-10 17:00,80.18,87.8,79.62,86.39,107498
2026-03-10 22:00,86.89,88.59,81.79,83.12,48245
2026-03-11 02:00,83.11,85.09,82.37,84.01,27063
2026-03-11 06:00,84.01,88.99,83.12,88.76,65264
2026-03-11 10:00,88.75,88.75,83.52,84.06,100263
2026-03-11 14:00,84.09,88.63,82,87.86,121423
2026-03-11 17:00,87.85,88.62,86.69,88.41,48929
2026-03-11 22:00,89.32,94.38,88.61,93.23,61290
2026-03-12 02:00,93.25,95.97,92.35,93.07,45579
2026-03-12 06:00,93.07,93.73,89.88,91.24,55671
2026-03-12 10:00,91.22,95.2,90.67,94.78,76247
2026-03-12 14:00,94.8,97.19,93.03,94.37,132938
2026-03-12 17:00,94.37,96.96,93.92,96.39,45909
2026-03-12 22:00,96.74,98.09,94.66,95.71,31239
2026-03-13 02:00,95.7,96.61,94.89,95.12,17767
2026-03-13 06:00,95.13,97.84,94.52,95.78,46458
2026-03-13 10:00,95.76,95.94,92.04,94.43,85817
2026-03-13 14:00,94.42,98.22,94.02,97.98,87909
2026-03-13 17:00,97.96,99.32,97,99.31,51576
2026-03-15 22:00,100.93,102.44,96.74,98.49,48715
2026-03-16 02:00,98.51,99.79,98.11,98.45,19589
2026-03-16 06:00,98.45,101.03,98.12,99.15,37473
2026-03-16 10:00,99.11,99.3,92.97,93.35,86141
2026-03-16 14:00,93.34,96.58,93,94.3,92836
2026-03-16 17:00,94.3,94.76,92.93,94.22,45046
2026-03-16 22:00,94.41,96.36,93.88,95.83,18192
2026-03-18 10:00,94.76,99.1,94.31,98.91,20786
2026-03-18 14:00,98.94,99.41,96.02,96.17,23719
2026-03-18 17:00,96.21,100.55,95.3,99.82,12997
2026-03-18 22:00,99.13,100.02,98.24,98.95,2526
2026-03-19 02:00,98.88,99.03,96.56,97.28,2147
2026-03-19 06:00,97.25,99.78,95.27,95.99,5522
2026-03-19 10:00,96,98.54,95.74,97.02,6517
2026-03-19 14:00,97.01,101.48,96.12,96.62,5971
2026-03-19 17:00,96.62,96.78,92.8,95.2,1840
2026-03-19 22:00,95,95.48,93.42,93.42,137
2026-03-20 02:00,94.22,94.32,94.06,94.06,10
2026-03-20 06:00,94.78,96.2,94.16,96.2,49
2026-03-20 10:00,96.63,97,94.67,96.5,746
2026-03-20 14:00,96.48,99.67,96.3,99.41,659
2026-03-20 17:00,99.41,99.42,97.72,98.81,8147
2026-03-22 22:00,100.51,101.5,96.75,98.58,39331
2026-03-23 02:00,98.57,99.33,97.96,98.49,15304
2026-03-23 06:00,98.5,101.67,98.11,98.89,55999
2026-03-23 10:00,98.88,99.43,84.37,89.14,158691
2026-03-23 14:00,89.15,91.87,85.43,88.68,169831
2026-03-23 17:00,88.67,89.51,86.73,88.87,48125
2026-03-23 22:00,88.78,91.9,88.5,91.53,23032
2026-03-24 02:00,91.52,92.29,90.95,91.58,16259
2026-03-24 06:00,91.59,91.66,89.11,90.4,46275
2026-03-24 10:00,90.42,92.68,89.43,92.07,61000
2026-03-24 14:00,92.08,93.36,90.52,91.76,96752
2026-03-24 17:00,91.77,92.62,86.34,88.39,61216
2026-03-24 22:00,88.49,89.36,86.72,87.59,25678
2026-03-25 02:00,87.6,89.35,87.32,89.17,14977
2026-03-25 06:00,89.15,89.57,86.59,87.75,42067
2026-03-25 10:00,87.71,89.39,86.46,88.69,78787
2026-03-25 14:00,88.7,90.95,88.26,90.31,99860
2026-03-25 17:00,90.32,91.73,89.91,91.29,32701
2026-03-25 22:00,91.38,91.61,90.71,91.27,9850
2026-03-26 02:00,91.29,92.43,91.08,92.34,13297
2026-03-26 06:00,92.34,94.13,92.1,93.51,36904
2026-03-26 10:00,93.51,94.84,92.66,92.86,58182
2026-03-26 14:00,92.88,95.44,92.43,95.24,86397
2026-03-26 17:00,95.24,95.29,89.51,93.79,43452
2026-03-26 22:00,93.31,94.2,92.74,93.06,13365
2026-03-27 02:00,93.04,94.09,92.08,94.07,12383
2026-03-27 06:00,94.06,96.75,93.67,96.1,35277
2026-03-27 10:00,96.1,97.87,95.8,97.76,47523
2026-03-27 14:00,97.77,98.9,96.86,98.59,77976
2026-03-27 17:00,98.6,101.24,98.55,101.18,63975
2026-03-29 22:00,102.6,103.38,101.05,101.98,34489
2026-03-30 02:00,101.99,103.06,100.26,100.85,22836
2026-03-30 06:00,100.83,102.49,100.42,101.59,31261
2026-03-30 10:00,101.6,102.86,99.43,102.4,57058
2026-03-30 14:00,102.41,103.86,101.33,103.37,80505
2026-03-30 17:00,103.38,105.36,102.35,105.01,38596
2026-03-30 22:00,105.07,106.86,100.83,101.68,39746
2026-03-31 02:00,101.66,103.45,101.43,102.72,18019
2026-03-31 06:00,102.7,104.33,101.3,104.2,35249
2026-03-31 10:00,104.2,105.22,102.2,102.47,72692
2026-03-31 14:00,102.47,105.04,99.62,102.43,158365
2026-03-31 17:00,102.44,102.5,100.67,101.56,48330
2026-03-31 22:00,101.72,103.16,101.52,102.98,16450
2026-04-01 02:00,102.96,103.31,101.03,101.28,12302
2026-04-01 06:00,101.26,101.34,96.5,100.06,73071
2026-04-01 10:00,100.04,101.01,98.01,98.96,81209
2026-04-01 14:00,98.96,100.86,98.23,99.31,80860
2026-04-01 17:00,99.31,100.44,98.76,98.91,36031
2026-04-01 22:00,98.92,104.5,97.5,104.17,42593
2026-04-02 02:00,104.12,106.15,103.54,106.14,24990
2026-04-02 06:00,106.1,108.03,105.81,107.67,39157
2026-04-02 10:00,107.65,113.97,107.49,111.03,125832
2026-04-02 14:00,111.03,112.16,106.62,111.71,136261
2026-04-02 17:00,111.69,112.3,110.77,112.06,39993
2026-04-05 22:00,112.96,115.48,111.5,111.8,27227
2026-04-06 02:00,111.8,112.35,109.5,111.74,19063
2026-04-06 06:00,111.75,112.27,108.89,111.46,25232
2026-04-06 10:00,111.41,113.14,109.6,111.95,34647
2026-04-06 14:00,111.94,114.28,110.29,114.07,60404
2026-04-06 17:00,114.07,114.22,111.73,112.61,27020
2026-04-06 22:00,112.62,115.17,112.51,114.92,17999
2026-04-07 02:00,114.91,116.56,114.5,115.27,18349
2026-04-07 06:00,115.25,115.74,111.28,112.55,41863
2026-04-07 10:00,112.53,116.45,111.75,116.22,74565
2026-04-07 14:00,116.21,117.63,113.34,113.92,96243
2026-04-07 17:00,113.91,115.5,109.2,110.34,70127
2026-04-07 22:00,108.74,109.19,91.05,96.72,115503
2026-04-08 02:00,96.73,97.32,95.37,95.76,27458
2026-04-08 06:00,95.74,96.69,94.14,94.64,39562
2026-04-08 10:00,94.65,95.6,91.85,93.25,93177
2026-04-08 14:00,93.24,96.43,92.47,95.32,105505
2026-04-08 17:00,95.31,96.91,93.61,96.5,54729
2026-04-08 22:00,96.78,98.38,96.25,96.95,19913
2026-04-09 02:00,96.98,98.08,96.51,97.37,10205
2026-04-09 06:00,97.37,98.1,96.96,97.65,23061
2026-04-09 10:00,97.64,100.76,97.58,100.64,56867
2026-04-09 14:00,100.65,102.7,95.25,96.33,144003
2026-04-09 17:00,96.31,99.5,96.04,97.98,49678
2026-04-09 22:00,98.23,99.24,98.02,98.61,11567
2026-04-10 02:00,98.58,98.9,97.58,98.62,9447
2026-04-10 06:00,98.6,100.42,98.16,98.58,28237
2026-04-10 10:00,98.57,99,97,98.4,41255
2026-04-10 14:00,98.43,99.5,97.22,97.98,71148
2026-04-10 17:00,97.98,98.39,95.51,95.63,37705
2026-04-12 22:00,102,105.63,101.92,104.31,29747
2026-04-13 02:00,104.3,105.18,104.16,104.32,9186
2026-04-13 06:00,104.3,104.8,102.96,104.51,20043
2026-04-13 10:00,104.48,104.66,100.36,101.72,45075
2026-04-13 14:00,101.73,103.19,98.75,99.16,96924
2026-04-13 17:00,99.17,99.4,97.03,98.01,32256
2026-04-13 22:00,97.99,98,95.69,97.18,13183
2026-04-14 02:00,97.17,97.62,96.64,97.35,6816
2026-04-14 06:00,97.35,97.74,95.2,96.89,23001
2026-04-14 10:00,96.85,97.97,94.67,94.7,40477
2026-04-14 14:00,94.68,94.68,91.5,92.06,79040
2026-04-14 17:00,92.05,92.35,91.06,92.07,32021
2026-04-14 22:00,92.02,92.38,86.96,90.49,14105
2026-04-15 02:00,90.5,91.82,90.44,91.23,7274
2026-04-15 06:00,91.21,92.72,90.3,92.25,19178
2026-04-15 10:00,92.25,93.3,90.4,91.05,42815
2026-04-15 14:00,91.07,92.92,90.56,92.51,49982
2026-04-15 17:00,92.5,92.8,90.71,91.39,18801
2026-04-15 22:00,91.47,91.5,90.52,91.44,4422
2026-04-16 02:00,91.43,91.89,91.2,91.56,4033
2026-04-16 06:00,91.56,93,91.31,92.64,11767
2026-04-16 10:00,92.64,93.48,91.1,93.17,22801
2026-04-16 14:00,93.17,95.44,92.82,95.14,45421
2026-04-16 17:00,95.16,95.18,93.13,93.19,16474
2026-04-16 22:00,93.18,93.68,92.91,93.32,2388
2026-04-17 02:00,93.31,93.62,93.14,93.26,1318
2026-04-17 06:00,93.31,94.04,90.54,90.84,5046
2026-04-17 10:00,90.81,91.55,83,84.61,16378
2026-04-17 14:00,84.62,84.68,80.56,83.39,12276
2026-04-17 17:00,83.39,85.58,83,85.57,5321
2026-04-19 22:00,89,91.2,88.21,88.55,5371
2026-04-20 02:00,88.66,89.26,88.35,88.91,360
2026-04-20 06:00,89.05,90.14,88.09,89.07,2708
2026-04-20 10:00,89.06,89.23,87.02,87.56,3420
2026-04-20 14:00,87.51,89.67,87.51,89.55,3196
2026-04-20 17:00,89.52,90.03,87.46,87.8,1920
2026-04-20 22:00,87.89,88.5,87.83,88.5,101
2026-04-21 02:00,88.5,88.59,87.76,87.95,14
2026-04-21 06:00,88.33,89.17,87.81,88.49,45
2026-04-21 10:00,88.42,89.6,88.21,88.75,464
2026-04-21 14:00,89.99,94.45,89.99,92.03,779
2026-04-21 17:00,92.02,92.78,91.61,91.8,5681
2026-04-21 22:00,90,90.71,88.76,89.4,14840
2026-04-22 02:00,89.41,89.69,87.64,88.76,16425
2026-04-22 06:00,88.76,91.41,88.5,90.86,26228
2026-04-22 10:00,90.86,92.08,89.71,91.73,57502
2026-04-22 14:00,91.74,93.73,90.96,92.62,80808
2026-04-22 17:00,92.63,93.31,92.41,92.87,19392
2026-04-22 22:00,92.9,97.22,92.33,93.47,29262
2026-04-23 02:00,93.49,95.27,93.45,93.86,18035
2026-04-23 06:00,93.87,95.64,93.24,94.93,23471
2026-04-23 10:00,94.96,95.06,92.3,93.99,54773
2026-04-23 14:00,93.99,98.39,92.96,96.19,104815
2026-04-23 17:00,96.22,97.41,95.2,97,42475
2026-04-23 22:00,96.62,97.6,95.88,97.01,11673
2026-04-24 02:00,97,97.08,95.66,95.94,9576
2026-04-24 06:00,95.97,97.85,95.55,97.74,20852
2026-04-24 10:00,97.73,97.73,93.63,95.2,76460
2026-04-24 14:00,95.23,95.81,92.68,93.61,81171
2026-04-24 17:00,93.62,95.56,93.6,94.88,29233
2026-04-26 22:00,95.6,96.68,95.4,95.87,14649
2026-04-27 02:00,95.86,96.27,94.99,96.07,8000
2026-04-27 06:00,96.06,97.1,96.02,96.49,13556
2026-04-27 10:00,96.5,96.54,94.59,95.71,36176
2026-04-27 14:00,95.7,97.67,95.3,96.54,58074
2026-04-27 17:00,96.57,97.23,95.9,96.68,21170
2026-04-27 22:00,96.67,97.41,96.24,97.33,8633
2026-04-28 02:00,97.33,98.85,97.18,98.2,9868
2026-04-28 06:00,98.22,99.89,97.72,99.81,22231
2026-04-28 10:00,99.81,101.85,98.1,99.4,76437
2026-04-28 14:00,99.42,100.47,99.01,100.24,58767
2026-04-28 17:00,100.22,100.33,99.35,99.62,21822
2026-04-28 22:00,99.71,100.74,98.93,100.39,12287
2026-04-29 02:00,100.38,100.39,98.42,99.83,11894
2026-04-29 06:00,99.85,103.78,99.6,103.56,33634
2026-04-29 10:00,103.57,105.25,102.74,104.96,48747
2026-04-29 14:00,104.98,107.68,104.39,106.52,83024
2026-04-29 17:00,106.57,108.6,106.47,108.49,31830
2026-04-29 22:00,109.07,109.64,106.45,107.17,14326
2026-04-30 02:00,107.19,110.93,107.18,109.37,22486
2026-04-30 06:00,109.37,110.31,106.39,106.9,31717
2026-04-30 10:00,106.94,107.31,103.5,105.45,64794
2026-04-30 14:00,105.45,106.62,103.34,103.67,79981
2026-04-30 17:00,103.67,106.15,103.43,105.41,31629
2026-04-30 22:00,105.14,106.04,105.06,105.32,5140
2026-05-01 02:00,105.3,106.38,104.98,105.12,5872
2026-05-01 06:00,105.11,106.65,104.13,105.42,19855
2026-05-01 10:00,105.44,105.72,100.42,100.85,53358
2026-05-01 14:00,100.81,102.59,99.3,101.44,73729
2026-05-01 17:00,101.45,102.75,101.14,102.5,23938
2026-05-03 22:00,99.73,102.33,99.11,101.63,18193
2026-05-04 02:00,101.62,102.2,100.12,100.95,8452
2026-05-04 06:00,100.97,104.54,100.83,103.06,21060
2026-05-04 10:00,103.06,107.46,101.83,102.2,77780
2026-05-04 14:00,102.22,106.64,101.49,105.27,91372
2026-05-04 17:00,105.27,106.76,104.61,105.14,28360
2026-05-04 22:00,104.93,105.48,104.52,104.79,4520
2026-05-05 02:00,104.79,104.79,103.85,104.27,5793
2026-05-05 06:00,104.29,105.35,103.08,104.01,21106
2026-05-05 10:00,104.01,105.09,102.04,102.06,36998
2026-05-05 14:00,102.11,103,101.08,102.06,60826
2026-05-05 17:00,102.07,102.91,101.83,102.68,21149
2026-05-05 22:00,102.7,102.7,99.12,100.56,23147
2026-05-06 02:00,100.57,101.37,100.19,100.29,6796
2026-05-06 06:00,100.3,101.3,93.31,93.35,61777
2026-05-06 10:00,93.35,96.8,88.66,96.04,127671
2026-05-06 14:00,96.03,97.33,94.48,95.24,67280
2026-05-06 17:00,95.25,96.37,94.33,96.21,25229
2026-05-06 22:00,96.3,96.48,95.38,95.43,7573
2026-05-07 02:00,95.41,95.95,94.83,95.36,5559
2026-05-07 06:00,95.38,95.67,91.92,92.87,37101
2026-05-07 10:00,92.89,93.33,89.85,91.16,55206
2026-05-07 14:00,91.17,97.46,90.3,94.88,104378
2026-05-07 17:00,94.88,97.99,94.57,97.66,53520
2026-05-07 22:00,98.25,98.64,95.52,96.03,14218
2026-05-08 02:00,96.04,96.48,95.08,95.42,8451
2026-05-08 06:00,95.43,95.91,93.82,95.15,22738
2026-05-08 10:00,95.16,95.63,93.91,94.31,33953
2026-05-08 14:00,94.34,96.18,94.32,95.49,50883
2026-05-08 17:00,95.49,95.81,94.41,94.68,24056
2026-05-10 22:00,98.19,99.91,97.65,98.98,20818
2026-05-11 02:00,99.02,100.37,98.88,99.77,10489
2026-05-11 06:00,99.77,100.13,96.92,98.09,21679
2026-05-11 10:00,98.08,98.7,96.13,96.62,36746
2026-05-11 14:00,96.64,99.84,96.56,98.34,50507
2026-05-11 17:00,98.36,98.98,97.82,98.25,24855
