slice_id,start,end,length,ongoing,th,sector,标签,稳健,确认日偏移,区间涨跌pct,全局ER,上行ER,上行ER中位,n_up,low_n_up,下行ER,下行ER中位,n_dn,low_n_dn,EP05,EP06,ER20最大,HV20,静态corr,corr60均值,corr60最低,up分位,dn分位,hist80高up,hist80高dn,标签th3,标签th8
S03,2005-02-16 00:00:00,2006-07-13 00:00:00,354,False,0.05,XLE,强势独立上涨,稳健,4,39.61854822290678,0.06993473903450795,0.48931560451558975,0.46788304091456373,11,False,0.6255722956303292,0.5934081560665896,10,False,14,8,0.7877441322782136,25.828854123275445,0.5750811583016544,0.5272879602154711,0.2925356502051599,1.0,1.0,False,False,强势独立上涨,强势独立上涨
S03,2005-02-16 00:00:00,2006-07-13 00:00:00,354,False,0.05,XLF,跟随震荡,,189,8.200478569221925,0.03651981874337952,0.1595612772186297,0.1595612772186297,1,True,0.2260717790750175,0.2260717790750175,2,True,5,1,0.667506580716157,12.077553853856706,0.8586160202399495,0.8511159897135036,0.7957003337501646,,,False,False,跟随震荡,跟随震荡
S03,2005-02-16 00:00:00,2006-07-13 00:00:00,354,False,0.05,XLI,跟随震荡,,196,7.827131325943326,0.03662554880416856,0.20317292083647415,0.20317292083647415,2,True,0.32720692775165977,0.32720692775165977,2,True,12,7,0.8073110921229987,11.69812304375912,0.8546330002375727,0.843195270559402,0.724388043439908,,,False,False,中性/混合,跟随震荡
S03,2005-02-16 00:00:00,2006-07-13 00:00:00,354,False,0.05,XLK,高波动跟随,,69,-4.784211394199545,0.020088311758234795,0.1691128301662387,0.18223303824661577,3,False,0.34416678639702436,0.2930013580302243,3,False,14,8,0.8679296403675139,12.754173429498676,0.810162124446725,0.8055816651189514,0.7015937478258677,0.2,0.5,False,False,高波动跟随,高波动跟随
S03,2005-02-16 00:00:00,2006-07-13 00:00:00,354,False,0.05,XLP,跟随震荡,,-1,5.568217328541181,0.033183598602150685,0.033183598602150685,0.033183598602150685,1,True,,,0,True,1,0,0.5376304340136568,9.196377956922742,0.78347134572154,0.7799878788459202,0.6153430298711108,,,False,False,跟随震荡,跟随震荡
S03,2005-02-16 00:00:00,2006-07-13 00:00:00,354,False,0.05,XLU,强势独立上涨,稳健,84,16.61846217701872,0.06147554729528615,0.19578146254700324,0.17883527727301493,3,False,0.44666075958285206,0.44666075958285206,2,True,16,5,0.807677890863287,13.834099197807298,0.6775987302279031,0.6699049954807322,0.4014444581369101,0.6,,False,False,强势独立上涨,强势独立上涨
S03,2005-02-16 00:00:00,2006-07-13 00:00:00,354,False,0.05,XLV,跟随震荡,,-1,2.8048570363776726,0.014782585527712583,0.17371801912357132,0.17371801912357132,2,True,0.3260352395237205,0.3260352395237205,2,True,3,0,0.5631256278944431,10.342168630354134,0.7210810901463947,0.72752661905265,0.6216743079611318,,,False,False,中性/混合,跟随震荡
S03,2005-02-16 00:00:00,2006-07-13 00:00:00,354,False,0.05,XLY,中性/混合,,-1,-6.022948593765898,0.028961813173991404,0.18795015261417,0.1925652860126691,3,False,0.29862563018419147,0.2711963689319459,3,False,3,1,0.6204682534535297,12.098169761741337,0.8591468715397249,0.8500235211704353,0.7820328235901968,0.4,0.25,False,False,中性/混合,跟随震荡
S04,2007-07-27 00:00:00,2008-01-31 00:00:00,130,False,0.05,XLB,高波动跟随,,-1,4.097651903511856,0.020385514870155923,0.6292668861605872,0.7550049126234525,5,False,0.5759754176580284,0.5034821759332238,4,False,4,0,0.5727742240202038,28.288738960371408,0.8715100533713589,0.8831781324635823,0.851433874694828,0.8333333333333334,0.6666666666666666,False,False,高波动跟随,高波动跟随
S04,2007-07-27 00:00:00,2008-01-31 00:00:00,130,False,0.05,XLE,高波动跟随,,-1,2.1354356687873777,0.009930670585295714,0.6135741892286144,0.4674079923903632,3,False,0.3009129294570202,0.35937119570916065,3,False,1,0,0.532328598169208,29.725678012079204,0.8167131741375451,0.8344678317157902,0.7903819469652636,0.6666666666666666,0.16666666666666666,False,False,高波动跟随,高波动跟随
S04,2007-07-27 00:00:00,2008-01-31 00:00:00,130,False,0.05,XLF,高波动跟随,,-1,-11.175239385264234,0.05574508471979952,0.683859338089511,0.5814710467717935,5,False,0.6285909717933297,0.5531010258529977,4,False,2,0,0.5594086975977272,31.342966522099275,0.8764644685475207,0.8915684290822902,0.8656420356901375,1.0,1.0,False,False,高波动跟随,高波动跟随
S04,2007-07-27 00:00:00,2008-01-31 00:00:00,130,False,0.05,XLI,中性/混合,,-1,-4.461717498676987,0.03323034667118634,0.552925686332532,0.5380364850505388,4,False,0.5015622484400943,0.4559927216058503,3,False,0,0,0.4716664157683861,20.23513880769499,0.9099604645787244,0.9186625487352162,0.8851115908641062,0.5,0.3333333333333333,False,False,中性/混合,跟随震荡
S04,2007-07-27 00:00:00,2008-01-31 00:00:00,130,False,0.05,XLK,中性/混合,,126,-8.721143367116536,0.06183919813125695,0.34882845536493146,0.3472772785150086,3,False,0.5506885090600228,0.5036664082611103,3,False,7,1,0.6113368715817205,20.034201559916546,0.8540618491122386,0.8694870989580579,0.7967097562022114,0.16666666666666666,0.5,False,False,中性/混合,跟随震荡
S04,2007-07-27 00:00:00,2008-01-31 00:00:00,130,False,0.05,XLP,跟随震荡,,52,3.9782465603695805,0.04429134587634275,0.1809635069328394,0.1809635069328394,1,True,0.3614865437772389,0.3614865437772389,1,True,6,1,0.6544514209300472,12.645487631545805,0.7681689157059309,0.8015191185729096,0.7423817897831326,,,False,False,跟随震荡,跟随震荡
S04,2007-07-27 00:00:00,2008-01-31 00:00:00,130,False,0.05,XLU,跟随震荡,,-1,5.98578783834689,0.04300078711476322,0.394147471271601,0.394147471271601,2,True,0.34653666655600013,0.34653666655600013,2,True,1,0,0.5753070518293198,19.62036584764446,0.6743212617666478,0.7378582158176028,0.5315551983741066,,,False,False,中性/混合,跟随震荡
S04,2007-07-27 00:00:00,2008-01-31 00:00:00,130,False,0.05,XLV,跟随震荡,,-1,1.0744982452575602,0.010727879428898595,0.15207438191167147,0.15207438191167147,1,True,0.26188981895437713,0.26188981895437713,1,True,1,0,0.5183050828901661,14.538573770986002,0.7980291833111889,0.8584518340657571,0.7303595791377573,,,False,False,中性/混合,跟随震荡
S04,2007-07-27 00:00:00,2008-01-31 00:00:00,130,False,0.05,XLY,高波动跟随,,-1,-11.237894785231251,0.0802953437257382,0.401845867429589,0.4144234183136678,4,False,0.6052006584416125,0.5104226591195486,3,False,3,1,0.6090674719968606,22.261674055728943,0.8712242456087702,0.9014038973360796,0.8328641840100085,0.3333333333333333,0.8333333333333334,False,False,高波动跟随,高波动跟随
S05,2009-11-23 00:00:00,2010-06-09 00:00:00,136,False,0.05,XLB,高波动跟随,临界,-1,-9.961056257542289,0.059001044006478924,0.2922020776168228,0.2922020776168228,2,True,0.3983952010596601,0.3983952010596601,2,True,3,0,0.5748539755072402,23.542455812835982,0.8962976879398477,0.887041755909182,0.8254509885269663,,,False,False,弱势独立下跌,高波动跟随
S05,2009-11-23 00:00:00,2010-06-09 00:00:00,136,False,0.05,XLE,高波动跟随,,-1,-9.52242085240993,0.06245365897361881,0.6701331725350861,0.6631151570090715,3,False,0.4881170927921244,0.4600279002354383,3,False,3,3,0.6631151570090715,21.78726060598661,0.9104121482143699,0.8971184143457882,0.8286917148327473,0.8,0.6,False,False,高波动跟随,高波动跟随
S05,2009-11-23 00:00:00,2010-06-09 00:00:00,136,False,0.05,XLF,高波动跟随,,73,-4.8341334835788174,0.02764942781079928,0.7855952077149571,0.7649834243630919,3,False,0.3466063199625118,0.3515166824856155,4,False,29,8,0.7372007162983906,24.033826996580434,0.914698207206117,0.8880565018160163,0.8262813983665219,1.0,0.2,False,False,高波动跟随,高波动跟随
S05,2009-11-23 00:00:00,2010-06-09 00:00:00,136,False,0.05,XLI,高波动跟随,,73,1.1029545344866554,0.007264579521861587,0.5712573453544857,0.5260841453974039,3,False,0.5405840650861673,0.4537901259201634,3,False,29,8,0.8097767478905227,19.550782284011028,0.9537137596931252,0.9341250467195957,0.9075124917278002,0.6,0.8,False,False,高波动跟随,高波动跟随
S05,2009-11-23 00:00:00,2010-06-09 00:00:00,136,False,0.05,XLK,中性/混合,,73,-4.0200228746055995,0.0326312674646405,0.45598425707576434,0.5186485933469513,3,False,0.47005316228315547,0.4176826126354362,3,False,10,4,0.7652596997546471,17.226520033491312,0.9354091230105602,0.9186330059474769,0.8912131929079244,0.2,0.4,False,False,中性/混合,跟随震荡
S05,2009-11-23 00:00:00,2010-06-09 00:00:00,136,False,0.05,XLP,跟随震荡,,73,-1.9146850582416164,0.02478308594690492,0.134576380146715,0.134576380146715,1,True,0.1812075666389799,0.1812075666389799,1,True,9,3,0.6525560743489185,10.957453341735478,0.8835624615384031,0.8319773602644065,0.7443494366232829,,,False,False,跟随震荡,跟随震荡
S05,2009-11-23 00:00:00,2010-06-09 00:00:00,136,False,0.05,XLU,跟随震荡,,-1,-1.7721674889557781,0.01624077407882665,0.4133809982651506,0.4133809982651506,2,True,0.30767294871418804,0.30767294871418804,2,True,1,0,0.5172627537312268,15.041644397692377,0.8216067455459953,0.7867993046033185,0.7024411669400566,,,False,False,中性/混合,跟随震荡
S05,2009-11-23 00:00:00,2010-06-09 00:00:00,136,False,0.05,XLV,跟随震荡,,4,-6.644032256021792,0.06528215228167115,0.3710147833038833,0.3710147833038833,2,True,0.4165115623089769,0.4165115623089769,2,True,8,3,0.6718351300522015,14.153287452078231,0.8522203853526671,0.8245724775201788,0.676401191897069,,,False,False,跟随震荡,跟随震荡
S05,2009-11-23 00:00:00,2010-06-09 00:00:00,136,False,0.05,XLY,中性/混合,,73,8.674870672808876,0.06151913542206839,0.49585672357597504,0.49317836948901295,4,False,0.587434113399658,0.5618463162985553,3,False,29,20,0.8020540456358731,17.78736511447383,0.9430112122352196,0.918745907165527,0.8694985515636254,0.4,1.0,False,False,中性/混合,跟随震荡
S06,2011-03-16 00:00:00,2011-08-15 00:00:00,106,False,0.03,XLB,高波动跟随,,-1,-4.615092274901644,0.035701484346005445,0.7111513092631475,0.762945414528625,5,False,0.6110186671621786,0.6122087343287055,4,False,3,3,0.661164274358115,20.9298903303186,0.942508354710277,0.8761093452202268,0.830716556554358,0.7777777777777778,0.4,False,False,高波动跟随,高波动跟随
S06,2011-03-16 00:00:00,2011-08-15 00:00:00,106,False,0.03,XLE,高波动跟随,,-1,-5.479107147871831,0.0402786433862041,0.7082320272700083,0.664133407188318,6,False,0.7644128892598584,0.7822768162324993,5,False,1,0,0.5201313824743212,23.88868762707289,0.9117494769468492,0.7764454253211592,0.671033921871707,0.5555555555555556,1.0,False,False,高波动跟随,高波动跟随
S06,2011-03-16 00:00:00,2011-08-15 00:00:00,106,False,0.03,XLF,弱势独立下跌,临界,-1,-16.528202445105123,0.15273700309820765,0.5767225277142048,0.5368075435369946,4,False,0.7624868554014229,0.9518090023667884,3,False,3,1,0.6428579072276159,18.665444852285855,0.9410545319119628,0.876166807579267,0.8179884685597879,0.4444444444444444,0.8,False,False,弱势独立下跌,高波动跟随
S06,2011-03-16 00:00:00,2011-08-15 00:00:00,106,False,0.03,XLI,高波动跟随,,100,-8.99940628694763,0.07736648402817886,0.8131690979547176,0.8604954023457003,4,False,0.5876662443347934,0.5949209276188441,3,False,5,3,0.7076348722756035,18.668191523702827,0.9669999778097095,0.9425374261190651,0.9181022528408666,0.8888888888888888,0.2,False,False,高波动跟随,高波动跟随
S06,2011-03-16 00:00:00,2011-08-15 00:00:00,106,False,0.03,XLK,中性/混合,,-1,0.20911152592628657,0.002113988074389414,0.5604345103785006,0.5480985756080673,4,False,0.730940369721396,0.8799074703400038,3,False,0,0,0.49753707576997513,16.437942338152535,0.960674843896481,0.9366080012224489,0.9069171196371234,0.3333333333333333,0.6,False,False,中性/混合,跟随震荡
S06,2011-03-16 00:00:00,2011-08-15 00:00:00,106,False,0.03,XLP,中性/混合,,23,5.207403810757816,0.07090258077841607,0.8923053929320366,0.9841302910352532,3,False,0.3862223990535328,0.3862223990535328,2,True,16,7,0.8256417065078075,10.497068732736611,0.9084567155409873,0.7900526150268883,0.7245228057972183,1.0,,True,False,中性/混合,跟随震荡
S06,2011-03-16 00:00:00,2011-08-15 00:00:00,106,False,0.03,XLU,跟随震荡,,42,7.907930793563622,0.09975842747521406,0.46796995185186513,0.47773819680500385,3,False,0.6359001310657934,0.6359001310657934,2,True,9,3,0.6839112955327941,12.206141885002527,0.8757617805805301,0.7417492063431819,0.6903716888626057,0.1111111111111111,,False,False,跟随震荡,跟随震荡
S06,2011-03-16 00:00:00,2011-08-15 00:00:00,106,False,0.03,XLV,中性/混合,,28,2.7687782631917512,0.031105199640319617,0.7093647345247849,0.6614780721940966,3,False,0.45489846411766577,0.45489846411766577,2,True,22,4,0.7391046153648128,13.051418898689542,0.9437530209357289,0.8877342464025612,0.8494994133303185,0.6666666666666666,,False,False,中性/混合,跟随震荡
S06,2011-03-16 00:00:00,2011-08-15 00:00:00,106,False,0.03,XLY,跟随震荡,,-1,-1.8842132052403815,0.01789941912576993,0.5159759386589698,0.45519808474621987,3,False,0.5262210600334631,0.5262210600334631,2,True,3,1,0.6302045539688552,16.541427369453636,0.9654585219572087,0.9056319499596283,0.8697910366961994,0.2222222222222222,,False,False,跟随震荡,跟随震荡
S07,2012-04-09 00:00:00,2012-12-31 00:00:00,184,False,0.05,XLB,高波动跟随,,-1,6.471593685023835,0.039883368057620806,0.2631266624892172,0.20854120324519418,3,False,0.5791656795770462,0.5791656795770462,2,True,4,2,0.6091948915592335,18.28334252249442,0.8930538115098864,0.893261443839859,0.8255329884238773,0.8571428571428571,,False,False,高波动跟随,高波动跟随
S07,2012-04-09 00:00:00,2012-12-31 00:00:00,184,False,0.05,XLE,高波动跟随,,-1,4.085005819702281,0.024000346847680813,0.2566609278774004,0.2822121265070781,3,False,0.46593618677508286,0.46593618677508286,2,True,4,0,0.5663201340959236,18.605892632323727,0.8941975363860988,0.8670535120683744,0.7841963859723081,0.42857142857142855,,False,False,高波动跟随,高波动跟随
S07,2012-04-09 00:00:00,2012-12-31 00:00:00,184,False,0.05,XLF,高波动跟随,,-1,8.763834574791307,0.05735456227544324,0.26207318329113954,0.2761218331943912,3,False,0.5500712535733081,0.5500712535733081,2,True,3,1,0.6172765559370542,17.113344827383546,0.9146108719816657,0.9130405132135297,0.8874549862402898,0.7142857142857143,,False,False,高波动跟随,高波动跟随
S07,2012-04-09 00:00:00,2012-12-31 00:00:00,184,False,0.05,XLI,高波动跟随,,176,6.15058043081631,0.0439513803317493,0.2728621714921154,0.218363791727843,3,False,0.37066009849068443,0.37066009849068443,2,True,6,1,0.6229397266832177,15.675760846869762,0.9270074842966192,0.9270701459435619,0.8993707971920182,1.0,,False,False,高波动跟随,高波动跟随
S07,2012-04-09 00:00:00,2012-12-31 00:00:00,184,False,0.05,XLK,跟随震荡,,-1,-2.3732408001953087,0.0171648017472179,0.20909749073237363,0.229238563359795,3,False,0.3884280629068295,0.3884280629068295,2,True,4,3,0.6986315085320352,15.564727587661235,0.9168050542331556,0.9128539108102882,0.8826366406731968,0.14285714285714285,,False,False,中性/混合,跟随震荡
S07,2012-04-09 00:00:00,2012-12-31 00:00:00,184,False,0.05,XLP,跟随震荡,,-1,6.062321028024464,0.06526390606407537,0.1773037052411759,0.1773037052411759,2,True,0.5178528721922866,0.5178528721922866,1,True,3,0,0.5801697064305205,10.005067685556895,0.8085124240787046,0.7938819620281604,0.6859325837140653,,,False,False,跟随震荡,跟随震荡
