date,spy,choppy_day,choppy_a
1993-04-29,24.244359970092773,True,False
1993-04-30,24.278839111328125,True,False
1993-05-03,24.433914184570312,True,False
1993-05-04,24.520063400268555,True,False
1993-05-05,24.58900451660156,True,False
1993-05-06,24.50285530090332,True,False
1993-05-07,24.45113754272461,True,False
1993-05-10,24.50285530090332,True,False
1993-05-11,24.606224060058597,True,False
1993-05-12,24.57176399230957,True,False
1993-05-13,24.278839111328125,True,False
1993-05-14,24.2616024017334,True,False
1993-05-17,24.34776306152344,True,False
1993-05-18,24.330528259277344,True,False
1993-05-19,24.830230712890625,True,False
1993-05-20,24.89916229248047,True,False
1993-05-21,24.675153732299805,True,False
1993-05-24,24.778562545776367,True,False
1993-05-25,24.830230712890625,True,False
1993-05-26,25.14039421081543,True,False
1993-05-27,25.054244995117188,True,False
1993-05-28,24.933624267578125,True,False
1993-06-01,25.17487335205078,True,False
1993-06-02,25.14039421081543,True,False
1993-06-03,25.054244995117188,True,False
1993-06-04,24.968076705932617,True,False
1993-06-07,24.881929397583008,True,False
1993-06-08,24.65792465209961,True,False
1993-06-09,24.744081497192383,True,False
1993-06-10,24.76129531860352,True,False
1993-06-11,24.864715576171875,True,False
1993-06-14,24.830230712890625,True,False
1993-06-15,24.778562545776367,True,False
1993-06-16,24.830230712890625,True,False
1993-06-17,24.91639518737793,True,False
1993-06-18,24.711200714111328,True,False
1993-06-21,24.76327133178711,True,False
1993-06-22,24.780614852905277,True,False
1993-06-23,24.55502700805664,True,False
1993-06-24,24.88474464416504,True,False
1993-06-25,24.867387771606445,True,False
1993-06-28,25.14505195617676,True,False
1993-06-29,25.023576736450195,True,False
1993-06-30,25.023576736450195,True,False
1993-07-01,24.954147338867188,True,False
1993-07-02,24.815330505371094,True,False
1993-07-06,24.55502700805664,True,False
1993-07-07,24.624446868896484,True,False
1993-07-08,24.902101516723636,True,False
1993-07-09,24.971511840820312,True,False
1993-07-12,24.954147338867188,True,False
1993-07-13,24.93680953979492,True,False
1993-07-14,25.023576736450195,True,False
1993-07-15,24.9194393157959,True,False
1993-07-16,24.850032806396484,True,False
1993-07-19,24.832666397094727,True,False
1993-07-20,24.902101516723636,True,False
1993-07-21,24.88474464416504,True,False
1993-07-22,24.711200714111328,True,False
1993-07-23,24.832666397094727,True,False
1993-07-26,24.971511840820312,True,False
1993-07-27,24.954147338867188,True,False
1993-07-28,24.902101516723636,True,False
1993-07-29,25.040935516357425,True,False
1993-07-30,24.902101516723636,True,False
1993-08-02,24.971511840820312,True,False
1993-08-03,24.988859176635746,True,False
1993-08-04,24.988859176635746,True,False
1993-08-05,24.93680953979492,True,False
1993-08-06,24.971511840820312,True,False
1993-08-09,25.11033821105957,True,False
1993-08-10,25.092979431152344,True,False
1993-08-11,25.092979431152344,True,False
1993-08-12,25.023576736450195,True,False
1993-08-13,25.058263778686523,True,False
1993-08-16,25.19710350036621,True,False
1993-08-17,25.283870697021484,True,False
1993-08-18,25.42269325256348,True,False
1993-08-19,25.42269325256348,True,False
1993-08-20,25.440038681030277,True,False
1993-08-23,25.387983322143555,True,False
1993-08-24,25.66564178466797,True,False
1993-08-25,25.68299674987793,True,False
1993-08-26,25.700363159179688,True,False
1993-08-27,25.68299674987793,True,False
1993-08-30,25.78713035583496,True,False
1993-08-31,25.856538772583008,True,False
1993-09-01,25.82181739807129,True,False
1993-09-02,25.73505401611328,True,False
1993-09-03,25.75240707397461,True,False
1993-09-07,25.5788688659668,True,False
1993-09-08,25.49210929870605,True,False
1993-09-09,25.54416275024414,True,False
1993-09-10,25.76976203918457,True,False
1993-09-13,25.78713035583496,True,False
1993-09-14,25.68299674987793,True,False
1993-09-15,25.75240707397461,True,False
1993-09-16,25.64830017089844,True,False
1993-09-17,25.598552703857425,True,False
1993-09-20,25.38901710510254,True,False
1993-09-21,25.301708221435547,True,False
1993-09-22,25.51125907897949,True,False
1993-09-23,25.65093994140625,True,False
1993-09-24,25.581100463867188,True,False
1993-09-27,25.8604793548584,True,False
1993-09-28,25.808109283447266,True,False
1993-09-29,25.720783233642575,True,False
1993-09-30,25.668413162231445,True,False
1993-10-01,25.79062843322754,True,False
1993-10-04,25.825557708740234,True,False
1993-10-05,25.79062843322754,True,False
1993-10-06,25.77315902709961,True,False
1993-10-07,25.70332717895508,True,False
1993-10-08,25.738243103027344,True,False
1993-10-11,25.79062843322754,True,False
1993-10-12,25.825557708740234,True,False
1993-10-13,25.825557708740234,True,False
1993-10-14,26.157320022583008,True,False
1993-10-15,26.297029495239254,True,False
1993-10-18,26.227170944213867,True,False
1993-10-19,26.035099029541016,True,False
1993-10-20,26.070024490356445,True,False
1993-10-21,26.035099029541016,True,False
1993-10-22,25.91287040710449,True,False
1993-10-25,25.982709884643555,True,False
1993-10-26,25.96524810791016,True,False
1993-10-27,25.982709884643555,True,False
1993-10-28,26.174779891967773,True,False
1993-10-29,26.174779891967773,True,False
1993-11-01,26.24462127685547,True,False
1993-11-02,26.227170944213867,True,False
1993-11-03,25.895408630371094,True,False
1993-11-04,25.616029739379883,True,False
1993-11-05,25.738243103027344,True,False
1993-11-08,25.77315902709961,True,False
1993-11-09,25.79062843322754,True,False
1993-11-10,25.982709884643555,True,False
1993-11-11,25.91287040710449,True,False
1993-11-12,26.035099029541016,True,False
1993-11-15,26.01763916015625,True,False
1993-11-16,26.139869689941406,True,False
1993-11-17,26.00018119812012,True,False
1993-11-18,25.930328369140625,True,False
1993-11-19,25.87795639038086,True,False
1993-11-22,25.720783233642575,True,True
1993-11-23,25.8604793548584,True,True
1993-11-24,25.96524810791016,True,True
1993-11-26,25.982709884643555,True,True
1993-11-29,25.87795639038086,True,True
1993-11-30,25.895408630371094,True,True
1993-12-01,25.930328369140625,True,True
1993-12-02,26.00018119812012,True,True
1993-12-03,26.104921340942383,True,True
1993-12-06,26.192258834838867,True,True
1993-12-07,26.174779891967773,True,True
1993-12-08,26.174779891967773,True,True
1993-12-09,26.087491989135746,True,True
1993-12-10,26.035099029541016,True,True
1993-12-13,26.192258834838867,True,True
1993-12-14,26.00018119812012,True,True
1993-12-15,25.96524810791016,True,True
1993-12-16,26.05256080627441,True,True
1993-12-17,26.195749282836918,True,True
1993-12-20,26.230897903442383,True,True
1993-12-21,26.14297866821289,True,True
1993-12-22,26.318811416625977,True,False
1993-12-23,26.30122756958008,True,False
1993-12-27,26.44187355041504,True,False
1993-12-28,26.494613647460938,True,False
1993-12-29,26.459453582763672,True,False
1993-12-30,26.35396957397461,True,False
1993-12-31,26.213308334350582,True,False
1994-01-03,26.14297866821289,True,False
1994-01-04,26.24849319458008,True,False
1994-01-05,26.30122756958008,True,False
1994-01-06,26.30122756958008,True,False
1994-01-07,26.459453582763672,True,False
1994-01-10,26.775909423828125,True,False
1994-01-11,26.723167419433597,True,False
1994-01-12,26.635257720947266,True,False
1994-01-13,26.564950942993164,True,False
1994-01-14,26.670440673828125,True,False
1994-01-17,26.670440673828125,True,False
1994-01-18,26.70559501647949,True,False
1994-01-19,26.635257720947266,True,False
1994-01-20,26.70559501647949,True,False
1994-01-21,26.65283966064453,True,False
1994-01-24,26.547365188598636,True,False
1994-01-25,26.547365188598636,True,False
1994-01-26,26.617673873901367,True,False
1994-01-27,26.86381149291992,True,False
1994-01-28,26.93413543701172,True,False
1994-01-31,27.127525329589844,True,False
1994-02-01,26.986892700195312,True,False
1994-02-02,27.16270065307617,True,False
1994-02-03,27.03963279724121,True,False
1994-02-04,26.42428207397461,True,False
1994-02-07,26.547365188598636,True,False
1994-02-08,26.564950942993164,True,False
1994-02-09,26.670440673828125,True,False
1994-02-10,26.44187355041504,True,False
1994-02-11,26.52978515625,True,False
1994-02-14,26.564950942993164,True,False
1994-02-15,26.70559501647949,True,False
1994-02-16,26.688013076782227,True,False
1994-02-17,26.52978515625,True,False
1994-02-18,26.371551513671875,True,False
1994-02-22,26.635257720947266,True,False
1994-02-23,26.564950942993164,True,False
1994-02-24,26.213308334350582,True,False
1994-02-25,26.336366653442383,True,False
1994-02-28,26.336366653442383,True,True
1994-03-01,26.230897903442383,True,True
1994-03-02,26.26607131958008,True,True
1994-03-03,26.195749282836918,True,True
1994-03-04,26.26607131958008,True,True
1994-03-07,26.40671730041504,True,True
1994-03-08,26.30122756958008,True,True
1994-03-09,26.42428207397461,True,True
1994-03-10,26.213308334350582,True,True
1994-03-11,26.35396957397461,True,True
1994-03-14,26.389129638671875,True,True
1994-03-15,26.371551513671875,True,True
1994-03-16,26.582521438598636,True,True
1994-03-17,26.582521438598636,True,True
1994-03-18,26.57671356201172,True,True
1994-03-21,26.505992889404297,True,True
1994-03-22,26.57671356201172,True,True
1994-03-23,26.559043884277344,True,True
1994-03-24,26.24077033996582,True,True
1994-03-25,25.99319839477539,True,True
1994-03-28,26.028568267822266,True,True
1994-03-29,25.515775680541992,True,True
1994-03-30,25.16214370727539,True,True
1994-03-31,25.23286247253418,True,True
1994-04-04,24.84385681152344,True,False
1994-04-05,25.356630325317383,True,False
1994-04-06,25.356630325317383,True,False
1994-04-07,25.48040008544922,True,False
1994-04-08,25.28591537475586,True,False
1994-04-11,25.39200210571289,True,False
1994-04-12,25.356630325317383,True,False
1994-04-13,25.224021911621094,True,False
1994-04-14,25.23286247253418,True,False
1994-04-15,25.23286247253418,True,False
1994-04-18,25.06487846374512,True,False
1994-04-19,25.100229263305664,True,False
1994-04-20,25.07370948791504,True,False
1994-04-21,25.409677505493164,True,False
1994-04-22,25.38315773010254,True,False
1994-04-25,25.648393630981445,True,False
1994-04-26,25.621870040893555,True,False
1994-04-28,25.436185836791992,True,False
1994-04-29,25.515775680541992,True,False
1994-05-02,25.67491149902344,True,False
1994-05-03,25.648393630981445,True,False
1994-05-04,25.604190826416016,True,False
1994-05-05,25.568822860717773,True,False
1994-05-06,25.321260452270508,True,False
1994-05-09,25.100229263305664,True,False
1994-05-10,25.29474258422852,True,False
1994-05-11,25.06487846374512,True,False
1994-05-12,25.18865966796875,True,False
1994-05-13,25.18865966796875,True,False
1994-05-16,25.19748878479004,True,False
1994-05-17,25.568822860717773,True,False
1994-05-18,25.75448989868164,True,False
1994-05-19,25.878273010253903,True,False
1994-05-20,25.781007766723636,True,False
1994-05-23,25.736791610717773,True,False
1994-05-24,25.84289932250977,True,False
1994-05-25,25.91362762451172,True,False
1994-05-26,25.93131256103516,True,False
1994-05-27,25.95783042907715,True,False
1994-05-31,25.92247009277344,True,False
1994-06-01,26.037403106689453,True,False
1994-06-02,26.01087951660156,True,False
1994-06-03,26.16119956970215,True,False
1994-06-06,26.15234375,True,False
1994-06-07,26.11697006225586,True,False
1994-06-08,25.9047966003418,True,False
1994-06-09,26.04624366760254,True,False
1994-06-10,26.09044647216797,True,False
1994-06-13,26.12583351135254,True,False
1994-06-14,26.32917022705078,True,False
1994-06-15,26.223073959350582,True,False
1994-06-16,26.276121139526367,True,False
1994-06-17,26.129453659057617,True,False
1994-06-20,25.906951904296875,True,False
1994-06-21,25.684467315673828,True,False
1994-06-22,25.782365798950195,True,False
1994-06-23,25.63107109069824,True,False
1994-06-24,25.097091674804688,True,False
1994-06-27,25.53319358825684,True,True
1994-06-28,25.40858459472656,True,True
1994-06-29,25.488672256469727,True,True
1994-06-30,25.328502655029297,True,True
1994-07-01,25.38188362121582,True,True
1994-07-05,25.515378952026367,True,True
1994-07-06,25.479774475097656,True,True
1994-07-07,25.586572647094727,True,True
1994-07-08,25.57767105102539,True,True
1994-07-11,25.488672256469727,True,True
1994-07-12,25.52427864074707,True,True
1994-07-13,25.56875991821289,True,True
1994-07-14,25.84465980529785,True,True
1994-07-15,25.85354804992676,True,True
1994-07-18,25.898061752319336,True,True
1994-07-19,25.84465980529785,True,True
1994-07-20,25.728973388671875,True,True
1994-07-21,25.782365798950195,True,True
1994-07-22,25.82687187194824,True,True
1994-07-25,25.862455368041992,True,True
1994-07-26,25.83576202392578,True,True
1994-07-27,25.83576202392578,True,True
1994-07-28,25.889162063598636,True,True
1994-07-29,26.14725112915039,True,True
1994-08-01,26.271833419799805,True,True
1994-08-02,26.307449340820312,True,True
1994-08-03,26.31635093688965,True,True
1994-08-04,26.165042877197266,True,True
1994-08-05,26.076061248779297,True,True
1994-08-08,26.138357162475582,True,True
1994-08-09,26.182844161987305,True,True
1994-08-10,26.28074073791504,True,True
1994-08-11,26.182844161987305,True,True
1994-08-12,26.38753890991211,True,True
1994-08-15,26.378631591796875,True,False
1994-08-16,26.56553840637207,True,False
1994-08-17,26.547727584838867,True,False
1994-08-18,26.45873069763184,True,False
1994-08-19,26.440937042236328,True,False
1994-08-22,26.414255142211918,True,False
1994-08-23,26.56553840637207,True,False
1994-08-24,26.85031509399414,True,False
1994-08-25,26.77912712097168,True,False
1994-08-26,27.16181182861328,True,False
1994-08-29,27.144004821777344,True,False
1994-08-30,27.215208053588867,True,False
1994-08-31,27.144004821777344,False,False
1994-09-01,27.05502319335937,False,False
1994-09-02,26.93931579589844,False,False
1994-09-06,26.94821548461914,False,False
1994-09-07,26.921527862548828,False,False
1994-09-08,27.05502319335937,True,False
1994-09-09,26.770227432250977,True,False
1994-09-12,26.690149307250977,True,False
1994-09-13,26.770227432250977,True,False
1994-09-14,26.796932220458984,True,False
1994-09-15,27.13511085510254,True,False
1994-09-16,26.941993713378903,True,False
1994-09-19,26.96885871887207,True,False
1994-09-20,26.45850372314453,True,False
1994-09-21,26.45850372314453,True,False
1994-09-22,26.39583396911621,True,False
1994-09-23,26.30626678466797,True,False
1994-09-26,26.44058990478516,True,False
1994-09-27,26.42267417907715,True,False
1994-09-28,26.628612518310547,True,False
1994-09-29,26.49430656433105,True,False
1994-09-30,26.45850372314453,True,False
1994-10-03,26.39583396911621,True,False
1994-10-04,26.00185203552246,True,False
1994-10-05,26.010799407958984,True,False
1994-10-06,25.930225372314453,True,False
1994-10-07,26.0466365814209,True,True
1994-10-10,26.32419204711914,True,True
1994-10-11,26.71816062927246,True,True
1994-10-12,26.753978729248047,True,True
1994-10-13,26.8435115814209,True,True
1994-10-14,26.95991325378418,True,True
1994-10-17,26.906192779541016,True,True
1994-10-18,26.8435115814209,True,True
1994-10-19,26.96885871887207,True,True
1994-10-20,26.78978729248047,True,True
1994-10-21,26.682350158691406,True,True
1994-10-24,26.45850372314453,True,True
1994-10-25,26.485353469848636,True,True
1994-10-26,26.5838565826416,True,True
1994-10-27,26.745031356811523,True,True
1994-10-28,27.309112548828125,True,True
1994-10-31,27.210607528686523,True,True
1994-11-01,26.906192779541016,True,True
1994-11-02,26.753978729248047,True,True
1994-11-03,26.89723014831543,True,True
1994-11-04,26.548030853271484,True,False
1994-11-07,26.628612518310547,True,False
1994-11-08,26.83456802368164,True,False
1994-11-09,26.879318237304688,True,False
1994-11-10,26.69128799438477,True,False
1994-11-11,26.59280776977539,True,False
1994-11-14,26.8435115814209,True,False
1994-11-15,26.753978729248047,True,False
1994-11-16,26.8435115814209,True,False
1994-11-17,26.66442108154297,True,False
1994-11-18,26.628612518310547,True,False
1994-11-21,26.36000633239746,True,False
1994-11-22,25.78697395324707,True,False
1994-11-23,25.930225372314453,True,True
1994-11-25,26.055578231811523,True,True
1994-11-28,26.17197799682617,True,True
1994-11-29,26.16302490234375,True,True
1994-11-30,26.12721824645996,True,True
1994-12-01,25.86753845214844,True,True
1994-12-02,26.10930824279785,True,True
1994-12-05,26.136159896850582,True,True
1994-12-06,26.154050827026367,True,True
1994-12-07,25.96603012084961,True,True
1994-12-08,25.715320587158203,True,True
1994-12-09,25.813814163208008,True,True
1994-12-12,25.983932495117188,True,True
1994-12-13,26.08244514465332,True,True
1994-12-14,26.216745376586918,True,True
1994-12-15,26.297340393066406,True,True
1994-12-16,26.4257755279541,True,True
1994-12-19,26.46188735961914,True,False
1994-12-20,26.38065528869629,True,False
1994-12-21,26.66042900085449,True,False
1994-12-22,26.579198837280277,True,False
1994-12-23,26.60629653930664,True,False
1994-12-27,26.75067710876465,True,False
1994-12-28,26.615297317504883,True,False
1994-12-29,26.63334846496582,True,False
1994-12-30,26.31748390197754,True,False
1995-01-03,26.443832397460938,True,False
1995-01-04,26.570178985595703,True,False
1995-01-05,26.570178985595703,True,False
1995-01-06,26.597257614135746,True,False
1995-01-09,26.62432289123535,True,False
1995-01-10,26.65140914916992,True,False
1995-01-11,26.66946601867676,True,False
1995-01-12,26.678482055664062,True,False
1995-01-13,26.994354248046875,True,False
1995-01-16,27.156814575195312,True,False
1995-01-17,27.16582489013672,True,False
1995-01-18,27.13875770568848,True,False
1995-01-19,26.98534774780273,True,False
1995-01-20,26.886070251464844,True,False
1995-01-23,26.96729850769043,True,False
1995-01-24,27.003387451171875,True,False
1995-01-25,27.075580596923828,True,False
1995-01-26,27.102678298950195,True,False
1995-01-27,27.210968017578125,True,False
1995-01-30,27.09363174438477,True,False
1995-01-31,27.201942443847656,True,False
1995-02-01,27.19291114807129,True,False
1995-02-02,27.355371475219727,True,False
1995-02-03,27.74345016479492,True,False
1995-02-06,27.860788345336918,True,False
1995-02-07,27.89688491821289,True,False
1995-02-08,27.89688491821289,True,False
1995-02-09,27.89688491821289,True,False
1995-02-10,27.932973861694336,True,False
1995-02-13,27.942005157470703,True,False
1995-02-14,27.978116989135746,False,False
1995-02-15,28.131540298461918,False,False
1995-02-16,28.09543800354004,False,False
1995-02-17,27.987138748168945,False,False
1995-02-21,27.978116989135746,False,False
1995-02-22,28.185691833496094,False,False
1995-02-23,28.23081398010254,False,False
1995-02-24,28.303014755249023,False,False
1995-02-27,28.0773868560791,False,False
1995-02-28,28.312026977539062,False,False
1995-03-01,28.131540298461918,False,False
1995-03-02,28.16764640808105,False,False
1995-03-03,28.176664352416992,False,False
1995-03-06,28.194711685180664,False,False
1995-03-07,27.978116989135746,False,False
1995-03-08,28.05031013488769,False,False
1995-03-09,28.04128646850586,False,False
1995-03-10,28.45644187927246,False,False
1995-03-13,28.429370880126957,False,False
1995-03-14,28.6369571685791,False,False
1995-03-15,28.58281135559082,False,False
1995-03-16,28.75428009033203,False,False
1995-03-17,28.78288459777832,False,False
1995-03-20,28.78288459777832,False,False
1995-03-21,28.710285186767575,False,False
1995-03-22,28.737524032592773,False,False
1995-03-23,28.75563240051269,False,False
1995-03-24,29.16398429870605,False,False
1995-03-27,29.28194808959961,False,False
1995-03-28,29.28194808959961,False,False
1995-03-29,29.272872924804688,False,False
1995-03-30,29.21842193603516,False,False
1995-03-31,29.10047149658203,False,False
1995-04-03,29.17306900024414,False,False
1995-04-04,29.363603591918945,False,False
1995-04-05,29.363603591918945,False,False
1995-04-06,29.47250366210937,False,False
1995-04-07,29.44527816772461,False,False
1995-04-10,29.49971580505371,False,False
1995-04-11,29.3999080657959,False,False
1995-04-12,29.49971580505371,False,False
1995-04-13,29.663063049316406,False,False
1995-04-17,29.490650177001957,False,False
1995-04-18,29.39084815979004,False,False
1995-04-19,29.363603591918945,False,False
1995-04-20,29.408971786499023,False,False
1995-04-21,29.55417823791504,False,False
1995-04-24,29.89897346496582,False,False
1995-04-25,29.81731414794922,False,False
1995-04-26,29.844532012939453,False,False
1995-04-27,29.917125701904297,False,False
1995-04-28,29.962507247924805,False,False
1995-05-01,29.88084602355957,False,False
1995-05-02,29.9443416595459,False,False
1995-05-03,30.361772537231445,False,False
1995-05-04,30.34360885620117,False,False
1995-05-05,30.30730628967285,False,False
1995-05-08,30.52510452270508,False,False
1995-05-09,30.497879028320312,False,False
1995-05-10,30.53416633605957,False,False
1995-05-11,30.61583709716797,False,False
1995-05-12,30.63397789001465,False,False
1995-05-15,30.779176712036133,False,False
1995-05-16,30.79730987548828,False,False
1995-05-17,30.679351806640625,False,False
1995-05-18,30.234731674194336,False,False
1995-05-19,30.252872467041016,False,False
1995-05-22,30.588605880737305,False,False
1995-05-23,30.869911193847656,False,False
1995-05-24,30.851757049560547,False,False
1995-05-25,30.878986358642575,False,False
1995-05-26,30.52510452270508,False,False
1995-05-30,30.516023635864254,False,False
1995-05-31,31.15118789672852,False,False
1995-06-01,31.06952476501465,False,False
1995-06-02,31.09676551818848,False,False
1995-06-05,31.28730583190918,False,False
1995-06-06,31.23286247253418,False,False
1995-06-07,31.06952476501465,False,False
1995-06-08,30.99695205688477,False,False
1995-06-09,30.81546401977539,False,False
1995-06-12,30.98788070678711,False,False
1995-06-13,31.323627471923828,False,False
1995-06-14,31.29637718200684,False,False
1995-06-15,31.4324893951416,False,False
1995-06-16,31.52581787109375,False,False
1995-06-19,31.88178062438965,False,False
1995-06-20,31.79965209960937,False,False
1995-06-21,31.78138542175293,False,False
1995-06-22,32.20123672485352,False,False
1995-06-23,32.13734436035156,False,False
1995-06-26,31.753999710083008,False,False
1995-06-27,31.690109252929688,False,False
1995-06-28,31.854393005371094,False,False
1995-06-29,31.79965209960937,False,False
1995-06-30,31.78138542175293,False,False
1995-07-03,31.900022506713867,False,False
1995-07-05,32.0186882019043,False,False
1995-07-06,32.42941665649414,False,False
1995-07-07,32.57547378540039,False,False
1995-07-10,32.59370803833008,False,False
1995-07-11,32.43855667114258,False,False
1995-07-12,32.84014129638672,False,False
1995-07-13,32.76714324951172,False,False
1995-07-14,32.739742279052734,False,False
1995-07-17,32.92230224609375,False,False
1995-07-18,32.63935470581055,False,False
1995-07-19,32.283390045166016,False,False
1995-07-20,32.402034759521484,False,False
1995-07-21,32.36552047729492,False,False
1995-07-24,32.60282516479492,False,False
1995-07-25,32.84926986694336,False,False
1995-07-26,32.821876525878906,False,False
1995-07-27,33.095706939697266,False,False
1995-07-28,32.88579177856445,False,False
1995-07-31,32.803646087646484,False,False
1995-08-01,32.748878479003906,False,False
1995-08-02,32.67586898803711,False,False
1995-08-03,32.666725158691406,False,False
1995-08-04,32.7032470703125,False,False
1995-08-07,32.77626419067383,False,False
1995-08-08,32.77626419067383,False,False
1995-08-09,32.76714324951172,False,False
1995-08-10,32.69412612915039,False,False
1995-08-11,32.511566162109375,False,False
1995-08-14,32.803646087646484,False,False
1995-08-15,32.739742279052734,False,False
1995-08-16,32.83103561401367,False,False
1995-08-17,32.77626419067383,False,False
1995-08-18,32.81276321411133,False,False
1995-08-21,32.72150039672852,False,False
1995-08-22,32.785396575927734,False,False
1995-08-23,32.666725158691406,False,False
1995-08-24,32.7032470703125,False,False
1995-08-25,32.88579177856445,False,False
1995-08-28,32.76714324951172,False,False
1995-08-29,32.84926986694336,False,False
1995-08-30,32.92230224609375,False,False
1995-08-31,32.94969940185547,False,False
1995-09-01,33.095706939697266,False,False
1995-09-05,33.40604019165039,False,False
1995-09-06,33.46992874145508,False,False
1995-09-07,33.48818588256836,False,False
1995-09-08,33.61597442626953,False,False
1995-09-11,33.70724105834961,False,False
1995-09-12,33.8624153137207,False,False
1995-09-13,34.01758575439453,False,False
1995-09-14,34.32789611816406,False,False
1995-09-15,34.31843566894531,False,False
1995-09-18,34.18998336791992,False,False
1995-09-19,34.35514450073242,False,False
1995-09-20,34.52030944824219,False,False
1995-09-21,34.23585510253906,False,False
1995-09-22,34.24503326416016,False,False
1995-09-25,34.18998336791992,False,False
1995-09-26,34.18081283569336,False,False
1995-09-27,34.15327835083008,False,False
1995-09-28,34.41019821166992,False,False
1995-09-29,34.34596252441406,False,False
1995-10-02,34.171634674072266,False,False
1995-10-03,34.20832824707031,False,False
1995-10-04,34.171634674072266,False,False
1995-10-05,34.27254104614258,False,False
1995-10-06,34.300086975097656,False,False
1995-10-09,34.01563262939453,False,False
1995-10-10,33.99727249145508,False,False
1995-10-11,34.10739517211914,False,False
1995-10-12,34.31843566894531,False,False
1995-10-13,34.42855453491211,False,False
1995-10-16,34.26337432861328,False,False
1995-10-17,34.49279022216797,False,False
1995-10-18,34.593719482421875,False,False
1995-10-19,34.75889205932617,False,False
1995-10-20,34.547855377197266,False,False
1995-10-23,34.474422454833984,False,False
1995-10-24,34.511131286621094,False,False
1995-10-25,34.226680755615234,False,False
1995-10-26,33.914695739746094,False,False
1995-10-27,34.171634674072266,False,False
1995-10-30,34.39183807373047,False,False
1995-10-31,34.24503326416016,False,False
1995-11-01,34.52030944824219,False,False
1995-11-02,34.74055099487305,False,False
1995-11-03,34.78641128540039,False,False
1995-11-06,34.6671257019043,False,False
1995-11-07,34.53866958618164,False,False
1995-11-08,34.850643157958984,False,False
1995-11-09,34.97911834716797,False,False
1995-11-10,34.96076583862305,False,False
1995-11-13,34.92405319213867,False,False
1995-11-14,34.69466018676758,False,False
1995-11-15,35.04336929321289,False,False
1995-11-16,35.23604965209961,False,False
1995-11-17,35.34617233276367,False,False
1995-11-20,35.16262435913086,False,False
1995-11-21,35.44708251953125,False,False
1995-11-22,35.33699035644531,False,False
1995-11-24,35.42873764038086,False,False
1995-11-27,35.43790435791016,False,False
1995-11-28,35.814151763916016,False,False
1995-11-29,35.850826263427734,False,False
1995-11-30,35.76825714111328,False,False
1995-12-01,35.814151763916016,False,False
1995-12-04,36.25459289550781,False,False
1995-12-05,36.493160247802734,False,False
1995-12-06,36.57575988769531,False,False
1995-12-07,36.3830451965332,False,False
1995-12-08,36.50234603881836,False,False
1995-12-11,36.658329010009766,False,False
1995-12-12,36.54819488525391,False,False
1995-12-13,36.777626037597656,False,False
1995-12-14,36.51152801513672,False,False
1995-12-15,36.52490615844727,False,False
1995-12-18,35.82318878173828,False,False
1995-12-19,36.20173645019531,False,False
1995-12-20,35.85086441040039,False,False
1995-12-21,36.03554153442383,False,False
1995-12-22,36.16481399536133,False,False
1995-12-26,36.34023284912109,False,False
