time,open,high,low,close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,EMA,EMA,Volume,Histogram,MACD,Signal line
1968-01-01,0.20247158,0.21427735,0.20011024,0.20129106,,,,,,,,,7129600,,,
1968-02-01,0.2007008,0.2007008,0.18535288,0.19715895,,,,,,,,,7168000,,,
1968-03-01,0.19597843,0.21486791,0.19479762,0.21014554,,,,,,,,,4070400,,,
1968-04-01,0.21250657,0.23847975,0.11805921,0.23847975,,,,,,,,,6265600,,,
1968-05-01,0.23729893,0.25264685,0.23375738,0.23966027,,,,,,,,,4870400,,,
1968-06-03,0.24438263,0.28098106,0.24438263,0.25973026,,,,,,,,,5126400,,,
1968-07-01,0.25854974,0.27153633,0.25441763,0.25441763,,,,,,,,,4960000,,,
1968-08-01,0.25264685,0.26150103,0.25028552,0.26150103,,,,,,,,,3200000,,,
1968-09-02,0.25973026,0.26327211,0.249105,0.249105,,,,,,,,,5075200,,,
1968-10-01,0.25500789,0.26917499,0.25264685,0.26091077,,,,,,,,0.237240026,4192000,,,
1968-11-01,0.26681396,0.27743921,0.25914,0.25973026,,,,,,,,0.24132915945454544,5900800,,,
1968-12-02,0.25736922,0.3045929,0.2561884,0.27861973,,,,,,,,0.24810926319008264,9139200,,,
1969-01-01,0.27389736,0.28452261,0.25264685,0.28098106,,,,,,,,0.2540859535191585,6252800,,,
1969-02-03,0.28275184,0.28452261,0.27035551,0.27389736,,,,,,,,0.25768802742476604,3763200,,,
1969-03-03,0.27980024,0.2803905,0.27035551,0.27507788,77.53305713764163,,,,,,,0.2608498188020813,4102400,,,
1969-04-01,0.2762587,0.2833421,0.26799448,0.27980024,78.35457230173867,,,,,,,0.26429534992897563,5664000,,,
1969-05-01,0.27861973,0.27861973,0.25087578,0.25736922,66.00808650452899,,,,,,,0.26303605357825277,8729600,,,
1969-06-02,0.25264685,0.27271684,0.25264685,0.27153633,69.29853462856082,,,,,,,0.2645815583822068,7942400,,,
1969-07-01,0.27271684,0.27566813,0.25205629,0.25736922,62.756363656313695,,,,,,,0.2632702241308965,5113600,,,
1969-08-01,0.26445262,0.3045929,0.26327211,0.30282183,71.9166491316063,,,,,,0.2554801695,0.27046142519800626,6208000,,,
1969-09-01,0.30223157,0.3217113,0.29337709,0.30695394,72.57699238688228,,,,,,0.2603824333571429,0.27709642788927785,4012800,,,
1969-10-01,0.30223157,0.33764948,0.30223157,0.33764948,76.91877236490464,,,,,,0.26774119970408167,0.28810607372759095,5408000,,,
1969-11-03,0.33942026,0.34473288,0.33056578,0.34473288,77.79255322965356,,,,,,0.2750737406846453,0.2984018566862108,4876800,,,
1969-12-01,0.34473288,0.34473288,0.32702393,0.33056578,71.92761851079332,,,,,,0.28035869680991715,0.30424984274326333,4787200,,,
1970-01-01,0.33056578,0.34709422,0.32820475,0.34237185,73.70663665512335,,,,,,0.28626471139944887,0.3111811167899427,5248000,,,
1970-02-02,0.33823974,0.38133131,0.33823974,0.36716421,77.00256472178319,,,,,,0.2939694255518823,0.3213598610099531,9209600,,0.04014387575787409,
1970-03-02,0.37306709,0.37660895,0.34119103,0.36126132,74.60467541440039,,,,,,0.300378177404084,0.3286146717354162,11763200,,0.04088276207783298,
1970-04-01,0.36362236,0.36421262,0.3045929,0.3075442,57.16043143635909,71.96839343430642,,,,,0.3010606557465522,0.32478367687443144,13779200,,0.03671063481195652,
1970-05-01,0.30695394,0.31167631,0.1522963,0.2975092,54.59235878281328,70.32977212324725,,,,,0.3007224218659282,0.31982468107908024,6684800,,0.03222300650037857,
1970-06-01,0.31167631,0.32112104,0.2833421,0.2833421,51.10179010019879,68.38314482313726,,,,,0.29906715311679216,0.31319148451924744,4169600,,0.027209705612385837,
1970-07-01,0.2833421,0.33410763,0.2762587,0.31521816,57.661284505650634,67.78694468036024,,,,,0.30060534424852625,0.31355997097029337,5824000,,0.025514643257264658,
1970-08-03,0.32112104,0.34001052,0.29514817,0.32348238,59.18979389656115,67.06489177093168,,,,,0.3027841095581904,0.31536404533933093,3808000,,0.0245550918023148,
1970-09-01,0.32584341,0.34473288,0.32584341,0.34001052,62.13411606617204,67.02044551449299,,,,,0.3063294819812199,0.3198452225503617,4476800,,0.024841960470917468,
1970-10-01,0.33646866,0.34945525,0.33056578,0.34945525,63.7438300346102,66.43667272185043,,,,,0.3104366979830085,0.3252288639048414,3424000,-0.005309483040177889,0.02553704161616549,0.03084652465634338
1970-11-02,0.3529971,0.3801508,0.34237185,0.37896998,68.28163071046332,66.12986117353478,,,,,0.31696367722272195,0.334999975922143,9068800,-0.002161178253273839,0.02814505183975108,0.030306230093024918
1970-12-01,0.38369235,0.42029078,0.38251183,0.3872342,69.43517210755019,65.59531829800946,,,,,0.3236561079634151,0.34449710757266244,10153600,0.00017651782843972064,0.03052687737857457,0.030350359550134848
1971-01-01,0.38959553,0.44154158,0.38959553,0.43445788,75.02470589108903,65.39761491668342,,,,,0.3342086576811851,0.3608536116503602,4403200,0.004369493587337889,0.03581222653430721,0.03144273294696932
1971-02-01,0.43445788,0.47223683,0.43445788,0.45334735,76.8485061715581,65.74910689245233,,,,,0.3455551998067865,0.3776706549866583,3814400,0.007687337939247509,0.04105190537102871,0.0333645674317812
1971-03-01,0.45098632,0.47105631,0.4498055,0.46279209,77.72439908604203,66.03608992323224,,,,,0.35672061792042586,0.3931472795345386,3148800,0.009662478393823754,0.04544266542406089,0.03578018703023714
