time,open,high,low,close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,EMA,EMA,Volume,Histogram,MACD,Signal line
2019-10-01,52.45,52.45,52.45,52.45,,,,,,,,,11,,,
2019-10-03,51.98,51.98,51.98,51.98,,,,,,,,,13,,,
2019-10-08,52.68,52.68,52.68,52.68,,,,,,,,,13,,,
2020-03-18,42.82,42.82,42.82,42.82,,,,,,,,,20,,,
2020-03-23,42.17,42.17,42.17,42.17,,,,,,,,,17,,,
2022-10-17,64.46,64.46,64.46,64.46,,,,,,,,,0,,,
2022-10-18,65.26,65.26,65.26,65.26,,,,,,,,,0,,,
2022-10-19,66.82,66.82,66.82,66.82,,,,,,,,,0,,,
2022-10-20,66.6,66.6,66.6,66.6,,,,,,,,,0,,,
2022-10-21,66.17,66.17,66.17,66.17,,,,,,,,57.141,0,,,
2022-10-24,65.78,65.78,65.78,65.78,,,,,,,,58.71172727272727,0,,,
2022-10-25,66.76,66.76,66.76,66.76,,,,,,,,60.17504958677686,0,,,
2022-10-26,67.31,67.31,67.31,67.31,,,,,,,,61.47231329827198,0,,,
2022-10-27,67.71,67.71,67.71,67.71,,,,,,,,62.60643815313162,0,,,
2022-10-28,66.98,66.98,66.98,66.98,68.14888833374971,,,,,,,63.4016312161986,0,,,
2022-10-31,67.5,67.5,67.5,67.5,68.58832224685884,,,,,,,64.14678917688977,0,,,
2022-11-01,67.68,67.68,67.68,67.68,68.74904822196989,,,,,,,64.789191144728,0,,,
2022-11-02,68.6,68.6,68.6,68.6,69.60509161577204,,,,,,,65.48206548205017,0,,,
2022-11-03,68.02,68.02,68.02,68.02,68.33423740247319,,,,,,,65.94350812167741,0,,,
2022-11-04,68.77,68.77,68.77,68.77,69.11939789082732,,,,,,62.326,66.45741573591788,0,,,
2022-11-07,68.85,68.85,68.85,68.85,69.20710451994688,,,,,,62.94733333333333,66.89243105666009,0,,,
2022-11-08,68,68,68,68,67.02878477500546,,,,,,63.42853968253968,67.09380722817643,0,,,
2022-11-09,66.85,66.85,66.85,66.85,64.08963094296647,,,,,,63.754393046107324,67.04947864123525,0,,,
2022-11-10,66.7,66.7,66.7,66.7,63.697293234456694,,,,,,64.03492704171614,66.98593707010157,0,,,
