time,close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,EMA,EMA,Volume,Histogram,MACD,Signal line
2025-12-05T01:00:00+08:00,59.02,59.53386404953936,54.38654008446317,,,,,58.679937634505876,58.768035466974844,325,0.041110172451576686,0.09288508816577945,0.051774915714202764
2025-12-05T02:00:00+08:00,59.04,59.943525023592315,54.85677846209561,,,,,58.71422928836246,58.81748356388851,175,0.04628643182970393,0.10963295550133267,0.06334652367162874
2025-12-05T03:00:00+08:00,58.88,55.134765502611046,55.03521210923662,,,,,58.73001697518508,58.82885018863605,519,0.03631605531053675,0.10874159280979967,0.07242553749926292
2025-12-05T04:00:00+08:00,58.89,55.37571540141827,54.83790721815925,,,,,58.74525345373888,58.83996833615677,112,0.028140955675411944,0.10760173209352786,0.07946077641811591
2025-12-05T05:00:00+08:00,58.91,55.88599473066811,54.89575642149611,,,,,58.76094360100185,58.85270136594645,128,0.022093690750364714,0.1070778898560718,0.08498419910570709
2025-12-05T07:00:00+08:00,58.91,55.88599473066811,54.84375218753236,,,,,58.77513944852548,58.863119299410734,4,0.016370409751912535,0.10544721129559775,0.08907680154368522
2025-12-05T08:00:00+08:00,58.87,54.441985312773866,55.162435298850674,,,,,58.784173786761144,58.86437033588151,2,0.008560201421333541,0.09977705332035214,0.0912168518990186
2025-12-05T09:00:00+08:00,58.83,52.96809198540816,55.163798009800594,,,,,58.78853818802199,58.85812118390305,17,-0.00016813893467319818,0.0910066782306771,0.0911748171653503
2025-12-05T10:00:00+08:00,58.7,48.38353149663227,54.91658693599551,,,,,58.78010597963894,58.82937187773886,25,-0.014757599153623721,0.07272781822332064,0.08748541737694436
2025-12-05T11:00:00+08:00,58.75,50.169961230232595,54.55734921887897,,,,,58.77723874348285,58.81494062724089,7,-0.020735077100486693,0.061566571001336,0.0823016481018227
2025-12-05T12:00:00+08:00,58.7,48.36721972405563,53.998904586173545,,,,,58.76988267267496,58.79404233137891,5,-0.027335889076519918,0.0481317867561728,0.07546767583269272
2025-12-05T13:00:00+08:00,58.77,51.020694910643606,54.61202361422429,,,,,58.76989384670592,58.78967099840093,15,-0.02626094559613114,0.0426414938375288,0.06890243943365994
2025-12-05T14:00:00+08:00,58.82,52.883301020527654,54.41994845596188,,,,,58.77466586130536,58.795185362328034,21,-0.021647836882547206,0.04184264333047594,0.06349048021302314
2025-12-05T15:00:00+08:00,58.78,51.20565249670868,53.657164115391424,,,,,58.77517387451437,58.792424387359304,78,-0.020753151472448092,0.037549040872463024,0.058302192344911116
2025-12-05T16:00:00+08:00,58.82,52.817586506248155,53.17743000515634,,,,,58.77944302932253,58.79743813511216,257,-0.017083288903182968,0.036948081215932405,0.05403137011911537
2025-12-05T17:00:00+08:00,58.89,55.582937780069194,52.86595948776183,,,,,58.78997226462514,58.81426756509177,130,-0.009912913129178476,0.04164022870764228,0.051553141836820755
2025-12-05T18:00:00+08:00,58.77,50.15593127770246,52.51032847169693,,,,,58.78807014418465,58.806218916893265,110,-0.013027129032372693,0.03526923054635489,0.048296359578727584
2025-12-05T19:00:00+08:00,58.74,48.87124541984767,52.04572347301332,,,,,58.783492035214685,58.79417911382176,81,-0.016650994203768657,0.02748261682401676,0.044133611027785416
2025-12-05T20:00:00+08:00,58.8,51.544453818576585,51.735613407863916,,,,,58.7850642223371,58.79523745676326,38,-0.014622787934954008,0.025855126109092907,0.040477914044046916
2025-12-05T21:00:00+08:00,58.84,53.29753034294042,51.550723094454796,,,,,58.790296201162136,58.803376100988125,293,-0.010401319695063312,0.027476264425217778,0.03787758412028109
2025-12-05T22:00:00+08:00,59.21,65.67002519301907,52.352725943043744,,,,,58.83026799152765,58.87730771899028,440,0.01605708208835485,0.057948936730724654,0.0418918546423698
2025-12-05T23:00:00+08:00,59.47,71.40315597293596,53.66951622786716,,,,,58.891194849477394,58.98506995190114,1030,0.04800962951590797,0.10190389153725476,0.0538942620213468
2025-12-06T00:00:00+08:00,59.13,57.807686592640266,54.342670163296305,,,,,58.913938197146216,59.01142086973729,666,0.043330773711066445,0.10805772916017986,0.06472695544911342
2025-12-06T01:00:00+08:00,59.43,64.27187548577038,55.34994975297756,,,,,58.96308694027515,59.08752616614869,504,0.0566818826262111,0.1355793087318773,0.07889742610566619
2025-12-06T02:00:00+08:00,59.31,60.29272565452777,56.201771605154136,,,,,58.99612627929656,59.12797595412166,241,0.05370132865888566,0.14602408692927327,0.0923227582703876
2025-12-06T03:00:00+08:00,59.37,61.573734664464205,56.95556015899847,,,,,59.031733300315935,59.171980326099536,689,0.05200543365432715,0.15732955033829654,0.10532411668396939
2025-12-06T04:00:00+08:00,59.37,61.573734664464205,57.576305419279656,,,,,59.06394917647632,59.20798390317235,110,0.047256048886149815,0.16439417779165666,0.11713812890550684
2025-12-06T05:00:00+08:00,59.39,62.047077107540545,58.350692891481934,,,,,59.095001635859525,59.24107773895919,84,0.042010413669619995,0.16965114599253184,0.12764073232291184
2025-12-08T07:00:00+08:00,59.5,64.62788496521074,59.194285638550696,,,,,59.13357290863481,59.28815451369388,35,0.0423765626650871,0.18061143565427074,0.13823487298918363
2025-12-08T08:00:00+08:00,59.32,57.71209511012729,59.346368304983415,,,,,59.15132786971721,59.29394460211318,33,0.027637167885601027,0.1727813328461849,0.14514416496058388
2025-12-08T09:00:00+08:00,59.33,57.98111140338238,59.90530974253198,,,,,59.16834426307747,59.30050012900169,32,0.016264939770343406,0.16547533967351313,0.14921039990316973
2025-12-08T10:00:00+08:00,59.4,59.90396647096299,60.69336124618308,,,,,59.19040671421295,59.31859101463775,14,0.01139132621814734,0.1634495576758539,0.15205823145770656
2025-12-08T11:00:00+08:00,59.45,61.267403999395,61.38785768767011,,,,,59.215129884287904,59.34248355743088,6,0.009544084837627087,0.1639883375047404,0.1544442526671133
2025-12-08T12:00:00+08:00,59.46,61.54901909678051,61.97724974151583,,,,,59.23845084768906,59.36385018335254,4,0.007116090896709032,0.1633393662879996,0.15622327539129058
2025-12-08T13:00:00+08:00,59.47,61.84775273979602,61.70423028057132,,,,,59.26050314790915,59.383150150015716,8,0.00443515294584837,0.16176721657360105,0.15733206362775268
2025-12-08T14:00:00+08:00,59.48,62.1643177889202,61.04431326742734,,,,,59.28140761001304,59.40075921364922,7,0.0017261051766094826,0.15948969509851452,0.15776358992190503
2025-12-08T15:00:00+08:00,59.46,61.07286288159062,61.27754014520951,,,,,59.29841640905942,59.411530265713004,8,-0.002777012579036009,0.15429232419811,0.15706933677714602
2025-12-08T16:00:00+08:00,59.21,49.3976325416818,60.21509422063175,,,,,59.28999579867281,59.37488839921973,173,-0.02284029107611718,0.12851897293199954,0.15135926400811672
2025-12-08T17:00:00+08:00,58.97,41.24583797251178,58.8546022433449,,,,,59.25952000832302,59.301272326634326,305,-0.05091439238205081,0.08771627353055322,0.13863066591260403
2025-12-08T18:00:00+08:00,58.84,37.62400126710281,57.14390700067623,,,,,59.21956572181607,59.21740463088263,81,-0.07540184422932997,0.04437836062594158,0.11978020485527155
2025-12-08T19:00:00+08:00,58.8,36.56020448355301,55.35722627346829,,,,,59.179607081643105,59.141512879813064,60,-0.0904421351926293,0.006727535864484935,0.09716967105711423
2025-12-08T20:00:00+08:00,58.6,31.729489012835245,53.191684266703625,,,,,59.12440640720091,59.043055992574324,126,-0.10877738212073305,-0.03880205659380209,0.06997532552693096
2025-12-08T21:00:00+08:00,58.76,38.706824920568174,51.34017997780058,,,,,59.089701035086534,58.99159126665172,413,-0.10499439504052777,-0.06126766827372876,0.043726726766799014
2025-12-08T22:00:00+08:00,58.59,34.65428716111822,49.69319369572851,,,,,59.04211046031639,58.91857467271504,613,-0.10836696341449957,-0.09173197750132545,0.01663498591317412
2025-12-08T23:00:00+08:00,58.59,34.65428716111822,48.02699196413822,,,,,58.999052321238636,58.85883382313049,662,-0.10495170663492324,-0.11455464738047993,-0.00960294074555669
2025-12-09T00:00:00+08:00,58.55,33.691693925720855,46.15468678233521,,,,,58.95628543350162,58.80268221892494,339,-0.09977450633869757,-0.13432107366892865,-0.03454656733023108
2025-12-09T01:00:00+08:00,58.43,30.91715221710558,43.98681165502882,,,,,58.906163011263374,58.73492181548404,442,-0.09864235819836181,-0.15784951507818334,-0.05920715687982153
2025-12-09T02:00:00+08:00,58.21,26.59333493820533,41.489977072273454,,,,,58.83986177209543,58.63948148539603,639,-0.10626185995408854,-0.1920344818224322,-0.08577262186834367
2025-12-09T03:00:00+08:00,58.2,26.412517774166815,38.9588888604428,,,,,58.77892255570539,58.55957576077857,615,-0.10532339776926296,-0.21742686907992237,-0.11210347131065941
2025-12-09T04:00:00+08:00,58.24,28.506523854717557,36.55476072228546,,,,,58.72759659801916,58.50147107700065,156,-0.09563922880113992,-0.2316525073120843,-0.13601327851094439
2025-12-09T05:00:00+08:00,58.24,28.506523854717557,34.228593648937384,,,,,58.68115882677924,58.45393088118235,146,-0.08331580579782655,-0.24015803575822758,-0.15684222996040104
2025-12-09T07:00:00+08:00,58.24,28.506523854717557,32.73637159986851,,,,,58.63914370041931,58.41503435733102,20,-0.06979427011895828,-0.24408506760909887,-0.1742907974901406
2025-12-09T08:00:00+08:00,58.29,31.547596262732768,32.04364004917001,,,,,58.605891919426995,58.392300837816286,13,-0.05288064341951046,-0.24039160176452867,-0.1875109583450182
2025-12-09T09:00:00+08:00,58.18,28.659351042352327,31.40330789025926,,,,,58.56533078424347,58.353700685486054,31,-0.04481786057192838,-0.2435332840599287,-0.1987154234880003
2025-12-09T10:00:00+08:00,58.17,28.404755472554527,30.820775818045085,,,,,58.52768023336314,58.320300560852225,52,-0.03624136422961036,-0.24401712877501325,-0.2077757645454029
2025-12-09T11:00:00+08:00,58.15,27.871470854166773,30.545203092425908,,,,,58.491710687328556,58.28933682251546,14,-0.028348051569554333,-0.2432108290073458,-0.21486277743779147
2025-12-09T12:00:00+08:00,58.11,26.78822599729888,29.693874597906674,,,,,58.45535728853536,58.25673012751265,28,-0.02250846803139775,-0.24299836247703865,-0.2204898944456409
2025-12-09T13:00:00+08:00,58.1,26.510820787263043,29.112198428345586,,,,,58.42151373724628,58.22823374069217,31,-0.01629641147185404,-0.24086040878545845,-0.2245639973136044
2025-12-09T14:00:00+08:00,58.12,28.114171830625907,28.645047333310426,,,,,58.39279814322283,58.20855487874814,44,-0.008224869575603255,-0.23484508428310846,-0.2266202147075052
2025-12-09T15:00:00+08:00,58.21,34.98796098257398,28.737637837371363,,,,,58.375388796249226,58.20881762806666,49,0.005075020750407722,-0.22027643876949554,-0.22535145951990326
2025-12-09T16:00:00+08:00,58.12,31.721405555777196,28.79508450441934,,,,,58.3510660537493,58.192668968418175,129,0.009455989868294823,-0.21353147218453472,-0.22298746205282954
2025-12-09T17:00:00+08:00,58.22,38.58267492289475,29.651465931897157,,,,,58.338583572439845,58.1976382468876,78,0.020120898332477516,-0.19783633913723264,-0.21795723746971016
2025-12-09T18:00:00+08:00,58.44,50.39318392659028,31.36437065707026,,,,,58.34824227982653,58.24170402018076,111,0.04177764617494856,-0.16573517975102448,-0.20751282592597303
2025-12-09T19:00:00+08:00,58.48,52.193251937861554,33.05627980586626,,,,,58.36079063412876,58.285030561966074,74,0.05760618429086911,-0.13550509556238666,-0.19311127985325577
2025-12-09T20:00:00+08:00,58.39,47.97502472230879,34.446887010694205,,,,,58.36357247849745,58.30411591433588,78,0.06052436289508631,-0.11745582623439788,-0.17798018912948418
2025-12-09T21:00:00+08:00,58.25,42.25423406246957,35.42886631124792,,,,,58.352756051973884,58.2942766571839,340,0.051868772071354985,-0.11314422404029045,-0.16501299611164544
2025-12-09T22:00:00+08:00,58.07,36.26634447171008,35.76591975474631,,,,,58.325826904166846,58.253499083150466,391,0.03374178118880583,-0.12283576962563814,-0.15657755081444397
2025-12-09T23:00:00+08:00,57.89,31.46449060976903,35.96628686670464,,,,,58.28431957996048,58.187408340759475,728,0.01055164271179812,-0.14338799742469632,-0.15393964013649444
2025-12-10T00:00:00+08:00,57.86,30.734093579567173,36.132668160062686,,,,,58.24390819139282,58.12787955153048,431,-0.005047712964561302,-0.16024928134219607,-0.15520156837763477
2025-12-10T01:00:00+08:00,57.82,29.742708831905787,36.26632801561547,,,,,58.20353598268874,58.07190145125221,295,-0.015698240917390555,-0.17482436952437297,-0.15912612860698241
2025-12-10T02:00:00+08:00,57.83,30.34760739812097,36.520569544245625,,,,,58.16796112719457,58.02791936920635,155,-0.0194619585960219,-0.1834535768520098,-0.1639916182559879
2025-12-10T03:00:00+08:00,58,39.831638012015226,37.472056488870784,,,,,58.15196482936652,58.02284312025974,486,-0.00845667276329043,-0.17456245921010094,-0.1661057864468105
2025-12-10T04:00:00+08:00,57.96,38.50317577632765,38.21412819927804,,,,,58.13368246466494,58.01141709839433,112,-0.002153811855387211,-0.16879805126604452,-0.1666442394106573
2025-12-10T05:00:00+08:00,58.04,42.62472513216569,38.75961135282031,,,,,58.12476032517304,58.01661398959536,117,0.008534282457980435,-0.15597638633818178,-0.16451066879616222
2025-12-10T07:00:00+08:00,57.97,40.09271181896828,39.3575618001911,,,,,58.110021246585134,58.008138718759845,20,0.011818567619980624,-0.14973745927118642,-0.16155602689116705
2025-12-10T08:00:00+08:00,58.02,42.71050905241442,39.652407095156796,,,,,58.101447794529406,58.01029531534896,3,0.017921303738163946,-0.13915439721846212,-0.15707570095662607
2025-12-10T09:00:00+08:00,58.04,43.76897530528235,39.17924933649194,,,,,58.09559562362185,58.0156961671037,31,0.02351529861075588,-0.12768157769318123,-0.1511968763039371
2025-12-10T10:00:00+08:00,57.97,40.91937608312299,38.373972489724906,,,,,58.08363413565786,58.007387773084844,22,0.022699992005927455,-0.1228218862965278,-0.14552187830245525
2025-12-10T11:00:00+08:00,57.98,41.50527240350743,37.911847324096236,,,,,58.07376421797616,58.00240817797851,13,0.02296387435520303,-0.11681703535845145,-0.13978090971365448
2025-12-10T12:00:00+08:00,57.98,41.50527240350743,37.8583500627418,,,,,58.06483429245462,57.9983339638006,5,0.023199822331813502,-0.1107811317988876,-0.1339809541307011
2025-12-10T13:00:00+08:00,58.01,43.45624411296541,38.371914322831465,,,,,58.05961197888751,58.0004550612914,17,0.025267545628584465,-0.10239652209497052,-0.12766406772355499
2025-12-10T14:00:00+08:00,58.05,46.040443621165984,39.413053823645534,,,,,58.05869655232679,58.00946323196569,38,0.028955583527275758,-0.09146958831446028,-0.12042517184173604
2025-12-10T15:00:00+08:00,57.92,39.69143103247517,40.052863641710395,,,,,58.0454873568671,57.99319718979011,20,0.022550871705912523,-0.09223658220934539,-0.11478745391525791
2025-12-10T16:00:00+08:00,57.95,41.689791673461,40.90622670182148,,,,,58.03639332287975,57.98534315528282,63,0.020315393678682542,-0.08939321181690474,-0.10970860549558728
2025-12-10T17:00:00+08:00,57.89,38.91263629991798,41.518014480521266,,,,,58.02245110165311,57.96800803614049,139,0.015020405439096801,-0.09093309869671629,-0.10595350413581309
2025-12-10T18:00:00+08:00,58.17,54.234196948409995,42.546768690263754,,,,,58.036503377686145,58.00473384775131,175,0.029749118659743723,-0.06876710581113343,-0.09851622447087716
2025-12-10T19:00:00+08:00,58.12,51.738663013881315,43.4921606358033,,,,,58.04445543695413,58.02569132997834,113,0.03512856322814714,-0.05460552043569322,-0.08973408366384036
2025-12-10T20:00:00+08:00,58.07,49.29587634692187,43.96867143685731,,,,,58.04688825248231,58.033747451800465,223,0.03428600285599692,-0.04687658009384421,-0.08116258294984113
2025-12-10T21:00:00+08:00,57.93,43.1523527213905,44.187217215601756,,,,,58.035756037960184,58.01488427874583,318,0.023766044254907734,-0.05145502763120646,-0.0752210718861142
2025-12-10T22:00:00+08:00,57.54,31.409192878698747,43.37998034605063,,,,,57.98854117720207,57.92854168261022,789,-0.008276630037100358,-0.08556685943248965,-0.07729022939538929
2025-12-10T23:00:00+08:00,57.42,28.811171429305162,42.31156578348083,,,,,57.93439439842092,57.83607955849927,376,-0.03487996228067669,-0.12089018224623516,-0.08601021996555847
2025-12-11T00:00:00+08:00,57.68,40.32800962261403,42.2693253220159,,,,,57.91016636047607,57.80770145695395,423,-0.03234921892948259,-0.1264467436274117,-0.09409752469792912
2025-12-11T01:00:00+08:00,57.69,40.72520375467907,42.21360613281388,,,,,57.88919813566882,57.78630119205323,361,-0.02757115270555921,-0.12856146557987813,-0.10099031287431892
2025-12-11T02:00:00+08:00,57.92,49.11472113373966,42.75713818497333,,,,,57.8921316465575,57.81061006622537,730,-0.007532255895743051,-0.11040563274399773,-0.10287337684825468
2025-12-11T03:00:00+08:00,58.31,59.565342848154465,43.90778809462969,,,,,57.93192863259964,57.90140823600258,689,0.031249355536036277,-0.06381168242820934,-0.09506103796424561
2025-12-11T04:00:00+08:00,58.43,62.14173516931224,45.05788034806871,,,,,57.97936400092349,57.99751582945666,432,0.062443548398183626,-0.017006602466516085,-0.07945015086469971
2025-12-11T05:00:00+08:00,58.46,62.78022887639475,46.70708019406296,,,,,58.0251388579784,58.08160386046454,216,0.08136093193639754,0.022251014055797214,-0.05910991788060033
2025-12-11T07:00:00+08:00,58.29,56.92172992228339,47.795075783264565,,,,,58.05036372864712,58.1194940676528,78,0.07864279794208291,0.03919357954700331,-0.0394492183950796
2025-12-11T08:00:00+08:00,58.3,57.17489144346829,49.09952257923244,,,,,58.07413861163311,58.152313328079565,67,0.07381436642635496,0.0528187396378641,-0.020995626788490863
2025-12-11T09:00:00+08:00,58.37,58.991638969835726,49.43933986647714,,,,,58.10231588671567,58.19189272297419,57,0.07157717762299311,0.06847584524025052,-0.003101332382742586
2025-12-11T10:00:00+08:00,58.25,54.70706714811026,49.651368733207775,,,,,58.1163810403618,58.202457682433426,23,0.058792911693139084,0.07038980723368127,0.011596895540542185
2025-12-11T11:00:00+08:00,58.02,47.5748341674472,49.52843714895959,,,,,58.10720189366068,58.16928355835462,39,0.03291417053800949,0.052739608713054054,0.01982543817504456
2025-12-11T12:00:00+08:00,57.99,46.71926293576931,49.78321644998665,,,,,58.09603980855014,58.13668654774469,29,0.012873187078778249,0.03591692202351737,0.023043734944739123
2025-12-11T13:00:00+08:00,57.86,43.10197683126588,50.618415303741436,,,,,58.07355982678346,58.0863799027002,47,-0.008869328462824837,0.011957074366208076,0.020826402829032913
2025-12-11T14:00:00+08:00,57.73,39.784658169568026,51.40223578518879,,,,,58.040839843280274,58.02158355675471,42,-0.03051833776336474,-0.01732151937517301,0.013196818388191728
2025-12-11T15:00:00+08:00,57.68,38.55555511350604,51.27563189168108,,,,,58.00647414392025,57.95947745552658,73,-0.045798891752295456,-0.04405179630217759,0.0017470954501178637
2025-12-11T16:00:00+08:00,57.44,33.246212359335075,50.74141822058508,,,,,57.952524225451654,57.865027009067205,170,-0.06830776062626347,-0.08363760533271147,-0.015329844706448003
2025-12-11T17:00:00+08:00,57.36,31.680165774870304,49.496092837808696,,,,,57.89609334683721,57.77320391650953,168,-0.0838007317193972,-0.12008075935569451,-0.036280027636297306
2025-12-11T18:00:00+08:00,57.28,30.150683838738928,47.395045765707586,,,,,57.83741778999557,57.68353047714416,408,-0.09389310803967209,-0.1536464126858874,-0.059753304646215324
2025-12-11T19:00:00+08:00,57.42,35.97603616486158,45.52606726538968,,,,,57.797663714757896,57.63561584493613,73,-0.08581754971392516,-0.16702524178862177,-0.08120769207469661
2025-12-11T20:00:00+08:00,57.46,37.577862083405606,43.725898208747594,,,,,57.76550526573333,57.603685691311384,97,-0.0729641868619599,-0.1724129256521465,-0.09944873879018659
2025-12-11T21:00:00+08:00,57.23,32.53702032184556,41.98413323728776,,,,,57.71450476423492,57.535742838345676,479,-0.07485445230406673,-0.19301680417027,-0.11816235186620327
2025-12-11T22:00:00+08:00,57.04,29.06807312792897,39.97650335760637,,,,,57.65026621526016,57.44560777682828,1723,-0.08316333250035113,-0.22211651749164218,-0.13895318499129106
2025-12-11T23:00:00+08:00,57.12,32.33906147738401,38.072747822431246,,,,,57.59976467094967,57.3864063628595,322,-0.07763939555790919,-0.23600242943867755,-0.15836303388076836
2025-12-12T00:00:00+08:00,56.98,29.753263561815587,36.29033328055306,,,,,57.540739464192555,57.31251429688505,1366,-0.07759782087409206,-0.25536030997338344,-0.17776248909929138
2025-12-12T01:00:00+08:00,57.04,32.253393679403686,35.19594467426423,,,,,57.49304999141231,57.26296624290595,427,-0.06805427016286308,-0.2628303268028702,-0.19477605664000713
2025-12-12T02:00:00+08:00,57.15,36.701316617913726,34.480377080131696,,,,,57.46037856365876,57.242426926013955,458,-0.04970936102122486,-0.2569127579165382,-0.20720339689531336
2025-12-12T03:00:00+08:00,57.48,47.778408350405144,34.814407902927364,,,,,57.46224727188173,57.28562203037505,660,-0.01265641764796005,-0.2230239189552634,-0.21036750130730336
2025-12-12T04:00:00+08:00,57.49,48.07494527687153,35.406571267734755,,,,,57.464890388845376,57.32278166121595,200,0.013787176742420415,-0.19313353037927783,-0.20692070712169824
2025-12-12T05:00:00+08:00,57.56,50.20644148895468,36.23877743740965,,,,,57.47394844705058,57.36591226826759,82,0.03599245587806901,-0.16193013727411198,-0.197922593152181
2025-12-12T07:00:00+08:00,57.53,49.2729210950039,37.38354234710029,,,,,57.47928669018862,57.39574640130985,69,0.04791340322785456,-0.1380308391173628,-0.18594424234521736
2025-12-12T08:00:00+08:00,57.54,49.6092610987537,38.66419201309196,,,,,57.48506891017066,57.421974328344426,17,0.05520691711122547,-0.11693559595618552,-0.172142513067411
2025-12-12T09:00:00+08:00,57.62,52.33220327773668,40.248586258734655,,,,,57.49791949015441,57.45797899591817,13,0.06355911603234093,-0.09269361802698484,-0.15625273405932577
2025-12-12T10:00:00+08:00,57.63,52.67644204514497,41.44147239304061,,,,,57.51049858633018,57.48925554211487,31,0.06752494160681138,-0.07184655705081155,-0.13937149865762294
2025-12-12T11:00:00+08:00,57.66,53.755393065100364,42.59701032030453,,,,,57.52473681620349,57.52029998900307,34,0.06965602849149274,-0.052301463043257,-0.12195749153474975
2025-12-12T12:00:00+08:00,57.65,53.31900804833224,44.08143801505357,,,,,57.53666664323173,57.54388180918433,5,0.06781395488265421,-0.03719004793143199,-0.1050040028140862
2025-12-12T13:00:00+08:00,57.72,56.01100493251949,46.0059331439529,,,,,57.55412696292395,57.57590329842354,19,0.06852899717672634,-0.01934275634317828,-0.08787175351990462
2025-12-12T14:00:00+08:00,57.54,48.29801281232965,47.14585823930616,,,,,57.552781537883575,57.5693754259829,27,0.0546986990796019,-0.019498379670402244,-0.07419707875000414
2025-12-12T15:00:00+08:00,57.56,49.136123071148916,48.530348204258544,,,,,57.553469010466095,57.567670803076915,153,0.04511553385899596,-0.017802661426259192,-0.06291819528525515
2025-12-12T16:00:00+08:00,57.74,56.04255251851394,50.22957383562356,,,,,57.57123386661218,57.59900338433566,182,0.04880475338427942,-0.001912253554905874,-0.050717006939185294
2025-12-12T17:00:00+08:00,57.25,40.085841415106806,50.471325606851636,,,,,57.54064016503007,57.53554822354736,171,0.01775038089281611,-0.028529030823165158,-0.04627941171598127
2025-12-12T18:00:00+08:00,57.25,40.085841415106806,49.92185654004461,,,,,57.51296014931292,57.48363036472057,101,-0.0022224818965279197,-0.04905751408664116,-0.04683503219011324
2025-12-12T19:00:00+08:00,57.14,37.31937259100461,49.15360134819697,,,,,57.47744013509264,57.42115211658955,100,-0.02121753615222431,-0.07335695238039364,-0.052139416228169325
2025-12-12T20:00:00+08:00,57.23,40.91243980784,48.48974408526021,,,,,57.453874407940965,57.38639718630054,176,-0.025792075010124448,-0.08437950999082489,-0.05858743498070044
2025-12-12T21:00:00+08:00,57.22,40.63372450609332,47.87265861462374,,,,,57.43160065480373,57.35614315242771,221,-0.027411290328110086,-0.09285154789083805,-0.06544025756272796
2025-12-12T22:00:00+08:00,57.18,39.475279759519545,47.148802804678446,,,,,57.407638687679565,57.32411712471358,702,-0.02894533820195823,-0.10162193031517575,-0.07267659211321752
2025-12-12T23:00:00+08:00,56.82,30.928928169187415,45.619997439782075,,,,,57.35167309837675,57.23245946567475,689,-0.050701267588187465,-0.13605317659845184,-0.08535190901026438
2025-12-13T00:00:00+08:00,57.16,43.39363117844117,44.956939520731794,,,,,57.33341851757896,57.21928501737025,803,-0.03920347565802958,-0.13435625358280134,-0.09515277792477177
2025-12-13T01:00:00+08:00,57.17,43.71535368789858,44.23979385093167,,,,,57.31785484923811,57.21032410512111,284,-0.028436105099332976,-0.130697909298938,-0.10226180419960501
2025-12-13T02:00:00+08:00,57.04,40.49333721340477,43.323674505579696,,,,,57.29139248264401,57.179356086008184,294,-0.02756065316150544,-0.13671262065148682,-0.10915196748998138
2025-12-13T03:00:00+08:00,56.97,38.83359467595753,42.09671663011098,,,,,57.26078367477315,57.141291343097606,564,-0.029039280681556673,-0.14545106834192723,-0.11641178766037055
2025-12-13T04:00:00+08:00,57.03,41.06346519609752,41.57996322895155,,,,,57.23880427717571,57.121056553443495,187,-0.023553404810779083,-0.1458535436738444,-0.12230013886306532
2025-12-13T05:00:00+08:00,57.1,43.644730771870094,41.187720921860205,,,,,57.22558482220659,57.11722808918104,96,-0.013298032205502464,-0.13892267911994338,-0.12562464691444092
2025-12-15T07:00:00+08:00,57.17,46.18308134946853,40.4834729812141,,,,,57.22029102961549,57.12682298205721,15,-0.0005605261204134349,-0.12632530456495772,-0.12576477844454428
2025-12-15T08:00:00+08:00,57.24,48.67279485213829,41.096826798144924,,,,,57.222168074414014,57.147400621683175,110,0.01306628957861708,-0.10943191647127293,-0.12249820604989001
2025-12-15T09:00:00+08:00,57.23,48.32882260405469,41.68561116878406,,,,,57.22291397208887,57.16241869046805,30,0.021400973296277728,-0.09574698942954285,-0.11714796272582058
