time,open,high,low,close,EMA,EMA,Histogram,MACD,Signal line
2016-10-03,140.98107257,142.12959457,140.69394147,141.84246347,143.66870207447533,142.43886557151262,0.07590088359736913,-1.6933007350344553,-1.7692016186318245
2016-10-04,142.17744962,142.36886982,140.93321752,141.17249277,143.43096785500148,142.2086159712376,0.0658102267903351,-1.6869388351439056,-1.7527490619342407
2016-10-05,141.26820287,142.12959457,140.69394147,141.17249277,143.21587498976325,142.02022993464894,0.07201519638491782,-1.6627300664530935,-1.7347452628380113
2016-10-06,140.69394147,141.17249277,139.44970937,140.07182582,142.9164417355001,141.6659746410764,0.017702543559863892,-1.7126170833881815,-1.7303196269480454
2016-10-07,139.06686897,139.760768,138.39689747,139.16257907,142.55893100545245,141.2108118099716,-0.05951858127425558,-1.8047178535408648,-1.7451992722666092
2016-10-10,138.77973867,140.26324602,137.87049192,138.10976717,142.13520111636174,140.64698551179495,-0.156076571179683,-1.9402949862412129,-1.78421841506153
2016-10-11,137.58336162,138.92330382,137.29623132,138.39689747,141.7791721976606,140.23787859510497,-0.1738250931776757,-2.0014997815336244,-1.8276746883559487
2016-10-12,138.39689747,138.87544877,137.87049192,138.30118737,141.4479355474072,139.88575291781316,-0.16528275802766612,-2.0342781358905313,-1.8689953778628652
2016-10-13,137.72692677,138.30118737,137.15266537,137.67907172,141.0889961352732,139.4845381545744,-0.1739268858628018,-2.0864039851913674,-1.9124770993285656
2016-10-14,138.58831847,138.92330382,137.91834697,138.25333232,140.81893291477098,139.26068254828814,-0.11614366439841062,-2.0576566798265787,-1.9415130154281681
2016-10-17,138.30118737,138.73188362,137.34408637,138.06191212,140.55635950574518,139.0427242885994,-0.06835340423754377,-2.026954770725098,-1.9586013664875541
2016-10-18,138.92330382,139.16257907,138.30118737,138.68402857,140.37804227376944,138.9775068852177,0.0227420166346044,-1.9301738456942985,-1.952915862328903
2016-10-19,139.06686897,139.83255057,138.92330382,139.06686897,140.2531686257914,138.9937545369963,0.12088302861537459,-1.8018120765596848,-1.9226951051750594
2016-10-20,139.25828917,139.73684047,138.58831847,139.11472402,140.14474533000174,139.01574898845152,0.19664186726439015,-1.6768927710945718,-1.873534638358962
