date,open,high,low,close,volume
1962-01-05,0.6185378428455232,0.6288467281176866,0.577302581048647,0.5876114368438721,1644592
1962-01-12,0.5876113091485621,0.5958574501394688,0.5690551521786968,0.5855496525764465,2145379
1962-01-19,0.5865803221817659,0.5989509823147271,0.5793643348699438,0.5948275327682495,1694670
1962-01-26,0.5958581858497439,0.6041054855391292,0.5834875908044486,0.5886421203613281,1582494
1962-02-02,0.5886424264781256,0.6216314274701465,0.5876115328526335,0.6175069212913513,1748755
1962-02-09,0.6164766304922203,0.6226617693901062,0.606167733669281,0.6195682883262634,1484338
1962-02-16,0.6195682883262634,0.643279873323721,0.6164754949967164,0.6370944976806641,1574481
1962-02-23,0.6370940945755397,0.6401868518493952,0.6216308762031759,0.6226617693901062,1069685
1962-03-02,0.6226623215712808,0.6350326393242591,0.6092606588688426,0.6309091448783875,1205901
1962-03-09,0.631939709186554,0.6463720109800383,0.6206000224039042,0.645341157913208,1420239
1962-03-16,0.6453415242205061,0.6515600421560249,0.6401473525902697,0.6505225300788879,1486341
1962-03-23,0.6505220448168078,0.6505220448168078,0.6391101479530334,0.6474099159240723,1175852
1962-03-30,0.6463723420065433,0.6515602519518802,0.6339219473816298,0.6380720734596252,1278014
1962-04-06,0.6370352199378534,0.6370353528229717,0.6235471212877275,0.6297727227210999,1480333
1962-04-13,0.6297718220031062,0.6318468052409071,0.6027968843381472,0.6204342842102051,1408219
1962-04-19,0.6204342119754994,0.6214718821638207,0.6100591353540705,0.6152467727661133,1504370
1962-04-27,0.6152471121517217,0.6173220969081955,0.5851588502596768,0.5893089771270752,1953076
1962-05-04,0.5893088467025522,0.5996839344792744,0.5602584281505852,0.5955339670181274,2798409
1962-05-11,0.5955340881470895,0.5965716000436683,0.5727087781274374,0.5747839212417603,2475901
1962-05-18,0.5747838968527036,0.5965713858604431,0.567521272845957,0.5965713858604431,2021184
1962-05-25,0.596571452290862,0.596571452290862,0.5405459958182783,0.5467711091041565,2141373
1962-06-01,0.5446957994870968,0.5561089367165131,0.4980072796350606,0.5478082299232483,3834041
1962-06-08,0.5467714443124714,0.5478081075630288,0.5187578439095419,0.539508581161499,1963094
1962-06-15,0.5395083369526436,0.5446959380794059,0.5018759001104846,0.5248786211013794,2161405
1962-06-22,0.5238331196436102,0.5238331196436102,0.463189536798795,0.4642350673675537,2477904
1962-06-29,0.4642349959374813,0.5050119887636848,0.45377917252897293,0.4976930022239685,2930617
1962-07-06,0.4976934835115579,0.5374252796173096,0.49455665211590355,0.5259239673614502,1700679
1962-07-13,0.5259238662909606,0.5489266273526189,0.5165137733968,0.538470983505249,2107320
1962-07-20,0.5374252796173096,0.5374252796173096,0.5112859044619574,0.5248786211013794,1278013
1962-07-27,0.5259241885596211,0.5384711199349468,0.5123314881464146,0.5321976542472839,1119764
1962-08-03,0.5321973463025732,0.5604280829429626,0.5321973463025732,0.5604280829429626,1618550
1962-08-10,0.5593826144154751,0.5593826144154751,0.5384708482704276,0.5551996231079102,1386184
1962-08-17,0.555200250427737,0.5719291285759905,0.5478812532688024,0.5698378682136536,1548440
1962-08-24,0.569838112316197,0.5844761622108577,0.5646103786294562,0.5687925815582275,1544433
1962-08-31,0.5687925833284638,0.5740204768252637,0.5604278219637822,0.5729747414588928,1201894
1962-09-07,0.57297539973566,0.5740209313247165,0.5405623133942384,0.5583364963531494,1267998
1962-09-14,0.5583368924700353,0.5729750128176653,0.5510178978131479,0.5656558871269226,1099733
1962-09-21,0.5656556670764197,0.5782642929184616,0.5508787756234719,0.5519320368766785,1344117
1962-09-28,0.5498249020412245,0.5498249020412245,0.5224388053234804,0.5382383465766907,1766783
1962-10-05,0.5382386583553309,0.5687849772915209,0.5308655133695437,0.5656249523162842,1217920
1962-10-12,0.5666783474638761,0.5740514585856149,0.5519321301766625,0.5550921559333801,1115758
1962-10-19,0.5550920498742704,0.5708915719817101,0.5477185602593876,0.5508785843849182,1594513
1962-10-26,0.5508782024423065,0.5687851448395235,0.5350793286684195,0.5635183453559875,2139371
1962-11-02,0.5656249523162842,0.5866907704718797,0.565624620010029,0.5856375098228455,1979118
1962-11-09,0.5856376418235254,0.5930107497352151,0.5751044639831759,0.5866909027099609,1388186
1962-11-16,0.6024903544777315,0.6130236387252808,0.601437244160152,0.6130236387252808,2119339
1962-11-23,0.6098637136472514,0.6361959117068143,0.6045972872243693,0.6340893507003784,1406216
1962-11-30,0.6340898556841752,0.6351431169043082,0.6182903337249008,0.6298762559890747,1566468
1962-12-07,0.6298761638878988,0.6446230543850873,0.6246097806895802,0.6404097676277161,1915017
1962-12-14,0.6404089547379318,0.6541021427895797,0.6298758317021497,0.6488355994224548,1664623
1962-12-21,0.6488355994224548,0.6519955817840309,0.6318731910815973,0.6435352563858032,1251972
1962-12-28,0.6435352563858032,0.6530765891075134,0.6424751110179043,0.6530765891075134,849338
1963-01-04,0.6520167761279261,0.6573173374585121,0.6414148510250853,0.6551968455314636,1484339
1963-01-11,0.6530769620559204,0.6721601630983176,0.6445954746319649,0.6689793467521667,2600096
1963-01-18,0.6689797196011317,0.6700400675068185,0.6594378232582727,0.6647379994392395,1396199
1963-01-25,0.664739074233869,0.6732201689153838,0.6604982495977745,0.6700398325920105,1304055
1963-02-01,0.6700398775765902,0.6732203532961594,0.6541368149749743,0.6615583896636963,1109749
1963-02-08,0.6615580435160234,0.6679195914438033,0.6562570065473468,0.6668593883514404,1302053
1963-02-15,0.6668583273152839,0.6710999775917444,0.6594378232582727,0.6700398325920105,1282021
1963-02-21,0.6700402488329478,0.6700402488329478,0.6318731624823202,0.6509566307067871,1113755
1963-03-01,0.6456554378909203,0.6456554378909203,0.6159702369703213,0.6212710738182068,1306058
1963-03-08,0.6212708349539998,0.6350536018102344,0.6085489276952324,0.6286924481391907,1199890
1963-03-15,0.6286926407047838,0.6403832487852722,0.6243730187416077,0.6286426782608032,1105742
1963-03-22,0.6286429086780442,0.6297102437515434,0.6169024705886841,0.6254406571388245,1031626
1963-03-29,0.6254406571388245,0.6403832487852722,0.6243732340327823,0.6371812224388123,1398203
1963-04-05,0.6371810827843115,0.6585274144239779,0.6211715662416484,0.6553255915641785,1792826
1963-04-11,0.6553255915641785,0.6585274144239779,0.643584331456323,0.648921549320221,1195884
1963-04-19,0.6510560675462371,0.6681332198046053,0.6510560675462371,0.6638638377189636,1570474
1963-04-26,0.6638638377189636,0.6830757260322571,0.662796536512826,0.674536943435669,2714276
1963-05-03,0.6745365899407014,0.6916136550117574,0.6681335539067683,0.6862767934799194,2217493
1963-05-10,0.6873442712723675,0.7054887807102566,0.6830751858748455,0.6980175971984863,2001153
1963-05-17,0.6980174574313512,0.7022867429495788,0.6894790332122915,0.7001519203186035,1454291
1963-05-24,0.6980173416989537,0.7129596913447208,0.6905461952275407,0.7076230645179749,1348124
1963-05-31,0.7076229244475085,0.719363708355348,0.700151860418161,0.7172291874885559,1181862
1963-06-07,0.7172289320640953,0.7204307122240438,0.6969500587627763,0.7044215202331543,1129780
1963-06-14,0.7044218668367536,0.7044218668367536,0.6926807968540312,0.6937480568885803,1053661
1963-06-21,0.6937489725985736,0.7013544885059969,0.6798740029335022,0.6992062330245972,1362146
1963-06-28,0.6992060698376368,0.7035021258392605,0.6680591513547686,0.6787998676300049,1197887
1963-07-05,0.6777253931726712,0.6938360551301916,0.6702070722266835,0.6916878819465637,785237
1963-07-12,0.6916880008428736,0.6949100596492165,0.6798734370065806,0.680947482585907,1015600
1963-07-19,0.6798733562929132,0.6863177515189348,0.6712806060406838,0.6734286546707153,979543
1963-07-26,0.6734287207194569,0.6766508144987053,0.6540957932005669,0.6605401039123535,1354135
1963-08-02,0.6605401206337491,0.6787995733180362,0.6562438586686375,0.6766513586044312,967523
1963-08-09,0.6766515844680218,0.6906140751265538,0.6755774673879273,0.6873920559883118,1013597
1963-08-16,0.687391549988024,0.7056503763028453,0.6852435415461158,0.7024282813072205,1316074
1963-08-23,0.7024283772366791,0.7035023816909713,0.6949100501500617,0.6992062330245972,871373
1963-08-30,0.6992063781190279,0.7013545250638865,0.685243546962738,0.7002803683280945,835316
1963-09-06,0.7002798591018299,0.7077985973210482,0.6927619142475728,0.7013543248176575,1280017
1963-09-13,0.7013541177118698,0.7240212739879328,0.6927620088569117,0.7186182737350464,1913015
1963-09-20,0.718618426929089,0.7207795944607416,0.7056507468223572,0.7132149934768677,1490349
1963-09-27,0.7110540102660688,0.7110540102660688,0.6861992062875355,0.6894412040710449,1185868
1963-10-04,0.6894414853618847,0.698085944671364,0.6840382773814948,0.6948439478874207,979544
1963-10-11,0.6948442080374593,0.6959248740367089,0.669990170637129,0.678634762763977,1123771
1963-10-18,0.6786346356694779,0.7013283942618903,0.675392803983525,0.6980865597724915,1380174
1963-10-25,0.6991664229990605,0.7056502504450707,0.6905221829590568,0.6948439478874207,1067683
1963-11-01,0.697005807838584,0.7369881900270633,0.697005807838584,0.7132149934768677,3102889
1963-11-08,0.7132145064164302,0.7186176672604228,0.6926826781285399,0.7024082541465759,901420
1963-11-15,0.7024085003380266,0.7110539443059302,0.6872796602935244,0.6905216574668884,969528
1963-11-22,0.690522380635982,0.6937641747656271,0.6483776411130365,0.6516194343566895,1402209
1963-11-29,0.6797156834171572,0.7132149934768677,0.6797156834171572,0.7132149934768677,1412225
1963-12-06,0.7132152241061999,0.721860224095447,0.707811909313952,0.7186182737350464,2105317
1963-12-13,0.7186181962753557,0.7462717518788399,0.7153761982917786,0.744096040725708,2263567
1963-12-20,0.744096040725708,0.748447379903895,0.72560200942941,0.7277777194976807,1558455
1963-12-27,0.7256023667267861,0.7397443713931228,0.7190752333079168,0.7332172393798828,737162
1964-01-03,0.7332176726244122,0.764764779350006,0.7332176726244122,0.7484469413757324,1235948
1964-01-10,0.748447379903895,0.7604143619537355,0.7375689072663124,0.7560620903968811,1360143
1964-01-17,0.7527986588938117,0.7527986588938117,0.735392808648343,0.7408322095870972,1300049
1964-01-24,0.7408322006161715,0.7517103533787967,0.735392808648343,0.7451847195625305,1195885
1964-01-31,0.7451842197835291,0.7658535413302942,0.7451842197835291,0.7647655606269836,1576484
1964-02-07,0.7658530771765272,0.7745559199912367,0.7615020341576021,0.765852689743042,1524403
1964-02-14,0.7658531819260943,0.7810827182019784,0.7625895738601685,0.7734682559967041,1472320
1964-02-20,0.7712926966938568,0.7712926966938568,0.7593253288180506,0.7615009546279907,1037635
1964-02-28,0.7615020111891939,0.7647655375601411,0.7353929572253757,0.7451847195625305,1582494
1964-03-06,0.7473598486316655,0.7625895057866691,0.7473598486316655,0.7571498155593872,1510380
1964-03-13,0.7571494536241342,0.7980660093450982,0.752798118876262,0.7849293351173401,3577637
1964-03-20,0.7849293351173401,0.7925929844106424,0.7641285754843635,0.7663179636001587,1734733
1964-03-26,0.7663187848845432,0.7696029542318013,0.742234400503132,0.7586556673049927,1410222
1964-04-03,0.7586551948244289,0.7805501184780154,0.7586551948244289,0.776171088218689,1225931
1964-04-10,0.7761713153537113,0.7772662614602186,0.7575609087944031,0.7575609087944031,993565
1964-04-17,0.7575607868418043,0.7619396508330305,0.7466133264763841,0.7542769908905029,1400206
1964-04-24,0.7553712282885778,0.7597501842130454,0.7411396693121463,0.7433292269706726,1460301
1964-05-01,0.74223392094362,0.74223392094362,0.72033983822294,0.7290974855422974,2461879
1964-05-08,0.7290974855422974,0.7301921805396144,0.7170549484030587,0.7258129119873047,1526404
1964-05-15,0.7258132023524332,0.7334763926879634,0.706108033657074,0.7312870025634766,2325664
1964-05-22,0.7312870848358505,0.7389502020954113,0.7148656855675454,0.7247182726860046,1931042
1964-05-28,0.7236235254360652,0.7236235254360652,0.7050131033692874,0.7093921303749084,1243959
1964-06-05,0.7093921342908825,0.7104868292808533,0.69078159910741,0.6962553262710571,2077273
1964-06-12,0.6962553262710571,0.705013026860371,0.6918762625421164,0.7006341218948364,1850916
1964-06-19,0.7006336770249575,0.707665927471249,0.6977454913258746,0.7043591737747192,1744749
1964-06-26,0.7043591737747192,0.7065636902774494,0.694438569000479,0.6966432929039001,1894985
1964-07-02,0.6988480710538606,0.7275070337686594,0.6988480710538606,0.7242000699043274,1876956
1964-07-10,0.7242002999924663,0.7319161086046492,0.7164841609324493,0.7219958305358887,2093298
1964-07-17,0.7242003685002437,0.7517575621604919,0.7242003685002437,0.7517575621604919,2568047
1964-07-24,0.7517572854136847,0.7561677397813089,0.7462454861837587,0.747347891330719,2221500
1964-07-31,0.7473483226401857,0.7506551188383732,0.7219961771693174,0.7352237701416016,1878961
1964-08-07,0.7352234188169995,0.7396326225755326,0.7208934476730608,0.7297117114067078,1798835
1964-08-14,0.7297118590725357,0.7330188245284098,0.7142799406294912,0.7197915315628052,1945064
1964-08-21,0.7197911839455496,0.7407342571770954,0.7186889466633453,0.737427294254303,1911011
1964-08-28,0.7374283309591589,0.7462466586386524,0.7219956585099584,0.7418376207351685,1384181
1964-09-04,0.7418374710258887,0.7704961092158648,0.7363256948879532,0.7671891450881958,1957083
1964-09-11,0.7671892813796339,0.7804175010310787,0.7627801122754087,0.7782130241394043,1452288
1964-09-18,0.7782117926837026,0.7853248875212309,0.7709050907996278,0.7720142602920532,1764780
1964-09-25,0.7720142602920532,0.7897620070318802,0.7720142250046623,0.7886528372764587,1340112
1964-10-02,0.7886535283087348,0.7975269213019502,0.7875443575814383,0.7941994667053223,1596515
1964-10-09,0.7941985701336745,0.7986355023143167,0.7786689184292263,0.7808874249458313,1488344
1964-10-16,0.7808881247915185,0.7842157180288053,0.7487207494725536,0.7686872482299805,1696672
1964-10-23,0.7686867518147764,0.7864338159561157,0.7686867518147764,0.7864338159561157,1141798
1964-10-30,0.7864347448863541,0.7897625105543657,0.7720142602920532,0.7764509916305542,1027619
1964-11-06,0.7764509916305542,0.7875438233979937,0.7731234840142895,0.7853252291679382,1067682
